extreme_type,candidate_id,block_id,x,y,h,p_star,E_theta_sign,row_regime,Q_R2Q,Q_energy_L2,Q_exc,C_bridge,C_exc,C_rms,post_P0_by_pstar,high_energy,threshold_relevant,forbidden,finite_certified_flag,surviving_proxy_flag,h_over_x,rho_proxy
top_C_bridge,hexc_00270,271,187425023,187423758,1265,187425023,negative,finite_negative,0.0855229588678136,0.017879575931775,0.0080795888060062,6.487786304142406,2.9317611222284423,1.0665854982545604,False,False,False,False,True,False,6.74936558497848e-06,6.74936558497848e-06
top_C_bridge,hexc_00619,620,109709029,109709025,4,109709357,positive,finite_positive,0.0536476402628444,0.0189123463606488,0.0134251522178237,6.482092317280465,4.601389716008269,2.898879811573653,False,False,False,False,True,False,3.646008023642248e-08,3.646008023642248e-08
top_C_bridge,hexc_00428,429,108831199,108831195,4,108831299,positive,finite_positive,0.055060010476967,0.0189204808195844,0.0134309492743368,6.47925206868407,4.5993813106515455,2.897609613786733,False,False,False,False,True,False,3.675416642244289e-08,3.675416642244289e-08
top_C_bridge,hexc_00056,57,179620853,179616870,3983,179620853,negative,finite_negative,0.1434186712486546,0.0174281563213137,0.0081468555780067,6.295776388796371,2.9429837583119856,1.0081310499076133,False,False,False,False,True,False,2.217448549807299e-05,2.217448549807299e-05
top_C_bridge,hexc_00174,175,12776941,12776609,332,12776941,positive,finite_positive,0.0675855848506355,0.0231134130828272,0.0075023689938937,6.188680230584403,2.008780032125836,1.0314467050973917,False,False,False,False,True,False,2.598431032905294e-05,2.598431032905294e-05
top_C_bridge,hexc_00178,179,30851221,30850871,350,30851287,positive,finite_positive,0.0668106572193494,0.0206703545011666,0.0065934160084319,6.1469355437095965,1.9607454344533128,1.039021745661611,False,False,False,False,True,False,1.13447697904728e-05,1.13447697904728e-05
top_C_bridge,hexc_00341,342,40863883,40863879,4,40864051,positive,finite_positive,0.0574566735917498,0.0199670866976149,0.014176984271913,6.132936776163277,4.354493448795887,2.7427327066418874,False,False,False,False,True,False,9.788594980070789e-08,9.788594980070789e-08
top_C_bridge,hexc_00087,88,3290641,3290318,323,3290641,negative,finite_negative,0.0705553720204413,0.0270342406488881,0.0078480023338476,6.088052372123501,1.7673531076959166,1.0290686730620255,False,True,False,False,True,False,9.81571675548928e-05,9.81571675548928e-05
top_C_bridge,hexc_00071,72,12843647,12843190,457,12843647,negative,finite_negative,0.0679786634633438,0.0226473860254771,0.0081632419242064,6.067760230348137,2.187121932866277,1.0256386750702358,False,False,False,False,True,False,3.558179386275565e-05,3.558179386275565e-05
top_C_bridge,hexc_00360,361,33862651,33862647,4,33862799,positive,finite_positive,0.0585493445209605,0.0201812656596905,0.0143296944521975,6.066493819860721,4.307509960011188,2.713018513258181,False,False,False,False,True,False,1.1812424254675161e-07,1.1812424254675161e-07
