q,count,count_frac,sum_W,sum_W_frac,sum_W2,sum_W2_frac,mean_W,mean_W_over_shell2,mean_W2,side_left_frac
109771549,1,6.058182787491064e-06,2.090662110379308e-15,2.4256990479443018e-20,4.3708680597756626e-30,6.777839203119969e-35,2.090662110379308e-15,1.3278236431133217e-15,4.3708680597756626e-30,1.0
109771573,1,6.058182787491064e-06,2.090661196192077e-15,2.425697987254923e-20,4.3708642372632845e-30,6.777833275607655e-35,2.090661196192077e-15,1.3278230624937116e-15,4.3708642372632845e-30,1.0
109771579,1,6.058182787491064e-06,2.0906609676453628e-15,2.4256977220826865e-20,4.370863281635847e-30,6.777831793730594e-35,2.0906609676453628e-15,1.3278229173388685e-15,4.370863281635847e-30,0.0
109771897,1,6.058182787491064e-06,2.0906488547231504e-15,2.4256836680164016e-20,4.370812633755221e-30,6.777753254825698e-35,2.0906488547231504e-15,1.3278152241662506e-15,4.370812633755221e-30,1.0
109771999,1,6.058182787491064e-06,2.090644969468513e-15,2.4256791601342203e-20,4.3707963883639996e-30,6.777728063342454e-35,2.090644969468513e-15,1.3278127565590073e-15,4.3707963883639996e-30,0.0
109772167,1,6.058182787491064e-06,2.0906385702491896e-15,2.42567173541449e-20,4.370769631413575e-30,6.77768657174283e-35,2.0906385702491896e-15,1.3278086922797183e-15,4.370769631413575e-30,1.0
109772191,1,6.058182787491064e-06,2.0906376560774e-15,2.4256706747430264e-20,4.3707658090088036e-30,6.777680644397379e-35,2.0906376560774e-15,1.3278081116699153e-15,4.3707658090088036e-30,0.0
109772473,1,6.058182787491064e-06,2.090626914603774e-15,2.4256582119054316e-20,4.3707208960656966e-30,6.77761099857363e-35,2.090626914603774e-15,1.327801289533248e-15,4.3707208960656966e-30,0.0
109772497,1,6.058182787491064e-06,2.0906260004396288e-15,2.4256571512428376e-20,4.3707170737141995e-30,6.777605071310792e-35,2.0906260004396288e-15,1.3278007089283e-15,4.3707170737141995e-30,1.0
109772653,1,6.058182787491064e-06,2.0906200583872974e-15,2.4256502569529323e-20,4.370692228531306e-30,6.777566544260255e-35,2.0906200583872974e-15,1.3277969350054192e-15,4.370692228531306e-30,0.0
109790521,1,6.058182787491064e-06,2.0899396324424525e-15,2.4248607900379235e-20,4.367847667253693e-30,6.773155525972949e-35,2.0899396324424525e-15,1.3273647821231016e-15,4.367847667253693e-30,0.0
109790533,1,6.058182787491064e-06,2.089939175585681e-15,2.4248602599680332e-20,4.367845757647756e-30,6.773152564775812e-35,2.089939175585681e-15,1.3273644919637212e-15,4.367845757647756e-30,1.0
109790617,1,6.058182787491064e-06,2.0899359775924755e-15,2.4248565494836678e-20,4.367832390435416e-30,6.773131836441166e-35,2.0899359775924755e-15,1.3273624608507223e-15,4.367832390435416e-30,1.0
109790929,1,6.058182787491064e-06,2.0899240993962637e-15,2.424842767759161e-20,4.3677827412372825e-30,6.773054846178153e-35,2.0899240993962637e-15,1.3273549167575427e-15,4.3677827412372825e-30,0.0
109791109,1,6.058182787491064e-06,2.0899172466368197e-15,2.4248348168176975e-20,4.3677540977900245e-30,6.773010429216333e-35,2.0899172466368197e-15,1.3273505644253484e-15,4.3677540977900245e-30,1.0
109791463,1,6.058182787491064e-06,2.089903769641571e-15,2.4248191800802343e-20,4.367697766362048e-30,6.772923076920247e-35,2.089903769641571e-15,1.3273420049011475e-15,4.367697766362048e-30,1.0
109791613,1,6.058182787491064e-06,2.089898059089686e-15,2.424812554389645e-20,4.3676738973868374e-30,6.772886063660248e-35,2.089898059089686e-15,1.3273383780090877e-15,4.3676738973868374e-30,0.0
109791907,1,6.058182787491064e-06,2.0898868664758853e-15,2.4247995681148638e-20,4.3676271146683946e-30,6.772813518404075e-35,2.0898868664758853e-15,1.327331269343771e-15,4.3676271146683946e-30,1.0
109792027,1,6.058182787491064e-06,2.0898822980879293e-15,2.424794267624526e-20,4.3676080198612856e-30,6.772783908374574e-35,2.0898822980879293e-15,1.3273283678641351e-15,4.3676080198612856e-30,1.0
109792159,1,6.058182787491064e-06,2.0898772728784785e-15,2.4247884371052277e-20,4.367587015693986e-30,6.772751337529011e-35,2.0898772728784785e-15,1.3273251762475239e-15,4.367587015693986e-30,0.0
109792351,1,6.058182787491064e-06,2.089869963515269e-15,2.424779956387425e-20,4.367556464403312e-30,6.772703962103167e-35,2.089869963515269e-15,1.3273205339166385e-15,4.367556464403312e-30,0.0
109792429,1,6.058182787491064e-06,2.089866994097419e-15,2.4247765111085272e-20,4.3675440530177814e-30,6.772684715954745e-35,2.089866994097419e-15,1.3273186479766732e-15,4.3675440530177814e-30,1.0
109792519,1,6.058182787491064e-06,2.089863567853917e-15,2.4247725357958456e-20,4.367529732243104e-30,6.772662508945359e-35,2.089863567853917e-15,1.3273164718970924e-15,4.367529732243104e-30,1.0
109792561,1,6.058182787491064e-06,2.0898619689431666e-15,2.4247706806532733e-20,4.367523049235008e-30,6.772652145705461e-35,2.0898619689431666e-15,1.3273154563951197e-15,4.367523049235008e-30,0.0
109792831,1,6.058182787491064e-06,2.089851690275012e-15,2.4247587547875712e-20,4.367480087345322e-30,6.772585525350837e-35,2.089851690275012e-15,1.3273089281959773e-15,4.367480087345322e-30,0.0
109792873,1,6.058182787491064e-06,2.089850091377892e-15,2.424756899660814e-20,4.367473404432183e-30,6.772575162258187e-35,2.089850091377892e-15,1.3273079127026618e-15,4.367473404432183e-30,0.0
109792939,1,6.058182787491064e-06,2.0898475788289824e-15,2.4247539844659252e-20,4.36746290273736e-30,6.772558877438353e-35,2.0898475788289824e-15,1.3273063169298058e-15,4.36746290273736e-30,0.0
109793071,1,6.058182787491064e-06,2.089842553744757e-15,2.4247481540919203e-20,4.367441899442408e-30,6.772526307945526e-35,2.089842553744757e-15,1.3273031253927276e-15,4.367441899442408e-30,0.0
109793113,1,6.058182787491064e-06,2.089840954858122e-15,2.4247462989773282e-20,4.367435216602307e-30,6.772515944966136e-35,2.089840954858122e-15,1.327302109906071e-15,4.367435216602307e-30,0.0
109793137,1,6.058182787491064e-06,2.089840041209441e-15,2.4247452389128038e-20,4.367431397842276e-30,6.772510023272528e-35,2.089840041209441e-15,1.3273015296285053e-15,4.367431397842276e-30,1.0
109793209,1,6.058182787491064e-06,2.0898373002669905e-15,2.424742058723399e-20,4.367419941587224e-30,6.772492258230539e-35,2.0898373002669905e-15,1.3272997887980899e-15,4.367419941587224e-30,0.0
109793221,1,6.058182787491064e-06,2.0898368434437737e-15,2.4247415286924404e-20,4.367418032215036e-30,6.772489297395874e-35,2.0898368434437737e-15,1.3272994986600207e-15,4.367418032215036e-30,0.0
109793539,1,6.058182787491064e-06,2.089824737683091e-15,2.4247274829353492e-20,4.3673674342322e-30,6.772410835866727e-35,2.089824737683091e-15,1.3272918100358415e-15,4.3673674342322e-30,1.0
109793653,1,6.058182787491064e-06,2.089820397907705e-15,2.424722447693657e-20,4.367349295511118e-30,6.772382708425414e-35,2.089820397907705e-15,1.327289053752875e-15,4.367349295511118e-30,1.0
109793809,1,6.058182787491064e-06,2.089814459289609e-15,2.424715557388337e-20,4.3673244742559206e-30,6.772344218479195e-35,2.089814459289609e-15,1.3272852820111498e-15,4.3673244742559206e-30,0.0
109793857,1,6.058182787491064e-06,2.0898126320275952e-15,2.4247134373003012e-20,4.3673168369821056e-30,6.772332375473833e-35,2.0898126320275952e-15,1.3272841214784687e-15,4.3673168369821056e-30,1.0
109793863,1,6.058182787491064e-06,2.0898124036200128e-15,2.4247131722894932e-20,4.367315882324055e-30,6.772330895099987e-35,2.0898124036200128e-15,1.327283976411991e-15,4.367315882324055e-30,0.0
109794367,1,6.058182787491064e-06,2.089793217516704e-15,2.424690911536644e-20,4.3672356919788186e-30,6.772206545140615e-35,2.089793217516704e-15,1.327271790912734e-15,4.3672356919788186e-30,1.0
109794379,1,6.058182787491064e-06,2.089792760707941e-15,2.4246903815224557e-20,4.3672337827073166e-30,6.772203584462082e-35,2.089792760707941e-15,1.3272715007838448e-15,4.3672337827073166e-30,1.0
109795093,1,6.058182787491064e-06,2.089765580856114e-15,2.4246588459910217e-20,4.367120182930892e-30,6.772027427001461e-35,2.089765580856114e-15,1.3272542382861447e-15,4.367120182930892e-30,1.0
109795099,1,6.058182787491064e-06,2.0897653524562447e-15,2.424658580989163e-20,4.3671192283265735e-30,6.772025946710937e-35,2.0897653524562447e-15,1.3272540932245659e-15,4.3671192283265735e-30,0.0
109795453,1,6.058182787491064e-06,2.0897518769302197e-15,2.4246429459563726e-20,4.367062907133374e-30,6.771938610285766e-35,2.0897518769302197e-15,1.3272455346335002e-15,4.367062907133374e-30,0.0
109795531,1,6.058182787491064e-06,2.0897489077640423e-15,2.4246395009694784e-20,4.367050497501008e-30,6.77191936685595e-35,2.0897489077640423e-15,1.3272436488533776e-15,4.367050497501008e-30,0.0
109796119,1,6.058182787491064e-06,2.089726525022673e-15,2.4246135313045765e-20,4.3669569493833356e-30,6.771774303200248e-35,2.089726525022673e-15,1.3272294331018028e-15,4.3669569493833356e-30,1.0
109796257,1,6.058182787491064e-06,2.0897212719824123e-15,2.424607436443673e-20,4.366934994575792e-30,6.771740258211191e-35,2.0897212719824123e-15,1.3272260967850342e-15,4.366934994575792e-30,1.0
109796263,1,6.058182787491064e-06,2.0897210435898068e-15,2.4246071714502418e-20,4.3669340400220726e-30,6.771738777999129e-35,2.0897210435898068e-15,1.3272259517280689e-15,4.3669340400220726e-30,0.0
109796623,1,6.058182787491064e-06,2.089707340101998e-15,2.4245912719238832e-20,4.366876767276168e-30,6.771649966015525e-35,2.089707340101998e-15,1.3272172483536617e-15,4.366876767276168e-30,1.0
109796737,1,6.058182787491064e-06,2.089703000692292e-15,2.4245862371064728e-20,4.366858631102369e-30,6.771621842524245e-35,2.089703000692292e-15,1.3272144923029462e-15,4.366858631102369e-30,1.0
109796881,1,6.058182787491064e-06,2.089697519351984e-15,2.424579877359529e-20,4.3668357223858346e-30,6.771586318322896e-35,2.089697519351984e-15,1.327211010987998e-15,4.3668357223858346e-30,0.0
109797043,1,6.058182787491064e-06,2.089691352869916e-15,2.424572722674127e-20,4.366809950259299e-30,6.771546353874829e-35,2.089691352869916e-15,1.3272070945250533e-15,4.366809950259299e-30,1.0
109797091,1,6.058182787491064e-06,2.0896895257693598e-15,2.4245706027734233e-20,4.36680231411017e-30,6.7715345126135e-35,2.0896895257693598e-15,1.3272059340949175e-15,4.36680231411017e-30,0.0
109797349,1,6.058182787491064e-06,2.0896797051449253e-15,2.4245592083547733e-20,4.366761270094582e-30,6.771470866277327e-35,2.0896797051449253e-15,1.327199696809012e-15,4.366761270094582e-30,1.0
109797673,1,6.058182787491064e-06,2.0896673723657867e-15,2.4245448991986136e-20,4.366709727130132e-30,6.77139093937944e-35,2.0896673723657867e-15,1.3271918640006188e-15,4.366709727130132e-30,0.0
109797703,1,6.058182787491064e-06,2.0896662304473147e-15,2.424543574283154e-20,4.36670495467189e-30,6.771383538800394e-35,2.0896662304473147e-15,1.3271911387440896e-15,4.36670495467189e-30,1.0
109798303,1,6.058182787491064e-06,2.089643392274442e-15,2.424517076202035e-20,4.366609506876238e-30,6.771235529342691e-35,2.089643392274442e-15,1.3271766337383525e-15,4.366609506876238e-30,0.0
109798519,1,6.058182787491064e-06,2.089635170623861e-15,2.4245075369991728e-20,4.366575146308212e-30,6.771182246927889e-35,2.089635170623861e-15,1.327171411994498e-15,4.366575146308212e-30,0.0
109799083,1,6.058182787491064e-06,2.089613703209433e-15,2.4244826293460034e-20,4.3664854286406395e-30,6.771043123093409e-35,2.089613703209433e-15,1.3271577775863874e-15,4.3664854286406395e-30,1.0
109799089,1,6.058182787491064e-06,2.089613474834462e-15,2.4244823643730327e-20,4.3664844742097556e-30,6.771041643071825e-35,2.089613474834462e-15,1.327157632540622e-15,4.3664844742097556e-30,0.0
109799149,1,6.058182787491064e-06,2.089611191086812e-15,2.4244797146457176e-20,4.3664749299152455e-30,6.771026842878223e-35,2.089611191086812e-15,1.3271561820842762e-15,4.3664749299152455e-30,0.0
109799161,1,6.058182787491064e-06,2.089610734337731e-15,2.424479184700776e-20,4.366473021059472e-30,6.771023882844354e-35,2.089610734337731e-15,1.3271558919932924e-15,4.366473021059472e-30,0.0
109799383,1,6.058182787491064e-06,2.0896022845067508e-15,2.424469380750696e-20,4.3664377074158325e-30,6.770969122509567e-35,2.0896022845067508e-15,1.327150525327249e-15,4.3664377074158325e-30,0.0
109799449,1,6.058182787491064e-06,2.089599772404721e-15,2.4244664660743013e-20,4.366427208833861e-30,6.770952842516785e-35,2.089599772404721e-15,1.327148929838216e-15,4.366427208833861e-30,1.0
109799509,1,6.058182787491064e-06,2.0895974886795347e-15,2.42446381637305e-20,4.366417664695818e-30,6.770938042565813e-35,2.0895974886795347e-15,1.3271474793961374e-15,4.366417664695818e-30,1.0
109799563,1,6.058182787491064e-06,2.089595433330068e-15,2.4244614316456377e-20,4.366409074993875e-30,6.770924722644513e-35,2.089595433330068e-15,1.3271461740003e-15,4.366409074993875e-30,0.0
109799659,1,6.058182787491064e-06,2.0895917793829477e-15,2.4244571921389247e-20,4.366393804464792e-30,6.770901042865289e-35,2.0895917793829477e-15,1.3271438533013438e-15,4.366393804464792e-30,1.0
109799743,1,6.058182787491064e-06,2.0895885821870797e-15,2.4244534825796735e-20,4.366380442806608e-30,6.770880323143389e-35,2.0895885821870797e-15,1.3271418226947508e-15,4.366380442806608e-30,0.0
109799773,1,6.058182787491064e-06,2.08958744033319e-15,2.4244521577391462e-20,4.3663756707982135e-30,6.770872923261917e-35,2.08958744033319e-15,1.3271410974792393e-15,4.3663756707982135e-30,1.0
109799839,1,6.058182787491064e-06,2.089584928257929e-15,2.4244492430938102e-20,4.3663651724026956e-30,6.770856643558265e-35,2.089584928257929e-15,1.3271395020072077e-15,4.3663651724026956e-30,1.0
109800013,1,6.058182787491064e-06,2.0895783055357733e-15,2.4244415590540274e-20,4.366337494965753e-30,6.770813724574077e-35,2.0895783055357733e-15,1.3271352957765515e-15,4.366337494965753e-30,0.0
109800277,1,6.058182787491064e-06,2.0895682573277984e-15,2.424429900580668e-20,4.366295502031932e-30,6.770748606764704e-35,2.0895682573277984e-15,1.3271289139475348e-15,4.366295502031932e-30,1.0
109800343,1,6.058182787491064e-06,2.0895657452871293e-15,2.4244269859754673e-20,4.366285003877357e-30,6.77073232743468e-35,2.0895657452871293e-15,1.3271273184974732e-15,4.366285003877357e-30,1.0
109800751,1,6.058182787491064e-06,2.089550216409005e-15,2.424408968532718e-20,4.366220106894922e-30,6.770631692662434e-35,2.089550216409005e-15,1.3271174557791402e-15,4.366220106894922e-30,0.0
109800811,1,6.058182787491064e-06,2.0895479327650574e-15,2.4244063189257242e-20,4.366210563322725e-30,6.770616893588911e-35,2.0895479327650574e-15,1.327116005388658e-15,4.366210563322725e-30,0.0
109800961,1,6.058182787491064e-06,2.089542223671568e-15,2.424399694927244e-20,4.3661867045063194e-30,6.770579896082017e-35,2.089542223671568e-15,1.3271123794228559e-15,4.3661867045063194e-30,0.0
109801777,1,6.058182787491064e-06,2.0895111666128306e-15,2.4243636608510356e-20,4.3660569153997125e-30,6.770378634071161e-35,2.0895111666128306e-15,1.3270926544291936e-15,4.3660569153997125e-30,1.0
109801873,1,6.058182787491064e-06,2.089507512886736e-15,2.4243594216007687e-20,4.3660416464101136e-30,6.770354956679193e-35,2.089507512886736e-15,1.3270903338706156e-15,4.3660416464101136e-30,1.0
109802029,1,6.058182787491064e-06,2.0895015756022727e-15,2.4243525328428013e-20,4.3660168344443785e-30,6.770316481138003e-35,2.0895015756022727e-15,1.3270865629759086e-15,4.3660168344443785e-30,0.0
109802113,1,6.058182787491064e-06,2.0894983786134267e-15,2.424348823523748e-20,4.3660034742281396e-30,6.770295763652106e-35,2.0894983786134267e-15,1.3270845325007997e-15,4.3660034742281396e-30,1.0
109802239,1,6.058182787491064e-06,2.089493583143917e-15,2.4243432595611323e-20,4.3659834339996045e-30,6.770264687571852e-35,2.089493583143917e-15,1.3270814867968749e-15,4.3659834339996045e-30,1.0
109802389,1,6.058182787491064e-06,2.0894878742731668e-15,2.4243366358210863e-20,4.365959576734597e-30,6.770227692470688e-35,2.0894878742731668e-15,1.3270778609725391e-15,4.365959576734597e-30,1.0
109802419,1,6.058182787491064e-06,2.0894867325018248e-15,2.424335311076335e-20,4.3659548053011545e-30,6.770220293480785e-35,2.0894867325018248e-15,1.3270771358094555e-15,4.3659548053011545e-30,0.0
109802809,1,6.058182787491064e-06,2.089471889559537e-15,2.4243180894933744e-20,4.365892777259503e-30,6.770124107531758e-35,2.089471889559537e-15,1.3270677087434531e-15,4.365892777259503e-30,0.0
109803103,1,6.058182787491064e-06,2.0894607003691357e-15,2.424305107190606e-20,4.3658460183870775e-30,6.770051599253246e-35,2.0894607003691357e-15,1.3270606022524099e-15,4.3658460183870775e-30,0.0
109803361,1,6.058182787491064e-06,2.089450881357723e-15,2.4242937146434712e-20,4.3658049856065655e-30,6.769987970339135e-35,2.089450881357723e-15,1.3270543659909686e-15,4.3658049856065655e-30,0.0
109803739,1,6.058182787491064e-06,2.089436495489248e-15,2.4242770233822243e-20,4.365744868682389e-30,6.769894747931165e-35,2.089436495489248e-15,1.3270452292221942e-15,4.365744868682389e-30,0.0
109803919,1,6.058182787491064e-06,2.0894296451279065e-15,2.4242690752231687e-20,4.3657162419393294e-30,6.769850356872292e-35,2.0894296451279065e-15,1.3270408784130854e-15,4.3657162419393294e-30,1.0
109803961,1,6.058182787491064e-06,2.089428046715107e-15,2.4242672206583463e-20,4.365709562399708e-30,6.769839999010904e-35,2.089428046715107e-15,1.3270398632273718e-15,4.365709562399708e-30,0.0
109804153,1,6.058182787491064e-06,2.0894207397085275e-15,2.424258742674833e-20,4.3656790275241305e-30,6.769792649039704e-35,2.0894207397085275e-15,1.3270352223932319e-15,4.3656790275241305e-30,1.0
109804159,1,6.058182787491064e-06,2.089420511365189e-15,2.4242584777385645e-20,4.36567807331357e-30,6.769791169359774e-35,2.089420511365189e-15,1.327035077367557e-15,4.36567807331357e-30,0.0
109804171,1,6.058182787491064e-06,2.089420054678625e-15,2.424257947866158e-20,4.365676164893231e-30,6.769788210001127e-35,2.089420054678625e-15,1.327034787316279e-15,4.365676164893231e-30,0.0
109804183,1,6.058182787491064e-06,2.089419597992212e-15,2.4242574179939268e-20,4.3656742564739366e-30,6.769785250644098e-35,2.089419597992212e-15,1.3270344972650967e-15,4.3656742564739366e-30,1.0
109804561,1,6.058182787491064e-06,2.089405212446814e-15,2.4242407271075308e-20,4.3656141417999165e-30,6.769692031725412e-35,2.089405212446814e-15,1.3270253607015155e-15,4.3656141417999165e-30,0.0
109804771,1,6.058182787491064e-06,2.089397220541343e-15,2.4242314544673485e-20,4.365580745205889e-30,6.769640244130555e-35,2.089397220541343e-15,1.3270202848736304e-15,4.365580745205889e-30,0.0
109804927,1,6.058182787491064e-06,2.089391283726961e-15,2.4242245662547952e-20,4.3655559365142e-30,6.76960177366638e-35,2.089391283726961e-15,1.327016514277482e-15,4.3655559365142e-30,1.0
109805287,1,6.058182787491064e-06,2.089377583482653e-15,2.4242086704917208e-20,4.3654986863598096e-30,6.769512996715095e-35,2.089377583482653e-15,1.3270078129630906e-15,4.3654986863598096e-30,1.0
109805323,1,6.058182787491064e-06,2.089376213465634e-15,2.424207080924013e-20,4.3654929613959895e-30,6.769504119100012e-35,2.089376213465634e-15,1.3270069428363587e-15,4.3654929613959895e-30,0.0
109805557,1,6.058182787491064e-06,2.089367308387852e-15,2.4241967487720166e-20,4.3654557493598976e-30,6.76944641495667e-35,2.089367308387852e-15,1.3270012870334606e-15,4.3654557493598976e-30,1.0
109805569,1,6.058182787491064e-06,2.0893668517187307e-15,2.424196218919848e-20,4.36545384106104e-30,6.769443455786401e-35,2.0893668517187307e-15,1.3270009969932609e-15,4.36545384106104e-30,1.0
109805623,1,6.058182787491064e-06,2.08936479670954e-15,2.4241938345872423e-20,4.365445253729096e-30,6.769430139540223e-35,2.08936479670954e-15,1.3269996918135399e-15,4.365445253729096e-30,0.0
109805743,1,6.058182787491064e-06,2.089360230033303e-15,2.4241885360829334e-20,4.3654261708448174e-30,6.769400547999274e-35,2.089360230033303e-15,1.3269967914210527e-15,4.3654261708448174e-30,1.0
109805821,1,6.058182787491064e-06,2.089357261701778e-15,2.4241850920644483e-20,4.365413767025952e-30,6.769381313584366e-35,2.089357261701778e-15,1.3269949061710354e-15,4.365413767025952e-30,0.0
109805863,1,6.058182787491064e-06,2.089355663372038e-15,2.4241832375959958e-20,4.365407088064809e-30,6.769370956620016e-35,2.089355663372038e-15,1.3269938910380747e-15,4.365407088064809e-30,1.0
109805893,1,6.058182787491064e-06,2.0893545217090607e-15,2.424181912976975e-20,4.365402317386098e-30,6.769363558800463e-35,2.0893545217090607e-15,1.3269931659438156e-15,4.365402317386098e-30,1.0
109805953,1,6.058182787491064e-06,2.0893522383859148e-15,2.4241792637421926e-20,4.3653927760482326e-30,6.769348763191685e-35,2.0893522383859148e-15,1.3269917157570814e-15,4.3653927760482326e-30,0.0
109806013,1,6.058182787491064e-06,2.0893499550665108e-15,2.4241766145117518e-20,4.3653832347364325e-30,6.769333967623325e-35,2.0893499550665108e-15,1.326990265572724e-15,4.3653832347364325e-30,1.0
109806019,1,6.058182787491064e-06,2.0893497267347765e-15,2.424176349588947e-20,4.3653822806066855e-30,6.769332488068712e-35,2.0893497267347765e-15,1.3269901205544192e-15,4.3653822806066855e-30,0.0
109806097,1,6.058182787491064e-06,2.0893467584256345e-15,2.424172905596432e-20,4.365369876943706e-30,6.769313253895533e-35,2.0893467584256345e-15,1.3269882353186178e-15,4.365369876943706e-30,1.0
109806127,1,6.058182787491064e-06,2.089345616769956e-15,2.4241715809858796e-20,4.365365106315828e-30,6.769305856154807e-35,2.089345616769956e-15,1.3269875102289946e-15,4.365365106315828e-30,1.0
109806199,1,6.058182787491064e-06,2.0893428768001467e-15,2.4241684019249854e-20,4.3653536568355126e-30,6.769288101618299e-35,2.0893428768001467e-15,1.326985770016324e-15,4.3653536568355126e-30,0.0
109806661,1,6.058182787491064e-06,2.0893252954554512e-15,2.424148003099715e-20,4.365280190230008e-30,6.769174178060759e-35,2.0893252954554512e-15,1.326974603733141e-15,4.365280190230008e-30,0.0
109806793,1,6.058182787491064e-06,2.0893202722548703e-15,2.424142174911216e-20,4.365259200055164e-30,6.769141628913086e-35,2.0893202722548703e-15,1.3269714133924053e-15,4.365259200055164e-30,1.0
109806799,1,6.058182787491064e-06,2.089320043928001e-15,2.4241419099940556e-20,4.3652582459593046e-30,6.769140149411021e-35,2.089320043928001e-15,1.3269712683771902e-15,4.3652582459593046e-30,0.0
109807153,1,6.058182787491064e-06,2.0893065727089936e-15,2.4241262799584997e-20,4.365201954765001e-30,6.769052859504685e-35,2.0893065727089936e-15,1.3269627125216022e-15,4.365201954765001e-30,0.0
109807279,1,6.058182787491064e-06,2.089301777899769e-15,2.4241207167619824e-20,4.365181919135136e-30,6.76902179055552e-35,2.089301777899769e-15,1.3269596672370386e-15,4.365181919135136e-30,1.0
109807333,1,6.058182787491064e-06,2.0892997229865823e-15,2.4241183325407658e-20,4.3651733324718095e-30,6.769008475346156e-35,2.0892997229865823e-15,1.3269583621182918e-15,4.3651733324718095e-30,0.0
109807459,1,6.058182787491064e-06,2.0892949282009376e-15,2.4241127693716073e-20,4.365153297006161e-30,6.768977406651639e-35,2.0892949282009376e-15,1.326955316848704e-15,4.365153297006161e-30,0.0
109807657,1,6.058182787491064e-06,2.089287393571129e-15,2.424104027287335e-20,4.3651218129352415e-30,6.768928584777532e-35,2.089287393571129e-15,1.326950531446246e-15,4.3651218129352415e-30,1.0
109807693,1,6.058182787491064e-06,2.089286023642816e-15,2.4241024378225488e-20,4.3651160885892084e-30,6.768919708120441e-35,2.089286023642816e-15,1.3269496613758533e-15,4.3651160885892084e-30,1.0
109807759,1,6.058182787491064e-06,2.089283512111073e-15,2.4240995238078318e-20,4.365105593979182e-30,6.768903434286894e-35,2.089283512111073e-15,1.3269480662490214e-15,4.365105593979182e-30,0.0
109808131,1,6.058182787491064e-06,2.089269356289589e-15,2.424083099459523e-20,4.3650464431307144e-30,6.768811709957961e-35,2.089269356289589e-15,1.3269390755879477e-15,4.3650464431307144e-30,0.0
109808173,1,6.058182787491064e-06,2.0892677580607177e-15,2.424081245108104e-20,4.3650397648720584e-30,6.768801354082947e-35,2.0892677580607177e-15,1.3269380605190507e-15,4.3650397648720584e-30,1.0
109808521,1,6.058182787491064e-06,2.089254515663477e-15,2.424065880563915e-20,4.364984431220232e-30,6.768715549023295e-35,2.089254515663477e-15,1.3269296499929976e-15,4.364984431220232e-30,0.0
109808599,1,6.058182787491064e-06,2.089251547557231e-15,2.4240624368068105e-20,4.3649720289702846e-30,6.768696317041283e-35,2.089251547557231e-15,1.3269277648860597e-15,4.3649720289702846e-30,0.0
109808659,1,6.058182787491064e-06,2.0892492644028827e-15,2.4240597877678763e-20,4.3649624888079865e-30,6.768681523255439e-35,2.0892492644028827e-15,1.3269263148065326e-15,4.3649624888079865e-30,1.0
109808683,1,6.058182787491064e-06,2.089248351142192e-15,2.4240587281535194e-20,4.3649586727503675e-30,6.768675605752422e-35,2.089248351142192e-15,1.3269257347753879e-15,4.3649586727503675e-30,1.0
109808689,1,6.058182787491064e-06,2.0892481228271123e-15,2.424058463250038e-20,4.3649577187366136e-30,6.768674126377677e-35,2.0892481228271123e-15,1.3269255897676606e-15,4.3649577187366136e-30,0.0
109808833,1,6.058182787491064e-06,2.0892426432764386e-15,2.4240521055795246e-20,4.364934822484719e-30,6.768638621505059e-35,2.0892426432764386e-15,1.3269221095893467e-15,4.364934822484719e-30,1.0
109809277,1,6.058182787491064e-06,2.089225748130899e-15,2.42403250291956e-20,4.364864226653114e-30,6.768529149613323e-35,2.089225748130899e-15,1.3269113791257341e-15,4.364864226653114e-30,1.0
109809319,1,6.058182787491064e-06,2.089224149952066e-15,2.4240306486261983e-20,4.364857548742933e-30,6.768518794278684e-35,2.089224149952066e-15,1.3269103640886176e-15,4.364857548742933e-30,0.0
109809697,1,6.058182787491064e-06,2.0892097664250917e-15,2.4240139600816865e-20,4.3647974481259845e-30,6.768425597158086e-35,2.0892097664250917e-15,1.3269012288069797e-15,4.3647974481259845e-30,1.0
109809811,1,6.058182787491064e-06,2.0892054285651578e-15,2.4240089270624055e-20,4.364779322746124e-30,6.768397490404804e-35,2.0892054285651578e-15,1.3268984737405573e-15,4.364779322746124e-30,0.0
109809901,1,6.058182787491064e-06,2.089202003948437e-15,2.4240049536372033e-20,4.3647650133021655e-30,6.768375300965792e-35,2.089202003948437e-15,1.3268962986941796e-15,4.3647650133021655e-30,0.0
109809937,1,6.058182787491064e-06,2.089200634104107e-15,2.424003364269858e-20,4.364759289541002e-30,6.76836642521565e-35,2.089200634104107e-15,1.3268954286771262e-15,4.364759289541002e-30,1.0
109810009,1,6.058182787491064e-06,2.089197894419488e-15,2.4240001855398574e-20,4.3647478420468205e-30,6.76834867375901e-35,2.089197894419488e-15,1.326893688645586e-15,4.3647478420468205e-30,0.0
109810297,1,6.058182787491064e-06,2.0891869357349017e-15,2.4239874706823795e-20,4.364702052445388e-30,6.768277668514415e-35,2.0891869357349017e-15,1.326886728553652e-15,4.364702052445388e-30,1.0
109810321,1,6.058182787491064e-06,2.089186022515078e-15,2.4239864111154386e-20,4.364698236672372e-30,6.768271751452727e-35,2.089186022515078e-15,1.3268861485484629e-15,4.364698236672372e-30,0.0
109810447,1,6.058182787491064e-06,2.089181228120829e-15,2.4239808484003987e-20,4.364678203932456e-30,6.768240686984961e-35,2.089181228120829e-15,1.326883103527459e-15,4.364678203932456e-30,1.0
