extreme_type,candidate_id,block_id,x,y,h,p_star,Q_energy_L2,Q_exc,C_bridge,row_regime,post_P0_by_pstar,threshold_relevant,forbidden,finite_certified_flag,high_energy,B_L2_exported,B_abs_max,increment_centered_sqsum,sqrt_increment_centered_sqsum_over_sqrt_h,increment_centered_rms,R_inc,C_bridge_over_centered_increment_rms,increment_centered_abs_max
top_C_bridge,hexc_00673,674,187509559,187509555,4,187509659,0.0183852514257526,0.0130495572184996,6.671592040126676,finite_positive,False,False,False,True,False,13.343184080253373,9.4707785115379,353.36933628974805,9.399060276029568,9.399060276029568,0.7098147946918962,0.7098147946918952,9.470778511537901
top_C_bridge,hexc_00322,323,179438221,179438217,4,179438351,0.0184274100815586,0.0130795953907561,6.656036436858118,finite_positive,False,False,False,True,False,13.31207287371627,9.448779086688774,351.71710499718495,9.377061173379229,9.377061173379229,0.7098211597205019,0.7098211597205002,9.448779086688546
top_C_bridge,hexc_00444,445,179382103,179382099,4,179382319,0.0184277095556904,0.0130798087714223,6.655925850726108,finite_positive,False,False,False,True,False,13.311851701452259,9.448622690862976,351.7053730014489,9.376904779849385,9.376904779849385,0.7098212050771234,0.7098212050771212,9.448622690862749
top_C_bridge,hexc_00525,526,179146273,179146269,4,179146433,0.0184289737116236,0.0130807094930725,6.655460745638621,finite_positive,False,False,False,True,False,13.310921491277293,9.4479649185605,351.6560325105498,9.376247017204562,9.376247017204562,0.709821395855557,0.7098213958555544,9.447964918560729
top_C_bridge,hexc_00448,449,178913599,178913595,4,178913689,0.0184302229129119,0.013081599559448,6.655001264408736,finite_positive,False,False,False,True,False,13.310002528817508,9.447315099767366,351.60729202306686,9.3755972079525,9.3755972079525,0.7098215843534637,0.7098215843534618,9.44731509976691
top_C_bridge,hexc_00423,424,178906843,178906839,4,178907011,0.0184302583442049,0.0130816248069056,6.654987913833227,finite_positive,False,False,False,True,False,13.309975827666483,9.447296218789234,351.6058758817221,9.375578327251633,9.375578327251633,0.7098215898308314,0.7098215898308299,9.447296218789234
top_C_bridge,hexc_00459,460,178299031,178299027,4,178299217,0.0184335280556581,0.0130839545118638,6.653784744914708,finite_positive,False,False,False,True,False,13.307569489829442,9.445594643774712,351.47826333873843,9.373876777229611,9.373876777229611,0.709822083545801,0.7098220835457996,9.445594643774939
top_C_bridge,hexc_00095,96,3438637,3438262,375,3438637,0.0289409320608848,0.0091609752093495,6.55570371628648,finite_negative,False,False,False,True,True,126.9506565792383,40.1850159934861,5277.18433199243,3.7513319703779633,12.279116222260612,1.7475669357052335,0.5338905176580828,44.155018013835324
top_C_bridge,hexc_00173,174,30825511,30824836,675,30825511,0.0218196897816464,0.0110815667281192,6.488095069490741,finite_negative,False,False,False,True,False,168.56565457042637,85.60944577509645,19042.559209569372,5.31142154502838,23.32537502964123,1.2215364595875011,0.27815608800483815,82.85736703069706
top_C_bridge,hexc_00270,271,187425023,187423758,1265,187425023,0.017879575931775,0.0080795888060062,6.487786304142406,finite_negative,False,False,False,True,False,230.75004762122163,104.27347431840008,60030.90295024408,6.888777776151937,40.83534109017855,0.9417906216400713,0.15887675065123444,144.2947191999295
top_C_bridge,hexc_00619,620,109709029,109709025,4,109709357,0.0189123463606488,0.0134251522178237,6.482092317280465,finite_positive,False,False,False,True,False,12.964184634560974,9.20277943201654,333.5054087416505,9.131065227311248,9.131065227311248,0.7098944269823396,0.7098944269823374,9.202779432016541
top_C_bridge,hexc_00428,429,108831199,108831195,4,108831299,0.0189204808195844,0.0134309492743368,6.47925206868407,finite_positive,False,False,False,True,False,12.958504137368195,9.198762621303104,333.21205573836687,9.127048478812398,9.127048478812398,0.7098956561614725,0.7098956561614695,9.198762621302876
top_C_bridge,hexc_00056,57,179620853,179616870,3983,179620853,0.0174281563213137,0.0081468555780067,6.295776388796371,finite_negative,False,False,False,True,False,397.33282741948506,185.7346871182781,515301.04584526434,11.374317810768815,116.44979106049642,0.5535080427272525,0.05406429957032447,405.4218416036695
top_C_bridge,hexc_00174,175,12776941,12776609,332,12776941,0.0231134130828272,0.0075023689938937,6.188680230584403,finite_positive,False,False,False,True,False,112.76312036660555,36.60171411558758,4787.595600652715,3.797429219441068,11.695659268845631,1.6297025890308263,0.5291433418438864,34.812783934004294
top_C_bridge,hexc_00178,179,30851221,30850871,350,30851287,0.0206703545011666,0.0065934160084319,6.1469355437095965,finite_positive,False,False,False,True,False,114.99863391572202,36.68218819202775,9729.382905858789,5.272403329970333,16.916214729086192,1.165869748387442,0.36337535566632356,71.12674045889962
top_C_bridge,hexc_00341,342,40863883,40863879,4,40864051,0.0199670866976149,0.014176984271913,6.132936776163277,finite_positive,False,False,False,True,False,12.265873552326605,8.70898689759133,298.41047672612444,8.637280774730616,8.637280774730616,0.7100541172756515,0.7100541172756485,8.708986897591444
top_C_bridge,hexc_00087,88,3290641,3290318,323,3290641,0.0270342406488881,0.0078480023338476,6.088052372123501,finite_negative,False,False,False,True,True,109.41569944248015,31.763224857564865,3255.7639870775515,3.1748645114200973,9.785589625863652,1.91757864004104,0.6221446642349039,31.448913072029637
top_C_bridge,hexc_00071,72,12843647,12843190,457,12843647,0.0226473860254771,0.0081632419242064,6.067760230348137,finite_negative,False,False,False,True,False,129.7138982350719,46.75532668686788,6726.772220104368,3.836588855789531,14.065782657491033,1.5815508146492476,0.4313844723824608,61.77825828556229
top_C_bridge,hexc_00360,361,33862651,33862647,4,33862799,0.0201812656596905,0.0143296944521975,6.066493819860721,finite_positive,False,False,False,True,False,12.132987639721462,8.615019920022405,291.9529548918456,8.543315440914107,8.543315440914107,0.7100866006665483,0.710086600666547,8.615019920022291
