candidate_id,block_id,x,y,h,right_endpoint,p_star,post_P0_flag,finite_zone_flag,E_theta,E_theta_sign,Q_R2Q,D_start,D_end,DeltaD,DeltaD_sign,Q_delta_D,bridge_excursion_raw,bridge_excursion_argmax,bridge_path_n_samples,Q_exc,Q_formula_sum,formula_residual,abs_formula_residual,positive_harmless_flag,near_forbidden_flag,forbidden_flag,threshold_relevant_flag,primitive_available_flag,instrumentation_gap_flag
hexc_00830,831,108531679,108531678,1,108531679,108531679,False,True,17.502552660679388,positive,0.0537885048618473,-5266.58820723036,-5284.76740982604,-18.17920259567927,negative,0.0531020798854151,9.094947017729282e-13,108531679,2,2.656665497549741e-15,0.053102079885417756,0.0006864249764295463,0.0006864249764295463,True,False,False,False,True,False
hexc_00831,832,179380633,179380632,1,179380633,179380633,False,True,18.0050205474694,positive,0.0536472988717289,-6712.104171720986,-6730.785842203456,-18.6816704824696,negative,0.0517224419105677,0.0,179380632,2,0.0,0.0517224419105677,0.0019248569611612018,0.0019248569611612018,True,False,False,False,True,False
hexc_00832,833,187449623,187449622,1,187449623,187449623,False,True,18.049020689941184,positive,0.0533469583478093,-6863.758208631774,-6882.483879256715,-18.725670624940904,negative,0.0516050345415085,0.0,187449622,2,0.0,0.0516050345415085,0.0017419238063008033,0.0017419238063008033,True,False,False,False,True,False
hexc_00833,834,3439333,3439332,1,3439333,3439333,False,True,14.05078811520061,positive,0.0667417119043933,-926.4085698379586,-941.1360078881592,-14.72743805020059,negative,0.06501427456122384,0.0,3439332,2,0.0,0.06501427456122384,0.0017274373431694634,0.0017274373431694634,True,False,False,False,True,False
hexc_00834,835,30811943,30811942,1,30811943,30811943,False,True,16.243412932524684,positive,0.0585590592521217,-2780.215261211177,-2797.1353240787016,-16.920062867524393,negative,0.056905666638070916,0.0,30811942,2,0.0,0.056905666638070916,0.001653392614050786,0.001653392614050786,True,False,False,False,True,False
hexc_00835,836,1189553,1189552,1,1189553,1189553,False,True,12.989088164268896,positive,0.0738165199461072,-533.5125147400327,-547.1782528393015,-13.66573809926888,negative,0.06983196756813159,0.0,1189552,2,0.0,0.06983196756813159,0.0039845523779756115,0.0039845523779756115,True,False,False,False,True,False
hexc_00836,837,30775181,30775180,1,30775181,30775181,False,True,16.242219111414734,positive,0.0575277906754467,-2819.898819792096,-2836.8176888385105,-16.918869046414784,negative,0.056909531385620576,4.547473508864641e-13,30775181,2,1.529621073772958e-15,0.0569095313856221,0.0006182592898245978,0.0006182592898245978,True,False,False,False,True,False
hexc_00837,838,31040293,31040292,1,31040293,31040293,False,True,16.25079669266773,positive,0.0583320902109802,-2824.449734455536,-2841.377181083203,-16.92744662766745,negative,0.05688177490428132,4.547473508864641e-13,31040293,2,1.5281003107204277e-15,0.056881774904282846,0.0014503153066973556,0.0014503153066973556,True,False,False,False,True,False
hexc_00838,839,109706111,109706110,1,109706111,109706111,False,True,17.513315630166108,positive,0.0544823672840614,-5262.6498038624695,-5280.839769427636,-18.18996556516595,negative,0.05307175705281212,9.094947017729282e-13,109706111,2,2.6535774177466016e-15,0.05307175705281477,0.0014106102312466326,0.0014106102312466326,True,False,False,False,True,False
hexc_00839,840,3293167,3293166,1,3293167,3293167,False,True,14.007360273707592,positive,0.0681897010081382,-902.1217747671836,-916.8057849758912,-14.684010208707605,negative,0.06519826828304924,0.0,3293166,2,0.0,0.06519826828304924,0.0029914327250889633,0.0029914327250889633,True,False,False,False,True,False
hexc_00840,841,109442429,109442428,1,109442429,109442429,False,True,17.51090920640216,positive,0.0545916136692518,-5254.872581865094,-5273.060141006496,-18.187559141401834,negative,0.053078533736513826,9.094947017729282e-13,109442429,2,2.6542673943169984e-15,0.053078533736516484,0.001513079932735313,0.001513079932735313,True,False,False,False,True,False
hexc_00841,842,179148029,179148028,1,179148029,179148029,False,True,18.003722999701044,positive,0.0529334073685359,-6725.025663920676,-6743.7060368553775,-18.68037293470116,negative,0.05172591231748157,0.0,179148028,2,0.0,0.05172591231748157,0.0012074950510543303,0.0012074950510543303,True,False,False,False,True,False
hexc_00842,843,1518427,1518426,1,1518427,1518427,False,True,13.233185488555364,positive,0.0720703082374865,-609.6772153972034,-623.5870508207588,-13.909835423555364,negative,0.06866220928877309,0.0,1518426,2,0.0,0.06866220928877309,0.0034080989487134117,0.0034080989487134117,True,False,False,False,True,False
hexc_00843,844,7108613,7108612,1,7108613,7108613,False,True,14.776817705393524,positive,0.0639845617092927,-1332.6450167572202,-1348.0984843976137,-15.453467640393455,negative,0.06208506385486241,0.0,7108612,2,0.0,0.06208506385486241,0.0018994978544302904,0.0018994978544302904,True,False,False,False,True,False
hexc_00844,845,30819511,30819510,1,30819511,30819511,False,True,16.243658521409802,positive,0.0584555384497958,-2780.691302770499,-2797.6116112269087,-16.920308456409657,negative,0.05690487166020727,0.0,30819510,2,0.0,0.05690487166020727,0.0015506667895885326,0.0015506667895885326,True,False,False,False,True,False
hexc_00845,846,1510391,1510390,1,1510391,1510391,False,True,13.22787911566918,positive,0.0698496571702368,-613.4862743301172,-627.3908033807865,-13.904529050669224,negative,0.06868722176278803,0.0,1510390,2,0.0,0.06868722176278803,0.0011624354074487725,0.0011624354074487725,True,False,False,False,True,False
hexc_00846,847,17594219,17594218,1,17594219,17594219,False,True,15.683080940142546,positive,0.0602853522506817,-2100.1705537657044,-2116.5302846408467,-16.359730875142304,negative,0.05877919600234784,0.0,17594218,2,0.0,0.05877919600234784,0.001506156248333855,0.001506156248333855,True,False,False,False,True,False
hexc_00847,848,187509781,187509780,1,187509781,187509781,False,True,18.049341567347508,positive,0.0535126337722001,-6861.714332730138,-6880.440324232486,-18.725991502347824,negative,0.05160418028837243,0.0,187509780,2,0.0,0.05160418028837243,0.0019084534838276698,0.0019084534838276698,True,False,False,False,True,False
hexc_00848,849,30405577,30405576,1,30405577,30405577,False,True,16.230136603498202,positive,0.0584289519707461,-2762.168606399279,-2779.075392937777,-16.90678653849818,negative,0.056948675543354636,0.0,30405576,2,0.0,0.056948675543354636,0.001480276427391465,0.001480276427391465,True,False,False,False,True,False
hexc_00849,850,30419423,30419422,1,30419423,30419423,False,True,16.230591876831177,positive,0.0588391093536454,-2760.8157653910444,-2777.723007202875,-16.907241811830772,negative,0.05694719960121899,0.0,30419422,2,0.0,0.05694719960121899,0.00189190975242641,0.00189190975242641,True,False,False,False,True,False
hexc_00850,851,109638391,109638390,1,109638391,109638391,False,True,17.51269815399019,positive,0.0552138610279271,-5242.471831444762,-5260.661179533752,-18.1893480889903,negative,0.05307349575061064,0.0,109638390,2,0.0,0.05307349575061064,0.0021403652773164597,0.0021403652773164597,True,False,False,False,True,False
hexc_00851,852,40840829,40840828,1,40840829,40840829,False,True,16.52519284978146,positive,0.0581785538517203,-3197.6160495436507,-3214.817892328432,-17.201842784781547,negative,0.05600790947900973,0.0,40840828,2,0.0,0.05600790947900973,0.00217064437271057,0.00217064437271057,True,False,False,False,True,False
hexc_00852,853,108531433,108531432,1,108531433,108531433,False,True,17.5025503940575,positive,0.0552671935291183,-5215.144671770055,-5233.323872099112,-18.17920032905749,negative,0.053102086274884504,0.0,108531432,2,0.0,0.053102086274884504,0.002165107254233793,0.002165107254233793,True,False,False,False,True,False
hexc_00853,854,109722043,109722042,1,109722043,109722043,False,True,17.51346084398428,positive,0.0547359397556698,-5249.495831047663,-5267.685941826648,-18.19011077898449,negative,0.053071348174313075,0.0,109722042,2,0.0,0.053071348174313075,0.0016645915813567266,0.0016645915813567266,True,False,False,False,True,False
hexc_00854,855,17590231,17590230,1,17590231,17590231,False,True,15.682854249089136,positive,0.0613662107477397,-2093.2999362475134,-2109.6594404316024,-16.35950418408902,negative,0.05877997892300748,0.0,17590230,2,0.0,0.05877997892300748,0.0025862318247322214,0.0025862318247322214,True,False,False,False,True,False
hexc_00855,856,12895819,12895818,1,12895819,12895819,False,True,15.372413708270248,positive,0.0616168261681965,-1796.6992548791968,-1812.7483185224671,-16.0490636432703,negative,0.05987207074757188,0.0,12895818,2,0.0,0.05987207074757188,0.001744755420624619,0.001744755420624619,True,False,False,False,True,False
hexc_00856,857,604712203,604712202,1,604712203,604712203,True,False,19.220263205294494,positive,0.0492150762316946,-12457.73766300194,-12477.634576142234,-19.89691314029551,negative,0.04866448089588606,1.8189894035458565e-12,604712203,2,4.448940117218696e-15,0.04866448089589051,0.0005505953358040869,0.0005505953358040869,True,False,False,False,True,False
hexc_00857,858,179382757,179382756,1,179382757,179382757,False,True,18.005032388142443,positive,0.0535747962963188,-6711.644126949957,-6730.325809273099,-18.681682323142013,negative,0.05172241024377623,0.0,179382756,2,0.0,0.05172241024377623,0.001852386052542565,0.001852386052542565,True,False,False,False,True,False
hexc_00858,859,1509019,1509018,1,1509019,1509019,False,True,13.226970328790664,positive,0.0709615737150018,-611.5367152549279,-625.4403355187186,-13.903620263790684,negative,0.06869150730819647,0.0,1509018,2,0.0,0.06869150730819647,0.0022700664068053267,0.0022700664068053267,True,False,False,False,True,False
hexc_00859,860,7102489,7102488,1,7102489,7102489,False,True,14.77595584395884,positive,0.0636864195243564,-1332.6480683975656,-1348.1006741765243,-15.452605778958969,negative,0.062088384670358654,2.2737367544323206e-13,7102489,2,9.13584700649999e-16,0.06208838467035957,0.0015980348539968298,0.0015980348539968298,True,False,False,False,True,False
hexc_00860,861,30402013,30402012,1,30402013,30402013,False,True,16.23001938128946,positive,0.0584739115607995,-2761.380651956327,-2778.2873212726163,-16.90666931628948,negative,0.05694905557622953,0.0,30402012,2,0.0,0.05694905557622953,0.0015248559845699727,0.0015248559845699727,True,False,False,False,True,False
hexc_00861,862,39641179,39641178,1,39641179,39641179,False,True,16.495379009667914,positive,0.0577647807069204,-3153.177927828808,-3170.349956773476,-17.172028944668,negative,0.05610155530698658,0.0,39641178,2,0.0,0.05610155530698658,0.0016632253999338195,0.0016632253999338195,True,False,False,False,True,False
hexc_00862,863,109726417,109726416,1,109726417,109726417,False,True,17.513500707558627,positive,0.0547346133640878,-5259.090728859829,-5277.280879502388,-18.190150642558365,negative,0.053071235931560254,9.094947017729282e-13,109726417,2,2.6535243629794604e-15,0.053071235931562905,0.0016633774325248984,0.0016633774325248984,True,False,False,False,True,False
hexc_00863,864,12830303,12830302,1,12830303,12830303,False,True,15.367320352836725,positive,0.061618925562123,-1791.9292688097892,-1807.973239097626,-16.043970287836828,negative,0.05989032687099888,0.0,12830302,2,0.0,0.05989032687099888,0.001728598691124121,0.001728598691124121,True,False,False,False,True,False
hexc_00864,865,33864067,33864066,1,33864067,33864067,False,True,16.337865039683184,positive,0.0578379832097438,-2927.1802341014754,-2944.1947490761586,-17.014514974683152,negative,0.05660155170411339,0.0,33864066,2,0.0,0.05660155170411339,0.0012364315056304087,0.0012364315056304087,True,False,False,False,True,False
hexc_00865,866,31025143,31025142,1,31025143,31025143,False,True,16.250308498230464,positive,0.0595441933396197,-2779.313578136325,-2796.240536569555,-16.926958433230084,negative,0.05688335394255746,0.0,31025142,2,0.0,0.05688335394255746,0.0026608393970622424,0.0026608393970622424,True,False,False,False,True,False
hexc_00866,867,30801877,30801876,1,30801877,30801877,False,True,16.243086187645382,positive,0.0578221710482515,-2843.111459829888,-2860.0311959525334,-16.91973612264519,negative,0.05690672435450644,0.0,30801876,2,0.0,0.05690672435450644,0.0009154466937450617,0.0009154466937450617,True,False,False,False,True,False
hexc_00867,868,359167,359166,1,359167,359167,False,True,11.791542740365744,positive,0.0770398696559618,-298.0788510306743,-310.54704370604003,-12.468192675365742,negative,0.0762004704130229,0.0,359166,2,0.0,0.0762004704130229,0.0008393992429388958,0.0008393992429388958,True,False,False,False,True,False
hexc_00868,869,33388841,33388840,1,33388841,33388841,False,True,16.323732300326082,positive,0.0589455636856937,-2889.1690989217004,-2906.1694811570264,-17.000382235326015,negative,0.05664684912068295,0.0,33388840,2,0.0,0.05664684912068295,0.0022987145650107538,0.0022987145650107538,True,False,False,False,True,False
hexc_00869,870,604866473,604866472,1,604866473,604866473,True,False,19.220518285850886,positive,0.0491519986144946,-12473.649256722349,-12493.5464249432,-19.89716822085211,negative,0.0486638769730617,0.0,604866472,2,0.0,0.0486638769730617,0.00048812164143290093,0.00048812164143290093,True,False,False,False,True,False
hexc_00870,871,33921259,33921258,1,33921259,33921259,False,True,16.33955248494445,positive,0.0589072212043223,-2911.7033570276526,-2928.719559447597,-17.01620241994442,negative,0.05659614804380738,0.0,33921258,2,0.0,0.05659614804380738,0.0023110731605149176,0.0023110731605149176,True,False,False,False,True,False
hexc_00871,872,604685567,604685566,1,604685567,604685567,True,False,19.22021915692486,positive,0.0499192156985863,-12356.077867293789,-12375.974736385711,-19.8968690919246,negative,0.048664585185301285,1.8189894035458565e-12,604685567,2,4.448959500665601e-15,0.04866458518530573,0.0012546305132805705,0.0012546305132805705,True,False,False,False,True,False
hexc_00872,873,30649621,30649620,1,30649621,30649621,False,True,16.238130854854056,positive,0.0590986334793916,-2768.7510602729817,-2785.665841062836,-16.91478078985392,negative,0.056922770242319495,4.547473508864641e-13,30649621,2,1.5303467005815801e-15,0.05692277024232103,0.0021758632370705716,0.0021758632370705716,True,False,False,False,True,False
hexc_00873,874,40884703,40884702,1,40884703,40884703,False,True,16.526266541273976,positive,0.0579413878612287,-3200.472645009847,-3217.675561486121,-17.202916476273913,negative,0.0560045428236628,0.0,40884702,2,0.0,0.0560045428236628,0.0019368450375659013,0.0019368450375659013,True,False,False,False,True,False
hexc_00874,875,39693497,39693496,1,39693497,39693497,False,True,16.496697928713708,positive,0.0577138689826572,-3155.048607366989,-3172.2219552307024,-17.173347863713843,negative,0.05609740594029275,4.547473508864641e-13,39693497,2,1.4854498345574184e-15,0.056097405940294234,0.0016164630423629658,0.0016164630423629658,True,False,False,False,True,False
hexc_00875,876,108532477,108532476,1,108532477,108532477,False,True,17.502560013344283,positive,0.0539817996673655,-5249.311787904171,-5267.490997852516,-18.17920994834457,negative,0.05310205915871218,0.0,108532476,2,0.0,0.05310205915871218,0.0008797405086533178,0.0008797405086533178,True,False,False,False,True,False
hexc_00876,877,30341053,30341052,1,30341053,30341053,False,True,16.228012237940277,positive,0.0589348047105401,-2756.008333678284,-2772.912995851224,-16.904662172940334,negative,0.056955563495578156,4.547473508864641e-13,30341053,2,1.532144881269458e-15,0.05695556349557969,0.0019792412149604102,0.0019792412149604102,True,False,False,False,True,False
hexc_00877,878,180627001,180627000,1,180627001,180627001,False,True,18.0119446949703,positive,0.0533332629001659,-6745.090059701424,-6763.778654331395,-18.6885946299708,negative,0.05170393052984617,0.0,180627000,2,0.0,0.05170393052984617,0.0016293323703197304,0.0016293323703197304,True,False,False,False,True,False
hexc_00878,879,30781943,30781942,1,30781943,30781943,False,True,16.24243880978879,positive,0.058586881232034,-2777.6019670107285,-2794.5210557555174,-16.91908874478895,negative,0.05690882011843017,0.0,30781942,2,0.0,0.05690882011843017,0.0016780611136038293,0.0016780611136038293,True,False,False,False,True,False
hexc_00879,880,18002111,18002110,1,18002111,18002111,False,True,15.705999586761717,positive,0.0611464846554823,-2118.8268675768136,-2135.209517098576,-16.382649521761778,negative,0.05870014955382287,4.547473508864641e-13,18002111,2,1.629390744810952e-15,0.0587001495538245,0.002446335101657801,0.002446335101657801,True,False,False,False,True,False
hexc_00880,881,179149097,179149096,1,179149097,179149097,False,True,18.00372896123365,positive,0.0523875652398403,-6767.5383478385,-6786.218726734734,-18.680378896234288,negative,0.05172589637176921,0.0,179149096,2,0.0,0.05172589637176921,0.0006616688680710844,0.0006616688680710844,True,False,False,False,True,False
hexc_00881,882,178894493,178894492,1,178894493,178894493,False,True,18.002306765445063,positive,0.0529924606807178,-6716.821693256522,-6735.500649956967,-18.67895670044527,negative,0.051729700693388544,0.0,178894492,2,0.0,0.051729700693388544,0.0012627599873292553,0.0012627599873292553,True,False,False,False,True,False
hexc_00882,883,180640973,180640972,1,180640973,180640973,False,True,18.012022044755017,positive,0.0538739677253463,-6726.384532559837,-6745.073204539592,-18.688671979754872,negative,0.05170372381366824,0.0,180640972,2,0.0,0.05170372381366824,0.0021702439116780617,0.0021702439116780617,True,False,False,False,True,False
hexc_00883,884,179412253,179412252,1,179412253,179412253,False,True,18.00519680514516,positive,0.0527759043101292,-6740.83775553053,-6759.519602270675,-18.68184674014537,negative,0.05172197052965037,0.0,179412252,2,0.0,0.05172197052965037,0.0010539337804788274,0.0010539337804788274,True,False,False,False,True,False
hexc_00884,885,17998069,17998068,1,17998069,17998069,False,True,15.705775032327988,positive,0.0605791328840376,-2121.808688956441,-2138.191113923769,-16.382424967328006,negative,0.05870092301149537,0.0,17998068,2,0.0,0.05870092301149537,0.0018782098725422317,0.0018782098725422317,True,False,False,False,True,False
hexc_00885,886,59183,59182,1,59183,59183,False,True,9.988389617470986,positive,0.0905353629639327,-119.22306579445772,-129.8881053469287,-10.665039552470986,negative,0.08832718113897783,0.0,59182,2,0.0,0.08832718113897783,0.002208181824954872,0.002208181824954872,True,False,False,False,True,False
hexc_00886,887,7113299,7113298,1,7113299,7113299,False,True,14.77747668854144,positive,0.0652555822922497,-1322.5439762670044,-1337.998102890546,-15.45412662354147,negative,0.06208252498385044,2.2737367544323206e-13,7113299,2,9.134085820722716e-16,0.062082524983851355,0.0031730573083983485,0.0031730573083983485,True,False,False,False,True,False
hexc_00887,888,109814219,109814218,1,109814219,109814219,False,True,17.51430057774468,positive,0.0543812614326261,-5263.33836359877,-5281.529314111514,-18.19095051274417,negative,0.05306898385974762,0.0,109814218,2,0.0,0.05306898385974762,0.0013122775728784813,0.0013122775728784813,True,False,False,False,True,False
hexc_00888,889,33868033,33868032,1,33868033,33868033,False,True,16.337982148114918,positive,0.0580902158457348,-2913.9147145568054,-2930.92934663992,-17.01463208311452,negative,0.05660117665764191,0.0,33868032,2,0.0,0.05660117665764191,0.001489039188092893,0.001489039188092893,True,False,False,False,True,False
hexc_00889,890,7102801,7102800,1,7102801,7102801,False,True,14.775999771256355,positive,0.064466073133591,-1329.6256979006696,-1345.078347606926,-15.452649706256352,negative,0.06208821540666229,0.0,7102800,2,0.0,0.06208821540666229,0.0023778577269287088,0.0023778577269287088,True,False,False,False,True,False
hexc_00890,891,30642761,30642760,1,30642761,30642761,False,True,16.237907009742973,positive,0.0578939114446271,-2785.0617337389176,-2801.976290683661,-16.914556944743254,negative,0.05692349528982501,0.0,30642760,2,0.0,0.05692349528982501,0.0009704161548020895,0.0009704161548020895,True,False,False,False,True,False
hexc_00891,892,30776287,30776286,1,30776287,30776287,False,True,16.24225504881919,positive,0.0591546579044083,-2773.356190481661,-2790.2750954654807,-16.918904983819175,negative,0.05690941503808738,4.547473508864641e-13,30776287,2,1.5296146975125734e-15,0.056909415038088905,0.0022452428663193927,0.0022452428663193927,True,False,False,False,True,False
hexc_00892,893,179662079,179662078,1,179662079,179662079,False,True,18.00658830555633,positive,0.0534604288438405,-6714.847579291666,-6733.530817532223,-18.68323824055642,negative,0.05171824942311502,9.094947017729282e-13,179662079,2,2.517629611615607e-15,0.05171824942311754,0.00174217942072296,0.00174217942072296,True,False,False,False,True,False
hexc_00893,894,33844361,33844360,1,33844361,33844361,False,True,16.337282955557516,positive,0.0585939985010802,-2910.47319212536,-2927.487125015917,-17.0139328905575,negative,0.05660341593563863,4.547473508864641e-13,33844361,2,1.5128926165061945e-15,0.056603415935640146,0.0019905825654400536,0.0019905825654400536,True,False,False,False,True,False
hexc_00894,895,604814921,604814920,1,604814921,604814921,True,False,19.220433053490883,positive,0.0492165780619318,-12438.17873300433,-12458.07581599282,-19.89708298848928,negative,0.04866407876555174,0.0,604814920,2,0.0,0.04866407876555174,0.0005524992963800573,0.0005524992963800573,True,False,False,False,True,False
hexc_00895,896,18002051,18002050,1,18002051,18002051,False,True,15.705996253813709,positive,0.060904601565583,-2120.3553462684213,-2136.737992457235,-16.38264618881385,negative,0.05870016103371567,0.0,18002050,2,0.0,0.05870016103371567,0.00220444053186733,0.00220444053186733,True,False,False,False,True,False
hexc_00896,897,3437477,3437476,1,3437477,3437477,False,True,14.05024833002549,positive,0.0654695768526705,-938.7104626738508,-953.4373609388764,-14.726898265025511,negative,0.0650165551354885,1.1368683772161603e-13,3437477,2,5.019065399847779e-16,0.065016555135489,0.0004530217171815065,0.0004530217171815065,True,False,False,False,True,False
hexc_00897,898,178011803,178011802,1,178011803,178011803,False,True,17.99736041504677,positive,0.0534994171955925,-6683.491327337225,-6702.165337687272,-18.67401035004696,negative,0.051742936356869836,0.0,178011802,2,0.0,0.051742936356869836,0.0017564808387226655,0.0017564808387226655,True,False,False,False,True,False
hexc_00898,899,40864177,40864176,1,40864177,40864177,False,True,16.5257643692459,positive,0.0577574596493002,-3199.7700245854257,-3216.972438889672,-17.20241430424585,negative,0.05600611737843852,4.547473508864641e-13,40864177,2,1.4805266900818209e-15,0.056006117378439996,0.0017513422708602053,0.0017513422708602053,True,False,False,False,True,False
hexc_00899,900,1197739,1197738,1,1197739,1197739,False,True,12.995946170816742,positive,0.0724750996658737,-543.2491268519649,-556.9217229577816,-13.672596105816751,negative,0.06979855917853105,0.0,1197738,2,0.0,0.06979855917853105,0.0026765404873426574,0.0026765404873426574,True,False,False,False,True,False
hexc_00900,901,112219777,112219776,1,112219777,112219777,False,True,17.535969801117066,positive,0.0552387382691653,-5298.820807141327,-5317.033426877444,-18.21261973611672,negative,0.053008045770433096,0.0,112219776,2,0.0,0.053008045770433096,0.0022306924987322008,0.0022306924987322008,True,False,False,False,True,False
hexc_00901,902,179662261,179662260,1,179662261,179662261,False,True,18.0065893185687,positive,0.0527959244485922,-6731.131682668028,-6749.814921921597,-18.6832392535689,negative,0.05171824671434458,0.0,179662260,2,0.0,0.05171824671434458,0.0010776777342476201,0.0010776777342476201,True,False,False,False,True,False
hexc_00902,903,604435093,604435092,1,604435093,604435093,True,False,19.21980484921865,positive,0.0491846653022056,-12448.957440621649,-12468.853895405866,-19.896454784218804,negative,0.04866556612678398,1.8189894035458565e-12,604435093,2,4.4491418226121875e-15,0.04866556612678843,0.0005190991754171759,0.0005190991754171759,True,False,False,False,True,False
hexc_00903,904,108532547,108532546,1,108532547,108532547,False,True,17.50256065831231,positive,0.0540662185454775,-5234.001558566137,-5252.1807691594495,-18.179210593312742,negative,0.05310205734058872,0.0,108532546,2,0.0,0.05310205734058872,0.0009641612048887846,0.0009641612048887846,True,False,False,False,True,False
hexc_00904,905,179151461,179151460,1,179151461,179151461,False,True,18.00374215685921,positive,0.0532813829057262,-6726.311662537127,-6744.992054628986,-18.680392091859176,negative,0.051725861076571664,0.0,179151460,2,0.0,0.051725861076571664,0.001555521829154534,0.001555521829154534,True,False,False,False,True,False
hexc_00905,906,604712503,604712502,1,604712503,604712503,True,False,19.22026370139813,positive,0.0496511704472867,-12355.998833448426,-12375.895747084824,-19.896913636397585,negative,0.04866447972130419,0.0,604712502,2,0.0,0.04866447972130419,0.0009866907259825156,0.0009866907259825156,True,False,False,False,True,False
hexc_00906,907,108595961,108595960,1,108595961,108595961,False,True,17.503144773243942,positive,0.0547479999666079,-5219.319780587199,-5237.499575295443,-18.17979470824412,negative,0.05310041080879378,0.0,108595960,2,0.0,0.05310041080879378,0.0016475891578141208,0.0016475891578141208,True,False,False,False,True,False
hexc_00907,908,109527331,109527330,1,109527331,109527331,False,True,17.511684674249903,positive,0.0546177716113432,-5242.426203852934,-5260.614538462184,-18.18833460924997,negative,0.05307634976749832,0.0,109527330,2,0.0,0.05307634976749832,0.001541421843844884,0.001541421843844884,True,False,False,False,True,False
hexc_00908,909,7103477,7103476,1,7103477,7103477,False,True,14.776094940448528,positive,0.0625995472242675,-1345.687007744861,-1361.1397526203095,-15.452744875448616,negative,0.0620878486973244,0.0,7103476,2,0.0,0.0620878486973244,0.0005116985269430982,0.0005116985269430982,True,False,False,False,True,False
hexc_00909,910,33486917,33486916,1,33486917,33486917,False,True,16.326665383202304,positive,0.0589292298645833,-2891.999567738494,-2909.002883056696,-17.003315318202112,negative,0.056637442218890825,0.0,33486916,2,0.0,0.056637442218890825,0.002291787645692475,0.002291787645692475,True,False,False,False,True,False
hexc_00910,911,179436233,179436232,1,179436233,179436233,False,True,18.005330454866257,positive,0.0536850831213623,-6706.383414532435,-6725.0653949223015,-18.681980389866112,negative,0.051721613104540584,0.0,179436232,2,0.0,0.051721613104540584,0.0019634700168217126,0.0019634700168217126,True,False,False,False,True,False
hexc_00911,912,187510061,187510060,1,187510061,187510061,False,True,18.04934306060183,positive,0.0524473870154861,-6904.116524811597,-6922.842517807198,-18.7259929956017,negative,0.051604176313033705,0.0,187510060,2,0.0,0.051604176313033705,0.0008432107024523919,0.0008432107024523919,True,False,False,False,True,False
hexc_00912,913,109594997,109594996,1,109594997,109594997,False,True,17.51230228362608,positive,0.054632572985037,-5264.471020856767,-5282.659973075393,-18.188952218626586,negative,0.05307461050766975,0.0,109594996,2,0.0,0.05307461050766975,0.001557962477367253,0.001557962477367253,True,False,False,False,True,False
hexc_00913,914,604814239,604814238,1,604814239,604814239,True,False,19.220431925872564,positive,0.0493688680772857,-12402.712076573638,-12422.60915843451,-19.89708186087228,negative,0.048664081435267174,0.0,604814238,2,0.0,0.048664081435267174,0.0007047866420185275,0.0007047866420185275,True,False,False,False,True,False
hexc_00914,915,179143049,179143048,1,179143049,179143049,False,True,18.00369520107414,positive,0.0536214877934271,-6701.803986398205,-6720.48433153428,-18.68034513607472,negative,0.05172598667247692,0.0,179143048,2,0.0,0.05172598667247692,0.0018955011209501743,0.0018955011209501743,True,False,False,False,True,False
hexc_00915,916,604811353,604811352,1,604811353,604811353,True,False,19.220427154148123,positive,0.0502642768158267,-12333.03936604257,-12352.93644313172,-19.897077089148297,negative,0.048664092732650065,1.8189894035458565e-12,604811353,2,4.4488679727808455e-15,0.04866409273265451,0.001600184083172189,0.001600184083172189,True,False,False,False,True,False
hexc_00916,917,617647,617646,1,617647,617647,False,True,12.333672375833435,positive,0.0774150599023891,-382.2157958016042,-395.2261181124376,-13.01032231083343,negative,0.07317934131509553,5.684341886080802e-14,617647,2,3.197279706797315e-16,0.07317934131509585,0.004235718587293255,0.004235718587293255,True,False,False,False,True,False
hexc_00917,918,39641051,39641050,1,39641051,39641051,False,True,16.495375780697184,positive,0.0584684694230504,-3145.368185065959,-3162.540210781656,-17.172025715697146,negative,0.05610156546619704,4.547473508864641e-13,39641051,2,1.4856743577442814e-15,0.05610156546619852,0.002366903956851879,0.002366903956851879,True,False,False,False,True,False
hexc_00918,919,108548719,108548718,1,108548719,108548719,False,True,17.502709653205585,positive,0.0545307991961619,-5218.975537681611,-5237.1548972698165,-18.179359588205443,negative,0.05310163733678233,0.0,108548718,2,0.0,0.05310163733678233,0.0014291618593795657,0.0014291618593795657,True,False,False,False,True,False
hexc_00919,920,33920959,33920958,1,33920959,33920959,False,True,16.33954364089398,positive,0.0581434284620721,-2915.1268565623004,-2932.143050138194,-17.016193575893794,negative,0.056596176362181824,0.0,33920958,2,0.0,0.056596176362181824,0.0015472520998902756,0.0015472520998902756,True,False,False,False,True,False
hexc_00920,921,108540463,108540462,1,108540463,108540463,False,True,17.502633592298928,positive,0.0549539576212059,-5215.7795090265645,-5233.958792553864,-18.17928352729905,negative,0.05310185174511508,9.094947017729282e-13,108540463,2,2.6566422567748547e-15,0.05310185174511774,0.00185210587608816,0.00185210587608816,True,False,False,False,True,False
hexc_00921,922,30808091,30808090,1,30808091,30808091,False,True,16.24328790825076,positive,0.0588642345773177,-2775.8579149936404,-2792.777852836892,-16.919937843250864,negative,0.05690607135355773,4.547473508864641e-13,30808091,2,1.5294314575575595e-15,0.056906071353559254,0.001958163223758448,0.001958163223758448,True,False,False,False,True,False
