candidate_id,block_id,x,y,h,p_star,E_theta_sign,post_P0_flag,finite_zone_flag,E_theta,Q_R2Q,Q_delta_D,Q_exc,epsilon,bridge_excursion_raw,bridge_excursion_argmax,scale_denominator,threshold_relevant_flag,forbidden_flag,row_regime,bridge_sample_count,bridge_sample_min_t,bridge_sample_max_t,bridge_energy_raw,bridge_energy_mean,bridge_energy_rms,bridge_energy_max,bridge_samples_source,Q_exc_above_0p025_flag,missing_Q_exc_flag,bridge_samples_available_flag,bridge_energy_available_flag,Q_energy_sum,Q_energy_rms,Q_exc_over_Q_energy_rms,Q_exc_over_Q_energy_sum,V2_row_available_flag,V2_row,sqrt_V2_row,Q_exc_over_sqrt_V2_row,V2_global,sqrt_V2_global,Q_exc_over_sqrt_V2_global,variance_proxy_mode
hexc_00275,276,108562160,108561847,313,108562291,negative,False,True,-16.954684245508304,0.0551202378966553,0.0382936799710714,0.0091059828634137,,55.15381198050545,108562003,6056.876320523745,False,False,finite_negative,33.0,108561847.0,108562160.0,17687.547360618362,535.9862836551019,23.1513775757535,55.15381198050545,prime_mesh_r2q_hexc_path_shape_worst_paths.csv,False,False,True,True,0.0219576117786852,0.003822329588818742,2.382312318134718,0.4147073440952765,False,,,,0.0004263792000474,0.0206489515483821,0.4409900833016957,partial_row_level_energy_available
hexc_00276,277,7103683,7103682,1,7103683,positive,False,True,14.776123939910772,0.0630902209402763,0.0620877369564192,9.135652321072365e-16,,2.273736754432321e-13,7103683,248.88608656742576,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,4.424269338647447e-14,partial_row_level_energy_available
hexc_00277,278,30401417,30401416,1,30401417,positive,False,True,16.229999777132257,0.0591615064749945,0.0569491191331462,1.5317914253899786e-15,,4.547473508864641e-13,30401417,296.8728923199776,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,7.41825279506745e-14,partial_row_level_energy_available
hexc_00278,279,40863643,40862800,843,40863643,negative,False,True,-1.7644553033559305,0.0829200752976066,0.0749037015573616,0.0054947698464153,,49.00231330771112,40863190,8917.99195914986,False,False,finite_negative,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.26610406022507377,partial_row_level_energy_available
hexc_00279,280,33913261,33913260,1,33913261,positive,False,True,16.339316675800756,0.058191274874661,0.0565969031070541,1.5125377444014474e-15,,4.547473508864641e-13,33913261,300.65190278370216,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,7.32500989630129e-14,partial_row_level_energy_available
hexc_00280,281,108810601,108810600,1,108810601,positive,False,True,17.505119323301336,0.0544870044829864,0.0530948456059851,0.0,,0.0,108810600,342.4394411696205,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.0,partial_row_level_energy_available
hexc_00281,282,1512877,1512876,1,1512877,positive,False,True,13.229523694026316,0.0708017239099497,0.0686794678208969,0.0,,0.0,1512876,202.47934455885635,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.0,partial_row_level_energy_available
hexc_00282,283,17591999,17591998,1,17591999,positive,False,True,15.682954754372712,0.0606328476734683,0.0587796318063267,0.0,,0.0,17591998,278.32097933644707,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.0,partial_row_level_energy_available
hexc_00283,284,30400757,30400756,1,30400757,positive,False,True,16.229978067382206,0.0592359497084479,0.0569491895165871,0.0,,0.0,30400756,296.8721442024719,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.0,partial_row_level_energy_available
hexc_00284,285,187503637,187502433,1204,187503637,negative,False,True,-118.1895832631717,0.0793621467961531,0.0665835810014716,0.0052601195003006,,66.23191285530265,187503416,12591.33235500006,False,False,finite_negative,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.254740270370422,partial_row_level_energy_available
hexc_00285,286,1188899,1188898,1,1188899,positive,False,True,12.988538226732649,0.0732650773543473,0.0698346479419578,0.0,,0.0,1188898,195.6792017207605,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.0,partial_row_level_energy_available
hexc_00286,287,108554851,108554850,1,108554851,positive,False,True,17.50276614237342,0.0546923953449301,0.0531014781004076,0.0,,0.0,108554850,342.3523549193602,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.0,partial_row_level_energy_available
hexc_00287,288,108533473,108533470,3,108533687,positive,False,True,34.005138362130026,0.06296609300304,0.0613169333288047,0.010219488903672,,6.059739714568423,108533472,592.9591755211038,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.49491563190154925,partial_row_level_energy_available
hexc_00288,289,187420763,187420762,1,187420763,positive,False,True,18.04886671672199,0.0528698455510337,0.0516054444654362,2.506466400735398e-15,,9.094947017729282e-13,187420763,362.8593231914388,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,1.21384681196164e-13,partial_row_level_energy_available
hexc_00289,290,1200061,1200060,1,1200061,positive,False,True,12.997882946799592,0.0734962713434768,0.0697891300685882,0.0,,0.0,1200060,195.94072699230284,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.0,partial_row_level_energy_available
hexc_00290,291,22052747,22052746,1,22052747,positive,False,True,15.908947732596488,0.0591697378973292,0.058009345127958,0.0,,0.0,22052746,285.9125134236799,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.0,partial_row_level_energy_available
hexc_00291,292,1196119,1196118,1,1196119,positive,False,True,12.994592706870844,0.072507583675384,0.0698051499707627,0.0,,0.0,1196118,195.8486250312026,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.0,partial_row_level_energy_available
hexc_00292,293,179406523,179405418,1105,179406523,negative,False,True,-97.72642586632604,0.0771394318911972,0.0649638467600302,0.0039139147599851,,46.99328283814975,179405824,12006.721075940846,False,False,finite_negative,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.1895454474196665,partial_row_level_energy_available
hexc_00293,294,40836767,40836766,1,40836767,positive,False,True,16.525093385541517,0.0575917731273201,0.0560082213784741,0.0,,0.0,40836766,307.12889817195105,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.0,partial_row_level_energy_available
hexc_00294,295,30775879,30775878,1,30775879,positive,False,True,16.242241791771498,0.0597981788803012,0.0569094579577928,0.0,,0.0,30775878,297.2949020059116,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.0,partial_row_level_energy_available
hexc_00295,296,12422077,12422076,1,12422077,positive,False,True,15.334985850761935,0.0608018746772307,0.0600064835650318,2.556371173032396e-15,,6.821210263296962e-13,12422077,266.83176274459265,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,1.2380149989904425e-13,partial_row_level_energy_available
hexc_00296,297,604724143,604718720,5423,604724143,negative,True,False,-287.04929571977755,0.1444593757832343,0.1335727555775139,0.0050062983240905,,150.73391696427095,604721315,30108.856325827302,False,False,post_P0_negative_tail,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.24244806388161425,partial_row_level_energy_available
hexc_00297,298,30423259,30423255,4,30423359,positive,False,True,30.46143587930456,0.0588683256744303,0.0567047477261971,0.0144182081956392,,8.561467292326142,30423256,593.7955102434684,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.6982537666310183,partial_row_level_energy_available
hexc_00298,299,39651863,39651244,619,39651863,negative,False,True,-24.148225995829307,0.0700647985436921,0.0614073830493204,0.0057408280408995,,43.71997974397391,39651253,7615.622595294372,False,False,finite_negative,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.27802031630750323,partial_row_level_energy_available
hexc_00299,300,108555463,108555462,1,108555463,positive,False,True,17.50277178006044,0.0542277324548623,0.0531014622084794,0.0,,0.0,108555462,342.35256354500103,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.0,partial_row_level_energy_available
hexc_00300,301,604360789,604358714,2075,604360789,negative,True,False,-235.00910780034724,0.0905498237696835,0.0759245923608201,0.0040411722714955,,75.26014542829944,604359792,18623.34500292116,False,False,post_P0_negative_tail,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.19570835168200762,partial_row_level_energy_available
hexc_00301,302,30848879,30848878,1,30848879,positive,False,True,16.24461097054039,0.0591459350334649,0.0569017887666288,1.5291967807111497e-15,,4.547473508864641e-13,30848879,297.37660752528194,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,7.405687291812966e-14,partial_row_level_energy_available
hexc_00302,303,155849,155848,1,155849,positive,False,True,10.956642868748848,0.0823330539773264,0.081373715100142,0.0,,0.0,155848,142.96130869080267,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.0,partial_row_level_energy_available
hexc_00303,304,604870961,604869251,1710,604870961,negative,True,False,-193.460685806944,0.084228112951883,0.0689304006027278,0.0064493327137434,,109.0429826870186,604870633,16907.637972320623,False,False,post_P0_negative_tail,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.31233221205600253,partial_row_level_energy_available
hexc_00304,305,30386689,30386676,13,30386821,positive,False,True,55.9180601763964,0.0656901337841472,0.0619776393332608,0.0172880108593613,,18.503889971281296,30386686,1070.3307697924963,False,False,finite_positive,12.0,30386676.0,30386689.0,957.1810705094729,79.76508920912273,8.931130343306089,18.503889971281296,prime_mesh_r2q_hexc_path_shape_worst_paths.csv,False,False,True,True,0.02890540375032889,0.008344271318143602,2.0718418901085616,0.5980892364862607,False,,,,0.0004263792000474,0.0206489515483821,0.8372343176288707,partial_row_level_energy_available
hexc_00305,306,17997751,17997750,1,17997751,positive,False,True,15.705757363609788,0.0614815788836374,0.058700983870679,0.0,,0.0,17997750,279.08232909180265,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.0,partial_row_level_energy_available
hexc_00306,307,17642591,17642590,1,17642591,positive,False,True,15.68582647984297,0.0615114980157123,0.0587697154139291,0.0,,0.0,17642590,278.4168053154288,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.0,partial_row_level_energy_available
hexc_00307,308,2275513,2275512,1,2275513,positive,False,True,13.637716079452618,0.0691152327817433,0.0668075398802362,0.0,,0.0,2275512,214.2627320226657,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.0,partial_row_level_energy_available
hexc_00308,309,108834839,108833866,973,108834839,negative,False,True,-84.74379677806667,0.0759633517847871,0.0644369918839945,0.0033723912730158,,36.02372435990856,108834230,10681.952787670814,False,False,finite_negative,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.16332021822580314,partial_row_level_energy_available
hexc_00309,310,3459473,3459472,1,3459473,positive,False,True,14.056626823294508,0.0675533283624984,0.0649896164311518,0.0,,0.0,3459472,226.70201129595165,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.0,partial_row_level_energy_available
hexc_00310,311,1516759,1516758,1,1516759,positive,False,True,13.232086379526844,0.0704701582316363,0.0686673886274796,0.0,,0.0,1516758,202.55228271431352,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.0,partial_row_level_energy_available
hexc_00311,312,12785933,12785932,1,12785933,positive,False,True,15.363856140188712,0.0626516042594357,0.0599027500147229,2.5473588631481777e-15,,6.821210263296962e-13,12785933,267.77578777679184,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,1.2336504626782224e-13,partial_row_level_energy_available
hexc_00312,313,33868273,33868272,1,33868273,positive,False,True,16.33798923441809,0.0584495095176475,0.0566011539635097,0.0,,0.0,33868272,300.6058706927976,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.0,partial_row_level_energy_available
hexc_00313,314,30402367,30402366,1,30402367,positive,False,True,16.23003102518748,0.0585071691732537,0.0569490178266376,0.0,,0.0,30402366,296.8739691289231,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.0,partial_row_level_energy_available
hexc_00314,315,33926353,33926350,3,33926539,positive,False,True,31.67940523101436,0.0662381750517639,0.0653510059939369,0.0108918343889229,,5.672117546311256,33926352,520.7678838818778,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.5274763884937443,partial_row_level_energy_available
hexc_00315,316,604434563,604433380,1183,604434563,negative,True,False,-212.4494583474634,0.0706267903397897,0.0517403185429252,0.0036185414675334,,50.88383174985756,604433811,14061.97281595378,False,False,post_P0_negative_tail,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.17524092974187458,partial_row_level_energy_available
hexc_00316,317,12783493,12783492,1,12783493,positive,False,True,15.36366528725307,0.0614653493746613,0.0599034345893696,8.49139428093181e-16,,2.273736754432321e-13,12783493,267.7695416332511,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,4.11226413168524e-14,partial_row_level_energy_available
hexc_00317,318,30820421,30820420,1,30820421,positive,False,True,16.24368804772401,0.0586821462517961,0.0569047760842253,0.0,,0.0,30820420,297.3447774872199,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.0,partial_row_level_energy_available
hexc_00318,319,109684921,109684920,1,109684921,positive,False,True,17.51312245909733,0.0544238599579058,0.0530723009742895,0.0,,0.0,109684920,342.7357031855339,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.0,partial_row_level_energy_available
hexc_00319,320,604702619,604700469,2150,604702619,negative,True,False,-249.2969172381811,0.0924905344982734,0.076968173203785,0.0032712471962181,,62.01625281546876,604700768,18957.984247465138,False,False,post_P0_negative_tail,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.15842195128180303,partial_row_level_energy_available
hexc_00320,321,109471009,109470995,14,109471171,positive,False,True,60.04468101919571,0.0605347509168848,0.0555864061262656,0.0102675552005105,,13.164333829767202,109471003,1282.1293455634543,False,False,finite_positive,14.0,109470995.0,109471009.0,509.2003318029494,36.37145227163924,6.030874917591912,13.164333829767202,prime_mesh_r2q_hexc_path_shape_worst_paths.csv,False,False,True,True,0.017599993138134335,0.0047037960237479295,2.182823223769264,0.5833840456598552,False,,,,0.0004263792000474,0.0206489515483821,0.4972434157953647,partial_row_level_energy_available
hexc_00321,322,39669379,39669378,1,39669379,positive,False,True,16.496090138221277,0.0582727770264986,0.0560993179947859,0.0,,0.0,39669378,306.1131701247638,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.0,partial_row_level_energy_available
hexc_00322,323,179438221,179438217,4,179438351,positive,False,True,34.01068305675338,0.0532141645529486,0.0515226455014222,0.0130795953907561,,9.448779086688774,179438218,722.4060687203362,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.633426610552579,partial_row_level_energy_available
hexc_00323,324,109683631,109683630,1,109683631,positive,False,True,17.51311069806788,0.055032164231841,0.0530723340907695,0.0,,0.0,109683630,342.7352677189154,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.0,partial_row_level_energy_available
hexc_00324,325,1190201,1190200,1,1190201,positive,False,True,12.989632758387462,0.0715945211420518,0.0698293134405508,0.0,,0.0,1190200,195.7098247145476,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.0,partial_row_level_energy_available
hexc_00325,326,187501387,187501386,1,187501387,positive,False,True,18.04929680068071,0.0525393820764277,0.0516042994663513,0.0,,0.0,187501386,362.8757086004244,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.0,partial_row_level_energy_available
hexc_00326,327,109497079,109497076,3,109497203,positive,False,True,34.02281684386655,0.0638594994842023,0.0612881804444233,0.0102146967561249,,6.062686128110727,109497078,593.5258062825443,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.49468355486190524,partial_row_level_energy_available
hexc_00327,328,33488869,33488866,3,33489013,positive,False,True,31.65344728612889,0.0671490711147243,0.0653990366187609,0.0108998394938855,,5.667791222548658,33488868,519.9885031085197,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.5278640645916732,partial_row_level_energy_available
hexc_00328,329,109452151,109452148,3,109452269,positive,False,True,34.021996050826246,0.0627535154340644,0.0612895154313816,0.0102149192539583,,6.062549329274589,109452150,593.4994862465794,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.49469433012247377,partial_row_level_energy_available
hexc_00329,330,187419913,187418830,1083,187419913,negative,False,True,-73.41046525155639,0.0766870226372487,0.0659092077597731,0.0044724201538576,,53.40659667819728,187418977,11941.319205471427,False,False,finite_negative,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.21659308674236422,partial_row_level_energy_available
hexc_00330,331,33415939,33415938,1,33415939,positive,False,True,16.324543559684656,0.0587411588277256,0.0566442469597574,1.51511840953764e-15,,4.547473508864641e-13,33415939,300.1398095514111,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,7.337507698575396e-14,partial_row_level_energy_available
hexc_00331,332,40835099,40835098,1,40835099,positive,False,True,16.525052539162417,0.0578586384299054,0.05600834946535,0.0,,0.0,40835098,307.12746650040305,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.0,partial_row_level_energy_available
hexc_00332,333,445001,445000,1,445001,positive,False,True,12.005831808336865,0.0776707266078231,0.0749769861339492,0.0,,0.0,445000,169.15166102674692,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.0,partial_row_level_energy_available
hexc_00333,334,40836461,40836460,1,40836461,positive,False,True,16.525085892265995,0.0572224328808061,0.0560082448759908,0.0,,0.0,40836460,307.12863553130063,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.0,partial_row_level_energy_available
hexc_00334,335,604685377,604682818,2559,604685377,negative,True,False,-132.574005324258,0.103142612325526,0.0919002176538831,0.0052564239415806,,108.7169427291028,604684452,20682.68159824472,False,False,post_P0_negative_tail,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.25456129960227714,partial_row_level_energy_available
hexc_00335,336,12842771,12842770,1,12842771,positive,False,True,15.368291642911316,0.0614933608736022,0.0598868446154668,1.6973189842787913e-15,,4.547473508864641e-13,12842771,267.92097130740046,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,8.219879737244e-14,partial_row_level_energy_available
hexc_00336,337,3454739,3454738,1,3454739,positive,False,True,14.055257469638663,0.0678335682776829,0.0649953978302506,5.015726099020225e-16,,1.1368683772161605e-13,3454739,226.6607774771108,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,2.429046379070622e-14,partial_row_level_energy_available
hexc_00337,338,108591737,108591025,712,108591737,negative,False,True,-45.88831219329336,0.0670776998596762,0.0568920636044594,0.0047116498114509,,43.042973838391845,108591256,9135.435688319378,False,False,finite_negative,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.22817864628192563,partial_row_level_energy_available
hexc_00338,339,108529951,108529950,1,108530069,positive,False,True,17.50253673893403,0.0549969698681508,0.0531021185270431,0.0,,0.0,108529950,342.3439060096253,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.0,partial_row_level_energy_available
hexc_00339,340,40882771,40882770,1,40882771,positive,False,True,16.526219285319847,0.0576333796617081,0.0560046909904061,0.0,,0.0,40882770,307.1683624371173,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.0,partial_row_level_energy_available
hexc_00340,341,7102457,7102456,1,7102457,positive,False,True,14.775951338485887,0.0646932136535411,0.0620884020312099,0.0,,0.0,7102456,248.88064063427467,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.0,partial_row_level_energy_available
hexc_00341,342,40863883,40863879,4,40864051,positive,False,True,31.05151430036597,0.0574566735917498,0.0557721724135561,0.014176984271913,,8.708986897591785,40863880,614.3046172976117,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.6865716275567417,partial_row_level_energy_available
hexc_00342,343,1518239,1518238,1,1518239,positive,False,True,13.233061668549976,0.07170621495335,0.0686627927275693,0.0,,0.0,1518238,202.58004446074665,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.0,partial_row_level_energy_available
hexc_00343,344,109597217,109596735,482,109597217,negative,False,True,-74.72895699034427,0.0542204176570948,0.0409556604771101,0.0062528487522781,,47.04606017184142,109597074,7523.940212803085,False,False,finite_negative,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.3028167671190079,partial_row_level_energy_available
hexc_00344,345,31018453,31018450,3,31018529,positive,False,True,31.500185622358515,0.0692098295960013,0.0656840261013088,0.0109473377461031,,5.642247614298867,31018452,515.3990627819344,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.5301643388746705,partial_row_level_energy_available
hexc_00345,346,40845353,40845352,1,40845443,positive,False,True,16.525303615149454,0.0574305097109247,0.0560075480621169,0.0,,0.0,40845352,307.13634403475606,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.0,partial_row_level_energy_available
hexc_00346,347,177979733,177979051,682,177979733,negative,False,True,-55.09311664328777,0.064256989998171,0.051670881830267,0.0034968755719729,,32.95722622556514,177979139,9424.763777617254,False,False,finite_negative,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.1693488196618336,partial_row_level_energy_available
hexc_00347,348,12783283,12783282,1,12783283,positive,False,True,15.363648859683163,0.0626209646339798,0.0599034935145176,1.6982822660137025e-15,,4.547473508864641e-13,12783283,267.7690040030101,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,8.22454477668997e-14,partial_row_level_energy_available
hexc_00348,349,7051327,7051326,1,7051327,positive,False,True,14.768726384026335,0.0640096837074059,0.0621162542989741,9.144225917840625e-16,,2.273736754432321e-13,7051327,248.6527317742884,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,4.428421412300277e-14,partial_row_level_energy_available
hexc_00349,350,178894801,178894798,3,178894987,positive,False,True,35.0046169630778,0.0624748732312566,0.0597323013681423,0.0099553835702951,,6.226319477769721,178894800,625.4223590488089,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.48212537798681265,partial_row_level_energy_available
hexc_00350,351,33843569,33843568,1,33843569,positive,False,True,16.337259554044127,0.0573142485737193,0.0566034908858585,0.0,,0.0,33843568,300.5805688442944,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.0,partial_row_level_energy_available
hexc_00351,352,109712341,109712340,1,109712341,positive,False,True,17.51337241663912,0.0539020807162376,0.0530715971584078,0.0,,0.0,109712340,342.7449582371743,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.0,partial_row_level_energy_available
hexc_00352,353,179664509,179664508,1,179664509,positive,False,True,18.00660183085661,0.0530489105874725,0.0517182132568102,0.0,,0.0,179664508,361.2509131567218,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.0,partial_row_level_energy_available
hexc_00353,354,30784619,30784618,1,30784619,positive,False,True,16.242525740093644,0.0583295511087164,0.0569085386889664,0.0,,0.0,30784618,297.3046938977919,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.0,partial_row_level_energy_available
hexc_00354,355,33843947,33843946,1,33843947,positive,False,True,16.337270723016555,0.0578346580287957,0.056603455113919,1.5128947513897902e-15,,4.547473508864641e-13,33843947,300.58095612316697,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,7.326738831484786e-14,partial_row_level_energy_available
hexc_00355,356,33821509,33821502,7,33821677,positive,False,True,45.00982232048878,0.0654611569085146,0.0635973076915966,0.0155337822934355,,12.35249588295892,33821506,795.2020731086848,False,False,finite_positive,8.0,33821502.0,33821509.0,382.20557592754454,47.77569699094307,6.911996599459744,12.35249588295892,prime_mesh_r2q_hexc_path_shape_worst_paths.csv,False,False,True,True,0.024585044895114788,0.00869212598055569,1.7871096585788808,0.6318386791525512,False,,,,0.0004263792000474,0.0206489515483821,0.7522794683806895,partial_row_level_energy_available
hexc_00356,357,30978317,30978316,1,30978317,positive,False,True,16.24879806610611,0.058206963587266,0.0568882399079218,0.0,,0.0,30978316,297.5210347253059,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.0,partial_row_level_energy_available
hexc_00357,358,2275027,2275026,1,2275027,positive,False,True,13.63750247842863,0.0701677034244439,0.0668084927615614,0.0,,0.0,2275026,214.25647880600428,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.0,partial_row_level_energy_available
hexc_00358,359,109548913,109548912,1,109548913,positive,False,True,17.511881701546663,0.0540412935367529,0.0530757949033395,0.0,,0.0,109548912,342.6897641320582,False,False,finite_positive,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.0,partial_row_level_energy_available
hexc_00359,360,33488180,33487676,504,33488281,negative,False,True,-1.5258205110753806,0.0702213435707402,0.0592280253357018,0.0045249017385928,,30.49695221594129,33487967,6739.804304662162,False,False,finite_negative,,,,,,,,,False,False,False,False,,,,,False,,,,0.0004263792000474,0.0206489515483821,0.2191346968871811,partial_row_level_energy_available
