x,p_star,y,h,side,source_coordinate,block_id,Q_theta,Q_R2Q,E_theta_local,theta_local_norm,covered_flag,finite_certificate_flag,tail_flag,B2_active_flag,negative_transfer_flag,positive_harmless_flag,Cplus_value,O2_B3_repaid_flag,scale_ratio_local_to_global,scale_ratio_global_to_local,sign_match,scale_compatibility_ok,localization_ok,crossing_status,post_P0,failure_reason
1512877,1512877,1512876.0,1.0,positive,theta_local,282,0.0653376457872757,0.0708017239099497,13.229523694026316,0.0653376457872757,True,True,False,True,False,True,0.0708017239099497,False,0.0008130143100668259,1229.9906503709692,True,True,True,positive_harmless,False,
17591999,17591999,17591998.0,1.0,positive,theta_local,283,0.0563484462858778,0.0606328476734683,15.682954754372712,0.0563484462858778,True,True,False,True,False,True,0.0606328476734683,False,0.00023841984657393316,4194.281702508786,True,True,True,positive_harmless,False,
30400757,30400757,30400756.0,1.0,positive,theta_local,284,0.0546699257048282,0.0592359497084479,16.229978067382206,0.0546699257048282,True,True,False,True,False,True,0.0592359497084479,False,0.00018136680440552526,5513.688148598903,True,True,True,positive_harmless,False,
187503637,187503637,187502433.0,1204.0,negative,theta_local,285,0.0093865827643123,0.0793621467961531,-118.1895832631717,-0.0093865827643123,True,True,False,True,True,False,,True,0.0025340104141471564,394.6313694754719,True,True,True,negative_transferred_repaid,False,
1188899,1188899,1188898.0,1.0,positive,theta_local,286,0.0663766926301531,0.0732650773543473,12.988538226732649,0.0663766926301531,True,True,False,True,False,True,0.0732650773543473,False,0.0009171228608669372,1090.366452161841,True,True,True,positive_harmless,False,
108554851,108554851,108554850.0,1.0,positive,theta_local,287,0.0511250058335253,0.0546923953449301,17.50276614237342,0.0511250058335253,True,True,False,True,False,True,0.0546923953449301,False,9.59788146876688e-05,10418.965927576499,True,True,True,positive_harmless,False,
108533473,108533687,108533470.0,3.0,positive,theta_local,288,0.0573481948942701,0.06296609300304,34.005138362130026,0.0573481948942701,True,True,False,True,False,True,0.06296609300304,False,0.0001662565904060518,6014.799158082576,True,True,True,positive_harmless,False,
187420763,187420763,187420762.0,1.0,positive,theta_local,289,0.049740672385038,0.0528698455510337,18.04886671672199,0.049740672385038,True,True,False,True,False,True,0.0528698455510337,False,7.304511029940671e-05,13690.170305733966,True,True,True,positive_harmless,False,
1200061,1200061,1200060.0,1.0,positive,theta_local,290,0.0663357901459158,0.0734962713434768,12.997882946799592,0.0663357901459158,True,True,False,True,False,True,0.0734962713434768,False,0.0009128477279237043,1095.4729572198485,True,True,True,positive_harmless,False,
22052747,22052747,22052746.0,1.0,positive,theta_local,291,0.0556427123181621,0.0591697378973292,15.908947732596488,0.0556427123181621,True,True,False,True,False,True,0.0591697378973292,False,0.00021294559097909894,4696.03524262755,True,True,True,positive_harmless,False,
1196119,1196119,1196118.0,1.0,positive,theta_local,292,0.0663501860419012,0.072507583675384,12.994592706870844,0.0663501860419012,True,True,False,True,False,True,0.072507583675384,False,0.0009143507078975513,1093.6722543797114,True,True,True,positive_harmless,False,
179406523,179406523,179405418.0,1105.0,negative,theta_local,293,0.008139310078765,0.0771394318911972,-97.72642586632604,-0.008139310078765,True,True,False,True,True,False,,True,0.0024817728221831264,402.9377673337304,True,True,True,negative_transferred_repaid,False,
40836767,40836767,40836766.0,1.0,positive,theta_local,294,0.053805074950289,0.0575917731273201,16.525093385541517,0.053805074950289,True,True,False,True,False,True,0.0575917731273201,False,0.00015648558000525665,6390.3651695345225,True,True,True,positive_harmless,False,
30775879,30775879,30775878.0,1.0,positive,theta_local,295,0.0546334352933119,0.0597981788803012,16.242241791771498,0.0546334352933119,True,True,False,True,False,True,0.0597981788803012,False,0.0001802580908674839,5547.60119330869,True,True,True,positive_harmless,False,
12422077,12422077,12422076.0,1.0,positive,theta_local,296,0.0574706162903115,0.0608018746772307,15.334985850761935,0.0574706162903115,True,True,False,True,False,True,0.0608018746772307,False,0.0002837284539178325,3524.4967016582664,True,True,True,positive_harmless,False,
604724143,604724143,604718720.0,5423.0,negative,theta_local,297,0.0095337163462282,0.1444593757832343,-287.04929571977755,-0.0095337163462282,True,False,True,True,True,False,,True,0.002994616053094931,333.93262517460346,True,True,True,negative_transferred_repaid,True,
30423259,30423359,30423255.0,4.0,positive,theta_local,298,0.0512995389049249,0.0588683256744303,30.46143587930456,0.0512995389049249,True,True,False,True,False,True,0.0588683256744303,False,0.0003625995777398603,2757.8631123432515,True,True,True,positive_harmless,False,
39651863,39651863,39651244.0,619.0,negative,theta_local,299,0.0031708800815248,0.0700647985436921,-24.148225995829307,-0.0031708800815248,True,True,False,True,True,False,,True,0.003951059100923215,253.096694951067,True,True,True,negative_transferred_repaid,False,
108555463,108555463,108555462.0,1.0,positive,theta_local,300,0.0511249911460346,0.0542277324548623,17.50277178006044,0.0511249911460346,True,True,False,True,False,True,0.0542277324548623,False,9.597854413879104e-05,10418.9952970524,True,True,True,positive_harmless,False,
604360789,604360789,604358714.0,2075.0,negative,theta_local,301,0.0126190599896788,0.0905498237696835,-235.00910780034724,-0.0126190599896788,True,False,True,True,True,False,,True,0.0018529380975612327,539.6834364386821,True,True,True,negative_transferred_repaid,True,
30848879,30848879,30848878.0,1.0,positive,theta_local,302,0.0546263914492982,0.0591459350334649,16.24461097054039,0.0546263914492982,True,True,False,True,False,True,0.0591459350334649,False,0.00018004468547042104,5554.176716670077,True,True,True,positive_harmless,False,
155849,155849,155848.0,1.0,positive,theta_local,303,0.0766406167450937,0.0823330539773264,10.956642868748848,0.0766406167450937,True,True,False,True,False,True,0.0823330539773264,False,0.0025330746576990577,394.7771523277405,True,True,True,positive_harmless,False,
604870961,604870961,604869251.0,1710.0,negative,theta_local,304,0.0114422065414256,0.084228112951883,-193.460685806944,-0.0114422065414256,True,False,True,True,True,False,,True,0.0016813831376434937,594.748441096851,True,True,True,negative_transferred_repaid,True,
30386689,30386821,30386676.0,13.0,positive,theta_local,305,0.0522437191890102,0.0656901337841472,55.9180601763964,0.0522437191890102,True,True,False,True,False,True,0.0656901337841472,False,0.0006540789982694381,1528.8673121225409,True,True,True,positive_harmless,False,
17997751,17997751,17997750.0,1.0,positive,theta_local,306,0.0562764307389862,0.0614815788836374,15.705757363609788,0.0562764307389862,True,True,False,True,False,True,0.0614815788836374,False,0.00023571698661948982,4242.375631647909,True,True,True,positive_harmless,False,
17642591,17642591,17642590.0,1.0,positive,theta_local,307,0.056339366663129,0.0615114980157123,15.68582647984297,0.056339366663129,True,True,False,True,False,True,0.0615114980157123,False,0.0002380777540586443,4200.308441055252,True,True,True,positive_harmless,False,
2275513,2275513,2275512.0,1.0,positive,theta_local,308,0.0636495014821801,0.0691152327817433,13.637716079452618,0.0636495014821801,True,True,False,True,False,True,0.0691152327817433,False,0.000662918806070635,1508.4803611582088,True,True,True,positive_harmless,False,
108834839,108834839,108833866.0,973.0,negative,theta_local,309,0.0079333618545738,0.0759633517847871,-84.74379677806667,-0.0079333618545738,True,True,False,True,True,False,,True,0.002990008690176498,334.4471884932785,True,True,True,negative_transferred_repaid,False,
3459473,3459473,3459472.0,1.0,positive,theta_local,310,0.0620048615490405,0.0675533283624984,14.056626823294508,0.0620048615490405,True,True,False,True,False,True,0.0675533283624984,False,0.0005376442770045422,1859.965859901735,True,True,True,positive_harmless,False,
1516759,1516759,1516758.0,1.0,positive,theta_local,311,0.0653267699687681,0.0704701582316363,13.232086379526844,0.0653267699687681,True,True,False,True,False,True,0.0704701582316363,False,0.0008119732272091875,1231.56770012858,True,True,True,positive_harmless,False,
12785933,12785933,12785932.0,1.0,positive,theta_local,312,0.0573758227648104,0.0626516042594357,15.363856140188712,0.0573758227648104,True,True,False,True,False,True,0.0626516042594357,False,0.0002796622116319572,3575.7423005580254,True,True,True,positive_harmless,False,
33868273,33868273,33868272.0,1.0,positive,theta_local,313,0.0543502001366919,0.0584495095176475,16.33798923441809,0.0543502001366919,True,True,False,True,False,True,0.0584495095176475,False,0.00017183177411895432,5819.645435935079,True,True,True,positive_harmless,False,
30402367,30402367,30402366.0,1.0,positive,theta_local,314,0.0546697680258361,0.0585071691732537,16.23003102518748,0.0546697680258361,True,True,False,True,False,True,0.0585071691732537,False,0.00018136200207515045,5513.834146943486,True,True,True,positive_harmless,False,
33926353,33926539,33926350.0,3.0,positive,theta_local,315,0.0608321023847929,0.0662381750517639,31.67940523101436,0.0608321023847929,True,True,False,True,False,True,0.0662381750517639,False,0.0002973666865643855,3362.851473221366,True,True,True,positive_harmless,False,
604434563,604434563,604433380.0,1183.0,negative,theta_local,316,0.0151080834195919,0.0706267903397897,-212.4494583474634,-0.0151080834195919,True,False,True,True,True,False,,True,0.0013990000407175462,714.7962622553611,True,True,True,negative_transferred_repaid,True,
12783493,12783493,12783492.0,1.0,positive,theta_local,317,0.0573764483949254,0.0614653493746613,15.36366528725307,0.0573764483949254,True,True,False,True,False,True,0.0614653493746613,False,0.00027968890008236844,3575.4010963806563,True,True,True,positive_harmless,False,
30820421,30820421,30820420.0,1.0,positive,theta_local,318,0.0546291351911239,0.0586821462517961,16.24368804772401,0.0546291351911239,True,True,False,True,False,True,0.0586821462517961,False,0.0001801277883174188,5551.61426974173,True,True,True,positive_harmless,False,
109684921,109684921,109684920.0,1.0,positive,theta_local,319,0.0510980393823076,0.0544238599579058,17.51312245909733,0.0510980393823076,True,True,False,True,False,True,0.0544238599579058,False,9.548310572321625e-05,10473.056908085624,True,True,True,positive_harmless,False,
604702619,604702619,604700469.0,2150.0,negative,theta_local,320,0.013149969637279,0.0924905344982734,-249.2969172381811,-0.013149969637279,True,False,True,True,True,False,,True,0.0018855945105541348,530.3367157693527,True,True,True,negative_transferred_repaid,True,
109471009,109471171,109470995.0,14.0,positive,theta_local,321,0.0468319996160824,0.0605347509168848,60.04468101919571,0.0468319996160824,True,True,False,True,False,True,0.0605347509168848,False,0.0003576140118547271,2796.3110136921264,True,True,True,positive_harmless,False,
39669379,39669379,39669378.0,1.0,positive,theta_local,322,0.0538888612061281,0.0582727770264986,16.496090138221277,0.0538888612061281,True,True,False,True,False,True,0.0582727770264986,False,0.00015877140905256714,6298.363200070316,True,True,True,positive_harmless,False,
179438221,179438351,179438217.0,4.0,positive,theta_local,323,0.0470797305413001,0.0532141645529486,34.01068305675338,0.0470797305413001,True,True,False,True,False,True,0.0532141645529486,False,0.00014930438101063456,6697.7271077449,True,True,True,positive_harmless,False,
109683631,109683631,109683630.0,1.0,positive,theta_local,324,0.0510980699903657,0.055032164231841,17.51311069806788,0.0510980699903657,True,True,False,True,False,True,0.055032164231841,False,9.548366721467627e-05,10472.995321301354,True,True,True,positive_harmless,False,
1190201,1190201,1190200.0,1.0,positive,theta_local,325,0.0663718991999174,0.0715945211420518,12.989632758387462,0.0663718991999174,True,True,False,True,False,True,0.0715945211420518,False,0.0009166210881796973,1090.9633357725638,True,True,True,positive_harmless,False,
187501387,187501387,187501386.0,1.0,positive,theta_local,326,0.0497396115884831,0.0525393820764277,18.04929680068071,0.0497396115884831,True,True,False,True,False,True,0.0525393820764277,False,7.302940422309858e-05,13693.114583614644,True,True,True,positive_harmless,False,
109497079,109497203,109497076.0,3.0,positive,theta_local,327,0.0573232309088009,0.0638594994842023,34.02281684386655,0.0573232309088009,True,True,False,True,False,True,0.0638594994842023,False,0.00016552340572152614,6041.44166585349,True,True,True,positive_harmless,False,
33488869,33489013,33488866.0,3.0,positive,theta_local,328,0.0608733598856568,0.0671490711147243,31.65344728612889,0.0608733598856568,True,True,False,True,False,True,0.0671490711147243,False,0.00029930267794238353,3341.0994077122905,True,True,True,positive_harmless,False,
109452151,109452269,109452148.0,3.0,positive,theta_local,329,0.0573243900613778,0.0627535154340644,34.021996050826246,0.0573243900613778,True,True,False,True,False,True,0.0627535154340644,False,0.00016555737334930326,6040.202135184506,True,True,True,positive_harmless,False,
187419913,187419913,187418830.0,1083.0,negative,theta_local,330,0.006147600946629,0.0766870226372487,-73.41046525155639,-0.006147600946629,True,True,False,True,True,False,,True,0.00240384445440172,416.0002940992639,True,True,True,negative_transferred_repaid,False,
33415939,33415939,33415938.0,1.0,positive,theta_local,331,0.0543897978214996,0.0587411588277256,16.324543559684656,0.0543897978214996,True,True,False,True,False,True,0.0587411588277256,False,0.00017299086300827453,5780.65212584186,True,True,True,positive_harmless,False,
40835099,40835099,40835098.0,1.0,positive,theta_local,332,0.053805192767221,0.0578586384299054,16.525052539162417,0.053805192767221,True,True,False,True,False,True,0.0578586384299054,False,0.00015648877597255475,6390.234659228095,True,True,True,positive_harmless,False,
445001,445001,445000.0,1.0,positive,theta_local,333,0.0709767302044906,0.0776707266078231,12.005831808336865,0.0709767302044906,True,True,False,True,False,True,0.0776707266078231,False,0.0014990616936536875,667.0839527375846,True,True,True,positive_harmless,False,
40836461,40836461,40836460.0,1.0,positive,theta_local,334,0.0538050965637877,0.0572224328808061,16.525085892265995,0.0538050965637877,True,True,False,True,False,True,0.0572224328808061,False,0.00015648616630113788,6390.341227195931,True,True,True,positive_harmless,False,
604685377,604685377,604682818.0,2559.0,negative,theta_local,335,0.0064099040878485,0.103142612325526,-132.574005324258,-0.0064099040878485,True,False,True,True,True,False,,True,0.002057171077591251,486.1044425974059,True,True,True,negative_transferred_repaid,True,
12842771,12842771,12842770.0,1.0,positive,theta_local,336,0.0573612866806101,0.0614933608736022,15.368291642911316,0.0573612866806101,True,True,False,True,False,True,0.0614933608736022,False,0.00027904267762153095,3583.6812079201463,True,True,True,positive_harmless,False,
3454739,3454739,3454738.0,1.0,positive,theta_local,337,0.0620100999656106,0.0678335682776829,14.055257469638663,0.0620100999656106,True,True,False,True,False,True,0.0678335682776829,False,0.0005380125156305139,1858.6928202368458,True,True,True,positive_harmless,False,
108591737,108591737,108591025.0,712.0,negative,theta_local,338,0.0050231115142068,0.0670776998596762,-45.88831219329336,-0.0050231115142068,True,True,False,True,True,False,,True,0.002560599207882553,390.5335895292002,True,True,True,negative_transferred_repaid,False,
108529951,108530069,108529950.0,1.0,positive,theta_local,339,0.0511255974816211,0.0549969698681508,17.50253673893403,0.0511255974816211,True,True,False,True,False,True,0.0549969698681508,False,9.59898355353845e-05,10417.769698452837,True,True,True,positive_harmless,False,
40882771,40882771,40882770.0,1.0,positive,theta_local,340,0.0538018276172665,0.0576333796617081,16.526219285319847,0.0538018276172665,True,True,False,True,False,True,0.0576333796617081,False,0.0001563975112568086,6393.963637682029,True,True,True,positive_harmless,False,
7102457,7102457,7102456.0,1.0,positive,theta_local,341,0.0593696291556837,0.0646932136535411,14.775951338485887,0.0593696291556837,True,True,False,True,False,True,0.0646932136535411,False,0.0003752283930545508,2665.0435268490455,True,True,True,positive_harmless,False,
40863883,40864051,40863879.0,4.0,positive,theta_local,342,0.0505474213053529,0.0574566735917498,31.05151430036597,0.0505474213053529,True,True,False,True,False,True,0.0574566735917498,False,0.000312867450606951,3196.2417249222885,True,True,True,positive_harmless,False,
1518239,1518239,1518238.0,1.0,positive,theta_local,343,0.0653226318701599,0.07170621495335,13.233061668549976,0.0653226318701599,True,True,False,True,False,True,0.07170621495335,False,0.0008115773694481773,1232.1684138136313,True,True,True,positive_harmless,False,
109597217,109597217,109596735.0,482.0,negative,theta_local,344,0.0099321572044368,0.0542204176570948,-74.72895699034427,-0.0099321572044368,True,True,False,True,True,False,,True,0.0020971222883960465,476.8439139354317,True,True,True,negative_transferred_repaid,False,
31018453,31018529,31018450.0,3.0,positive,theta_local,345,0.0611180498705839,0.0692098295960013,31.500185622358515,0.0611180498705839,True,True,False,True,False,True,0.0692098295960013,False,0.0003109930500001846,3215.505941368807,True,True,True,positive_harmless,False,
40845353,40845443,40845352.0,1.0,positive,theta_local,346,0.0538044550444978,0.0574305097109247,16.525303615149454,0.0538044550444978,True,True,False,True,False,True,0.0574305097109247,False,0.0001564691712639435,6391.035319750801,True,True,True,positive_harmless,False,
177979733,177979733,177979051.0,682.0,negative,theta_local,347,0.0058455700262883,0.064256989998171,-55.09311664328777,-0.0058455700262883,True,True,False,True,True,False,,True,0.0019575231728447963,510.84963584197925,True,True,True,negative_transferred_repaid,False,
12783283,12783283,12783282.0,1.0,positive,theta_local,348,0.0573765022463558,0.0626209646339798,15.363648859683163,0.0573765022463558,True,True,False,True,False,True,0.0626209646339798,False,0.00027969119739628225,3575.3717289255396,True,True,True,positive_harmless,False,
7051327,7051327,7051326.0,1.0,positive,theta_local,349,0.0593949894643927,0.0640096837074059,14.768726384026335,0.0593949894643927,True,True,False,True,False,True,0.0640096837074059,False,0.0003765863483950238,2655.433486269238,True,True,True,positive_harmless,False,
178894801,178894987,178894798.0,3.0,positive,theta_local,350,0.0559695643377949,0.0624748732312566,35.0046169630778,0.0559695643377949,True,True,False,True,False,True,0.0624748732312566,False,0.0001294976284914402,7722.149136237658,True,True,True,positive_harmless,False,
33843569,33843569,33843568.0,1.0,positive,theta_local,351,0.0543523475814136,0.0573142485737193,16.337259554044127,0.0543523475814136,True,True,False,True,False,True,0.0573142485737193,False,0.00017189447669306706,5817.522582680706,True,True,True,positive_harmless,False,
109712341,109712341,109712340.0,1.0,positive,theta_local,352,0.0510973888768923,0.0539020807162376,17.51337241663912,0.0510973888768923,True,True,False,True,False,True,0.0539020807162376,False,9.547117310769896e-05,10474.365899661898,True,True,True,positive_harmless,False,
179664509,179664509,179664508.0,1.0,positive,theta_local,353,0.0498451385866664,0.0530489105874725,18.00660183085661,0.0498451385866664,True,True,False,True,False,True,0.0530489105874725,False,7.460515767362515e-05,13403.899022299443,True,True,True,positive_harmless,False,
30784619,30784619,30784618.0,1.0,positive,theta_local,354,0.0546325909865302,0.0583295511087164,16.242525740093644,0.0546325909865302,True,True,False,True,False,True,0.0583295511087164,False,0.00018023250069287134,5548.38886524728,True,True,True,positive_harmless,False,
33843947,33843947,33843946.0,1.0,positive,theta_local,355,0.054352314709925,0.0578346580287957,16.337270723016555,0.054352314709925,True,True,False,True,False,True,0.0578346580287957,False,0.00017189351675341198,5817.555070646087,True,True,True,positive_harmless,False,
33821509,33821677,33821502.0,7.0,positive,theta_local,356,0.0566017416737003,0.0654611569085146,45.00982232048878,0.0566017416737003,True,True,False,True,False,True,0.0654611569085146,False,0.0004549385914619726,2198.0988616209493,True,True,True,positive_harmless,False,
30978317,30978317,30978316.0,1.0,positive,theta_local,357,0.0546139471486721,0.058206963587266,16.24879806610611,0.0546139471486721,True,True,False,True,False,True,0.058206963587266,False,0.00017966814760587277,5565.816831337516,True,True,True,positive_harmless,False,
2275027,2275027,2275026.0,1.0,positive,theta_local,358,0.0636503621940717,0.0701677034244439,13.63750247842863,0.0636503621940717,True,True,False,True,False,True,0.0701677034244439,False,0.00066298960991941,1508.319263286125,True,True,True,positive_harmless,False,
109548913,109548913,109548912.0,1.0,positive,theta_local,359,0.0511012686530033,0.0540412935367529,17.511881701546663,0.0511012686530033,True,True,False,True,False,True,0.0540412935367529,False,9.554235979349316e-05,10466.56166083208,True,True,True,positive_harmless,False,
33488180,33488281,33487676.0,504.0,negative,theta_local,360,0.0002263894383431,0.0702213435707402,-1.5258205110753806,-0.0002263894383431,True,True,False,True,True,False,,True,0.003879445425287786,257.76880207712105,True,True,True,negative_transferred_repaid,False,
33862651,33862799,33862647.0,4.0,positive,theta_local,361,0.0510239841549303,0.0585493445209605,30.67564639008905,0.0510239841549303,True,True,False,True,False,True,0.0585493445209605,False,0.0003436922484661412,2909.5797314687325,True,True,True,positive_harmless,False,
3441017,3441017,3441016.0,1.0,positive,theta_local,362,0.062025329723603,0.0664152882950914,14.051277625191709,0.062025329723603,True,True,False,True,False,True,0.0664152882950914,False,0.0005390841846072004,1854.997843664515,True,True,True,positive_harmless,False,
17998027,17998027,17998026.0,1.0,positive,theta_local,363,0.0562763823689926,0.0607228067308972,15.70577269874159,0.0562763823689926,True,True,False,True,False,True,0.0607228067308972,False,0.0002357151792508898,4242.408160467354,True,True,True,positive_harmless,False,
12783557,12783557,12783556.0,1.0,positive,theta_local,364,0.0573764319832568,0.0625314742892232,15.36367029369691,0.0573764319832568,True,True,False,True,False,True,0.0625314742892232,False,0.00027968819995985916,3575.410046414257,True,True,True,positive_harmless,False,
1196653,1196653,1196652.0,1.0,positive,theta_local,365,0.0663482327733369,0.071617662491785,12.995039051118322,0.0663482327733369,True,True,False,True,False,True,0.071617662491785,False,0.0009141466730765158,1093.916358777032,True,True,True,positive_harmless,False,
178000301,178000301,178000300.0,1.0,positive,theta_local,366,0.0498681990919028,0.0530150818740687,17.99729579926617,0.0498681990919028,True,True,False,True,False,True,0.0530150818740687,False,7.495310552634112e-05,13341.675344573485,True,True,True,positive_harmless,False,
444929,444929,444928.0,1.0,positive,theta_local,367,0.0709775397104111,0.0781852146270972,12.005669997857035,0.0709775397104111,True,True,False,True,False,True,0.0781852146270972,False,0.0014991829805059641,667.029984333538,True,True,True,positive_harmless,False,
108530371,108530371,108530370.0,1.0,positive,theta_local,368,0.051125593407958,0.0550780849806609,17.50254060882601,0.051125593407958,True,True,False,True,False,True,0.0550780849806609,False,9.598963851921789e-05,10417.791080646606,True,True,True,positive_harmless,False,
33877069,33877069,33877068.0,1.0,positive,theta_local,369,0.0543494359456534,0.0580315698450999,16.33824891278976,0.0543494359456534,True,True,False,True,False,True,0.0580315698450999,False,0.00017180946506962778,5820.40110301687,True,True,True,positive_harmless,False,
179411671,179411909,179411668.0,3.0,positive,theta_local,370,0.0559617942763139,0.0609062405598658,35.01038711128105,0.0559617942763139,True,True,False,True,False,True,0.0609062405598658,False,0.00012931096193845093,7733.296427537035,True,True,True,positive_harmless,False,
30801703,30801703,30801702.0,1.0,positive,theta_local,371,0.0546309413945658,0.0590182314704876,16.243080538623037,0.0546309413945658,True,True,False,True,False,True,0.0590182314704876,False,0.00018018251126354062,5549.928197733732,True,True,True,positive_harmless,False,
179380241,179380241,179380240.0,1.0,positive,theta_local,372,0.0498490609484484,0.0524959052411155,18.005018362169785,0.0498490609484484,True,True,False,True,False,True,0.0524959052411155,False,7.466424852819385e-05,13393.290895071308,True,True,True,positive_harmless,False,
1198289,1198289,1198288.0,1.0,positive,theta_local,373,0.06634225473323,0.0723746919761434,12.996405263957271,0.06634225473323,True,True,False,True,False,True,0.0723746919761434,False,0.0009135224268533708,1094.663875351699,True,True,True,positive_harmless,False,
30339893,30339893,30339892.0,1.0,positive,theta_local,374,0.0546758933569793,0.0584872273607094,16.22797400518101,0.0546758933569793,True,True,False,True,False,True,0.0584872273607094,False,0.00018154863066672605,5508.166028724988,True,True,True,positive_harmless,False,
33866071,33866071,33866070.0,1.0,positive,theta_local,375,0.054350391479501,0.0578606794756717,16.337924215703186,0.054350391479501,True,True,False,True,False,True,0.0578606794756717,False,0.00017183736035032243,5819.456246076604,True,True,True,positive_harmless,False,
15937,15937,15936.0,1.0,positive,theta_local,376,0.092664202109152,0.1034376505744083,8.676398728859631,0.092664202109152,True,True,False,True,False,True,0.1034376505744083,False,0.007921304600546405,126.24183141890805,True,True,True,positive_harmless,False,
187427707,187427707,187426768.0,939.0,negative,theta_local,377,0.0022171370399401,0.0744485929586305,-24.65274645334739,-0.0022171370399401,True,True,False,True,True,False,,True,0.0022382876585917057,446.7700995274145,True,True,True,negative_transferred_repaid,False,
108563563,108563563,108563562.0,1.0,positive,theta_local,378,0.0511247967613676,0.054274460944475,17.502846393512364,0.0511247967613676,True,True,False,True,False,True,0.054274460944475,False,9.597496356033703e-05,10419.384002905355,True,True,True,positive_harmless,False,
604681513,604681513,604678930.0,2583.0,negative,theta_local,379,0.009481260249097,0.1005708971627918,-197.01518438104904,-0.009481260249097,True,False,True,True,True,False,,True,0.002066801925852145,483.8393014307352,True,True,True,negative_transferred_repaid,True,
3280747,3280747,3280746.0,1.0,positive,theta_local,380,0.0622084290910443,0.0681975726185681,14.00358169833306,0.0622084290910443,True,True,False,True,False,True,0.0681975726185681,False,0.0005520947658450374,1811.2832467618089,True,True,True,positive_harmless,False,
22053061,22053061,22053060.0,1.0,positive,theta_local,381,0.055642668408432,0.0603424434897043,15.908961971084082,0.055642668408432,True,True,False,True,False,True,0.0603424434897043,False,0.00021294407497291775,4696.068674966326,True,True,True,positive_harmless,False,
604365031,604365031,604363228.0,1803.0,negative,theta_local,382,0.0083517632529468,0.0869939928500895,-144.9856360139354,-0.0083517632529468,True,False,True,True,True,False,,True,0.0017272221527090932,578.9643205024505,True,True,True,negative_transferred_repaid,True,
31019393,31019393,31019392.0,1.0,positive,theta_local,383,0.0546100101027406,0.0578361073290868,16.250123147500577,0.0546100101027406,True,True,False,True,False,True,0.0578361073290868,False,0.00017954914957096088,5569.505633357417,True,True,True,positive_harmless,False,
30977831,30977831,30977830.0,1.0,positive,theta_local,384,0.0546139937653505,0.0578287310274751,16.248782377590423,0.0546139937653505,True,True,False,True,False,True,0.0578287310274751,False,0.00017966955697467686,5565.7731718064115,True,True,True,positive_harmless,False,
7048859,7048859,7048858.0,1.0,positive,theta_local,385,0.0593962187793685,0.0650198321388196,14.76837631771867,0.0593962187793685,True,True,False,True,False,True,0.0650198321388196,False,0.0003766522692602738,2654.9687380457044,True,True,True,positive_harmless,False,
4995779,4995779,4995778.0,1.0,positive,theta_local,386,0.0606301939561755,0.0665766157119201,14.42410391386088,0.0606301939561755,True,True,False,True,False,True,0.0665766157119201,False,0.0004474024839617651,2235.123933924023,True,True,True,positive_harmless,False,
12802553,12802553,12802552.0,1.0,positive,theta_local,387,0.0573715648349869,0.061787082836556,15.365155162126715,0.0573715648349869,True,True,False,True,False,True,0.061787082836556,False,0.0002794806269348971,3578.065538807248,True,True,True,positive_harmless,False,
30333337,30333337,30333336.0,1.0,positive,theta_local,388,0.0546765369575494,0.0585540342059468,16.22775789669213,0.0546765369575494,True,True,False,True,False,True,0.0585540342059468,False,0.00018156824882673592,5507.5708801612345,True,True,True,positive_harmless,False,
12783647,12783647,12783646.0,1.0,positive,theta_local,389,0.0573764089045026,0.0620305679197299,15.363677333966155,0.0573764089045026,True,True,False,True,False,True,0.0620305679197299,False,0.0002796872154214758,3575.4226323611038,True,True,True,positive_harmless,False,
179409773,179409773,179409772.0,1.0,positive,theta_local,390,0.0498486531447188,0.0528986214654153,18.00518298213642,0.0498486531447188,True,True,False,True,False,True,0.0528986214654153,False,7.465810316805883e-05,13394.393341992014,True,True,True,positive_harmless,False,
12807943,12807943,12807942.0,1.0,positive,theta_local,391,0.0573701852758419,0.0627475897600344,15.36557608330525,0.0573701852758419,True,True,False,True,False,True,0.0627475897600344,False,0.00027942181346663934,3578.8186598373495,True,True,True,positive_harmless,False,
3439379,3439379,3439378.0,1.0,positive,theta_local,392,0.0620271522594587,0.0675932165846349,14.050801489797482,0.0620271522594587,True,True,False,True,False,True,0.0675932165846349,False,0.0005392125384154214,1854.5562811626937,True,True,True,positive_harmless,False,
30801247,30801247,30801246.0,1.0,positive,theta_local,393,0.0546309854117089,0.0584941961271208,16.243065734137215,0.0546309854117089,True,True,False,True,False,True,0.0584941961271208,False,0.0001801838450231939,5549.887115969117,True,True,True,positive_harmless,False,
3277457,3277457,3277456.0,1.0,positive,theta_local,394,0.0622122922801366,0.0667620359967211,14.002578374778016,0.0622122922801366,True,True,False,True,False,True,0.0667620359967211,False,0.0005523718001695878,1810.3748230684162,True,True,True,positive_harmless,False,
33870359,33870359,33870358.0,1.0,positive,theta_local,395,0.0543500188864154,0.0592817646450739,16.33805082408824,0.0543500188864154,True,True,False,True,False,True,0.0592817646450739,False,0.00017182648266928473,5819.824653715952,True,True,True,positive_harmless,False,
1196399,1196399,1196398.0,1.0,positive,theta_local,396,0.0663491617331757,0.073189163234131,12.994826769896724,0.0663491617331757,True,True,False,True,False,True,0.073189163234131,False,0.0009142437063122484,1093.8002559882677,True,True,True,positive_harmless,False,
