candidate_id,block_id,p_star,start_prime,worst_prime,end_prime,y,h,Q_tail_start,Q_tail_max_inside,Q_tail_end,Q_local,Q_O2,Q_exc,Q_o2p4_total,accumulation_proxy,unrepaid_tail,candidate_crossing_flag,tail_candidate_flag,tail_candidate_crossing_flag,post_P0_flag,finite_certificate_flag,covered_flag,near_forbidden_flag,forbidden_flag,C_minus_flag,channel_compatible_flag,O2_applicable_flag,B3_applicable_flag,endpoint_repaid_flag,endpoint_harmful_flag,endpoint_repayment_Q,endpoint_repayment_failure_flag,valid_scale_flag,positive_unrepaid_tail_flag,negative_unrepaid_tail_flag,tail_forbidden_unrepaid_flag,failure_type,status
b3_00750,750,179665253,179665103,179665133,179665253,179665252.0,1.0,0.0024738776872985,0.0105153098739751,0.0,0.0527384927380705,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0032838250178749,False,True,False,False,False,,pass
b3_00751,751,39640607,39640553,39640561,39640607,39640606.0,1.0,0.0047928296831596,0.0104952792228671,0.0,0.0581314530842754,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0045525687069821,False,True,False,False,False,,pass
b3_00752,752,12422119,12422083,12422083,12422119,12422118.0,1.0,0.0104675165117478,0.0104675165117478,0.0,0.0619481415866009,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0053125983686489,False,True,False,False,False,,pass
b3_00753,753,108829241,108829181,108829187,108829241,108829240.0,1.0,0.0054523732057085,0.010468385153957,0.0,0.0550718611036335,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0035127008097092,False,True,False,False,False,,pass
b3_00754,754,180642263,180642071,180642089,180642263,180642262.0,1.0,0.0044441983770204,0.0104566366111211,0.0,0.0523594101727958,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.003033021034533,False,True,False,False,False,,pass
b3_00755,755,3236957,3236929,3236929,3236957,3236956.0,1.0,0.0104425841007254,0.0104425841007254,0.0,0.0674403172566828,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0076315097089215,False,True,False,False,False,,pass
b3_00756,756,108538103,108537893,108537941,108538103,108538102.0,1.0,0.0006275726218776,0.0104160618604898,0.0,0.0540255426517967,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0048614914092571,False,True,False,False,False,,pass
b3_00757,757,108553421,108553231,108553243,108553421,108553420.0,1.0,0.00077070779618,0.0103694895263539,0.0,0.0536206781597749,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0029834880316261,False,True,False,False,False,,pass
b3_00758,758,33844303,33844171,33844193,33844303,33844302.0,1.0,0.0015215164021227,0.0103524500631468,0.0,0.057322995670915,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0040248796342769,False,True,False,False,False,,pass
b3_00759,759,3281171,3281149,3281149,3281171,3281170.0,1.0,0.0103250111721964,0.0103250111721964,0.0,0.0668113902823667,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0043891142172548,False,True,False,False,False,,pass
b3_00760,760,12808039,12807989,12807989,12808039,12808038.0,1.0,0.0103130201803032,0.0103130201803032,0.0,0.0611901506330895,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0048232800799457,False,True,False,False,False,,pass
b3_00761,761,33914047,33913981,33914003,33914047,33914046.0,1.0,0.0014795355594765,0.0102800406529106,0.0,0.0586737719164166,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0047323278602567,False,True,False,False,False,,pass
b3_00762,762,179410171,179410013,179410079,179410171,179410170.0,1.0,0.0017966801780775,0.0102562371698424,0.0,0.0533353866234197,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0040023350662105,False,True,False,False,False,,pass
b3_00763,763,17591191,17591111,17591153,17591191,17591190.0,1.0,0.002007344245007,0.0102340977882424,0.0,0.0608443000978966,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0052247535600881,False,True,False,False,False,,pass
b3_00764,764,109683073,109682939,109682987,109683073,109683072.0,1.0,0.0001143822725726,0.0102128263630896,0.0,0.0541096892228777,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0029086211672328,False,True,False,False,False,,pass
b3_00765,765,12808583,12808519,12808529,12808583,12808582.0,1.0,0.0039472291380464,0.0101745411313065,0.0,0.0624356832554669,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0103226773275975,False,True,False,False,False,,pass
b3_00766,766,33871373,33871303,33871309,33871373,33871372.0,1.0,0.0019847707343396,0.0101732900352096,0.0,0.0590450032161895,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0081155395396025,False,True,False,False,False,,pass
b3_00767,767,40833493,40833347,40833361,40833493,40833382.0,1.0,0.0080654383521925,0.0101475975123448,0.0,0.0583978036622422,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.015178348015955,False,True,False,False,False,,pass
b3_00768,768,30785057,30784951,30784991,30785057,30785056.0,1.0,0.0017685961600091,0.0100872600749228,0.0,0.0593828883794093,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0087924969332571,False,True,False,False,False,,pass
b3_00769,769,30781873,30781811,30781819,30781873,30781872.0,1.0,0.0027630630947785,0.0099988876464625,0.0,0.0591803064401032,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0065982357049746,False,True,False,False,False,,pass
b3_00770,770,39655523,39655391,39655433,39655523,39655522.0,1.0,0.0029476347384167,0.009992977475449,0.0,0.0581089872552633,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0087890720008913,False,True,False,False,False,,pass
b3_00771,771,179400653,179400523,179400577,179400653,179400652.0,1.0,0.0036884625303472,0.0099510988883277,0.0,0.0530759787374816,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0027730516587618,False,True,False,False,False,,pass
b3_00772,772,604205269,604205087,604205131,604205269,604205268.0,1.0,0.0005496425328872,0.0099047468040511,0.0,0.050031926940773,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,True,False,True,False,True,False,False,False,True,True,True,True,False,0.0031308639188778,False,True,False,False,False,,pass
b3_00773,773,179642051,179641837,179641853,179642051,179641948.0,1.0,0.0030271201774709,0.0098270075582589,0.0,0.0531779872246815,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0077453450672577,False,True,False,False,False,,pass
b3_00774,774,604715861,604715539,604715779,604715861,604715860.0,1.0,0.0027043226648908,0.0097970002033669,0.0,0.050523556039102,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,True,False,True,False,True,False,False,False,True,True,True,True,False,0.0025380363942718,False,True,False,False,False,,pass
b3_00775,775,12802243,12802201,12802213,12802243,12802242.0,1.0,0.0049675478777655,0.0097776166193566,0.0,0.0616732137971503,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0039991753802655,False,True,False,False,False,,pass
b3_00776,776,33843647,33843571,33843587,33843647,33843646.0,1.0,0.0087121684703741,0.0097748449752361,0.0,0.0580181471462947,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0043776265086838,False,True,False,False,False,,pass
b3_00777,777,17640809,17640661,17640719,17640809,17640808.0,1.0,0.0018707737421723,0.0097486886491613,0.0,0.0603935734510648,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0096167360369408,False,True,False,False,False,,pass
b3_00778,778,7049899,7049843,7049857,7049899,7049898.0,1.0,0.0078720936142242,0.0097366401460772,0.0,0.0630278233070192,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0035617741533271,False,True,False,False,False,,pass
b3_00779,779,109504859,109504723,109504757,109504859,109504858.0,1.0,0.0012547428560973,0.0097231091356904,0.0,0.0544341084483662,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0045192350691377,False,True,False,False,False,,pass
b3_00780,780,33489829,33489739,33489769,33489829,33489828.0,1.0,0.0066355041406902,0.0096685566755265,0.0,0.0580387605100748,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0043546446032534,False,True,False,False,False,,pass
b3_00781,781,179403241,179403137,179403163,179403241,179403240.0,1.0,0.0003700770987342,0.009657979896136,0.0,0.0537922432211968,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0043644371918966,False,True,False,False,False,,pass
b3_00782,782,39638461,39638387,39638411,39638461,39638460.0,1.0,0.0029443930126427,0.0095956686756601,0.0,0.058224590403179,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0051765214094487,False,True,False,False,False,,pass
b3_00783,783,33388679,33388603,33388627,33388679,33388678.0,1.0,0.0028750173875318,0.0095915118029883,0.0,0.0577338441229788,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0029285548679469,False,True,False,False,False,,pass
b3_00784,784,109517449,109517357,109517363,109517449,109517448.0,1.0,0.0047473516432856,0.0095535102367474,0.0,0.054757713314497,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0047331792033893,False,True,False,False,False,,pass
b3_00785,785,30423473,30423391,30423413,30423473,30423472.0,1.0,0.0002581725502479,0.0095381286981437,0.0,0.0593544515613056,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0078099440758901,False,True,False,False,False,,pass
b3_00786,786,179410691,179410601,179410633,179410691,179410690.0,1.0,0.0019573339723524,0.0095395881445399,0.0,0.0536146024132842,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0029652895920877,False,True,False,False,False,,pass
b3_00787,787,179663243,179663177,179663179,179663243,179663242.0,1.0,0.0042748179483385,0.0094769320397021,0.0,0.0536805356077712,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0033912431941686,False,True,False,False,False,,pass
b3_00788,788,33902543,33902509,33902509,33902543,33902542.0,1.0,0.0094704713169497,0.0094704713169497,0.0,0.0582634791934014,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0029307202063039,False,True,False,False,False,,pass
b3_00789,789,30400081,30400037,30400049,30400081,30400080.0,1.0,0.0055898600663053,0.0094552119795614,0.0,0.0584791030093198,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0026418099540696,False,True,False,False,False,,pass
b3_00790,790,108548801,108548747,108548749,108548801,108548800.0,1.0,0.0029409628720897,0.0094401409824764,0.0,0.0550239769450118,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0032912874317509,False,True,False,False,False,,pass
b3_00791,791,109515877,109515739,109515827,109515877,109515876.0,1.0,0.0006442610690959,0.0094369223672048,0.0,0.0549357814860258,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0030497164764203,False,True,False,False,False,,pass
b3_00792,792,3281233,3281209,3281209,3281233,3281232.0,1.0,0.0094207186918313,0.0094207186918313,0.0,0.0668612257977394,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0049388164754543,False,True,False,False,False,,pass
b3_00793,793,30819821,30819773,30819787,30819821,30819820.0,1.0,0.0073816603614349,0.0093827334503395,0.0,0.0585918386816566,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0030795504181127,False,True,False,False,False,,pass
b3_00794,794,40869523,40869431,40869481,40869523,40869522.0,1.0,0.0076861993987327,0.0093608138872673,0.0,0.0579407179303479,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0039150103176024,False,True,False,False,False,,pass
b3_00795,795,109516811,109516739,109516753,109516811,109516810.0,1.0,0.0003490629349638,0.0093399349610465,0.0,0.0550972136041918,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0038461411356858,False,True,False,False,False,,pass
b3_00796,796,109773007,109772807,109772843,109773007,109773006.0,1.0,0.0016793446581631,0.0093329837765123,0.0,0.0537023351121069,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0033431508047262,False,True,False,False,False,,pass
b3_00797,797,33411431,33411377,33411383,33411431,33411430.0,1.0,0.001055837431382,0.0092915036067622,0.0,0.0588318641221281,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.005469571780208,False,True,False,False,False,,pass
b3_00798,798,3280793,3280759,3280759,3280793,3280792.0,1.0,0.0092800530897774,0.0092800530897774,0.0,0.0676751651816931,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0104751893602627,False,True,False,False,False,,pass
b3_00799,799,109494367,109494271,109494299,109494367,109494366.0,1.0,0.0059206129081288,0.0092574616829912,0.0,0.0544354326344731,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0030218609405932,False,True,False,False,False,,pass
b3_00800,800,109588943,109588867,109588873,109588943,109588942.0,1.0,0.0044180419230381,0.009222881944606,0.0,0.0551859703215391,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.004850799412323,False,True,False,False,False,,pass
b3_00801,801,12776243,12776213,12776213,12776243,12776242.0,1.0,0.0092211574782163,0.0092211574782163,0.0,0.0615826442165738,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0037812670581105,False,True,False,False,False,,pass
b3_00802,802,30417553,30417493,30417503,30417553,30417552.0,1.0,0.0039688048063957,0.0092169334747853,0.0,0.0580181511169566,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0028745085780662,False,True,False,False,False,,pass
b3_00803,803,33925471,33925369,33925379,33925471,33925470.0,1.0,0.0042821431323889,0.009129996869726,0.0,0.0580579226831622,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.006906022654041,False,True,False,False,False,,pass
b3_00804,804,178898003,178897909,178897913,178898003,178898002.0,1.0,0.0045915452562197,0.0091233519578333,0.0,0.0527469382777879,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0024644313264964,False,True,False,False,False,,pass
b3_00805,805,109709983,109709911,109709927,109709983,109709982.0,1.0,0.0009332758998055,0.0090687052020466,0.0,0.0550647003640815,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0036600729102389,False,True,False,False,False,,pass
b3_00806,806,108585227,108585161,108585163,108585227,108585226.0,1.0,0.0025357804456138,0.0090339971068669,0.0,0.0543407069590195,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0026045941887603,False,True,False,False,False,,pass
b3_00807,807,109720099,109719923,109719997,109720099,109720098.0,1.0,0.0021150204706188,0.0090180216336079,0.0,0.0549238276792854,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0061850653302311,False,True,False,False,False,,pass
b3_00808,808,604691687,604691161,604691317,604691687,604691686.0,1.0,0.0015799336255661,0.009003881106937,0.0,0.0491088496551064,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,True,False,True,False,True,False,False,False,True,True,True,True,False,0.0026880323649893,False,True,False,False,False,,pass
b3_00809,809,33492971,33492889,33492923,33492971,33492970.0,1.0,0.0088108110025086,0.0090018210173883,0.0,0.0587843967905765,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0053651517057842,False,True,False,False,False,,pass
b3_00810,810,604693769,604693513,604693643,604693769,604693768.0,1.0,0.0004933800924669,0.0089905145041111,0.0,0.0503376269382549,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,True,False,True,False,True,False,False,False,True,True,True,True,False,0.0035065707174016,False,True,False,False,False,,pass
b3_00811,811,33844121,33844039,33844039,33844121,33844120.0,1.0,0.0089846009742107,0.0089846009742107,0.0,0.0585494753453541,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0082429412677787,False,True,False,False,False,,pass
b3_00812,812,30419107,30419047,30419071,30419107,30419106.0,1.0,0.0011935891956933,0.0089769452071566,0.0,0.0587260679523749,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0034560816535872,False,True,False,False,False,,pass
b3_00813,813,40395413,40395293,40395301,40395413,40395412.0,1.0,0.0032920161109495,0.0089528080088654,0.0,0.0577659682430466,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0092809612322439,False,True,False,False,False,,pass
b3_00814,814,17640283,17640253,17640253,17640283,17640282.0,1.0,0.0089475054244276,0.0089475054244276,0.0,0.0603442256773584,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0031388893079044,False,True,False,False,False,,pass
b3_00815,815,179434153,179434033,179434069,179434153,179434152.0,1.0,0.0023407661468155,0.0089415253825491,0.0,0.0538741721336456,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0048879456920066,False,True,False,False,False,,pass
b3_00816,816,3454793,3454771,3454771,3454793,3454792.0,1.0,0.0089170942158909,0.0089170942158909,0.0,0.0663843003850636,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0037431608869767,False,True,False,False,False,,pass
b3_00817,817,30802217,30802153,30802183,30802217,30802216.0,1.0,0.0058475849716339,0.0088962397384055,0.0,0.0585321383384456,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0029677112386749,False,True,False,False,False,,pass
b3_00818,818,31020079,31020001,31020007,31020079,31020078.0,1.0,0.0010551230241659,0.0088253307251684,0.0,0.0594310936382445,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0098495530708064,False,True,False,False,False,,pass
b3_00819,819,1185749,1185707,1185707,1185749,1185748.0,1.0,0.0087309470200267,0.0087309470200267,0.0,0.0716117424653728,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0131744210846642,False,True,False,False,False,,pass
b3_00820,820,33904331,33904237,33904243,33904331,33904330.0,1.0,0.0009168029406665,0.008749290550575,0.0,0.0579569097919857,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0061399294969614,False,True,False,False,False,,pass
b3_00821,821,179381039,179380963,179380969,179381039,179381038.0,1.0,0.0046719486184145,0.0087280762229311,0.0,0.0529985614028999,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0024072633987763,False,True,False,False,False,,pass
b3_00822,822,179603471,179603401,179603407,179603471,179603470.0,1.0,0.0049527050769375,0.0087060693512532,0.0,0.0536815582664552,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0033919220983517,False,True,False,False,False,,pass
b3_00823,823,30406001,30405937,30405943,30406001,30406000.0,1.0,0.0001041222072832,0.008662368509658,0.0,0.0593466964714865,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0075202362064719,False,True,False,False,False,,pass
b3_00824,824,179394233,179394049,179394121,179394233,179394232.0,1.0,0.0017760379619433,0.0086230120026282,0.0,0.0535472114495682,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0055150034863222,False,True,False,False,False,,pass
b3_00825,825,179410591,179410481,179410541,179410591,179410590.0,1.0,0.0036656987799967,0.0085617155155572,0.0,0.0534232251378626,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0022971687950893,False,True,False,False,False,,pass
b3_00826,826,604810681,604810501,604810579,604810681,604810680.0,1.0,0.0014496846649785,0.0085568721735258,0.0,0.0501523170498039,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,True,False,True,False,True,False,False,False,True,True,True,True,False,0.0025238093574328,False,True,False,False,False,,pass
b3_00827,827,31018847,31018769,31018783,31018847,31018846.0,1.0,0.0061877229548503,0.0085316792205372,0.0,0.0593598199872785,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0085051738813873,False,True,False,False,False,,pass
b3_00828,828,30355397,30355337,30355343,30355397,30355396.0,1.0,0.0002700225229101,0.008467443044267,0.0,0.0592740371209023,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0067759590403147,False,True,False,False,False,,pass
b3_00829,829,1507091,1507073,1507073,1507091,1507090.0,1.0,0.0084175222066607,0.0084175222066607,0.0,0.069946484813987,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0037272939879615,False,True,False,False,False,,pass
b3_00830,830,108592873,108592751,108592769,108592873,108592872.0,1.0,0.001145430738132,0.0084075264219172,0.0,0.0539425138851413,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0028581881767534,False,True,False,False,False,,pass
b3_00831,831,108531679,108531541,108531581,108531679,108531678.0,1.0,0.0026211391217576,0.0083420944973933,0.0,0.0537885048618473,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0021954865884221,False,True,False,False,False,,pass
b3_00832,832,179380633,179380559,179380571,179380633,179380632.0,1.0,0.0005235325058867,0.0083324531477542,0.0,0.0536472988717289,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0032243617845889,False,True,False,False,False,,pass
b3_00833,833,187449623,187449557,187449571,187449623,187449622.0,1.0,0.0013287369403385,0.0083250313001181,0.0,0.0533469583478093,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0024043065469208,False,True,False,False,False,,pass
b3_00834,834,3439333,3439309,3439309,3439333,3439332.0,1.0,0.0082881633652753,0.0082881633652753,0.0,0.0667417119043933,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0050897388831731,False,True,False,False,False,,pass
b3_00835,835,30811943,30811903,30811909,30811943,30811942.0,1.0,0.0001028188990974,0.0082500392489723,0.0,0.0585590592521217,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0030184274177561,False,True,False,False,False,,pass
b3_00836,836,1189553,1189483,1189483,1189553,1189552.0,1.0,0.0081919896812427,0.0081919896812427,0.0,0.0738165199461072,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0513637853650159,False,True,False,False,False,,pass
b3_00837,837,30775181,30775097,30775097,30775181,30775180.0,1.0,0.0082020281188901,0.0082020281188901,0.0,0.0575277906754467,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0027488442951999,False,True,False,False,False,,pass
b3_00838,838,31040293,31040173,31040173,31040293,31040292.0,1.0,0.008175626365245,0.008175626365245,0.0,0.0583320902109802,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0092059760453937,False,True,False,False,False,,pass
b3_00839,839,109706111,109706039,109706041,109706111,109706110.0,1.0,0.001676036644798,0.0081448933789922,0.0,0.0544823672840614,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0032285243238622,False,True,False,False,False,,pass
b3_00840,840,3293167,3293123,3293123,3293167,3293166.0,1.0,0.0080987479338889,0.0080987479338889,0.0,0.0681897010081382,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.016496827846346,False,True,False,False,False,,pass
b3_00841,841,109442429,109442279,109442351,109442429,109442428.0,1.0,0.0003183292062933,0.0081078393551408,0.0,0.0545916136692518,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0038634636087532,False,True,False,False,False,,pass
b3_00842,842,179148029,179147957,179147963,179148029,179148028.0,1.0,0.0040405820947158,0.0080989116647591,0.0,0.0529334073685359,0.0499059549846063,0.0205672364492246,0.0,0.0,0.0,False,False,False,False,True,True,False,False,False,True,True,True,True,False,0.0021485122853866,False,True,False,False,False,,pass
