gap_id,prime,eval_label,R_value
gap_048,604442143,prime_left_limit,-0.0006585254466588831
gap_048,604442143,prime_after_jump,-0.0006574795599096427
gap_048,604442159,prime_left_limit,-0.000658307162722305
gap_048,604442159,prime_after_jump,-0.0006572612759834795
gap_048,604442173,prime_left_limit,-0.0006579854284375416
gap_048,604442173,prime_after_jump,-0.0006569395417132245
gap_048,604442177,prime_left_limit,-0.0006571464424148403
gap_048,604442177,prime_after_jump,-0.0006561005556946685
gap_048,604442203,prime_left_limit,-0.000657445410242139
gap_048,604442203,prime_after_jump,-0.0006563995235427453
gap_048,604442227,prime_left_limit,-0.0006576409277037797
gap_048,604442227,prime_after_jump,-0.0006565950410354238
gap_048,604442239,prime_left_limit,-0.000657215743106236
gap_048,604442239,prime_after_jump,-0.0006561698564441497
gap_048,604442243,prime_left_limit,-0.0006563767571352859
gap_048,604442243,prime_after_jump,-0.0006553308704773449
gap_048,604442257,prime_left_limit,-0.0006560550228979135
gap_048,604442257,prime_after_jump,-0.000655009136254481
gap_048,604442291,prime_left_limit,-0.0006567677920845971
gap_048,604442291,prime_after_jump,-0.0006557219054702331
gap_048,604442297,prime_left_limit,-0.0006560322564929947
gap_048,604442297,prime_after_jump,-0.0006549863698848487
gap_048,604442329,prime_left_limit,-0.000656641575310417
gap_048,604442329,prime_after_jump,-0.0006555956887354333
gap_048,604442341,prime_left_limit,-0.0006562163907553962
gap_048,604442341,prime_after_jump,-0.0006551705041928482
gap_048,604442381,prime_left_limit,-0.000657239510860907
gap_048,604442381,prime_after_jump,-0.0006561936243336457
gap_048,604442393,prime_left_limit,-0.0006568143263145181
gap_048,604442393,prime_after_jump,-0.0006557684397996926
gap_048,604442413,prime_left_limit,-0.0006568029430890717
gap_048,604442413,prime_after_jump,-0.0006557570565949726
gap_048,604442417,prime_left_limit,-0.0006559639572520735
gap_048,604442417,prime_after_jump,-0.0006549180707559534
gap_048,604442431,prime_left_limit,-0.0006556422230573997
gap_048,604442431,prime_after_jump,-0.0006545963365819543
gap_048,604442467,prime_left_limit,-0.0006564584424450135
gap_048,604442467,prime_after_jump,-0.0006554125560007093
gap_048,604442477,prime_left_limit,-0.0006559298076161242
gap_048,604442477,prime_after_jump,-0.0006548839211821833
gap_048,604442483,prime_left_limit,-0.00065519427215273
gap_048,604442483,prime_after_jump,-0.0006541483857188408
gap_048,604442491,prime_left_limit,-0.0006545621870154535
gap_048,604442491,prime_after_jump,-0.000653516300596021
gap_048,604442533,prime_left_limit,-0.0006556887573391337
gap_048,604442533,prime_after_jump,-0.0006546428709570603
gap_048,604442539,prime_left_limit,-0.0006549532219118198
gap_048,604442539,prime_after_jump,-0.0006539073355359644
gap_048,604442549,prime_left_limit,-0.0006544245871293925
gap_048,604442549,prime_after_jump,-0.0006533787007639003
gap_048,604442567,prime_left_limit,-0.0006543097536248941
gap_048,604442567,prime_after_jump,-0.0006532638672718894
gap_048,604442569,prime_left_limit,-0.0006533673175898001
gap_048,604442569,prime_after_jump,-0.0006523214312450342
gap_048,604442609,prime_left_limit,-0.0006543904375585996
gap_048,604442609,prime_after_jump,-0.0006533445512491203
gap_048,604442617,prime_left_limit,-0.000653758352500443
gap_048,604442617,prime_after_jump,-0.0006527124661992542
gap_048,604442651,prime_left_limit,-0.0006544711214794242
gap_048,604442651,prime_after_jump,-0.000653425235207304
gap_048,604442659,prime_left_limit,-0.0006538390364407667
gap_048,604442659,prime_after_jump,-0.000652793150176937
gap_048,604442677,prime_left_limit,-0.0006537242029468965
gap_048,604442677,prime_after_jump,-0.0006526783167017206
gap_048,604442719,prime_left_limit,-0.0006548507730793298
gap_048,604442719,prime_after_jump,-0.0006538048868776793
gap_048,604442723,prime_left_limit,-0.0006540117874797856
gap_048,604442723,prime_after_jump,-0.0006529659012761141
gap_048,604442749,prime_left_limit,-0.0006543107551767734
gap_048,604442749,prime_after_jump,-0.000653264869000046
gap_048,604442753,prime_left_limit,-0.0006534717695981425
gap_048,604442753,prime_after_jump,-0.0006524258834255604
gap_048,604442759,prime_left_limit,-0.000652736234325848
gap_048,604442759,prime_after_jump,-0.0006516903481594839
gap_048,604442789,prime_left_limit,-0.000653242102636659
gap_048,604442789,prime_after_jump,-0.0006521962165013844
gap_048,604442791,prime_left_limit,-0.0006522996667986554
gap_048,604442791,prime_after_jump,-0.0006512537806592873
gap_048,604442807,prime_left_limit,-0.0006520813830392748
gap_048,604442807,prime_after_jump,-0.0006510354969164878
gap_048,604442827,prime_left_limit,-0.0006520699998752975
gap_048,604442827,prime_after_jump,-0.0006510241137732368
gap_048,604442833,prime_left_limit,-0.0006513344646591019
gap_048,604442833,prime_after_jump,-0.0006502885785632592
gap_048,604442843,prime_left_limit,-0.0006508058300418648
gap_048,604442843,prime_after_jump,-0.0006497599439563853
gap_048,604442851,prime_left_limit,-0.0006501737451401798
gap_048,604442851,prime_after_jump,-0.0006491278590568246
gap_048,604442887,prime_left_limit,-0.0006509899643400253
gap_048,604442887,prime_after_jump,-0.0006499440783001437
gap_048,604442941,prime_left_limit,-0.0006527372360318223
gap_048,604442941,prime_after_jump,-0.0006516913500355694
gap_048,604442963,prime_left_limit,-0.0006528293031226188
gap_048,604442963,prime_after_jump,-0.0006517834171491648
gap_048,604442999,prime_left_limit,-0.0006536455221309942
gap_048,604442999,prime_after_jump,-0.0006525996361948476
gap_048,604443011,prime_left_limit,-0.000653220337838372
gap_048,604443011,prime_after_jump,-0.000652174451908495
gap_048,604443017,prime_left_limit,-0.0006524848027309401
gap_048,604443017,prime_after_jump,-0.0006514389168072812
gap_048,604443031,prime_left_limit,-0.0006521630687264774
gap_048,604443031,prime_after_jump,-0.0006511171828173268
gap_048,604443071,prime_left_limit,-0.000653186188231494
gap_048,604443071,prime_after_jump,-0.0006521403023637962
gap_048,604443079,prime_left_limit,-0.0006525541034352394
gap_048,604443079,prime_after_jump,-0.0006515082175696658
gap_048,604443089,prime_left_limit,-0.0006520254689101079
gap_048,604443089,prime_after_jump,-0.0006509795830610637
gap_048,604443149,prime_left_limit,-0.0006540830909506379
gap_048,604443149,prime_after_jump,-0.0006530372051514403
gap_048,604443157,prime_left_limit,-0.0006534510061837927
gap_048,604443157,prime_after_jump,-0.000652405120399052
gap_048,604443173,prime_left_limit,-0.000653232722460658
gap_048,604443173,prime_after_jump,-0.0006521868366863321
gap_048,604443179,prime_left_limit,-0.0006524971874588873
gap_048,604443179,prime_after_jump,-0.0006514513016907792
gap_048,604443187,prime_left_limit,-0.0006518651027234029
gap_048,604443187,prime_after_jump,-0.0006508192169635853
gap_048,604443251,prime_left_limit,-0.0006541296250547308
gap_048,604443251,prime_after_jump,-0.0006530837393550714
gap_048,604443253,prime_left_limit,-0.0006531871896032273
gap_048,604443253,prime_after_jump,-0.0006521413039056403
gap_048,604443263,prime_left_limit,-0.0006526585551506317
gap_048,604443263,prime_after_jump,-0.0006516126694634081
gap_048,604443271,prime_left_limit,-0.0006520264704603119
gap_048,604443271,prime_after_jump,-0.0006509805847752124
gap_048,604443277,prime_left_limit,-0.0006512909355248026
gap_048,604443277,prime_after_jump,-0.0006502450498520873
gap_048,604443293,prime_left_limit,-0.0006510726518495358
gap_048,604443293,prime_after_jump,-0.0006500267661934015
gap_048,604443311,prime_left_limit,-0.0006509578184278185
gap_048,604443311,prime_after_jump,-0.0006499119327841718
gap_048,604443331,prime_left_limit,-0.0006509464352486325
gap_048,604443331,prime_after_jump,-0.0006499005496257122
gap_048,604443341,prime_left_limit,-0.0006504178008529301
gap_048,604443341,prime_after_jump,-0.0006493719152403728
gap_048,604443349,prime_left_limit,-0.0006497857162230576
gap_048,604443349,prime_after_jump,-0.0006487398306126248
gap_048,604443373,prime_left_limit,-0.0006499812335461889
gap_048,604443373,prime_after_jump,-0.0006489353479667937
gap_048,604443379,prime_left_limit,-0.0006492456986971774
gap_048,604443379,prime_after_jump,-0.0006481998131178339
gap_048,604443401,prime_left_limit,-0.0006493377657871356
gap_048,604443401,prime_after_jump,-0.0006482918802305911
gap_048,604443407,prime_left_limit,-0.00064860223095619
gap_048,604443407,prime_after_jump,-0.0006475563454058635
gap_048,604443421,prime_left_limit,-0.0006482804970990855
gap_048,604443421,prime_after_jump,-0.0006472346115632674
gap_048,604443461,prime_left_limit,-0.0006493036163317944
gap_048,604443461,prime_after_jump,-0.0006482577308312627
gap_048,604443467,prime_left_limit,-0.0006485680815386139
gap_048,604443467,prime_after_jump,-0.0006475221960443001
gap_048,604443493,prime_left_limit,-0.0006488670490937926
gap_048,604443493,prime_after_jump,-0.000647821163626423
gap_048,604443529,prime_left_limit,-0.000649683267771711
gap_048,604443529,prime_after_jump,-0.0006486373823354826
gap_048,604443533,prime_left_limit,-0.0006488442827920152
gap_048,604443533,prime_after_jump,-0.000647798397359932
gap_048,604443617,prime_left_limit,-0.0006521433066553145
gap_048,604443617,prime_after_jump,-0.0006510974213041156
gap_048,604443629,prime_left_limit,-0.0006517181225854212
gap_048,604443629,prime_after_jump,-0.0006506722372466581
gap_048,604443643,prime_left_limit,-0.0006513963887373676
gap_048,604443643,prime_after_jump,-0.0006503505034069467
gap_048,604443659,prime_left_limit,-0.0006511781051025949
gap_048,604443659,prime_after_jump,-0.0006501322197949213
gap_048,604443677,prime_left_limit,-0.0006510632716898135
gap_048,604443677,prime_after_jump,-0.0006500173863946273
gap_048,604443701,prime_left_limit,-0.00065125878889436
gap_048,604443701,prime_after_jump,-0.0006502129036240454
gap_048,604443727,prime_left_limit,-0.0006515577562924062
gap_048,604443727,prime_after_jump,-0.0006505118710428696
gap_048,604443743,prime_left_limit,-0.0006513394726670778
gap_048,604443743,prime_after_jump,-0.0006502935874341223
gap_048,604443779,prime_left_limit,-0.0006521556910299549
gap_048,604443779,prime_after_jump,-0.0006511098058343067
gap_048,604443817,prime_left_limit,-0.0006530753595251687
gap_048,604443817,prime_after_jump,-0.0006520294743627342
gap_048,604443899,prime_left_limit,-0.0006562709319078879
gap_048,604443899,prime_after_jump,-0.0006552250468242651
gap_048,604443911,prime_left_limit,-0.0006558457478830581
gap_048,604443911,prime_after_jump,-0.0006547998628118711
gap_048,604443947,prime_left_limit,-0.0006566619659369942
gap_048,604443947,prime_after_jump,-0.0006556160809031145
gap_048,604443949,prime_left_limit,-0.0006557195310749098
gap_048,604443949,prime_after_jump,-0.0006546736460369366
gap_048,604443971,prime_left_limit,-0.0006558115979224251
gap_048,604443971,prime_after_jump,-0.0006547657129072507
gap_048,604443989,prime_left_limit,-0.0006556967644316754
gap_048,604443989,prime_after_jump,-0.0006546508794351547
gap_048,604444007,prime_left_limit,-0.0006555819309450222
gap_048,604444007,prime_after_jump,-0.000654536045967155
gap_048,604444069,prime_left_limit,-0.0006577430009778532
gap_048,604444069,prime_after_jump,-0.0006566971160519053
gap_048,604444073,prime_left_limit,-0.0006569040163657911
gap_048,604444073,prime_after_jump,-0.0006558581314501546
gap_048,604444103,prime_left_limit,-0.0006574098837831104
gap_048,604444103,prime_after_jump,-0.000656363998892397
gap_048,604444121,prime_left_limit,-0.0006572950502665429
gap_048,604444121,prime_after_jump,-0.0006562491653944832
gap_048,604444133,prime_left_limit,-0.0006568698663045657
gap_048,604444133,prime_after_jump,-0.0006558239814449417
gap_048,604444199,prime_left_limit,-0.0006592378362549489
gap_048,604444199,prime_after_jump,-0.0006581919514575555
gap_048,604444201,prime_left_limit,-0.0006582954015984156
gap_048,604444201,prime_after_jump,-0.0006572495168030949
gap_048,604444213,prime_left_limit,-0.0006578702176520819
gap_048,604444213,prime_after_jump,-0.0006568243328630307
gap_048,604444223,prime_left_limit,-0.0006573415835696074
gap_048,604444223,prime_after_jump,-0.0006562956987970856
gap_048,604444237,prime_left_limit,-0.0006570198497835814
gap_048,604444237,prime_after_jump,-0.0006559739650194018
gap_048,604444241,prime_left_limit,-0.0006561808653017126
gap_048,604444241,prime_after_jump,-0.0006551349805478443
gap_048,604444271,prime_left_limit,-0.0006566867326439897
gap_048,604444271,prime_after_jump,-0.0006556408479150448
gap_048,604444279,prime_left_limit,-0.0006560546484667267
gap_048,604444279,prime_after_jump,-0.0006550087637399061
gap_048,604444289,prime_left_limit,-0.0006555260144306467
gap_048,604444289,prime_after_jump,-0.0006544801297203555
gap_048,604444327,prime_left_limit,-0.0006564456822910665
gap_048,604444327,prime_after_jump,-0.0006553997976139889
gap_048,604444339,prime_left_limit,-0.0006560204984074772
gap_048,604444339,prime_after_jump,-0.0006549746137428354
gap_048,604444381,prime_left_limit,-0.0006571470664473315
gap_048,604444381,prime_after_jump,-0.000656101181826215
gap_048,604444403,prime_left_limit,-0.0006572391331934924
gap_048,604444403,prime_after_jump,-0.0006561932485890084
gap_048,604444447,prime_left_limit,-0.0006584691512203272
gap_048,604444447,prime_after_jump,-0.0006574232666552749
gap_048,604444459,prime_left_limit,-0.0006580439673509019
gap_048,604444459,prime_after_jump,-0.0006569980827982854
gap_048,604444483,prime_left_limit,-0.0006582394841701299
gap_048,604444483,prime_after_jump,-0.0006571935996423848
gap_048,604444493,prime_left_limit,-0.0006577108502069244
gap_048,604444493,prime_after_jump,-0.0006566649656895425
gap_048,604444501,prime_left_limit,-0.0006570787661420844
gap_048,604444501,prime_after_jump,-0.000656032881632993
gap_048,604444523,prime_left_limit,-0.0006571708328664562
gap_048,604444523,prime_after_jump,-0.0006561249483739975
gap_048,604444553,prime_left_limit,-0.0006576767000071296
gap_048,604444553,prime_after_jump,-0.0006566308155457602
gap_048,604444573,prime_left_limit,-0.0006576653166039899
gap_048,604444573,prime_after_jump,-0.0006566194321633468
gap_048,604444579,prime_left_limit,-0.0006569297824790385
gap_048,604444579,prime_after_jump,-0.0006558838980446133
gap_048,604444609,prime_left_limit,-0.0006574356495988088
gap_048,604444609,prime_after_jump,-0.0006563897651893068
gap_048,604444619,prime_left_limit,-0.0006569070156972345
gap_048,604444619,prime_after_jump,-0.0006558611312980956
gap_048,604444637,prime_left_limit,-0.0006567921822051883
gap_048,604444637,prime_after_jump,-0.0006557462978247032
gap_048,604444661,prime_left_limit,-0.0006569876990073703
gap_048,604444661,prime_after_jump,-0.0006559418146455903
gap_048,604444681,prime_left_limit,-0.0006569763156067712
gap_048,604444681,prime_after_jump,-0.0006559304312718836
gap_048,604444699,prime_left_limit,-0.000656861482120544
gap_048,604444699,prime_after_jump,-0.0006558155977919777
gap_048,604444751,prime_left_limit,-0.0006585053001109967
gap_048,604444751,prime_after_jump,-0.0006574594158424849
gap_048,604444759,prime_left_limit,-0.0006578732161829467
gap_048,604444759,prime_after_jump,-0.0006568273319165591
gap_048,604444781,prime_left_limit,-0.0006579652828418024
gap_048,604444781,prime_after_jump,-0.0006569193985982138
gap_048,604444783,prime_left_limit,-0.0006570228486819393
gap_048,604444783,prime_after_jump,-0.0006559769644404234
gap_048,604444811,prime_left_limit,-0.0006574252655985468
gap_048,604444811,prime_after_jump,-0.0006563793813798815
gap_048,604444847,prime_left_limit,-0.0006582414827881216
gap_048,604444847,prime_after_jump,-0.0006571955986067634
gap_048,604444849,prime_left_limit,-0.0006572990486831763
gap_048,604444849,prime_after_jump,-0.0006562531645038906
gap_048,604444859,prime_left_limit,-0.000656770414890169
gap_048,604444859,prime_after_jump,-0.0006557245307150804
gap_048,604444861,prime_left_limit,-0.0006558279807931787
gap_048,604444861,prime_after_jump,-0.0006547820966263288
gap_048,604444889,prime_left_limit,-0.0006562303977056701
gap_048,604444889,prime_after_jump,-0.000655184513567837
gap_048,604444901,prime_left_limit,-0.0006558052140182468
gap_048,604444901,prime_after_jump,-0.0006547593298866832
gap_048,604444921,prime_left_limit,-0.0006557938306252914
gap_048,604444921,prime_after_jump,-0.0006547479465144541
gap_048,604444949,prime_left_limit,-0.0006561962475086405
gap_048,604444949,prime_after_jump,-0.0006551503634206537
gap_048,604444993,prime_left_limit,-0.0006574262648661801
gap_048,604444993,prime_after_jump,-0.000656380380823791
gap_048,604445011,prime_left_limit,-0.0006573114313765999
gap_048,604445011,prime_after_jump,-0.0006562655473528644
gap_048,604445027,prime_left_limit,-0.0006570931478329502
gap_048,604445027,prime_after_jump,-0.0006560472638196295
gap_048,604445041,prime_left_limit,-0.0006567714142326873
gap_048,604445041,prime_after_jump,-0.000655725530233875
gap_048,604445071,prime_left_limit,-0.0006572772810824364
gap_048,604445071,prime_after_jump,-0.0006562313971147134
gap_048,604445087,prime_left_limit,-0.0006570589975461397
gap_048,604445087,prime_after_jump,-0.0006560131135949978
gap_048,604445089,prime_left_limit,-0.0006561165636491534
gap_048,604445089,prime_after_jump,-0.0006550706796939179
gap_048,604445113,prime_left_limit,-0.0006563120803366784
gap_048,604445113,prime_after_jump,-0.0006552661964063144
gap_048,604445117,prime_left_limit,-0.0006554730965118464
gap_048,604445117,prime_after_jump,-0.0006544272125917938
gap_048,604445131,prime_left_limit,-0.000655151362962748
gap_048,604445131,prime_after_jump,-0.0006541054790510375
gap_048,604445141,prime_left_limit,-0.000654622729314068
gap_048,604445141,prime_after_jump,-0.0006535768454065544
gap_048,604445167,prime_left_limit,-0.000654921696069406
gap_048,604445167,prime_after_jump,-0.0006538758121950027
gap_048,604445189,prime_left_limit,-0.0006550137627245543
gap_048,604445189,prime_after_jump,-0.0006539678788667838
gap_048,604445201,prime_left_limit,-0.0006545885791471555
gap_048,604445201,prime_after_jump,-0.0006535426953018206
gap_048,604445207,prime_left_limit,-0.000653853045442689
gap_048,604445207,prime_after_jump,-0.000652807161603572
gap_048,604445213,prime_left_limit,-0.0006531175117469685
gap_048,604445213,prime_after_jump,-0.0006520716279140694
gap_048,604445227,prime_left_limit,-0.0006527957782488185
gap_048,604445227,prime_after_jump,-0.0006517498944242616
gap_048,604445269,prime_left_limit,-0.0006539223453514914
gap_048,604445269,prime_after_jump,-0.0006528764615704595
gap_048,604445297,prime_left_limit,-0.0006543247621171765
gap_048,604445297,prime_after_jump,-0.0006532788783651613
gap_048,604445321,prime_left_limit,-0.0006545202787946857
gap_048,604445321,prime_after_jump,-0.0006534743950613759
gap_048,604445341,prime_left_limit,-0.0006545088953949378
gap_048,604445341,prime_after_jump,-0.0006534630116885202
gap_048,604445377,prime_left_limit,-0.0006553251122229165
gap_048,604445377,prime_after_jump,-0.0006542792285414738
gap_048,604445417,prime_left_limit,-0.0006563482290208957
gap_048,604445417,prime_after_jump,-0.0006553023453809055
gap_048,604445437,prime_left_limit,-0.000656336845579841
gap_048,604445437,prime_after_jump,-0.000655290961960577
gap_048,604445449,prime_left_limit,-0.0006559116620726935
gap_048,604445449,prime_after_jump,-0.000654865778459699
gap_048,604445467,prime_left_limit,-0.0006557968286188516
gap_048,604445467,prime_after_jump,-0.0006547509450306768
gap_048,604445473,prime_left_limit,-0.0006550612950825656
gap_048,604445473,prime_after_jump,-0.0006540154114944426
gap_048,604445483,prime_left_limit,-0.0006545326615830862
gap_048,604445483,prime_after_jump,-0.0006534867780053262
gap_048,604445503,prime_left_limit,-0.0006545212781725892
gap_048,604445503,prime_after_jump,-0.0006534753946155554
gap_048,604445519,prime_left_limit,-0.0006543029947364261
gap_048,604445519,prime_after_jump,-0.0006532571111898071
gap_048,604445563,prime_left_limit,-0.0006555330114324955
gap_048,604445563,prime_after_jump,-0.0006544871279314743
gap_048,604445573,prime_left_limit,-0.0006550043779693179
gap_048,604445573,prime_after_jump,-0.0006539584944786598
gap_048,604445587,prime_left_limit,-0.0006546826445289289
gap_048,604445587,prime_after_jump,-0.000653636761052779
gap_048,604445623,prime_left_limit,-0.0006554988611270977
gap_048,604445623,prime_after_jump,-0.0006544529776820889
gap_048,604445641,prime_left_limit,-0.0006553840276880852
gap_048,604445641,prime_after_jump,-0.0006543381442617299
gap_048,604445663,prime_left_limit,-0.0006554760942467571
gap_048,604445663,prime_after_jump,-0.0006544302108432007
gap_048,604445671,prime_left_limit,-0.0006548440108337457
gap_048,604445671,prime_after_jump,-0.0006537981274323135
gap_048,604445683,prime_left_limit,-0.0006544188274182671
gap_048,604445683,prime_after_jump,-0.0006533729440292707
gap_048,604445687,prime_left_limit,-0.0006535798440254535
gap_048,604445687,prime_after_jump,-0.0006525339606467685
gap_048,604445707,prime_left_limit,-0.0006535684606238088
gap_048,604445707,prime_after_jump,-0.0006525225772596838
gap_048,604445749,prime_left_limit,-0.0006546950271215354
gap_048,604445749,prime_after_jump,-0.0006536491437947692
gap_048,604445759,prime_left_limit,-0.0006541663937455891
gap_048,604445759,prime_after_jump,-0.000653120510429186
gap_048,604445813,prime_left_limit,-0.0006559136600424498
gap_048,604445813,prime_after_jump,-0.0006548677767820074
gap_048,604445851,prime_left_limit,-0.0006568333263700648
gap_048,604445851,prime_after_jump,-0.000655787443142836
gap_048,604445857,prime_left_limit,-0.0006560977930704802
gap_048,604445857,prime_after_jump,-0.0006550519098494692
gap_048,604445861,prime_left_limit,-0.0006552588098033269
gap_048,604445861,prime_after_jump,-0.000654212926580295
gap_048,604445887,prime_left_limit,-0.0006555577762673389
gap_048,604445887,prime_after_jump,-0.0006545118930774172
gap_048,604445909,prime_left_limit,-0.000655649842781286
gap_048,604445909,prime_after_jump,-0.0006546039596079969
gap_048,604445929,prime_left_limit,-0.0006556384593164614
gap_048,604445929,prime_after_jump,-0.0006545925761638986
gap_048,604445939,prime_left_limit,-0.0006551098260131185
gap_048,604445939,prime_after_jump,-0.0006540639428709188
gap_048,604445951,prime_left_limit,-0.0006546846426888883
gap_048,604445951,prime_after_jump,-0.0006536387595529581
gap_048,604445953,prime_left_limit,-0.000653742209523257
gap_048,604445953,prime_after_jump,-0.0006526963263955656
gap_048,604445981,prime_left_limit,-0.0006541446259657194
gap_048,604445981,prime_after_jump,-0.0006530987428608785
gap_048,604445987,prime_left_limit,-0.0006534090927645311
gap_048,604445987,prime_after_jump,-0.000652363209665908
gap_048,604446019,prime_left_limit,-0.000654018409122896
gap_048,604446019,prime_after_jump,-0.0006529725260574347
gap_048,604446071,prime_left_limit,-0.0006556622250050628
gap_048,604446071,prime_after_jump,-0.0006546163419873233
gap_048,604446077,prime_left_limit,-0.0006549266918542782
gap_048,604446077,prime_after_jump,-0.0006538808088427567
gap_048,604446083,prime_left_limit,-0.0006541911587122391
gap_048,604446083,prime_after_jump,-0.0006531452757007693
gap_048,604446109,prime_left_limit,-0.0006544901251194972
gap_048,604446109,prime_after_jump,-0.0006534442421411376
gap_048,604446151,prime_left_limit,-0.0006556166910993106
gap_048,604446151,prime_after_jump,-0.0006545708081583098
gap_048,604446181,prime_left_limit,-0.0006561225573345342
gap_048,604446181,prime_after_jump,-0.0006550766744184565
gap_048,604446191,prime_left_limit,-0.0006555939241337275
gap_048,604446191,prime_after_jump,-0.0006545480412280129
gap_048,604446211,prime_left_limit,-0.0006555825406485298
gap_048,604446211,prime_after_jump,-0.0006545366577635413
gap_048,604446223,prime_left_limit,-0.0006551573574086066
gap_048,604446223,prime_after_jump,-0.0006541114745360538
gap_048,604446229,prime_left_limit,-0.0006544218243592692
gap_048,604446229,prime_after_jump,-0.0006533759414929342
gap_048,604446247,prime_left_limit,-0.0006543069909590935
gap_048,604446247,prime_after_jump,-0.000653261108105246
gap_048,604446251,prime_left_limit,-0.0006534680079862498
gap_048,604446251,prime_after_jump,-0.0006524221251427136
gap_048,604446263,prime_left_limit,-0.0006530428247883206
gap_048,604446263,prime_after_jump,-0.000651996941951054
gap_048,604446281,prime_left_limit,-0.0006529279914104424
gap_048,604446281,prime_after_jump,-0.0006518821085918293
gap_048,604446289,prime_left_limit,-0.0006522959083491878
gap_048,604446289,prime_after_jump,-0.0006512500255388651
gap_048,604446299,prime_left_limit,-0.0006517672752367009
gap_048,604446299,prime_after_jump,-0.0006507213924367414
gap_048,604446341,prime_left_limit,-0.0006528938410992441
gap_048,604446341,prime_after_jump,-0.0006518479583366433
gap_048,604446347,prime_left_limit,-0.0006521583081370298
gap_048,604446347,prime_after_jump,-0.0006511124253806469
gap_048,604446383,prime_left_limit,-0.000652974524142781
gap_048,604446383,prime_after_jump,-0.000651928641417539
gap_048,604446419,prime_left_limit,-0.0006537907400841368
gap_048,604446419,prime_after_jump,-0.0006527448574023681
gap_048,604446433,prime_left_limit,-0.0006534690068624553
gap_048,604446433,prime_after_jump,-0.0006524231241828625
gap_048,604446439,prime_left_limit,-0.0006527334739515391
gap_048,604446439,prime_after_jump,-0.0006516875912843303
gap_048,604446457,prime_left_limit,-0.0006526186405868727
gap_048,604446457,prime_after_jump,-0.0006515727579383175
gap_048,604446481,prime_left_limit,-0.0006528141569815845
gap_048,604446481,prime_after_jump,-0.0006517682743517344
gap_048,604446511,prime_left_limit,-0.0006533200231038803
gap_048,604446511,prime_after_jump,-0.0006522741405051196
gap_048,604446533,prime_left_limit,-0.0006534120895541941
gap_048,604446533,prime_after_jump,-0.0006523662069720658
gap_048,604446553,prime_left_limit,-0.0006534007060852632
gap_048,604446553,prime_after_jump,-0.0006523548235300273
gap_048,604446569,prime_left_limit,-0.0006531824228076453
gap_048,604446569,prime_after_jump,-0.0006521365402628242
gap_048,604446581,prime_left_limit,-0.0006527572397162529
gap_048,604446581,prime_after_jump,-0.0006517113571838676
gap_048,604446607,prime_left_limit,-0.000653056205975938
gap_048,604446607,prime_after_jump,-0.0006520103234643304
gap_048,604446613,prime_left_limit,-0.0006523206731819549
gap_048,604446613,prime_after_jump,-0.0006512747906765652
gap_048,604446631,prime_left_limit,-0.000652205839825952
gap_048,604446631,prime_after_jump,-0.0006511599573453819
gap_048,604446653,prime_left_limit,-0.0006522979062834414
gap_048,604446653,prime_after_jump,-0.0006512520238133379
gap_048,604446701,prime_left_limit,-0.0006537348213739154
gap_048,604446701,prime_after_jump,-0.0006526889389597206
gap_048,604446727,prime_left_limit,-0.0006540337875667035
gap_048,604446727,prime_after_jump,-0.0006529879051671205
gap_048,604446737,prime_left_limit,-0.0006535051546232572
gap_048,604446737,prime_after_jump,-0.0006524592722402033
gap_048,604446749,prime_left_limit,-0.0006530799715864728
gap_048,604446749,prime_after_jump,-0.0006520340892158547
gap_048,604446751,prime_left_limit,-0.0006521375391075374
gap_048,604446751,prime_after_jump,-0.0006510916567328256
gap_048,604446757,prime_left_limit,-0.0006514020064116307
gap_048,604446757,prime_after_jump,-0.000650356124049303
gap_048,604446803,prime_left_limit,-0.0006527354715118881
gap_048,604446803,prime_after_jump,-0.0006516895891848981
gap_048,604446833,prime_left_limit,-0.0006532413374442986
gap_048,604446833,prime_after_jump,-0.000652195455154564
gap_048,604446839,prime_left_limit,-0.0006525058048015917
gap_048,604446839,prime_after_jump,-0.0006514599225119088
gap_048,604446859,prime_left_limit,-0.00065249442132941
gap_048,604446859,prime_after_jump,-0.0006514485390604533
gap_048,604446863,prime_left_limit,-0.0006516554388231786
gap_048,604446863,prime_after_jump,-0.0006506095565583671
gap_048,604446901,prime_left_limit,-0.0006525751042618409
gap_048,604446901,prime_after_jump,-0.0006515292220302428
gap_048,604446977,prime_left_limit,-0.0006554603170719095
gap_048,604446977,prime_after_jump,-0.0006544144349190708
gap_048,604446989,prime_left_limit,-0.0006550351340944906
gap_048,604446989,prime_after_jump,-0.0006539892519479213
gap_048,604447027,prime_left_limit,-0.0006559547992787531
gap_048,604447027,prime_after_jump,-0.0006549089171653974
gap_048,604447031,prime_left_limit,-0.0006551158168799673
gap_048,604447031,prime_after_jump,-0.0006540699347769229
gap_048,604447043,prime_left_limit,-0.0006546906339232282
gap_048,604447043,prime_after_jump,-0.0006536447518326196
gap_048,604447049,prime_left_limit,-0.000653955101406455
gap_048,604447049,prime_after_jump,-0.0006529092193158979
gap_048,604447079,prime_left_limit,-0.0006544609671608129
gap_048,604447079,prime_after_jump,-0.000653415085101345
gap_048,604447093,prime_left_limit,-0.0006541392340785761
gap_048,604447093,prime_after_jump,-0.0006530933520336164
gap_048,604447097,prime_left_limit,-0.0006533002517418519
