candidate_id,block_id,y,h,p_star,post_P0_flag,sample_count,sample_count_over_h,offsets_sorted,offsets_full_length,sample_offsets_min,sample_offsets_max,left_endpoint_sampled_flag,right_endpoint_sampled_flag,offset_gap_pattern,sample_offset_gaps_max,sample_offset_gaps_mean,sample_offset_gaps_median,simple_geometric_h_match_flag,simple_geometric_h_symmetric_difference_count,simple_geometric_h_missing_offsets,simple_geometric_h_extra_offsets,grid_origin_rule,grid_depends_on_Lambda_by_code_flag,grid_depends_on_candidate_h_flag,grid_depends_on_parent_sr11_y_path_flag,grid_endpoint_complete_flag,lambda_event_count,samples_on_event_count,event_to_sample_alignment_score,nearest_sample_distance_to_event_mean,nearest_sample_distance_to_event_max,K_prime_sampled,optional_K_prime_full,optional_full_to_sampled_energy_ratio,Q_R2Q,E_theta_sign,threshold_relevant_flag,forbidden_flag,finite_zone_flag,row_status
hexc_00507,508,356286,1,356287,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.079146666755995,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00508,509,187493471,409,187493959,False,35,0.08557457212713937,"0,1,2,3,4,5,6,7,8,10,12,14,16,17,20,24,29,32,34,41,49,58,64,70,83,99,119,128,141,169,202,241,287,343,409",104,0,409,True,True,"1,1,1,1,1,1,1,1,2,2,2,2,1,3,4,5,3,2,7,8,9,6,6,13,16,20,9,13,28,33,39,46,56,66",66,12.029411764705882,4.5,False,41,"9,11,13,19,22,26,31,37,44,52,62,73,87,103,123,146,173,206,244,290,344","12,14,17,20,24,29,34,41,49,58,70,83,99,119,141,169,202,241,287,343",routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,21,3,0.7258641239570918,7.666666666666667,31.0,18.234602234530666,234.55007734955615,12.862911640890706,0.0527000394631234,negative,False,False,True,primitive_full_verified
hexc_00509,510,109637958,1,109637959,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0539602066688582,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00510,511,30824460,1,30824461,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0591672091169923,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00511,512,3440892,1,3440893,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0667862835392073,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00512,513,33413518,3,33413579,False,4,1.3333333333333333,"0,1,2,3",7,0,3,True,True,"1,1,1",1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,2,2,1.0,0.0,0.0,22.232392681297984,22.232392681297984,1.0,0.0672557489636599,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00513,514,33925270,1,33925271,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0576781537726849,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00514,515,17988972,1,17988973,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0612996030095636,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00515,516,108563100,1,108563101,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0539925958935485,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00516,517,30819306,1,30819307,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0592365302710272,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00517,518,179148960,1,179148961,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0522904782391367,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00518,519,179651308,1,179651309,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0530909043365744,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00519,520,179378386,3,179378513,False,4,1.3333333333333333,"0,1,2,3",7,0,3,True,True,"1,1,1",1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,2,2,1.0,0.0,0.0,26.75483928150836,26.75483928150836,1.0,0.0607122453167207,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00520,521,3452956,1,3452957,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0671528393559398,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00521,522,33913888,1,33913889,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0584378328293779,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00522,523,179152972,1,179152973,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0538687959944211,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00523,524,179663572,1,179663573,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0534388495763542,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00524,525,40862020,1,40862021,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0578255929598368,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00525,526,179146269,4,179146433,False,5,1.25,"0,1,2,3,4",9,0,4,True,True,"1,1,1,1",1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,2,2,1.0,0.0,0.0,45.14263941256953,45.14263941256953,1.0,0.0531778236195784,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00526,527,113356140,1,113356141,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0543127915521944,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00527,528,12787050,1,12787051,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0623841782535297,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00528,529,30775462,1,30775463,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0589936799309258,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00529,530,30372256,1,30372257,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0585621346261097,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00530,531,30405520,1,30405521,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0588415207934629,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00531,532,604687002,1,604687003,True,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0495970487553804,positive,False,False,False,sign_inconsistent_positive_harmless
hexc_00532,533,1516816,1,1516817,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0719952590113774,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00533,534,109710430,1,109710431,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0537419808709699,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00534,535,187510416,1,187510417,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0531373503880506,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00535,536,40837522,1,40837523,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0582862399690892,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00536,537,109705906,3,109705961,False,4,1.3333333333333333,"0,1,2,3",7,0,3,True,True,"1,1,1",1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,2,2,1.0,0.0,0.0,25.388354600598337,25.388354600598337,1.0,0.062945964652692,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00537,538,22051936,1,22051937,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0592227219681117,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00538,539,30405238,1,30405239,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0586840450587244,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00539,540,39693658,1,39693659,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0578586689500238,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00540,541,109549708,1,109549709,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0553866981611319,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00541,542,109708372,1,109708373,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0539226810221447,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00542,543,1513360,1,1513361,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0719137564642965,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00543,544,39639178,1,39639179,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0572991505271071,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00544,545,3439528,1,3439529,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.067250622654454,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00545,546,109707406,1,109707407,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0546180793996679,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00546,547,187428430,1,187428431,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0533980768267338,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00547,548,187428028,1,187428029,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0533775287472083,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00548,549,180642562,1,180642563,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0527301641514067,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00549,550,7049820,1,7049821,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0635646765148008,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00550,551,178893970,1,178893971,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0530024887145839,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00551,552,40874502,1,40874503,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0570161561593372,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00552,553,30819420,1,30819421,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0587588750929464,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00553,554,180640798,1,180640799,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.05321805432487,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00554,555,108537550,1,108537551,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0546192148320618,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00555,556,17641998,1,17641999,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0598426521833724,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00556,557,3290148,1,3290149,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0675498915325295,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00557,558,33912946,1,33912947,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0574866140386708,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00558,559,179412616,3,179412683,False,4,1.3333333333333333,"0,1,2,3",7,0,3,True,True,"1,1,1",1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,2,2,1.0,0.0,0.0,26.755376513433816,26.755376513433816,1.0,0.0619950192191761,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00559,560,12421480,1,12421481,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0622752181913237,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00560,561,33413668,1,33413669,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0587642933105582,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00561,562,30819748,1,30819749,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0580547828799747,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00562,563,179149510,1,179149511,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0531911372632449,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00563,564,33919968,1,33919969,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0572929033583325,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00564,565,108548482,1,108548483,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0548290277819213,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00565,566,179410462,1,179410463,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0529344425052005,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00566,567,187494808,1,187494809,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0533769146537428,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00567,568,22049008,1,22049009,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0601826318256086,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00568,569,12801862,1,12801863,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0618257782739292,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00569,570,3457006,1,3457007,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0670021121055387,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00570,571,33876298,1,33876299,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0575605054459224,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00571,572,109707048,1,109707049,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0553866321277111,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00572,573,187422502,1,187422503,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0527563650979463,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00573,574,39640720,1,39640721,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0571320591561566,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00574,575,109549456,1,109549457,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0540619683285294,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00575,576,31038970,1,31038971,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0595944719958201,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00576,577,178897716,1,178897717,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.053307626629905,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00577,578,30405370,1,30405371,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0588782474204922,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00578,579,33453478,1,33453479,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0580210470558037,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00579,580,108832878,1,108832879,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0551944556078763,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00580,581,618462,1,618463,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0758472344787391,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00581,582,30816060,1,30816061,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.058953267494846,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00582,583,108833356,1,108833357,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0551126535106919,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00583,584,1188222,1,1188223,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0716596292835551,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00584,585,178900036,1,178900037,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0529724911905533,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00585,586,30372486,1,30372487,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0591456035531357,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00586,587,3459372,1,3459373,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0670778427952545,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00587,588,108625338,1,108625339,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0546879388476579,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00588,589,179148198,1,179148199,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0533955975603065,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00589,590,30372070,1,30372071,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.059405209494254,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00590,591,1188552,1,1188553,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0720415041049189,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00591,592,30775242,1,30775243,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0592419667918848,positive,False,False,True,sign_inconsistent_positive_harmless
hexc_00592,593,31020360,1,31020361,False,2,2.0,"0,1",3,0,1,True,True,1,1,1.0,1.0,True,0,,,routeA_sr11_available_subgrid_plus_endpoints,False,True,True,True,1,1,1.0,0.0,0.0,0.0,0.0,inf,0.0594288049849526,positive,False,False,True,sign_inconsistent_positive_harmless
