candidate_id,x,source,theta_candidate_flag,B3_candidate_flag,post_P0_flag,finite_certificate_flag,selected_block_id,covered_flag,control_relation_flag,status
cand_00672,12799261,theta,True,False,False,True,theta_local:673:12799260:1,True,True,covered
cand_00673,187509559,theta,True,False,False,True,theta_local:674:187509555:4,True,True,covered
cand_00674,40882381,theta,True,False,False,True,theta_local:675:40882380:1,True,True,covered
cand_00675,18001673,theta,True,False,False,True,theta_local:676:18001672:1,True,True,covered
cand_00676,179149903,theta,True,False,False,True,theta_local:677:179149902:1,True,True,covered
cand_00677,16183,theta,True,False,False,True,theta_local:678:16182:1,True,True,covered
cand_00678,17989039,theta,True,False,False,True,theta_local:679:17989038:1,True,True,covered
cand_00679,604864891,theta,True,False,True,False,theta_local:680:604864888:3,True,True,covered
cand_00680,179436689,theta,True,False,False,True,theta_local:681:179436688:1,True,True,covered
cand_00681,33912811,theta,True,False,False,True,theta_local:682:33912810:1,True,True,covered
cand_00682,108595723,theta,True,False,False,True,theta_local:683:108595722:1,True,True,covered
cand_00683,33924533,theta,True,False,False,True,theta_local:684:33924532:1,True,True,covered
cand_00684,180619633,theta,True,False,False,True,theta_local:685:180619632:1,True,True,covered
cand_00685,33844607,theta,True,False,False,True,theta_local:686:33844606:1,True,True,covered
cand_00686,109814843,theta,True,False,False,True,theta_local:687:109814842:1,True,True,covered
cand_00687,30819587,theta,True,False,False,True,theta_local:688:30819586:1,True,True,covered
cand_00688,12776207,theta,True,False,False,True,theta_local:689:12776206:1,True,True,covered
cand_00689,179472523,theta,True,False,False,True,theta_local:690:179472522:1,True,True,covered
cand_00690,39640879,theta,True,False,False,True,theta_local:691:39640878:1,True,True,covered
cand_00691,108573587,theta,True,False,False,True,theta_local:692:108573586:1,True,True,covered
cand_00692,109442251,theta,True,False,False,True,theta_local:693:109442250:1,True,True,covered
cand_00693,39640409,theta,True,False,False,True,theta_local:694:39640408:1,True,True,covered
cand_00694,604435457,theta,True,False,True,False,theta_local:695:604435456:1,True,True,covered
cand_00695,179413093,theta,True,False,False,True,theta_local:696:179413092:1,True,True,covered
cand_00696,108592199,theta,True,False,False,True,theta_local:697:108592198:1,True,True,covered
cand_00697,30419023,theta,True,False,False,True,theta_local:698:30419022:1,True,True,covered
cand_00698,108553589,theta,True,False,False,True,theta_local:699:108553588:1,True,True,covered
cand_00699,17984893,theta,True,False,False,True,theta_local:700:17984892:1,True,True,covered
cand_00700,33863117,theta,True,False,False,True,theta_local:701:33863116:1,True,True,covered
cand_00701,33413759,theta,True,False,False,True,theta_local:702:33413758:1,True,True,covered
cand_00702,179400479,theta,True,False,False,True,theta_local:703:179400478:1,True,True,covered
cand_00703,109611101,theta,True,False,False,True,theta_local:704:109611100:1,True,True,covered
cand_00704,108532859,theta,True,False,False,True,theta_local:705:108532858:1,True,True,covered
cand_00705,109707751,theta,True,False,False,True,theta_local:706:109707750:1,True,True,covered
cand_00706,31027937,theta,True,False,False,True,theta_local:707:31027936:1,True,True,covered
cand_00707,109721779,theta,True,False,False,True,theta_local:708:109721778:1,True,True,covered
cand_00708,30794947,theta,True,False,False,True,theta_local:709:30794946:1,True,True,covered
cand_00709,31028143,theta,True,False,False,True,theta_local:710:31028142:1,True,True,covered
cand_00710,179149753,theta,True,False,False,True,theta_local:711:179149752:1,True,True,covered
cand_00711,30808223,theta,True,False,False,True,theta_local:712:30808222:1,True,True,covered
cand_00712,178013153,theta,True,False,False,True,theta_local:713:178013152:1,True,True,covered
cand_00713,109708829,theta,True,False,False,True,theta_local:714:109708828:1,True,True,covered
cand_00714,39691237,theta,True,False,False,True,theta_local:715:39691236:1,True,True,covered
cand_00715,179665093,theta,True,False,False,True,theta_local:716:179665092:1,True,True,covered
cand_00716,179602889,theta,True,False,False,True,theta_local:717:179602888:1,True,True,covered
cand_00717,33924997,theta,True,False,False,True,theta_local:718:33924996:1,True,True,covered
cand_00718,179150627,theta,True,False,False,True,theta_local:719:179150626:1,True,True,covered
cand_00719,7118591,theta,True,False,False,True,theta_local:720:7118590:1,True,True,covered
cand_00720,604672807,theta,True,False,True,False,theta_local:721:604672806:1,True,True,covered
cand_00721,1512547,theta,True,False,False,True,theta_local:722:1512546:1,True,True,covered
cand_00722,179661607,theta,True,False,False,True,theta_local:723:179661606:1,True,True,covered
cand_00723,108811009,theta,True,False,False,True,theta_local:724:108811008:1,True,True,covered
cand_00724,187504777,theta,True,False,False,True,theta_local:725:187504776:1,True,True,covered
cand_00725,39674683,theta,True,False,False,True,theta_local:726:39674682:1,True,True,covered
cand_00726,1509097,theta,True,False,False,True,theta_local:727:1509096:1,True,True,covered
cand_00727,33902807,theta,True,False,False,True,theta_local:728:33902806:1,True,True,covered
cand_00728,108537769,theta,True,False,False,True,theta_local:729:108537768:1,True,True,covered
cand_00729,30981329,theta,True,False,False,True,theta_local:730:30981328:1,True,True,covered
cand_00730,30649523,theta,True,False,False,True,theta_local:731:30649522:1,True,True,covered
cand_00731,108548351,theta,True,False,False,True,theta_local:732:108548350:1,True,True,covered
cand_00732,604676711,theta,True,False,True,False,theta_local:733:604676710:1,True,True,covered
cand_00733,109567411,theta,True,False,False,True,theta_local:734:109567410:1,True,True,covered
cand_00734,109721527,theta,True,False,False,True,theta_local:735:109721526:1,True,True,covered
cand_00735,179403751,theta,True,False,False,True,theta_local:736:179403750:1,True,True,covered
cand_00736,180620933,theta,True,False,False,True,theta_local:737:180620932:1,True,True,covered
cand_00737,12842237,theta,True,False,False,True,theta_local:738:12842236:1,True,True,covered
cand_00738,109511539,theta,True,False,False,True,theta_local:739:109511538:1,True,True,covered
cand_00739,39641299,theta,True,False,False,True,theta_local:740:39641298:1,True,True,covered
cand_00740,179150393,theta,True,False,False,True,theta_local:741:179150392:1,True,True,covered
cand_00741,12837437,theta,True,False,False,True,theta_local:742:12837436:1,True,True,covered
cand_00742,108595901,theta,True,False,False,True,theta_local:743:108595900:1,True,True,covered
cand_00743,109726187,theta,True,False,False,True,theta_local:744:109726186:1,True,True,covered
cand_00744,108538211,theta,True,False,False,True,theta_local:745:108538210:1,True,True,covered
cand_00745,187492807,theta,True,False,False,True,theta_local:746:187492806:1,True,True,covered
cand_00746,33870209,theta,True,False,False,True,theta_local:747:33870208:1,True,True,covered
cand_00747,33471629,theta,True,False,False,True,theta_local:748:33471628:1,True,True,covered
cand_00748,17585999,theta,True,False,False,True,theta_local:749:17585998:1,True,True,covered
cand_00749,179665253,theta,True,False,False,True,theta_local:750:179665252:1,True,True,covered
cand_00750,39640607,theta,True,False,False,True,theta_local:751:39640606:1,True,True,covered
cand_00751,12422119,theta,True,False,False,True,theta_local:752:12422118:1,True,True,covered
cand_00752,108829241,theta,True,False,False,True,theta_local:753:108829240:1,True,True,covered
cand_00753,180642263,theta,True,False,False,True,theta_local:754:180642262:1,True,True,covered
cand_00754,3236957,theta,True,False,False,True,theta_local:755:3236956:1,True,True,covered
cand_00755,108538103,theta,True,False,False,True,theta_local:756:108538102:1,True,True,covered
cand_00756,108553421,theta,True,False,False,True,theta_local:757:108553420:1,True,True,covered
cand_00757,33844303,theta,True,False,False,True,theta_local:758:33844302:1,True,True,covered
cand_00758,3281171,theta,True,False,False,True,theta_local:759:3281170:1,True,True,covered
cand_00759,12808039,theta,True,False,False,True,theta_local:760:12808038:1,True,True,covered
cand_00760,33914047,theta,True,False,False,True,theta_local:761:33914046:1,True,True,covered
cand_00761,179410171,theta,True,False,False,True,theta_local:762:179410170:1,True,True,covered
cand_00762,17591191,theta,True,False,False,True,theta_local:763:17591190:1,True,True,covered
cand_00763,109683073,theta,True,False,False,True,theta_local:764:109683072:1,True,True,covered
cand_00764,12808583,theta,True,False,False,True,theta_local:765:12808582:1,True,True,covered
cand_00765,33871373,theta,True,False,False,True,theta_local:766:33871372:1,True,True,covered
cand_00766,40833383,theta,True,False,False,True,theta_local:767:40833382:1,True,True,covered
cand_00767,30785057,theta,True,False,False,True,theta_local:768:30785056:1,True,True,covered
cand_00768,30781873,theta,True,False,False,True,theta_local:769:30781872:1,True,True,covered
cand_00769,39655523,theta,True,False,False,True,theta_local:770:39655522:1,True,True,covered
cand_00770,179400653,theta,True,False,False,True,theta_local:771:179400652:1,True,True,covered
cand_00771,604205269,theta,True,False,True,False,theta_local:772:604205268:1,True,True,covered
cand_00772,179641949,theta,True,False,False,True,theta_local:773:179641948:1,True,True,covered
cand_00773,604715861,theta,True,False,True,False,theta_local:774:604715860:1,True,True,covered
cand_00774,12802243,theta,True,False,False,True,theta_local:775:12802242:1,True,True,covered
cand_00775,33843647,theta,True,False,False,True,theta_local:776:33843646:1,True,True,covered
cand_00776,17640809,theta,True,False,False,True,theta_local:777:17640808:1,True,True,covered
cand_00777,7049899,theta,True,False,False,True,theta_local:778:7049898:1,True,True,covered
cand_00778,109504859,theta,True,False,False,True,theta_local:779:109504858:1,True,True,covered
cand_00779,33489829,theta,True,False,False,True,theta_local:780:33489828:1,True,True,covered
cand_00780,179403241,theta,True,False,False,True,theta_local:781:179403240:1,True,True,covered
cand_00781,39638461,theta,True,False,False,True,theta_local:782:39638460:1,True,True,covered
cand_00782,33388679,theta,True,False,False,True,theta_local:783:33388678:1,True,True,covered
cand_00783,109517449,theta,True,False,False,True,theta_local:784:109517448:1,True,True,covered
cand_00784,30423473,theta,True,False,False,True,theta_local:785:30423472:1,True,True,covered
cand_00785,179410691,theta,True,False,False,True,theta_local:786:179410690:1,True,True,covered
cand_00786,179663243,theta,True,False,False,True,theta_local:787:179663242:1,True,True,covered
cand_00787,33902543,theta,True,False,False,True,theta_local:788:33902542:1,True,True,covered
cand_00788,30400081,theta,True,False,False,True,theta_local:789:30400080:1,True,True,covered
cand_00789,108548801,theta,True,False,False,True,theta_local:790:108548800:1,True,True,covered
cand_00790,109515877,theta,True,False,False,True,theta_local:791:109515876:1,True,True,covered
cand_00791,3281233,theta,True,False,False,True,theta_local:792:3281232:1,True,True,covered
cand_00792,30819821,theta,True,False,False,True,theta_local:793:30819820:1,True,True,covered
cand_00793,40869523,theta,True,False,False,True,theta_local:794:40869522:1,True,True,covered
cand_00794,109516811,theta,True,False,False,True,theta_local:795:109516810:1,True,True,covered
cand_00795,109773007,theta,True,False,False,True,theta_local:796:109773006:1,True,True,covered
cand_00796,33411431,theta,True,False,False,True,theta_local:797:33411430:1,True,True,covered
cand_00797,3280793,theta,True,False,False,True,theta_local:798:3280792:1,True,True,covered
cand_00798,109494367,theta,True,False,False,True,theta_local:799:109494366:1,True,True,covered
cand_00799,109588943,theta,True,False,False,True,theta_local:800:109588942:1,True,True,covered
cand_00800,12776243,theta,True,False,False,True,theta_local:801:12776242:1,True,True,covered
cand_00801,30417553,theta,True,False,False,True,theta_local:802:30417552:1,True,True,covered
cand_00802,33925471,theta,True,False,False,True,theta_local:803:33925470:1,True,True,covered
cand_00803,178898003,theta,True,False,False,True,theta_local:804:178898002:1,True,True,covered
cand_00804,109709983,theta,True,False,False,True,theta_local:805:109709982:1,True,True,covered
cand_00805,108585227,theta,True,False,False,True,theta_local:806:108585226:1,True,True,covered
cand_00806,109720099,theta,True,False,False,True,theta_local:807:109720098:1,True,True,covered
cand_00807,604691687,theta,True,False,True,False,theta_local:808:604691686:1,True,True,covered
cand_00808,33492971,theta,True,False,False,True,theta_local:809:33492970:1,True,True,covered
cand_00809,604693769,theta,True,False,True,False,theta_local:810:604693768:1,True,True,covered
cand_00810,33844121,theta,True,False,False,True,theta_local:811:33844120:1,True,True,covered
cand_00811,30419107,theta,True,False,False,True,theta_local:812:30419106:1,True,True,covered
cand_00812,40395413,theta,True,False,False,True,theta_local:813:40395412:1,True,True,covered
cand_00813,17640283,theta,True,False,False,True,theta_local:814:17640282:1,True,True,covered
cand_00814,179434153,theta,True,False,False,True,theta_local:815:179434152:1,True,True,covered
cand_00815,3454793,theta,True,False,False,True,theta_local:816:3454792:1,True,True,covered
cand_00816,30802217,theta,True,False,False,True,theta_local:817:30802216:1,True,True,covered
cand_00817,31020079,theta,True,False,False,True,theta_local:818:31020078:1,True,True,covered
cand_00818,1185749,theta,True,False,False,True,theta_local:819:1185748:1,True,True,covered
cand_00819,33904331,theta,True,False,False,True,theta_local:820:33904330:1,True,True,covered
cand_00820,179381039,theta,True,False,False,True,theta_local:821:179381038:1,True,True,covered
cand_00821,179603471,theta,True,False,False,True,theta_local:822:179603470:1,True,True,covered
cand_00822,30406001,theta,True,False,False,True,theta_local:823:30406000:1,True,True,covered
cand_00823,179394233,theta,True,False,False,True,theta_local:824:179394232:1,True,True,covered
cand_00824,179410591,theta,True,False,False,True,theta_local:825:179410590:1,True,True,covered
cand_00825,604810681,theta,True,False,True,False,theta_local:826:604810680:1,True,True,covered
cand_00826,31018847,theta,True,False,False,True,theta_local:827:31018846:1,True,True,covered
cand_00827,30355397,theta,True,False,False,True,theta_local:828:30355396:1,True,True,covered
cand_00828,1507091,theta,True,False,False,True,theta_local:829:1507090:1,True,True,covered
cand_00829,108592873,theta,True,False,False,True,theta_local:830:108592872:1,True,True,covered
cand_00830,108531679,theta,True,False,False,True,theta_local:831:108531678:1,True,True,covered
cand_00831,179380633,theta,True,False,False,True,theta_local:832:179380632:1,True,True,covered
cand_00832,187449623,theta,True,False,False,True,theta_local:833:187449622:1,True,True,covered
cand_00833,3439333,theta,True,False,False,True,theta_local:834:3439332:1,True,True,covered
cand_00834,30811943,theta,True,False,False,True,theta_local:835:30811942:1,True,True,covered
cand_00835,1189553,theta,True,False,False,True,theta_local:836:1189552:1,True,True,covered
cand_00836,30775181,theta,True,False,False,True,theta_local:837:30775180:1,True,True,covered
cand_00837,31040293,theta,True,False,False,True,theta_local:838:31040292:1,True,True,covered
cand_00838,109706111,theta,True,False,False,True,theta_local:839:109706110:1,True,True,covered
cand_00839,3293167,theta,True,False,False,True,theta_local:840:3293166:1,True,True,covered
cand_00840,109442429,theta,True,False,False,True,theta_local:841:109442428:1,True,True,covered
cand_00841,179148029,theta,True,False,False,True,theta_local:842:179148028:1,True,True,covered
cand_00842,1518427,theta,True,False,False,True,theta_local:843:1518426:1,True,True,covered
cand_00843,7108613,theta,True,False,False,True,theta_local:844:7108612:1,True,True,covered
cand_00844,30819511,theta,True,False,False,True,theta_local:845:30819510:1,True,True,covered
cand_00845,1510391,theta,True,False,False,True,theta_local:846:1510390:1,True,True,covered
cand_00846,17594219,theta,True,False,False,True,theta_local:847:17594218:1,True,True,covered
cand_00847,187509781,theta,True,False,False,True,theta_local:848:187509780:1,True,True,covered
cand_00848,30405577,theta,True,False,False,True,theta_local:849:30405576:1,True,True,covered
cand_00849,30419423,theta,True,False,False,True,theta_local:850:30419422:1,True,True,covered
cand_00850,109638391,theta,True,False,False,True,theta_local:851:109638390:1,True,True,covered
cand_00851,40840829,theta,True,False,False,True,theta_local:852:40840828:1,True,True,covered
cand_00852,108531433,theta,True,False,False,True,theta_local:853:108531432:1,True,True,covered
cand_00853,109722043,theta,True,False,False,True,theta_local:854:109722042:1,True,True,covered
cand_00854,17590231,theta,True,False,False,True,theta_local:855:17590230:1,True,True,covered
cand_00855,12895819,theta,True,False,False,True,theta_local:856:12895818:1,True,True,covered
cand_00856,604712203,theta,True,False,True,False,theta_local:857:604712202:1,True,True,covered
cand_00857,179382757,theta,True,False,False,True,theta_local:858:179382756:1,True,True,covered
cand_00858,1509019,theta,True,False,False,True,theta_local:859:1509018:1,True,True,covered
cand_00859,7102489,theta,True,False,False,True,theta_local:860:7102488:1,True,True,covered
cand_00860,30402013,theta,True,False,False,True,theta_local:861:30402012:1,True,True,covered
cand_00861,39641179,theta,True,False,False,True,theta_local:862:39641178:1,True,True,covered
cand_00862,109726417,theta,True,False,False,True,theta_local:863:109726416:1,True,True,covered
cand_00863,12830303,theta,True,False,False,True,theta_local:864:12830302:1,True,True,covered
cand_00864,33864067,theta,True,False,False,True,theta_local:865:33864066:1,True,True,covered
cand_00865,31025143,theta,True,False,False,True,theta_local:866:31025142:1,True,True,covered
cand_00866,30801877,theta,True,False,False,True,theta_local:867:30801876:1,True,True,covered
cand_00867,359167,theta,True,False,False,True,theta_local:868:359166:1,True,True,covered
cand_00868,33388841,theta,True,False,False,True,theta_local:869:33388840:1,True,True,covered
cand_00869,604866473,theta,True,False,True,False,theta_local:870:604866472:1,True,True,covered
cand_00870,33921259,theta,True,False,False,True,theta_local:871:33921258:1,True,True,covered
cand_00871,604685567,theta,True,False,True,False,theta_local:872:604685566:1,True,True,covered
cand_00872,30649621,theta,True,False,False,True,theta_local:873:30649620:1,True,True,covered
cand_00873,40884703,theta,True,False,False,True,theta_local:874:40884702:1,True,True,covered
cand_00874,39693497,theta,True,False,False,True,theta_local:875:39693496:1,True,True,covered
cand_00875,108532477,theta,True,False,False,True,theta_local:876:108532476:1,True,True,covered
cand_00876,30341053,theta,True,False,False,True,theta_local:877:30341052:1,True,True,covered
cand_00877,180627001,theta,True,False,False,True,theta_local:878:180627000:1,True,True,covered
cand_00878,30781943,theta,True,False,False,True,theta_local:879:30781942:1,True,True,covered
cand_00879,18002111,theta,True,False,False,True,theta_local:880:18002110:1,True,True,covered
cand_00880,179149097,theta,True,False,False,True,theta_local:881:179149096:1,True,True,covered
cand_00881,178894493,theta,True,False,False,True,theta_local:882:178894492:1,True,True,covered
cand_00882,180640973,theta,True,False,False,True,theta_local:883:180640972:1,True,True,covered
cand_00883,179412253,theta,True,False,False,True,theta_local:884:179412252:1,True,True,covered
cand_00884,17998069,theta,True,False,False,True,theta_local:885:17998068:1,True,True,covered
cand_00885,59183,theta,True,False,False,True,theta_local:886:59182:1,True,True,covered
cand_00886,7113299,theta,True,False,False,True,theta_local:887:7113298:1,True,True,covered
cand_00887,109814219,theta,True,False,False,True,theta_local:888:109814218:1,True,True,covered
cand_00888,33868033,theta,True,False,False,True,theta_local:889:33868032:1,True,True,covered
cand_00889,7102801,theta,True,False,False,True,theta_local:890:7102800:1,True,True,covered
cand_00890,30642761,theta,True,False,False,True,theta_local:891:30642760:1,True,True,covered
cand_00891,30776287,theta,True,False,False,True,theta_local:892:30776286:1,True,True,covered
cand_00892,179662079,theta,True,False,False,True,theta_local:893:179662078:1,True,True,covered
cand_00893,33844361,theta,True,False,False,True,theta_local:894:33844360:1,True,True,covered
cand_00894,604814921,theta,True,False,True,False,theta_local:895:604814920:1,True,True,covered
cand_00895,18002051,theta,True,False,False,True,theta_local:896:18002050:1,True,True,covered
cand_00896,3437477,theta,True,False,False,True,theta_local:897:3437476:1,True,True,covered
cand_00897,178011803,theta,True,False,False,True,theta_local:898:178011802:1,True,True,covered
cand_00898,40864177,theta,True,False,False,True,theta_local:899:40864176:1,True,True,covered
cand_00899,1197739,theta,True,False,False,True,theta_local:900:1197738:1,True,True,covered
cand_00900,112219777,theta,True,False,False,True,theta_local:901:112219776:1,True,True,covered
cand_00901,179662261,theta,True,False,False,True,theta_local:902:179662260:1,True,True,covered
cand_00902,604435093,theta,True,False,True,False,theta_local:903:604435092:1,True,True,covered
cand_00903,108532547,theta,True,False,False,True,theta_local:904:108532546:1,True,True,covered
cand_00904,179151461,theta,True,False,False,True,theta_local:905:179151460:1,True,True,covered
cand_00905,604712503,theta,True,False,True,False,theta_local:906:604712502:1,True,True,covered
cand_00906,108595961,theta,True,False,False,True,theta_local:907:108595960:1,True,True,covered
cand_00907,109527331,theta,True,False,False,True,theta_local:908:109527330:1,True,True,covered
cand_00908,7103477,theta,True,False,False,True,theta_local:909:7103476:1,True,True,covered
cand_00909,33486917,theta,True,False,False,True,theta_local:910:33486916:1,True,True,covered
cand_00910,179436233,theta,True,False,False,True,theta_local:911:179436232:1,True,True,covered
cand_00911,187510061,theta,True,False,False,True,theta_local:912:187510060:1,True,True,covered
cand_00912,109594997,theta,True,False,False,True,theta_local:913:109594996:1,True,True,covered
cand_00913,604814239,theta,True,False,True,False,theta_local:914:604814238:1,True,True,covered
cand_00914,179143049,theta,True,False,False,True,theta_local:915:179143048:1,True,True,covered
cand_00915,604811353,theta,True,False,True,False,theta_local:916:604811352:1,True,True,covered
cand_00916,617647,theta,True,False,False,True,theta_local:917:617646:1,True,True,covered
cand_00917,39641051,theta,True,False,False,True,theta_local:918:39641050:1,True,True,covered
cand_00918,108548719,theta,True,False,False,True,theta_local:919:108548718:1,True,True,covered
cand_00919,33920959,theta,True,False,False,True,theta_local:920:33920958:1,True,True,covered
cand_00920,108540463,theta,True,False,False,True,theta_local:921:108540462:1,True,True,covered
cand_00921,30808091,theta,True,False,False,True,theta_local:922:30808090:1,True,True,covered
cand_00922,3291647,theta,True,False,False,True,theta_local:923:3291646:1,True,True,covered
cand_00923,109683781,theta,True,False,False,True,theta_local:924:109683780:1,True,True,covered
cand_00924,109773101,theta,True,False,False,True,theta_local:925:109773100:1,True,True,covered
cand_00925,111004819,theta,True,False,False,True,theta_local:926:111004818:1,True,True,covered
cand_00926,39639401,theta,True,False,False,True,theta_local:927:39639400:1,True,True,covered
cand_00927,33489931,theta,True,False,False,True,theta_local:928:33489930:1,True,True,covered
cand_00928,109769447,theta,True,False,False,True,theta_local:929:109769446:1,True,True,covered
cand_00929,604143751,theta,True,False,True,False,theta_local:930:604143750:1,True,True,covered
cand_00930,40884761,theta,True,False,False,True,theta_local:931:40884760:1,True,True,covered
cand_00931,108810703,theta,True,False,False,True,theta_local:932:108810702:1,True,True,covered
cand_00932,108532727,theta,True,False,False,True,theta_local:933:108532726:1,True,True,covered
cand_00933,7118443,theta,True,False,False,True,theta_local:934:7118442:1,True,True,covered
cand_00934,177978791,theta,True,False,False,True,theta_local:935:177978790:1,True,True,covered
cand_00935,39649187,theta,True,False,False,True,theta_local:936:39649186:1,True,True,covered
cand_00936,604698079,theta,True,False,True,False,theta_local:937:604698078:1,True,True,covered
cand_00937,39693569,theta,True,False,False,True,theta_local:938:39693568:1,True,True,covered
cand_00938,3269009,theta,True,False,False,True,theta_local:939:3269008:1,True,True,covered
cand_00939,3277531,theta,True,False,False,True,theta_local:940:3277530:1,True,True,covered
cand_00940,178299293,theta,True,False,False,True,theta_local:941:178299292:1,True,True,covered
cand_00941,178037383,theta,True,False,False,True,theta_local:942:178037382:1,True,True,covered
cand_00942,3291163,theta,True,False,False,True,theta_local:943:3291162:1,True,True,covered
cand_00943,109489841,theta,True,False,False,True,theta_local:944:109489840:1,True,True,covered
cand_00944,180620701,theta,True,False,False,True,theta_local:945:180620700:1,True,True,covered
cand_00945,109592773,theta,True,False,False,True,theta_local:946:109592772:1,True,True,covered
cand_00946,33415721,theta,True,False,False,True,theta_local:947:33415720:1,True,True,covered
cand_00947,33488537,theta,True,False,False,True,theta_local:948:33488536:1,True,True,covered
cand_00948,178912931,theta,True,False,False,True,theta_local:949:178912930:1,True,True,covered
cand_00949,604715537,theta,True,False,True,False,theta_local:950:604715536:1,True,True,covered
cand_00950,179378933,theta,True,False,False,True,theta_local:951:179378932:1,True,True,covered
cand_00951,31034411,theta,True,False,False,True,theta_local:952:31034410:1,True,True,covered
cand_00952,39646561,theta,True,False,False,True,theta_local:953:39646560:1,True,True,covered
cand_00953,178037701,theta,True,False,False,True,theta_local:954:178037700:1,True,True,covered
cand_00954,604170577,theta,True,False,True,False,theta_local:955:604170576:1,True,True,covered
cand_00955,109706543,theta,True,False,False,True,theta_local:956:109706542:1,True,True,covered
cand_00956,18001723,theta,True,False,False,True,theta_local:957:18001722:1,True,True,covered
cand_00957,187422899,theta,True,False,False,True,theta_local:958:187422898:1,True,True,covered
cand_00958,108582037,theta,True,False,False,True,theta_local:959:108582036:1,True,True,covered
cand_00959,1197767,theta,True,False,False,True,theta_local:960:1197766:1,True,True,covered
cand_00960,604811017,theta,True,False,True,False,theta_local:961:604811016:1,True,True,covered
cand_00961,109773067,theta,True,False,False,True,theta_local:962:109773066:1,True,True,covered
cand_00962,179667317,theta,True,False,False,True,theta_local:963:179667316:1,True,True,covered
cand_00963,1198187,theta,True,False,False,True,theta_local:964:1198186:1,True,True,covered
cand_00964,12772481,theta,True,False,False,True,theta_local:965:12772480:1,True,True,covered
cand_00965,179394643,theta,True,False,False,True,theta_local:966:179394642:1,True,True,covered
cand_00966,12772691,theta,True,False,False,True,theta_local:967:12772690:1,True,True,covered
cand_00967,7055803,theta,True,False,False,True,theta_local:968:7055802:1,True,True,covered
cand_00968,30848669,theta,True,False,False,True,theta_local:969:30848668:1,True,True,covered
cand_00969,33478231,theta,True,False,False,True,theta_local:970:33478230:1,True,True,covered
cand_00970,39651991,theta,True,False,False,True,theta_local:971:39651990:1,True,True,covered
cand_00971,1186033,theta,True,False,False,True,theta_local:972:1186032:1,True,True,covered
cand_00972,179471339,theta,True,False,False,True,theta_local:973:179471338:1,True,True,covered
cand_00973,30364123,theta,True,False,False,True,theta_local:974:30364122:1,True,True,covered
cand_00974,17642869,theta,True,False,False,True,theta_local:975:17642868:1,True,True,covered
cand_00975,604830077,theta,True,False,True,False,theta_local:976:604830076:1,True,True,covered
cand_00976,7108573,theta,True,False,False,True,theta_local:977:7108572:1,True,True,covered
cand_00977,604872287,theta,True,False,True,False,theta_local:978:604872286:1,True,True,covered
cand_00978,1516871,theta,True,False,False,True,theta_local:979:1516870:1,True,True,covered
cand_00979,30399133,theta,True,False,False,True,theta_local:980:30399132:1,True,True,covered
cand_00980,179471009,theta,True,False,False,True,theta_local:981:179471008:1,True,True,covered
cand_00981,33489431,theta,True,False,False,True,theta_local:982:33489430:1,True,True,covered
cand_00982,109559207,theta,True,False,False,True,theta_local:983:109559206:1,True,True,covered
cand_00983,108834899,theta,True,False,False,True,theta_local:984:108834898:1,True,True,covered
cand_00984,17591831,theta,True,False,False,True,theta_local:985:17591830:1,True,True,covered
cand_00985,108830363,theta,True,False,False,True,theta_local:986:108830362:1,True,True,covered
cand_00986,604692163,theta,True,False,True,False,theta_local:987:604692162:1,True,True,covered
cand_00987,112219399,theta,True,False,False,True,theta_local:988:112219398:1,True,True,covered
cand_00988,187492559,theta,True,False,False,True,theta_local:989:187492558:1,True,True,covered
cand_00989,109527281,theta,True,False,False,True,theta_local:990:109527280:1,True,True,covered
cand_00990,39651919,theta,True,False,False,True,theta_local:991:39651918:1,True,True,covered
cand_00991,109769281,theta,True,False,False,True,theta_local:992:109769280:1,True,True,covered
cand_00992,179434019,theta,True,False,False,True,theta_local:993:179434018:1,True,True,covered
cand_00993,30402601,theta,True,False,False,True,theta_local:994:30402600:1,True,True,covered
cand_00994,40835357,theta,True,False,False,True,theta_local:995:40835356:1,True,True,covered
cand_00995,40844953,theta,True,False,False,True,theta_local:996:40844952:1,True,True,covered
cand_00996,31027889,theta,True,False,False,True,theta_local:997:31027888:1,True,True,covered
cand_00997,40861603,theta,True,False,False,True,theta_local:998:40861602:1,True,True,covered
cand_00998,3260947,theta,True,False,False,True,theta_local:999:3260946:1,True,True,covered
cand_00999,30784337,theta,True,False,False,True,theta_local:1000:30784336:1,True,True,covered
cand_01000,179650267,theta,True,False,False,True,theta_local:1001:179650266:1,True,True,covered
cand_01001,12847993,theta,True,False,False,True,theta_local:1002:12847992:1,True,True,covered
cand_01002,108811211,theta,True,False,False,True,theta_local:1003:108811210:1,True,True,covered
cand_01003,178899659,theta,True,False,False,True,theta_local:1004:178899658:1,True,True,covered
cand_01004,3459227,theta,True,False,False,True,theta_local:1005:3459226:1,True,True,covered
cand_01005,33827929,theta,True,False,False,True,theta_local:1006:33827928:1,True,True,covered
cand_01006,39651163,theta,True,False,False,True,theta_local:1007:39651162:1,True,True,covered
cand_01007,39640807,theta,True,False,False,True,theta_local:1008:39640806:1,True,True,covered
cand_01008,604365197,theta,True,False,True,False,theta_local:1009:604365196:1,True,True,covered
cand_01009,33496499,theta,True,False,False,True,theta_local:1010:33496498:1,True,True,covered
cand_01010,180643147,theta,True,False,False,True,theta_local:1011:180643146:1,True,True,covered
