candidate_id,block_id,x,y,h,p_star,Q_R2Q,Q_delta_D,Q_exc,epsilon,E_theta,abs_E_theta,row_regime,post_P0_flag,finite_zone_flag,finite_certified_flag,threshold_relevant_flag,forbidden_flag,O2_safe_flag,repaid_flag,B3_safe_flag,non_surviving_flag,surviving_unrepaid_flag,harmless_flag,positive_flag,negative_flag,E_theta_sign,threshold_flag,Q_R2Q_bin,B3_failure,B3_accumulation_risk_flag,B3_surviving_unrepaid_flag,B3_non_surviving_flag,B3_repaid_flag_from_b3,B3_pass,covered_flag
hexc_00161,162,1198751,1198750,1,1198751,0.0719876878780127,0.0697944471199921,0.0,0.0021932407580205,12.996790739381732,12.996790739381732,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00162,163,109511267,109509400,1867,109511267,0.1088223400603969,0.0941231697498315,0.0057324423742787,0.0089667279362865,-89.89320921839476,89.89320921839476,primitive_full_verified,False,True,True,False,False,True,True,True,True,False,True,False,True,negative,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00163,164,39637237,39636755,482,39637237,0.0651451540987114,0.0477429272116286,0.0081526776783095,0.0092495492087732,-62.1134514057519,62.1134514057519,primitive_full_verified,False,True,True,False,False,True,True,True,True,False,True,False,True,negative,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00164,165,40844717,40842945,1772,40844717,0.1129806929343217,0.1006122437916457,0.0071650986788164,0.0052033504638595,-107.09979019561752,107.09979019561752,primitive_full_verified,False,True,True,False,False,True,True,True,True,False,True,False,True,negative,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00165,166,30799294,30798784,510,30799397,0.0722199673831855,0.05632146779202,0.0036411696989401,0.0122573298922252,-27.196169889806526,27.196169889806526,primitive_full_verified,False,True,True,False,False,True,True,True,True,False,True,False,True,negative,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00166,167,109682107,109679748,2359,109682107,0.1167362250522532,0.1021088236250638,0.0080947911380502,0.0065326102891391,-174.45589668660523,174.45589668660523,primitive_full_verified,False,True,True,False,False,True,True,True,True,False,True,False,True,negative,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00167,168,1196593,1196592,1,1196593,0.0735589050981222,0.0698032205016516,0.0,0.0037556845964705,12.994988910012886,12.994988910012886,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00168,169,359837,359836,1,359837,0.0800334901917534,0.07618965768838,0.0,0.0038438325033733,11.793406430119706,11.793406430119706,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00169,170,17641579,17641576,3,17641879,0.0694300887821649,0.0678615121586035,0.0113102521439808,-0.0097416755204194,30.3715381206486,30.3715381206486,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00170,171,33862193,33861455,738,33862193,0.0736278072537615,0.0578703613322382,0.0033281269586732,0.0124293189628499,-113.83924430671334,113.83924430671334,primitive_full_verified,False,True,True,False,False,True,True,True,True,False,True,False,True,negative,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00171,172,1198363,1198360,3,1198397,0.0829932104381138,0.0805931739270694,0.0134321981138236,-0.0110321616027793,24.99293236459349,24.99293236459349,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00172,173,30850279,30850276,3,30850439,0.0687690106203953,0.0657043168709606,0.0109507195414241,-0.0078860257919895,31.489312639240573,31.489312639240573,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00173,174,30825511,30824836,675,30825511,0.0784523836661713,0.0646289466049177,0.0110815667281192,0.0027418703331342,-36.97787149460965,36.97787149460965,primitive_full_verified,False,True,True,False,False,True,True,True,True,False,True,False,True,negative,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00174,175,12776941,12776609,332,12776941,0.0675855848506355,0.0564605318020301,0.0075023689938937,0.0036226840547116,11.625904943145828,11.625904943145828,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00175,176,30359687,30358683,1004,30359687,0.0892723594368366,0.0733236285375701,0.0091440118637463,0.0068047190355201,-108.11236392766864,108.11236392766864,primitive_full_verified,False,True,True,False,False,True,True,True,True,False,True,False,True,negative,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00176,177,110319577,110315160,4417,110319577,0.1561570928801292,0.143809262978564,0.0049735266541079,0.0073743032474572,-231.7350443422174,231.7350443422174,primitive_full_verified,False,True,True,False,False,True,True,True,True,False,True,False,True,negative,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00177,178,109496207,109495510,697,109496207,0.0652388028843534,0.0414575164409133,0.003842439627185,0.019938846816255,-178.6808742050422,178.6808742050422,primitive_full_verified,False,True,True,False,False,True,True,True,True,False,True,False,True,negative,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00178,179,30851221,30850871,350,30851287,0.0668106572193494,0.0521985971886696,0.0065934160084319,0.0080186440222478,12.138297093206972,12.138297093206972,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00179,180,7112887,7112886,1,7112887,0.0641352518065375,0.0620827481297267,0.0,0.0020525036768107,14.777418767184288,14.777418767184288,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00180,181,180635669,180633960,1709,180635669,0.0931836500249432,0.073195493426418,0.0083508383322143,0.0116373182663108,-264.0889231567578,264.0889231567578,primitive_full_verified,False,True,True,False,False,True,True,True,True,False,True,False,True,negative,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00181,182,30787789,30787786,3,30788077,0.0676460987104531,0.0657118639213774,0.0109519773833038,-0.0090177425942281,31.485257351625947,31.485257351625947,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00182,183,109726069,109724532,1537,109726069,0.0924099628241718,0.0757131542144072,0.0053973574784846,0.0112994511312799,-204.0286805520348,204.0286805520348,primitive_full_verified,False,True,True,False,False,True,True,True,True,False,True,False,True,negative,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00183,184,604356173,604335487,20686,604356173,0.2819169646022565,0.273340851201797,0.0052977977633042,0.0032783156371552,-365.2446493016978,365.2446493016978,primitive_full_verified,True,False,False,False,False,True,True,True,True,False,True,False,True,negative,False,"(-inf, 0.305]",False,True,False,True,True,True,True
hexc_00184,185,187500319,187498570,1749,187500319,0.09346455550884,0.0742328278540055,0.0050027230018491,0.0142290046529853,-263.1556726067745,263.1556726067745,primitive_full_verified,False,True,True,False,False,True,True,True,True,False,True,False,True,negative,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00185,186,22052341,22052337,4,22052431,0.0607248084445193,0.0577580583405468,0.014690835140949,-0.0117240850369766,29.817858553351044,29.817858553351044,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00186,187,338531,338530,1,338531,0.079871308359875,0.0765453740251714,0.0,0.0033259343347036,11.732370947643444,11.732370947643444,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00187,188,31027859,31027175,684,31027859,0.072244005949339,0.0572990909146683,0.003662831067288,0.0112820839673825,-97.48691281590504,97.48691281590504,primitive_full_verified,False,True,True,False,False,True,True,True,True,False,True,False,True,negative,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00188,189,39649783,39649782,1,39649783,0.0574888285914167,0.0561008725011637,0.0,0.001387956090253,16.495596033142387,16.495596033142387,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00189,190,31026221,31025775,446,31026421,0.0841518906254193,0.0705059941082901,0.00564606360833,0.007999832908799,88.76041429147188,88.76041429147188,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00190,191,109772783,109770459,2324,109772783,0.1148387219870256,0.1022154880101353,0.0054696825559333,0.0071535514209569,-157.8722686231877,157.8722686231877,primitive_full_verified,False,True,True,False,False,True,True,True,True,False,True,False,True,negative,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00191,192,3459179,3459178,1,3459179,0.068254632757475,0.0649899752183574,0.0,0.0032646575391175,14.056541835640791,14.056541835640791,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00192,193,1199993,1199992,1,1199993,0.0715987515628432,0.0697894059054362,0.0,0.0018093456574069,12.997826281407882,12.997826281407882,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00193,194,33878263,33877658,605,33878389,0.0805833243274027,0.0652409739893801,0.0037853230281918,0.0115570273098307,1.8396280710575184,1.8396280710575184,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00194,195,33865589,33865210,379,33865589,0.057783925386995,0.0400034137475729,0.005601889555006,0.0121786220844159,-66.91772891101186,66.91772891101186,primitive_full_verified,False,True,True,False,False,True,True,True,True,False,True,False,True,negative,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00195,196,39648137,39647291,846,39648137,0.0817237377621316,0.0689152235942374,0.0056067813907826,0.0072017327771115,-58.70055013602325,58.70055013602325,primitive_full_verified,False,True,True,False,False,True,True,True,True,False,True,False,True,negative,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00196,197,30786463,30786460,3,30786629,0.06834819426233,0.0657120551260068,0.0109520092507447,-0.0083158701144215,31.48517121172168,31.48517121172168,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00197,198,40839499,40839496,3,40839853,0.0664294699592638,0.0646724170800167,0.0107787362260313,-0.0090216833467843,32.05032051862896,32.05032051862896,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00198,199,39635782,39635564,218,39635819,0.0588053295328899,0.0443239885397641,0.0085391222223537,0.005942218770772,26.93335827774129,26.93335827774129,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00199,200,17590933,17590930,3,17591099,0.0690704028270101,0.067873037135191,0.0113121729737901,-0.0101148072819711,30.365788199920942,30.365788199920942,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00200,201,7051567,7051566,1,7051567,0.0648470887681662,0.0621161230329858,9.144186443769882e-16,0.0027309657351794,14.768760419593791,14.768760419593791,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00201,202,673,672,1,673,0.1551610461475472,0.1459429870062299,0.0,0.0092180591413172,5.511745329644728,5.511745329644728,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00202,203,12784609,12784608,1,12784609,0.0615986076879811,0.0599031214624846,8.491303682508412e-16,0.0016954862254956,15.363752583525644,15.363752583525644,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00203,204,445141,445140,1,445141,0.078849161619478,0.0749752190301023,0.0,0.0038739425893756,12.006146364893356,12.006146364893356,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00204,205,12807857,12807856,1,12807857,0.0621526059796389,0.0598966054974771,0.0,0.0022560004821617,15.365569368699422,15.365569368699422,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00205,206,180640297,180639336,961,180640297,0.0697019970406704,0.0468441253110418,0.0037910451931427,0.0190668265364857,-238.54340509111228,238.54340509111228,primitive_full_verified,False,True,True,False,False,True,True,True,True,False,True,False,True,negative,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00206,207,1518191,1518190,1,1518191,0.0719532466962552,0.0686629417038318,0.0,0.0032903049924233,13.233030052474517,13.233030052474517,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00207,208,604822567,604819805,2762,604822567,0.1030306737173388,0.0808644451752684,0.0057553685344391,0.0164108600076312,-456.8694624263994,456.8694624263994,primitive_full_verified,True,False,False,False,False,True,True,True,True,False,True,False,True,negative,False,"(-inf, 0.305]",False,True,False,True,True,True,True
hexc_00208,209,40865926,40865652,274,40866037,0.0613874169888523,0.0475037148836558,0.0048335818541216,0.0090501202510748,23.938660520016867,23.938660520016867,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00209,210,30339269,30339268,1,30339269,0.058274726799016,0.0569557541697192,1.5321553398766329e-15,0.0013189726292951,16.227953437988603,16.227953437988603,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00210,211,1507291,1507290,1,1507291,0.071217737590593,0.0686969111557099,0.0,0.002520826434883,13.225824557839376,13.225824557839376,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00211,212,338609,338608,1,338609,0.0799255305017518,0.0765440251200754,0.0,0.0033815053816763,11.73260132836337,11.73260132836337,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00212,213,17594719,17594718,1,17594719,0.0598206042552528,0.058779097856778,1.6338650562563493e-15,0.0010415063984731,15.683109358164144,15.683109358164144,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00213,214,231107,231106,1,231107,0.081042286548022,0.078847692554879,0.0,0.0021945939931429,11.350636085721526,11.350636085721526,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00214,215,604883911,604879711,4200,604883911,0.1286153186276067,0.1101473269558678,0.0050950061723419,0.0133729854993968,-418.75836712238106,418.75836712238106,primitive_full_verified,True,False,False,False,False,True,True,True,True,False,True,False,True,negative,False,"(-inf, 0.305]",False,True,False,True,True,True,True
hexc_00215,216,12837191,12837190,1,12837191,0.062888385067126,0.0598884026158601,8.487045579549704e-16,0.002999982451265,15.367857062822154,15.367857062822154,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00216,217,3236683,3236682,1,3236683,0.0666226148249239,0.0652718575046076,5.059451852682883e-16,0.0013507573203157,13.99005959793064,13.99005959793064,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00217,218,12784091,12784090,1,12784091,0.0613983378884961,0.0599032667989344,8.491345733300948e-16,0.0014950710895608,15.3637120652357,15.3637120652357,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00218,219,604167899,604161649,6250,604167899,0.1550942530280692,0.1417010086026295,0.0050566548961573,0.0083365895292823,-386.3863224858651,386.3863224858651,primitive_full_verified,True,False,False,False,False,True,True,True,True,False,True,False,True,negative,False,"(-inf, 0.305]",False,True,False,True,True,True,True
hexc_00219,220,1513319,1513318,1,1513319,0.0718988838707155,0.0686780907208851,0.0,0.0032207931498303,13.229815809938929,13.229815809938929,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00220,221,3452881,3452880,1,3452881,0.0679598564990468,0.0649976693597736,5.016084563539974e-16,0.0029621871392726,14.05471951299229,14.05471951299229,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00221,222,3281627,3281626,1,3281627,0.0684583966021968,0.0652131864302844,1.0100311337334605e-15,0.0032452101719113,14.003849893960211,14.003849893960211,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00222,223,604848841,604844050,4791,604848841,0.1356230693499753,0.1209887029426208,0.0069214615088821,0.0077129048984723,-382.9342517927116,382.9342517927116,primitive_full_verified,True,False,False,False,False,True,True,True,True,False,True,False,True,negative,False,"(-inf, 0.305]",False,True,False,True,True,True,True
hexc_00223,224,30417889,30417888,1,30417889,0.0595665514274872,0.0569473630841647,0.0,0.0026191883433224,16.230541447252687,16.230541447252687,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00224,225,30422683,30422680,3,30422863,0.0672912160005141,0.0657565156123869,0.0109594193326503,-0.0094247189445232,31.461398013179057,31.461398013179057,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00225,226,39648883,39648882,1,39648883,0.0582681497791033,0.05610094391665,1.485640806578735e-15,0.0021672058624517,16.495573334147675,16.495573334147675,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00226,227,17642329,17642326,3,17642453,0.0713316310686374,0.0678614238273246,0.0113102374220943,-0.0078400301807815,30.371623145248783,30.371623145248783,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00227,228,604708931,604704593,4338,604708931,0.1280136512189761,0.111835079555793,0.0051487807720973,0.0110297908910857,-435.4909596411353,435.4909596411353,primitive_full_verified,True,False,False,False,False,True,True,True,True,False,True,False,True,negative,False,"(-inf, 0.305]",False,True,False,True,True,True,True
hexc_00228,229,12421837,12421836,1,12421837,0.0618751942454069,0.0600065531060309,8.521257400904751e-16,0.0018686411393751,15.334966530134755,15.334966530134755,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00229,230,30405923,30405922,1,30405923,0.0593788171181867,0.0569486386516722,1.5317650739754629e-15,0.0024301784665129,16.23014798292479,16.23014798292479,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00230,231,17591797,17591796,1,17591797,0.0608439203610845,0.0587796714636137,3.267795176339872e-15,0.0020642488974675,15.682943271814093,15.682943271814093,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00231,232,7103281,7103277,4,7103387,0.0636678531151053,0.0617991268029398,0.0157384918917144,-0.0138697655795489,27.552134414332773,27.552134414332773,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00232,233,108545317,108544444,873,108545317,0.072593883103974,0.0554108042573524,0.0084071568650214,0.0087759219816,-132.8930425093655,132.8930425093655,primitive_full_verified,False,True,True,False,False,True,True,True,True,False,True,False,True,negative,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00233,234,33928207,33928206,1,33928207,0.0577100468058422,0.056595492268226,0.0,0.0011145545376161,16.33975729127334,16.33975729127334,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00234,235,12805417,12804850,567,12805417,0.0752600730877132,0.066415879984152,0.0051852383941086,0.0036589547094525,-26.94325242094044,26.94325242094044,primitive_full_verified,False,True,True,False,False,True,True,True,True,False,True,False,True,negative,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00235,236,7114039,7114038,1,7114039,0.0641316326651891,0.0620821242243371,9.133965375020562e-16,0.002049508440851,14.777580713623388,14.777580713623388,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00236,237,1189109,1189108,1,1189109,0.0718770358244725,0.0698337870883699,0.0,0.0020432487361025,12.988714845146502,12.988714845146502,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00237,238,109610882,109610360,522,109610987,0.0613897943072523,0.0430469387390257,0.0082632311922063,0.0100796243760201,-77.7013201168142,77.7013201168142,primitive_full_verified,False,True,True,False,False,True,True,True,True,False,True,False,True,negative,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00238,239,1185979,1185978,1,1185979,0.0720020312883792,0.0698466358920832,0.0,0.0021553953962959,12.986079151806315,12.986079151806315,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00239,240,3458053,3458052,1,3458053,0.0681051918998026,0.0649913496676827,0.0,0.0031138422321198,14.056216271886404,14.056216271886404,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00240,241,40846425,40846297,128,40846543,0.0576405602980837,0.0479465292351877,0.0057913343016973,0.0039026967611985,64.7786110793472,64.7786110793472,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00241,242,30338299,30338298,1,30338299,0.0582182910904303,0.0569558578486832,0.0,0.0012624332417471,16.227921465711795,16.227921465711795,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00242,243,30781189,30781182,7,30781319,0.0666639054628127,0.0639348107058531,0.0156184300412248,-0.0128893352842653,44.727242683927344,44.727242683927344,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00243,244,7108399,7108398,1,7108399,0.0646375517059872,0.0620851798448041,0.0,0.002552371861183,14.776787600614824,14.776787600614824,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00244,245,7114351,7114350,1,7114351,0.0631548657549673,0.0620819552695042,0.0,0.0010729104854631,14.77762456960429,14.77762456960429,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00245,246,12808387,12808371,16,12808469,0.0624388750646292,0.0579003711442876,0.011422400501544,-0.0068838965812025,49.4624408087016,49.4624408087016,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00246,247,30364069,30364068,1,30364069,0.0580503951554774,0.0569531046618265,0.0,0.0010972904936508,16.22877052654409,16.22877052654409,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00247,248,22048823,22048822,1,22048823,0.0588375187079942,0.0580099437328339,0.0,0.0008275749751602,15.90876977974763,15.90876977974763,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00248,249,1197167,1197166,1,1197167,0.0733451964419051,0.0698008851370829,0.0,0.0035443113048221,12.99546849026404,12.99546849026404,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00249,250,12777763,12777762,1,12777763,0.0613798520197853,0.0599050427929224,8.491859597695261e-16,0.0014748092268619,15.363216952468896,15.363216952468896,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00250,251,12802759,12802758,1,12802759,0.0619768263150305,0.0598980332340975,8.489831552814959e-16,0.0020787930809321,15.365171252537955,15.365171252537955,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00251,252,39640132,39639838,294,39640253,0.0623250464295579,0.0518481490538338,0.0073904639568024,0.0030864334189215,38.41162530909082,38.41162530909082,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00252,253,153059,153058,1,153059,0.0867976721097067,0.0814934132197051,1.9940908392275103e-16,0.0053042588900013,10.938578746956969,10.938578746956969,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00253,254,109611739,109611738,1,109611739,0.0542307354806207,0.0530741803612816,0.0,0.001156555119339,17.51245503440681,17.51245503440681,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00254,255,33472333,33472329,4,33472553,0.0583129230101737,0.0563994358043719,0.0143392191682336,-0.0124257319624319,30.652459490191177,30.652459490191177,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
