block_id,p_star,y,h,D_start,D_end,DeltaD,exc_abs,exc_signed,exc_t,exc_offset,exc_offset_frac,Q_exc,Q_DeltaD,Q_delayed_proxy,sampled_points,endpoint_line_r2,rms_diff,mean_abs_diff,rms_diff_norm,mean_abs_diff_norm,exc_over_abs_DeltaD,rms_over_abs_DeltaD,max_abs_residual_slope,rms_residual_slope,max_abs_curvature,rms_curvature,zero_crossings,peak_count_90pct,shape_class,endpoint_dominated_2pct,is_tail,h_bin,p_scale_bin,mu_bin_if_available,depth_bin,recovery_position
44,109588091,109577354,10737,-5924.212674655511,-13826.417254912514,-7902.204580257003,235.6779201208592,-235.6779201208592,109583672,6318.0,0.5884325230511316,0.006636811923388666,0.2225301612998425,0.2291669732232312,40,0.9986832309356546,64.8733352118959,38.5421862820062,0.001826866617048839,0.0010853678670395136,0.02982432531671994,0.008209523627618615,8.358416869530174,1.5602414809888776,9.332110533806675,2.3528786289678836,7,1,small_absolute_excursion,False,False,8193<=h<=65536,100M<=p<500M,0.10-0.25,0.55-0.60,0.0078543707262982
344,109597217,109596735,482,-5326.882494183475,-5635.030434989114,-308.14794080563934,47.04606017184142,-47.04606017184142,109597074,339.0,0.7033195020746889,0.006252848752278183,0.0409556604771101,0.0472085092293883,36,0.9410659078830915,19.51127035536571,15.412649499308095,0.002593225066058397,0.002048481123372195,0.1526736153058221,0.06331786707499763,17.549657069374007,4.294838928341566,18.350643182383465,6.413920123961675,9,1,small_absolute_excursion,False,False,257<=h<=1024,100M<=p<500M,0.25-0.50,0.50-0.55,0.0622568093385214
238,109610987,109610360,522,-5386.834317013011,-5723.89277933448,-337.05846232146905,64.70127913943543,64.70127913943543,109610610,250.0,0.4789272030651341,0.008263231192206386,0.0430469387390257,0.0513101699312321,35,0.9590557528492784,16.000157910678,10.863660698849396,0.0020434372501788507,0.0013874368658897932,0.19195862549721915,0.04746997835472788,17.54338682310936,4.358378462398235,18.37776516755639,6.4949094238578375,7,1,small_absolute_excursion,False,False,257<=h<=1024,100M<=p<500M,0.50-1.00,0.50-0.55,0.055722891566265
28,109670797,109660803,9994,-6062.627144332166,-13303.443764865187,-7240.816620533022,335.81014783296996,-335.81014783296996,109668485,7682.0,0.7686611967180308,0.009801010117957643,0.2113316628996534,0.2211326730176111,40,0.998406600867123,65.38677883373461,33.81743898806924,0.0019083892641887934,0.0009870013274594094,0.04637738606453616,0.009030304489180843,17.46503615014717,3.164213191584388,18.39649656362417,4.72188753785871,5,1,small_absolute_excursion,False,False,8193<=h<=65536,100M<=p<500M,0.10-0.25,0.55-0.60,0.0157573370100453
130,109678603,109674416,4187,-5519.895666364461,-8603.10761282572,-3083.211946461258,77.62774602182799,77.62774602182799,109675206,790.0,0.18867924528301888,0.003500328875593152,0.139025752502687,0.1425260813782802,40,0.998450651487349,27.5819546410395,21.180062929180554,0.001243703665544837,0.000955034632037935,0.0251775574854414,0.008945850989159716,17.45329936977214,4.069232186771361,18.396620757076562,6.0954338639391885,5,2,small_absolute_excursion,False,False,1025<=h<=8192,100M<=p<500M,0.10-0.25,0.50-0.55,0.0157498824635637
167,109682107,109679748,2359,-5453.633689758733,-7153.385010516275,-1699.7513207575412,134.7496860670908,-134.7496860670908,109681262,1514.0,0.6417973717676981,0.00809479113805022,0.1021088236250638,0.110203614763114,40,0.9891615977017851,42.10916669343505,30.97459175990191,0.0025296156104659385,0.0018607305011303656,0.07927611787766453,0.024773722002267917,17.469186352616816,4.14860119762917,18.333436416211043,5.376913562960887,4,1,small_absolute_excursion,False,False,1025<=h<=8192,100M<=p<500M,0.10-0.25,0.50-0.55,0.0316091954022988
183,109726069,109724532,1537,-5448.4783715326375,-6465.863109263582,-1017.3847377309448,72.52622321265426,72.52622321265426,109724765,233.0,0.15159401431359792,0.005397357478484606,0.0757131542144072,0.0811105116928918,37,0.983962634715577,31.61629598527709,22.10162151762833,0.0023528655432362893,0.0016447892486423307,0.07128691882523047,0.0310760470574685,8.417831339614622,1.9931462084760925,9.403110316606671,3.0522666710030526,5,3,small_absolute_excursion,False,False,1025<=h<=8192,100M<=p<500M,0.25-0.50,0.50-0.55,0.0160051216389244
155,109764139,109762638,1501,-5481.35391417735,-6413.370502326608,-932.0165881492584,72.1996998915547,-72.1996998915547,109763626,988.0,0.6582278481012658,0.0054369060202125894,0.0701843166475464,0.075621222667759,37,0.9884015979950963,25.02191745593536,19.432176648867056,0.0018842434782661809,0.0014633151989100987,0.07746611037784687,0.026847073082274592,17.569550297987917,3.198242984255519,18.35215576896144,4.809236488985478,5,1,small_absolute_excursion,False,False,1025<=h<=8192,100M<=p<500M,0.25-0.50,0.50-0.55,0.0316129032258064
191,109772783,109770459,2324,-5448.920187169137,-7137.928095222615,-1689.007908053478,90.38099089834122,-90.38099089834122,109771951,1492.0,0.6419965576592083,0.005469682555933326,0.1022154880101353,0.1076851705660686,40,0.9949721247143409,28.129896606798955,22.088245106486603,0.0017023668720724343,0.0013367378222929704,0.05351128935950461,0.016654686146033305,17.463784430790838,4.067720456407573,18.334263100346107,6.046418195352387,5,1,small_absolute_excursion,False,False,1025<=h<=8192,100M<=p<500M,0.10-0.25,0.50-0.55,0.0316666666666666
25,109813367,109790208,23159,-6243.548424860049,-23926.429705648483,-17682.881280788435,238.2995725304463,-238.2995725304463,109799994,9786.0,0.4225571052290686,0.004568242033870992,0.3389837450779626,0.3435519871118336,41,0.9996684659397097,69.83856041589156,38.282678164341874,0.0013388166998753329,0.0007338852424385178,0.013476286400754546,0.003949501176132855,5.1570568762208495,1.1008494825124235,6.154130001316389,1.6724305309878824,7,1,near_linear_endpoint_dominated,True,False,8193<=h<=65536,100M<=p<500M,0.05-0.10,0.55-0.60,0.0157671058223544
177,110319577,110315160,4417,-5474.407026463776,-8752.192725143545,-3277.7856986797688,113.3595583565957,-113.3595583565957,110317894,2734.0,0.6189721530450532,0.004973526654107911,0.143809262978564,0.148782789632672,40,0.9983589071144486,30.650797331547764,21.029931505331387,0.0013447702135409982,0.0009226652466906311,0.034584188466700194,0.00935106811402995,17.453417800989882,3.0257487753359746,18.339213092830505,3.827781430442677,5,1,small_absolute_excursion,False,False,1025<=h<=8192,100M<=p<500M,0.10-0.25,0.50-0.55,0.0158199643493761
62,113166227,113154493,11734,-5856.2186019128885,-14610.087699235217,-8753.869097322327,155.79720659571103,-155.79720659571103,113163471,8978.0,0.7651269814215101,0.0041822745120619845,0.2349919129337335,0.2391741874457955,40,0.999489632597648,44.165651172511396,30.748049779116876,0.0011855981326208188,0.0008254113645343999,0.01779752528437591,0.005045272059873615,1.3773788559542481,0.7185656658253935,2.334985560971543,0.5062681978816312,3,1,near_linear_endpoint_dominated,True,False,8193<=h<=65536,100M<=p<500M,0.05-0.10,0.55-0.60,0.0
75,113195507,113182659,12848,-5799.97247180605,-15688.446175697762,-9888.473703891712,206.45914079307295,-206.45914079307295,113190141,7482.0,0.5823474470734745,0.0052963922956069075,0.2536736118314834,0.2589700041270903,41,0.9989675654158329,69.22127138646303,44.57217621173758,0.001775765447124628,0.0011434307523486556,0.020878767237032626,0.007000197751369888,17.451512728755006,3.9796712734628987,18.364874615622284,5.933079779861991,4,2,small_absolute_excursion,False,False,8193<=h<=65536,100M<=p<500M,0.05-0.10,0.50-0.55,0.0157806036463919
347,177979733,177979051,682,-6779.548771023843,-7266.534626455285,-486.9858554314424,32.95722622556514,-32.95722622556514,177979139,88.0,0.12903225806451613,0.003496875571972935,0.051670881830267,0.0551677574022399,36,0.9836175611415338,15.253754631621113,12.207518332132167,0.0016184760691665347,0.0012952598728387908,0.06767594142209092,0.031322787841768285,17.959770872533227,3.267398156008262,18.880770420631052,4.885891298844419,7,2,small_absolute_excursion,False,False,257<=h<=1024,100M<=p<500M,0.25-0.50,0.50-0.55,0.1026315789473684
95,178011341,178005997,5344,-7170.087294076646,-11049.8280269501,-3879.7407328734553,182.22731859912165,-182.22731859912165,178009269,3272.0,0.6122754491017964,0.006907069951191832,0.1470561101400873,0.1539631800912791,41,0.9977816600718818,41.55797272409071,21.316375117842764,0.0015751964460744708,0.0008079671872288346,0.046968942294285346,0.010711533472318291,17.947978401241926,2.9566124089918335,18.835652822378506,4.379605438554879,8,1,small_absolute_excursion,False,False,1025<=h<=8192,100M<=p<500M,0.10-0.25,0.50-0.55,0.0315331641899238
10,178298621,178254856,43765,-8710.023780257156,-41728.370810160646,-33018.34702990349,189.86549926782936,189.86549926782936,178261863,7007.0,0.16010510682051868,0.0025143310542018005,0.437251926315424,0.4397662573696258,40,0.9999205771879452,62.98573039392594,43.65201579393147,0.000834100868834698,0.0005780703672464744,0.005750302978397896,0.0019075979284148327,1.0777964726294158,0.6826491931079334,1.7890910739199832,0.6420361128974141,3,1,near_linear_endpoint_dominated,True,False,8193<=h<=65536,100M<=p<500M,0.05-0.10,0.60-0.65,0.0078663402248821
269,178899467,178898710,757,-6854.881099323675,-7326.551171646221,-471.67007232254673,32.488366979192506,-32.488366979192506,178899336,626.0,0.8269484808454426,0.0032701375592180844,0.0474762557332885,0.0507463932925066,36,0.9807243403899256,16.251767142973755,13.987667028295492,0.0016358321171372641,0.001407937657942646,0.06887943264921771,0.03445579462557071,18.055902243537275,3.463544989429604,18.67898027830961,4.02433317610094,5,1,small_absolute_excursion,False,False,257<=h<=1024,100M<=p<500M,0.25-0.50,0.50-0.55,0.0631188118811881
159,178905659,178902349,3310,-6996.431690742732,-9299.78205287505,-2303.350362132319,141.52648954555298,-141.52648954555298,178904975,2626.0,0.7933534743202417,0.006812526973916727,0.1108742011675251,0.1176867281414418,36,0.9921741585082774,49.54897612031822,30.849280992321056,0.002385092270948864,0.0014849627059991429,0.06144375248867276,0.02151169745381177,8.571768522428101,1.6360303975548487,9.532791818063743,2.4761563176945667,5,1,small_absolute_excursion,False,False,1025<=h<=8192,100M<=p<500M,0.10-0.25,0.50-0.55,0.0077937649880095
258,179145961,179143998,1963,-6869.9961729328825,-8272.103463864389,-1402.1072909315062,102.51773509538543,-102.51773509538543,179145271,1273.0,0.6484971981660723,0.006407107307568289,0.0876282709656389,0.0940353782732072,39,0.9943954444468883,25.308127827097664,16.76190814087486,0.0015816959923178077,0.0010475781974529968,0.07311689751450945,0.01805006506334042,17.966082843093318,3.031831176331512,18.680350439085487,3.2101312519995093,6,1,small_absolute_excursion,False,False,1025<=h<=8192,100M<=p<500M,0.10-0.25,0.50-0.55,0.0155466399197592
293,179406523,179405418,1105,-6838.002231622098,-7618.005019689945,-780.0027880678463,46.99328283814975,46.99328283814975,179405824,406.0,0.36742081447963804,0.003913914759985157,0.0649638467600302,0.0688777615200153,38,0.9835584152283713,22.796380224183565,20.22220639172639,0.0018986349462105116,0.0016842405402627196,0.06024758315871837,0.029226024025699623,17.975923794592745,4.565300788065607,18.82551981067263,6.093874071255424,6,1,small_absolute_excursion,False,False,1025<=h<=8192,100M<=p<500M,0.25-0.50,0.50-0.55,0.0474137931034482
414,179407799,179407294,505,-6787.259534313329,-7139.547075961747,-352.2875416484185,42.22552649995123,-42.22552649995123,179407542,248.0,0.4910891089108911,0.005202184808100075,0.0434018246580878,0.0486040094661879,36,0.9658141048349496,16.348613208627295,13.028880394235077,0.0020141491253524895,0.001605158047076593,0.11986097011086509,0.046407014940491834,17.984220023858143,3.4845356246727093,18.88876315783091,5.178522364671219,6,1,small_absolute_excursion,False,False,257<=h<=1024,100M<=p<500M,0.25-0.50,0.50-0.55,0.1014234875444839
91,179602723,179595316,7407,-7218.827810161708,-12653.759305529657,-5434.931495367947,171.42269419336844,-171.42269419336844,179599768,4452.0,0.6010530579181855,0.005513836821393805,0.1748153915205001,0.180329228341894,38,0.9987106844860246,45.27729673415507,28.135777060678123,0.001456351080472142,0.0009049915140214597,0.03154091166364611,0.008330794375742133,5.416022595067261,1.1993280853341821,6.30909130260261,1.4087965373201587,3,1,small_absolute_excursion,False,False,1025<=h<=8192,100M<=p<500M,0.10-0.25,0.50-0.55,0.0158118522455487
57,179620853,179616870,3983,-7469.839610700379,-9996.865200801432,-2527.025590101053,185.7346871182781,-185.7346871182781,179618414,1544.0,0.3876475018830028,0.008146855578006793,0.1108425832777827,0.1189894388557895,39,0.9891023652005809,63.62417210083768,38.62168665809671,0.0027907384959584337,0.0016940578427452047,0.07349932974396621,0.025177494185285802,18.048533814601797,3.044809814567907,18.91651723912082,4.527367417553155,1,1,small_absolute_excursion,False,False,1025<=h<=8192,100M<=p<500M,0.25-0.50,0.55-0.60,0.0471291866028708
90,179641471,179630689,10782,-7227.938470810817,-15334.04316100074,-8106.104690189923,218.7079087637594,-218.7079087637594,179638959,8270.0,0.7670191059172695,0.005830579629681183,0.2161023309574808,0.221932910587162,40,0.9987019997717365,65.22079554815592,38.923773984487866,0.001738734754057014,0.0010376769865666391,0.02698064201273413,0.008045886161214608,3.2731884956820068,0.9190786036198513,4.3483568402398305,1.0910108477020426,3,1,small_absolute_excursion,False,False,8193<=h<=65536,100M<=p<500M,0.05-0.10,0.50-0.55,0.0079131394920868
118,179650181,179648340,1841,-7093.883789833698,-8178.951542159343,-1085.0677523256454,73.99263663032798,-73.99263663032798,179648749,409.0,0.22216186854970124,0.0047737129410581275,0.0700042897116968,0.0747780026527549,39,0.9913268352132777,24.09514940242339,18.006187872792232,0.0015545239601846002,0.001161688189284507,0.0681917202605443,0.02220612431876242,18.093771413440663,3.3336134710608354,18.82687296752283,3.8695953228944657,5,1,small_absolute_excursion,False,False,1025<=h<=8192,100M<=p<500M,0.25-0.50,0.50-0.55,0.0155080213903743
1,180530237,179845447,684790,-9765.168998323748,-550860.8832795271,-541095.7142812033,667.0135370697717,667.0135370697717,179860179,14732.0,0.021513164619810454,0.0022301154184481845,1.8091175489119344,1.8113476643303823,41,0.99999390363209,266.12673540997343,165.0603226908056,0.000889777047863694,0.0005518682157844923,0.0012327089634332786,0.000491829316673666,1.1135130555267096,0.6343093328142433,1.3773537228269936,0.4626128432770633,4,2,near_linear_endpoint_dominated,True,False,h>65536,100M<=p<500M,0.006-0.01,>=0.70,0.0
24,180619079,180557417,61662,-7832.904115998194,-55664.72449150575,-47831.82037550756,459.09706861431914,459.09706861431914,180574899,17482.0,0.28351334695598585,0.005114988192559474,0.5329138719787416,0.5380288601713011,41,0.9997773097522781,149.6242981341054,96.82770395956248,0.0016670254954707356,0.0010787970482161317,0.009598151711771382,0.003128133049494412,1.0990599085907888,0.655481233215435,1.2714449259416396,0.4655078459388239,2,1,near_linear_endpoint_dominated,True,False,8193<=h<=65536,100M<=p<500M,0.018-0.05,0.55-0.60,0.0
404,180628367,180627380,987,-6832.847920999569,-7542.369597122237,-709.5216761226675,32.76317961157383,32.76317961157383,180627518,138.0,0.1398176291793313,0.002885187462367023,0.0624818185687814,0.0653670060311484,38,0.992815867384197,14.475257878452378,11.637531205200526,0.0012747185419905611,0.0010248229727461624,0.046176432255904024,0.020401431507428375,17.969729798398475,3.154229115289814,18.83230788482524,4.582160598724878,5,1,small_absolute_excursion,False,False,257<=h<=1024,100M<=p<500M,0.10-0.25,0.50-0.55,0.0545977011494252
181,180635669,180633960,1709,-6988.976096077914,-8082.707422052286,-1093.7313259743723,124.78327632659784,-124.78327632659784,180635342,1382.0,0.8086600351082505,0.008350838332214333,0.073195493426418,0.0815463317586323,36,0.9845643541393446,32.68077001407326,25.53386992606233,0.0021870865631505457,0.001708796451138587,0.11408951482251108,0.029880071309980032,18.048649939921233,3.509027076236572,18.68863316167335,4.160949535928603,6,1,small_absolute_excursion,False,False,1025<=h<=8192,100M<=p<500M,0.25-0.50,0.50-0.55,0.0234285714285714
206,180640297,180639336,961,-6960.366519170193,-7485.262533808519,-524.896014638326,42.47927568252362,42.47927568252362,180639696,360.0,0.37460978147762747,0.0037910451931427833,0.0468441253110418,0.0506351705041846,38,0.9907890595271569,11.957185171203799,8.823001621826231,0.0010671139900217182,0.0007874050898960197,0.08092893544218184,0.022780102797013552,18.14246521926907,3.0709897199789262,18.83237408521927,4.496087800434759,7,1,small_absolute_excursion,False,False,257<=h<=1024,100M<=p<500M,0.50-1.00,0.50-0.55,0.0233739837398373
330,187419913,187418830,1083,-6967.565951848459,-7754.608840287644,-787.0428884391849,53.406596678197275,-53.406596678197275,187418977,147.0,0.13573407202216067,0.004472420153857603,0.0659092077597731,0.0703816279136307,38,0.9835856852492479,24.58657866891337,18.679546456863015,0.002058949957358813,0.0015642782958439115,0.06785728892628705,0.031239185348173288,17.998781639925255,3.131418434815941,18.869217515325545,4.637942580915446,5,2,small_absolute_excursion,False,False,1025<=h<=8192,100M<=p<500M,0.10-0.25,0.50-0.55,0.0549738219895288
271,187425023,187423758,1265,-7029.45126396813,-7969.623080708534,-940.1718167404042,104.27347431840008,-104.27347431840008,187424130,372.0,0.2940711462450593,0.008079588806006262,0.0728488403777864,0.0809284291837927,37,0.9755452517859231,37.935074149591806,23.935863071957936,0.0029393841766330656,0.0018546608579260134,0.11090895564165967,0.04034908670322997,17.98231383089569,3.279559455105368,18.869243798358184,4.92859282037937,5,3,small_absolute_excursion,False,False,1025<=h<=8192,100M<=p<500M,0.25-0.50,0.50-0.55,0.110407876230661
377,187427707,187426768,939,-6973.156389759036,-7694.512170917369,-721.3557811583332,79.62276008677782,-79.62276008677782,187427058,290.0,0.308839190628328,0.007160848019296187,0.0648749065102214,0.0720357545295176,38,0.9802092257791636,25.55697670247322,17.10504057752343,0.0022984587045167607,0.0015383364732150214,0.11037931928530716,0.035429086963765,17.95733172009659,3.496735681035087,18.932492781034853,5.23433184183677,5,2,small_absolute_excursion,False,False,257<=h<=1024,100M<=p<500M,0.10-0.25,0.50-0.55,0.1256983240223463
128,187449539,187440181,9358,-7264.99513125428,-14324.682866270734,-7059.687735016454,179.56893819121797,-179.56893819121797,187447387,7206.0,0.7700363325496901,0.0051155744267494955,0.2011169548690546,0.2062325292958041,39,0.9989592412684187,52.190440319934545,30.569018152580004,0.001486805482678463,0.0008708526601948088,0.02543581882532081,0.007392740625207399,2.897310455227489,0.848602342325633,3.8926850054374365,1.1341246092972188,5,1,small_absolute_excursion,False,False,8193<=h<=65536,100M<=p<500M,0.05-0.10,0.50-0.55,0.0078456318914334
509,187493959,187493471,409,-6915.4070908350905,-7231.742962999622,-316.3358721645318,40.06961971794408,40.06961971794408,187493590,119.0,0.29095354523227385,0.005460060768231534,0.0431053026544292,0.0485653634226607,35,0.9638174742589278,14.582933080671316,11.734537672384405,0.0019871339273994154,0.0015989991726731688,0.12666796036683178,0.04609952384118637,17.95246718684757,3.3577619226762034,18.768661560491637,4.967208791687191,6,1,small_absolute_excursion,False,False,257<=h<=1024,100M<=p<500M,0.25-0.50,0.50-0.55,0.0792452830188679
185,187500319,187498570,1749,-7133.663621264557,-8260.208628039718,-1126.5450067751608,75.92048937023355,-75.92048937023355,187499983,1413.0,0.8078902229845626,0.005002723001849148,0.0742328278540055,0.0792355508558546,37,0.990756048631923,26.56592594145743,19.485547866401248,0.0017505415188334846,0.0012839853815944686,0.06739232690539633,0.023581770618738836,8.718857814216335,1.7593980769939253,9.626436303173099,2.665891733625893,3,1,small_absolute_excursion,False,False,1025<=h<=8192,100M<=p<500M,0.25-0.50,0.50-0.55,0.0315614617940199
285,187503637,187502433,1204,-7015.439324096209,-7853.815321871806,-838.3759977755972,66.23191285530265,-66.23191285530265,187503416,983.0,0.8164451827242525,0.0052601195003006765,0.0665835810014716,0.0718437005017723,38,0.9789266594295147,28.9344450005447,22.402815728992998,0.0022979653133415015,0.001779225192169339,0.07900024932850061,0.03451249210057824,18.02962675607523,3.222262869616389,18.932896377223187,4.736578371481877,7,2,small_absolute_excursion,False,False,1025<=h<=8192,100M<=p<500M,0.25-0.50,0.50-0.55,0.0549450549450549
454,604143557,604142790,767,-12478.349942541212,-13028.242199131151,-549.8922565899411,76.23714683878461,-76.23714683878461,604143036,246.0,0.32073011734028684,0.006733420826846501,0.0485676094473233,0.0553010302741698,37,0.9337921227013336,36.462906278967644,28.906941149925547,0.003220478503285852,0.0025531201999326797,0.13864015345761677,0.06630918301175191,19.179032025000197,3.79340214227209,20.10291512343065,5.7051511258401675,2,3,small_absolute_excursion,False,True,257<=h<=1024,p>=500M,0.25-0.50,0.50-0.55,0.1892177589852008
219,604167899,604161649,6250,-12704.41676292852,-17284.231134675843,-4579.814371747323,163.4324342131622,-163.4324342131622,604166518,4869.0,0.77904,0.005056654896157368,0.1417010086026295,0.1467576634987868,40,0.9971450479269975,56.05504681616464,33.29295984802434,0.0017343621436096885,0.0010300954595310347,0.03568538393638175,0.012239589264133892,9.215230055883694,1.6506959634476057,10.271350420362978,2.479163618563146,11,2,small_absolute_excursion,False,True,1025<=h<=8192,p>=500M,0.10-0.25,0.50-0.55,0.0079365079365079
664,604206971,604206345,626,-12371.479844916768,-12788.719816873318,-417.239971956551,25.70258584925614,-25.70258584925614,604206594,249.0,0.3977635782747604,0.0025127654287879432,0.0407906886563794,0.0433034540851674,36,0.9863943579962753,12.044028271360755,10.102482916073363,0.0011774619892766856,0.0009876504241756918,0.0616014465937426,0.028865950246528518,19.229558739574713,3.3978253099754077,20.03978740666389,5.042553092134506,8,1,small_absolute_excursion,False,True,257<=h<=1024,p>=500M,0.25-0.50,0.50-0.55,0.0398773006134969
463,604208581,604207847,503,-12444.672234795218,-12826.6870424652,-382.0148076699807,55.319856099673416,55.319856099673416,604208009,162.0,0.3220675944333996,0.00603335988273422,0.0416637529037263,0.0476971127864605,34,0.93601662075329,22.335252246723446,16.04176324214522,0.0024359538215958255,0.001749565845202023,0.14481076384731076,0.05846698033239245,9.188566600923878,1.9267175516914201,10.271389444591478,2.8653436294298964,5,1,small_absolute_excursion,False,True,257<=h<=1024,p>=500M,0.50-1.00,0.50-0.55,0.0316622691292876
184,604356173,604335487,20686,-12784.28573980402,-28857.06990662944,-16072.78416682542,311.51713925927834,-311.51713925927834,604351060,15573.0,0.752827999613265,0.005297797763304263,0.273340851201797,0.2786386489651012,40,0.9995661661205235,73.15803955565391,40.55354389297831,0.0012441578631828822,0.0006896714403616325,0.01938165385821932,0.004551671869435895,19.11930148267129,3.482988172723988,20.04000112536778,5.240255678445551,7,1,near_linear_endpoint_dominated,True,True,8193<=h<=65536,p>=500M,0.018-0.05,0.50-0.55,0.0078657074340527
301,604360789,604358714,2075,-12570.765967447402,-13984.735845189109,-1413.9698777417052,75.26014542829944,-75.26014542829944,604359792,1078.0,0.5195180722891566,0.00404117227149551,0.0759245923608201,0.0799657646323156,40,0.995222137381364,23.49400034634943,14.544175663885744,0.0012615349359991074,0.0007809647333282193,0.05322613063617715,0.016615630018846243,19.214897173711506,3.1591494963200044,20.09393125759334,4.649702173470217,7,2,small_absolute_excursion,False,True,1025<=h<=8192,p>=500M,0.25-0.50,0.50-0.55,0.0312791783380018
382,604365031,604363228,1803,-12482.25168233056,-13769.832655665285,-1287.5809733347232,112.55675978502586,-112.55675978502586,604364403,1175.0,0.6516916250693289,0.00648372787876027,0.0741699091988454,0.0806536370776057,39,0.985498203523631,36.9284644250945,27.920463877994898,0.0021272299839662358,0.0016083324571480602,0.08741722821013237,0.028680498694736822,19.182203343912988,3.556356148339265,19.9106671907939,5.290746075160977,3,1,small_absolute_excursion,False,True,1025<=h<=8192,p>=500M,0.10-0.25,0.50-0.55,0.0470401691331923
105,604432601,604410439,22162,-13119.836720405416,-30041.74376060341,-16921.907040198,292.83056693684193,-292.83056693684193,604422950,12511.0,0.5645248623770418,0.004811252954078799,0.2780296336118464,0.2828408865659252,41,0.9996429588088912,69.59673490126674,40.27376340774346,0.0011434854629099528,0.0006617043609698311,0.01730482068251662,0.004112818651936786,9.112796384718422,1.6658005218790173,10.19970150071731,2.4572607260005475,4,1,near_linear_endpoint_dominated,True,True,8193<=h<=65536,p>=500M,0.05-0.10,0.50-0.55,0.0078789506670248
316,604434563,604433380,1183,-12537.426028580874,-13264.996981420278,-727.5709528394036,50.88383174985756,-50.88383174985756,604433811,431.0,0.3643279797125951,0.003618541467533499,0.0517403185429252,0.0553588600104587,37,0.9881192352647641,19.51881790872567,14.328621052796636,0.0013880568654336264,0.0010189623632709866,0.06993659044699263,0.026827373787466264,9.333204042713987,1.834320160453278,10.27157604587046,2.7011388034948345,7,1,small_absolute_excursion,False,True,1025<=h<=8192,p>=500M,0.25-0.50,0.50-0.55,0.0551118210862619
41,604672261,604520611,151650,-13895.06128730599,-132784.31185344377,-118889.25056613778,234.02143940953465,234.02143940953465,604525630,5019.0,0.033095944609297726,0.0014698183580815804,0.7467076670478365,0.7481774854059181,41,0.9999866973176978,89.1390034399678,61.30391324281801,0.000559855302179736,0.00038503146264667957,0.001968398642393234,0.0007497650377599109,1.2440639502860398,0.6875628790126669,2.190166281428578,0.6776161769271248,3,2,near_linear_endpoint_dominated,True,True,h>65536,p>=500M,0.018-0.05,0.55-0.60,0.0
379,604681513,604678930,2583,-12496.870222247828,-14352.27164916333,-1855.401426915501,54.9981240102843,-54.9981240102843,604680994,2064.0,0.7990708478513356,0.0026467580587345783,0.0892902943009101,0.0919370523596447,39,0.9966739164323223,24.93253848281612,20.841086474222138,0.0011998663289272153,0.0010029671842646277,0.029642169728044,0.013437813575612608,19.178545524879155,3.288406173431054,19.896858117566808,3.5240074324924535,4,2,small_absolute_excursion,False,True,1025<=h<=8192,p>=500M,0.10-0.25,0.50-0.55,0.015625
335,604685377,604682818,2559,-12592.703310966106,-14493.44625151076,-1900.7429405446544,108.71694272910281,-108.71694272910281,604684452,1634.0,0.6385306760453302,0.005256423941580637,0.0919002176538831,0.0971566415954638,39,0.9924066559285254,39.676358605774034,27.436803229087207,0.001918337253189705,0.0013265592809500917,0.05719707826348689,0.020874131772076896,5.841616630827654,1.7615150375006128,6.807485670721084,2.3531903017510216,5,2,small_absolute_excursion,False,True,1025<=h<=8192,p>=500M,0.10-0.25,0.50-0.55,0.0788336933045356
320,604702619,604700469,2150,-12541.416870148209,-14000.578285301732,-1459.161415153525,62.01625281546876,62.01625281546876,604700768,299.0,0.13906976744186048,0.0032712471962181803,0.076968173203785,0.0802394204000032,39,0.9945811142692943,25.01999636026815,20.393305650930788,0.0013197603729211643,0.0010757106549267002,0.04250129709532084,0.01714683248914972,19.21821401116358,3.2695227939920177,20.040604879144666,4.853890561028059,6,1,small_absolute_excursion,False,True,1025<=h<=8192,p>=500M,0.25-0.50,0.50-0.55,0.0236148955495004
228,604708931,604704593,4338,-12703.163494880971,-15714.755956381585,-3011.5924615006134,138.65085464022013,-138.65085464022013,604706709,2116.0,0.48778238819732594,0.005148780772097359,0.111835079555793,0.1169838603278903,40,0.9963206937205534,43.21418191606889,27.23521197594214,0.0016047528124419474,0.0010113759205422808,0.046039049576825315,0.014349279482037276,5.83028160899327,1.2011106263271816,6.773855674675512,1.7051545224109614,5,2,small_absolute_excursion,False,True,1025<=h<=8192,p>=500M,0.10-0.25,0.50-0.55,0.0
443,604711937,604711166,771,-12479.499416818728,-13008.51974720355,-529.020330384823,71.15483103322367,-71.15483103322367,604711245,79.0,0.10246433203631647,0.006267633781171448,0.0465984620509916,0.0528660958321631,37,0.9203280722206659,35.14933169580536,31.196476587663906,0.0030961093649335748,0.002747924317648514,0.13450301802477765,0.066442307935948,19.21076314525999,4.685028533359882,20.04062257039186,6.946053701764148,3,1,small_absolute_excursion,False,True,257<=h<=1024,p>=500M,0.25-0.50,0.50-0.55,0.1414253897550111
