rank_metric,rank,candidate_id,block_id,x,y,h,p_star,row_regime,post_P0_by_pstar,threshold_relevant_flag,forbidden_flag,finite_zone_flag,C_bridge,C_bridge_sq,B_abs_max_shape,B_L2_shape,dB_L2,ddB_L2,kappa_L2_shape,effective_support_frac,bridge_energy_fraction_shape,B_sq_over_h_shape,ratio_B_L2_to_ddB_L2,ratio_B_L2_to_h_ddB_L2,effective_support,shape_distance_to_mean
ratio_B_L2_to_h_ddB_L2,16,hexc_00025,26,230563,230560,3,230647,finite_positive,False,False,False,True,3.2727700551379044,10.711023833807362,4.00831267749993,5.668604016988864,9.81831016540991,17.00581205095774,0.7071075463177489,0.4999989179428344,5.5542634191788194e-05,,,0.11111111111116895,,
ratio_B_L2_to_h_ddB_L2,17,hexc_00022,23,354553,354550,3,354619,finite_positive,False,False,False,True,3.38989246540186,11.4913709269883,4.1517562320296975,5.871465982270946,10.169677396204019,17.614397946809227,0.7071072615537654,0.49999932065885794,6.247311942863545e-05,,,0.11111111111113389,,
ratio_B_L2_to_h_ddB_L2,18,hexc_00052,53,356173,356170,3,356243,finite_positive,False,False,False,True,3.391133197154881,11.499784360845885,4.153275799052494,5.8736149927057575,10.173399591463124,17.62084497811369,0.7071072591939216,0.4999993239961742,7.467753112967915e-05,,,0.1111111111111337,,
ratio_B_L2_to_h_ddB_L2,19,hexc_00113,114,359419,359416,3,359477,finite_positive,False,False,False,True,3.393602363465138,11.51653700131617,4.156299872471152,5.877891714207455,10.180807090393914,17.633675142618852,0.7071072545322599,0.4999993305887462,6.095139240186e-05,,,0.11111111111113325,,
ratio_B_L2_to_h_ddB_L2,20,hexc_00060,61,1190071,1190068,3,1190143,finite_positive,False,False,False,True,3.7194610733805855,13.834390676393458,4.555391714250163,6.442295555869862,11.158383220141658,19.326886667609294,0.707106911619344,0.49999981554022127,2.209775185716217e-05,,,0.11111111111111278,,
ratio_B_L2_to_h_ddB_L2,21,hexc_00057,58,1188361,1188358,3,1188511,finite_positive,False,False,False,True,3.7190697201506944,13.831479583341764,4.554912407598067,6.4416177121919835,11.157209160451982,19.32485313657566,0.7071069118207731,0.4999998152553577,2.589905993208387e-05,,,0.11111111111111278,,
ratio_B_L2_to_h_ddB_L2,22,hexc_00171,172,1198363,1198360,3,1198397,finite_positive,False,False,False,True,3.721350853467864,13.848452174606,4.557706206905777,6.445568750996165,11.164052560403503,19.336706252988208,0.7071069106510395,0.49999981690961004,2.8762448870825624e-05,,,0.11111111111111277,,
ratio_B_L2_to_h_ddB_L2,23,hexc_00079,80,1198513,1198510,3,1198607,finite_positive,False,False,False,True,3.72138491852854,13.848705711851668,4.557747927809714,6.445627753412022,11.164154755585535,19.336883260235776,0.707106910633654,0.4999998169341967,2.7014463888327415e-05,,,0.11111111111111277,,
ratio_B_L2_to_h_ddB_L2,24,hexc_00226,227,17642329,17642326,3,17642453,finite_positive,False,False,False,True,4.453297958845856,19.83186271026067,5.454153892557315,7.713338325963812,13.359893876537408,23.140014977891113,0.7071067885351441,0.49999998960751535,3.0739272005674044e-06,,,0.11111111111111266,,
ratio_B_L2_to_h_ddB_L2,25,hexc_00148,149,1511821,1511818,3,1511863,finite_positive,False,False,False,True,3.7845908539351374,14.323127931689491,4.635158900126953,6.555103644876168,11.35377256180538,19.665310934628327,0.7071068820933213,0.49999985729630253,2.002351877434421e-05,,,0.11111111111111212,,
effective_support,1,hexc_00177,178,109496207,109495510,697,109496207,finite_negative,False,False,False,True,4.943077026599384,24.434010490894604,34.761778992031395,130.5009782038192,59.20781318508182,90.9643948861467,0.2663717887059798,0.38090951545871216,1.5129909223929326e-05,,,,14.09365207197235,
effective_support,2,hexc_00134,135,12831227,12830878,349,12831293,finite_negative,False,False,False,True,2.9162114610772285,8.504289285718183,15.26477987624594,54.479325993588276,54.89277580293764,89.50668002588723,0.28019399281926627,0.36392703196886433,2.2165858461481574e-05,,,,12.737446118910253,
effective_support,3,hexc_00208,209,40865926,40865652,274,40866037,finite_positive,False,False,False,True,5.19155971458758,26.95229227012868,24.575397519717622,85.93560427445267,48.23875746675708,75.64281984962898,0.2859745704612856,0.3596385601561921,1.89128596303889e-05,,,,12.227711045310532,
effective_support,4,hexc_00087,88,3290641,3290318,323,3290641,finite_negative,False,False,False,True,6.088052372123501,37.06438168571859,31.763224857564865,109.41569944248012,45.37245380186362,72.09662932956026,0.29029860449105666,0.33903306777178926,0.00032146709121427043,,,,11.866157372012625,
effective_support,5,hexc_00193,194,33878263,33877658,605,33878389,finite_positive,False,False,False,True,3.779586982317789,14.28527775690609,27.989365480809283,92.96554761269475,52.11329430334707,75.88244419480164,0.3010724531782056,0.31520268849101574,2.4865963988279795e-05,,,,11.032094097185551,
effective_support,6,hexc_00298,299,39651863,39651244,619,39651863,finite_negative,False,False,False,True,5.742296425322801,32.97396823627501,43.71997974397391,142.8666732945594,60.12489243938594,89.28890799399925,0.30601944271378817,0.29661933668366103,5.1699592959444736e-05,,,,10.678296120611797,
effective_support,7,hexc_00189,190,31026221,31025775,446,31026421,finite_positive,False,False,False,True,5.330682754323771,28.416178627244864,35.48207442467492,112.57715428874211,57.198206524006565,92.55212950585052,0.31518006161062806,0.2960762767905699,4.000387762484277e-05,,,,10.066593410879378,
effective_support,8,hexc_00095,96,3438637,3438262,375,3438637,finite_negative,False,False,False,True,6.55570371628648,42.977251215732366,40.1850159934861,126.9506565792383,59.16336554857242,91.4395473594453,0.31654043449869024,0.2772292888542527,0.0003997805963526512,,,,9.980254398753097,
effective_support,9,hexc_00178,179,30851221,30850871,350,30851287,finite_positive,False,False,False,True,6.1469355437095965,37.78481657852039,36.68218819202775,114.99863391572204,81.72240107385214,120.52526530750426,0.31897933864945455,0.28080630127290945,4.343837955789524e-05,,,,9.828220544551831,
effective_support,10,hexc_00159,160,33870121,33869043,1078,33870121,finite_negative,False,False,False,True,4.5542780441260575,20.74144850320867,47.95622671325828,149.53020258950738,97.89175578251243,164.04126612111804,0.32071264455454834,0.25584930259395117,5.74371017647622e-05,,,,9.722273498570145,
effective_support,11,hexc_00174,175,12776941,12776609,332,12776941,finite_positive,False,False,False,True,6.188680230584403,38.29976299642622,36.60171411558758,112.76312036660555,52.288673451993525,72.00460466206532,0.324589404732605,0.26365063418733964,9.22831606510852e-05,,,,9.491422830744227,
effective_support,12,hexc_00026,27,1192781,1192323,458,1192781,finite_negative,False,False,False,True,7.128590769352836,50.81680635690245,50.44514412859007,152.55850455304466,66.785560224804,104.54044043644606,0.33066097676023215,0.26131603928213326,0.0013147173309265244,,,,9.146061374874664,
effective_support,13,hexc_00442,443,604711937,604711166,771,604711937,post_P0_negative_tail,True,False,False,False,7.700000352930436,59.29000543512884,71.15483103322367,213.80503780426838,110.57021068161897,179.0172691831005,0.33280240617325224,0.24401996513866372,7.786089605810623e-06,,,,9.028738710130558,
effective_support,14,hexc_00268,269,178899467,178898710,757,178899467,finite_negative,False,False,False,True,3.544083142824045,12.56052532324956,32.488366979193415,97.51060285784321,61.99345253467506,85.2372790556635,0.33317778812789106,0.25023348122143085,5.46974851616103e-06,,,,9.00840532397151,
effective_support,15,hexc_00292,293,179406523,179405418,1105,179406523,finite_negative,False,False,False,True,4.22743122909357,17.87117479671557,46.99328283814975,140.52632547096223,101.09768949940228,172.12237501283803,0.33440910577185945,0.2353207448327801,1.0698358818595374e-05,,,,8.942188303645644,
effective_support,16,hexc_00267,268,30796769,30796057,712,30796769,finite_negative,False,False,False,True,4.221613594974458,17.822021345273164,38.46280050324822,112.64670078539591,63.17915232828026,95.89736760571958,0.34144631165473716,0.23826082853520225,4.0237041223645226e-05,,,,8.57738982726728,
effective_support,17,hexc_00273,274,109547591,109546815,776,109547591,finite_negative,False,False,False,True,6.908850056190115,47.73220909891816,65.83835952501795,192.45829226292332,85.53914381022345,127.64777939685595,0.3420915708587609,0.2309476403682308,3.328828369906194e-05,,,,8.545062693624539,
effective_support,18,hexc_00068,69,108581987,108578163,3824,108581987,finite_negative,False,False,False,True,4.3730503344650415,19.12356922776481,92.73975361517203,270.42287019956916,179.683265514385,268.11643541285474,0.3429434557318732,0.21801699704616595,5.0668022798783535e-05,,,,8.502662884800472,
effective_support,19,hexc_00453,454,604143557,604142790,767,604143557,post_P0_negative_tail,True,False,False,False,8.008560508629008,64.13704142037213,76.23714683878461,221.79520005948183,104.366584113439,151.2031468593252,0.3437276677689105,0.22875431412538974,8.378008990140035e-06,,,,8.46390962263942,
effective_support,20,hexc_00055,56,1511449,1511046,403,1511527,finite_positive,False,False,False,True,4.441210001223127,19.72434627496433,31.37153690440482,89.15666856052138,77.0300639920349,128.478939664302,0.35186977498053523,0.23076398448833296,0.0003751068311280744,,,,8.076739457091653,
effective_support,21,hexc_00329,330,187419913,187418830,1083,187419913,finite_negative,False,False,False,True,4.605488147328263,21.210521075181116,53.40659667819728,151.5618498317479,92.47927149652523,147.80046885535302,0.35237493298930506,0.2119368088311978,1.1971238015244259e-05,,,,8.053598735585517,
effective_support,22,hexc_00378,379,604681513,604678930,2583,604681513,post_P0_negative_tail,True,False,False,False,3.063632009384066,9.38584108892265,54.9981240102843,155.70365292017806,145.03328482284428,207.30725611531187,0.3532230810183962,0.20551202767053994,3.819600184401381e-06,,,,8.014969079151058,
effective_support,23,hexc_00663,664,604206971,604206345,626,604206971,post_P0_negative_tail,True,False,False,False,2.888257102947917,8.342029092729096,25.70258584925796,72.26416962816644,59.20908000694839,98.71594323606047,0.3556753780125061,0.2195785413358068,9.352513357934485e-07,,,,7.904827488089045,
effective_support,24,hexc_00346,347,177979733,177979051,682,177979733,finite_negative,False,False,False,True,3.504578717036068,12.28207198390217,32.95722622556514,91.52252778972668,82.71359199330762,134.01705455211268,0.36009960630987464,0.2142161482316404,4.923943634458633e-06,,,,7.711781336339055,
effective_support,25,hexc_00071,72,12843647,12843190,457,12843647,finite_negative,False,False,False,True,6.067760230348137,36.81771421299448,46.75532668686788,129.7138982350719,72.04302372350016,119.83467716285347,0.3604496304793516,0.21990888997270364,0.00012031721210385173,,,,7.696811149044628,
effective_support_frac,1,hexc_01111,1112,30775301,30775300,1,30775301,finite_positive,False,False,False,True,4.54747350886464e-13,2.0679515313825685e-25,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,0.0,1.0,0.5,1.3227969464282505e-32,,,,,
effective_support_frac,2,hexc_01084,1085,33412189,33412188,1,33412189,finite_positive,False,False,False,True,4.547473508864641e-13,2.0679515313825687e-25,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,0.0,1.0,0.5,1.231988181630225e-32,,,,,
effective_support_frac,3,hexc_01063,1064,40882469,40882468,1,40882469,finite_positive,False,False,False,True,4.547473508864641e-13,2.0679515313825687e-25,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,0.0,1.0,0.5,9.969887033643831e-33,,,,,
effective_support_frac,4,hexc_00964,965,12772481,12772480,1,12772481,finite_positive,False,False,False,True,2.273736754432321e-13,5.169878828456425e-26,2.273736754432321e-13,2.273736754432321e-13,2.273736754432321e-13,0.0,1.0,0.5,8.026572381533159e-33,,,,,
effective_support_frac,5,hexc_00921,922,30808091,30808090,1,30808091,finite_positive,False,False,False,True,4.547473508864641e-13,2.0679515313825687e-25,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,0.0,1.0,0.5,1.333732446500888e-32,,,,,
effective_support_frac,6,hexc_00668,669,12837637,12837636,1,12837637,finite_positive,False,False,False,True,2.273736754432321e-13,5.169878828456425e-26,2.273736754432321e-13,2.273736754432321e-13,2.273736754432321e-13,0.0,1.0,0.5,7.939166340311767e-33,,,,,
effective_support_frac,7,hexc_00552,553,30819421,30819420,1,30819421,finite_positive,False,False,False,True,4.547473508864641e-13,2.0679515313825687e-25,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,0.0,1.0,0.5,1.3075857558177865e-32,,,,,
effective_support_frac,8,hexc_00454,455,230891,230890,1,230891,finite_positive,False,False,False,True,2.8421709430403998e-14,8.077935669463155e-28,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14,0.0,1.0,0.5,6.675778854687101e-33,,,,,
effective_support_frac,9,hexc_00209,210,30339269,30339268,1,30339269,finite_positive,False,False,False,True,4.547473508864641e-13,2.0679515313825687e-25,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,0.0,1.0,0.5,1.1801760144529518e-32,,,,,
effective_support_frac,10,hexc_00229,230,30405923,30405922,1,30405923,finite_positive,False,False,False,True,4.547473508864642e-13,2.06795153138257e-25,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,0.0,1.0,0.5,1.2766764487296262e-32,,,,,
effective_support_frac,11,hexc_00228,229,12421837,12421836,1,12421837,finite_positive,False,False,False,True,4.547473508864641e-13,2.0679515313825687e-25,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,0.0,1.0,0.5,3.020724510144163e-32,,,,,
effective_support_frac,12,hexc_00249,250,12777763,12777762,1,12777763,finite_positive,False,False,False,True,4.547473508864641e-13,2.0679515313825687e-25,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,0.0,1.0,0.5,2.8452198782834603e-32,,,,,
effective_support_frac,13,hexc_00386,387,12802553,12802552,1,12802553,finite_positive,False,False,False,True,4.547473508864641e-13,2.0679515313825687e-25,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,0.0,1.0,0.5,3.0887180180546536e-32,,,,,
effective_support_frac,14,hexc_00003,4,59921,59920,1,59921,finite_positive,False,False,False,True,5.684341886080803e-14,3.2311742677852644e-27,5.684341886080803e-14,5.684341886080803e-14,5.684341886080803e-14,0.0,1.0,0.5,2.701230124514765e-32,,,,,
effective_support_frac,15,hexc_00607,608,604715329,604715326,3,604715411,post_P0_positive_tail,True,False,False,False,5.415255256501784,29.32498949307021,6.632306104329473,9.379497240215548,16.245765769505393,28.13849172064664,0.7071067813627352,0.49999999975083304,1.3989593525318844e-07,,,,,
effective_support_frac,16,hexc_00679,680,604864891,604864888,3,604865039,post_P0_positive_tail,True,False,False,False,5.415322561869581,29.32571844909372,6.63238853623443,9.379613816532224,16.245967685608836,28.13884144959667,0.7071067813628299,0.49999999975069903,1.4269001487855969e-07,,,,,
effective_support_frac,17,hexc_00452,453,180641719,180641716,3,180641999,finite_positive,False,False,False,True,5.086413380313345,25.871601075430625,6.229558706852004,8.809926403000928,15.25924014094013,26.42977920900278,0.7071067818148887,0.49999999911139126,4.072148068639108e-07,,,,,
effective_support_frac,18,hexc_00485,486,179621503,179621500,3,179621809,finite_positive,False,False,False,True,5.0848719053465,25.855922293782143,6.227670793323341,8.80725649003973,15.25461571603955,26.42176947011919,0.7071067818186418,0.49999999910608367,4.112856511579397e-07,,,,,
effective_support_frac,19,hexc_00410,411,179435749,179435746,3,179436077,finite_positive,False,False,False,True,5.084590302121447,25.853058540427472,6.227325901223594,8.806768738946351,15.253770906364371,26.420306216839055,0.7071067818193483,0.4999999991050848,4.134200668540299e-07,,,,,
effective_support_frac,20,hexc_00558,559,179412619,179412616,3,179412683,finite_positive,False,False,False,True,5.084555216613332,25.852701750789844,6.227282930428373,8.806707969063678,15.253665649840013,26.420123907191037,0.7071067818194559,0.4999999991049325,4.201510210908507e-07,,,,,
effective_support_frac,21,hexc_00369,370,179411671,179411668,3,179411909,finite_positive,False,False,False,True,5.084553778511809,25.85268712657872,6.227281169120943,8.806705478198822,15.253661335535526,26.42011643459647,0.7071067818194561,0.49999999910493226,3.995998500706494e-07,,,,,
effective_support_frac,22,hexc_00519,520,179378389,179378386,3,179378513,finite_positive,False,False,False,True,5.084503285400527,25.852173659248752,6.227219327942294,8.806618021564622,15.25350985620163,26.41985406469386,0.7071067818195138,0.49999999910485043,4.041431273182277e-07,,,,,
effective_support_frac,23,hexc_00349,350,178894801,178894798,3,178894987,finite_positive,False,False,False,True,5.083768560798666,25.84470277976494,6.226319477769721,8.805345441224599,15.251305682396,26.416036323673797,0.7071067818213613,0.49999999910223775,4.1498549452269455e-07,,,,,
effective_support_frac,24,hexc_00634,635,109814323,109814320,3,109814437,finite_positive,False,False,False,True,4.950949887770981,24.51190479121949,6.063650492670604,8.575296751346793,14.852849663312982,25.725890254040376,0.7071067822484718,0.4999999984982123,6.570207220609359e-07,,,,,
effective_support_frac,25,hexc_00536,537,109705909,109705906,3,109705961,finite_positive,False,False,False,True,4.95068106010201,24.50924295885276,6.063321247370368,8.574831128165632,14.85204318030603,25.724493384496895,0.707106782249537,0.4999999984967058,6.412836590371735e-07,,,,,
kappa_L2_shape,1,hexc_00003,4,59921,59920,1,59921,finite_positive,False,False,False,True,5.684341886080803e-14,3.2311742677852644e-27,5.684341886080803e-14,5.684341886080803e-14,5.684341886080803e-14,0.0,1.0,0.5,2.701230124514765e-32,,,,,
kappa_L2_shape,2,hexc_00552,553,30819421,30819420,1,30819421,finite_positive,False,False,False,True,4.547473508864641e-13,2.0679515313825687e-25,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,0.0,1.0,0.5,1.3075857558177865e-32,,,,,
kappa_L2_shape,3,hexc_01063,1064,40882469,40882468,1,40882469,finite_positive,False,False,False,True,4.547473508864641e-13,2.0679515313825687e-25,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,0.0,1.0,0.5,9.969887033643831e-33,,,,,
kappa_L2_shape,4,hexc_01111,1112,30775301,30775300,1,30775301,finite_positive,False,False,False,True,4.54747350886464e-13,2.0679515313825685e-25,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,0.0,1.0,0.5,1.3227969464282505e-32,,,,,
kappa_L2_shape,5,hexc_00386,387,12802553,12802552,1,12802553,finite_positive,False,False,False,True,4.547473508864641e-13,2.0679515313825687e-25,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,0.0,1.0,0.5,3.0887180180546536e-32,,,,,
kappa_L2_shape,6,hexc_00964,965,12772481,12772480,1,12772481,finite_positive,False,False,False,True,2.273736754432321e-13,5.169878828456425e-26,2.273736754432321e-13,2.273736754432321e-13,2.273736754432321e-13,0.0,1.0,0.5,8.026572381533159e-33,,,,,
kappa_L2_shape,7,hexc_00668,669,12837637,12837636,1,12837637,finite_positive,False,False,False,True,2.273736754432321e-13,5.169878828456425e-26,2.273736754432321e-13,2.273736754432321e-13,2.273736754432321e-13,0.0,1.0,0.5,7.939166340311767e-33,,,,,
kappa_L2_shape,8,hexc_00921,922,30808091,30808090,1,30808091,finite_positive,False,False,False,True,4.547473508864641e-13,2.0679515313825687e-25,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,0.0,1.0,0.5,1.333732446500888e-32,,,,,
kappa_L2_shape,9,hexc_00454,455,230891,230890,1,230891,finite_positive,False,False,False,True,2.8421709430403998e-14,8.077935669463155e-28,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14,0.0,1.0,0.5,6.675778854687101e-33,,,,,
kappa_L2_shape,10,hexc_00229,230,30405923,30405922,1,30405923,finite_positive,False,False,False,True,4.547473508864642e-13,2.06795153138257e-25,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,0.0,1.0,0.5,1.2766764487296262e-32,,,,,
kappa_L2_shape,11,hexc_00228,229,12421837,12421836,1,12421837,finite_positive,False,False,False,True,4.547473508864641e-13,2.0679515313825687e-25,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,0.0,1.0,0.5,3.020724510144163e-32,,,,,
kappa_L2_shape,12,hexc_00249,250,12777763,12777762,1,12777763,finite_positive,False,False,False,True,4.547473508864641e-13,2.0679515313825687e-25,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,0.0,1.0,0.5,2.8452198782834603e-32,,,,,
kappa_L2_shape,13,hexc_01084,1085,33412189,33412188,1,33412189,finite_positive,False,False,False,True,4.547473508864641e-13,2.0679515313825687e-25,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,0.0,1.0,0.5,1.231988181630225e-32,,,,,
kappa_L2_shape,14,hexc_00209,210,30339269,30339268,1,30339269,finite_positive,False,False,False,True,4.547473508864641e-13,2.0679515313825687e-25,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,0.0,1.0,0.5,1.1801760144529518e-32,,,,,
kappa_L2_shape,15,hexc_00027,28,109670797,109660803,9994,109670797,finite_negative,False,False,False,True,4.136664184987013,17.111990579354266,335.81014783297,413.5422999525792,464.1544990091314,709.0068651172052,0.8120333708824401,0.037913358230867514,8.612504006920932e-05,,,,,
kappa_L2_shape,16,hexc_00110,111,30780011,30777698,2313,30780011,finite_negative,False,False,False,True,2.747111347188176,7.546620753850035,103.84418611571164,132.1186353383027,180.73892830308608,308.1142195247598,0.7859919673693906,0.04046725940184803,4.300200645539712e-05,,,,,
kappa_L2_shape,17,hexc_00296,297,604724143,604718720,5423,604724143,post_P0_negative_tail,True,False,False,False,2.772632272144349,7.687489716536335,150.73391696427095,204.17947186917945,238.88091700974525,393.97694660566003,0.7382422708040317,0.04475260558285145,5.965509208089225e-06,,,,,
kappa_L2_shape,18,hexc_00020,21,30847123,30831334,15789,30847123,finite_negative,False,False,False,True,2.507968798244117,6.289907492966041,225.3338417937175,315.13703274360233,355.82325371349447,579.7475020518663,0.7150344719309796,0.048897431756620056,8.917534931222223e-05,,,,,
kappa_L2_shape,19,hexc_00032,33,1197619,1197615,4,1197697,finite_positive,False,False,False,True,4.884965034332981,23.862883386655824,6.944030893516242,9.769930068665976,13.744726303370388,23.764717006984476,0.7107554347586448,0.3959037517133715,3.543982662961963e-05,,,,,
kappa_L2_shape,20,hexc_00231,232,7103281,7103277,4,7103387,finite_positive,False,False,False,True,5.514345714148036,30.40800865514281,7.834141926083248,11.028691428296115,15.524905292504142,26.848119206399534,0.710341927418817,0.3963648163089065,1.2155728687056512e-05,,,,,
kappa_L2_shape,21,hexc_00185,186,22052341,22052337,4,22052431,finite_positive,False,False,False,True,5.91486101763221,34.98558085790514,8.400572960837962,11.829722035264455,16.65774474386164,28.81027646043916,0.7101242899702813,0.39660780770494947,4.414796064402302e-06,,,,,
kappa_L2_shape,22,hexc_00123,124,30340831,30340827,4,30340987,finite_positive,False,False,False,True,6.027668214267579,36.33278410129171,8.56011076656796,12.055336428535215,16.976814529649396,29.362927140663604,0.710068177467533,0.396670493336367,3.2909855331628457e-06,,,,,
kappa_L2_shape,23,hexc_00297,298,30423259,30423255,4,30423359,finite_positive,False,False,False,True,6.028627397243738,36.34434829479781,8.561467292326142,12.057254794487477,16.979527532570163,29.36762624627046,0.7100677092965147,0.3966710164123712,3.5431005298821036e-06,,,,,
kappa_L2_shape,24,hexc_00399,400,31019929,31019925,4,31019993,finite_positive,False,False,False,True,6.035494089121896,36.42718889982535,8.571178519813657,12.070988178243844,16.998949640103632,29.401266657241234,0.7100643620264601,0.3966747562653067,3.4566973425803236e-06,,,,,
kappa_L2_shape,25,hexc_00254,255,33472333,33472329,4,33472553,finite_positive,False,False,False,True,6.0623950243430045,36.752633431178815,8.609223195047889,12.124790048686053,17.07503763705198,29.533056234648107,0.7100513213406824,0.39668932692576264,3.261263515677418e-06,,,,,
bridge_energy_fraction_shape,1,hexc_00004,5,356077,355293,784,356077,finite_negative,False,False,False,True,4.659963846370241,21.71526304947773,58.86631372712248,130.47898769836704,87.4113564817944,120.56372275443586,0.4511555060743256,0.13278400141432134,0.0013550898740644524,,,,,
bridge_energy_fraction_shape,2,hexc_00026,27,1192781,1192323,458,1192781,finite_negative,False,False,False,True,7.128590769352836,50.81680635690245,50.44514412859007,152.55850455304466,66.785560224804,104.54044043644606,0.33066097676023215,0.26131603928213326,0.0013147173309265244,,,,,
bridge_energy_fraction_shape,3,hexc_00018,19,1515197,1513853,1344,1515197,finite_negative,False,False,False,True,3.6367782273441422,13.226155874884402,76.78974942550394,133.32649210057502,103.06676236591728,145.1302203214352,0.5759526723884514,0.0814750584113177,0.0005320069009106003,,,,,
bridge_energy_fraction_shape,4,hexc_00011,12,3279709,3278912,797,3279709,finite_negative,False,False,False,True,5.722357435883896,32.74537462401572,72.48431875885103,161.54895101900416,80.5781761114805,106.38920275707841,0.44868331426258645,0.13425128075413112,0.00046694207578390365,,,,,
bridge_energy_fraction_shape,5,hexc_00028,29,3456977,3455716,1261,3456977,finite_negative,False,False,False,True,4.627711351383398,21.415712351722757,62.47652506736517,164.33262997810996,71.7866269393117,105.60777054456095,0.3801833213263087,0.18698731913334746,0.00045714035807738933,,,,,
bridge_energy_fraction_shape,6,hexc_00005,6,3448507,3446024,2483,3448507,finite_negative,False,False,False,True,3.950072758850848,15.60307480021555,86.25508396793089,196.83098010459463,121.69620441390857,186.86569390486866,0.43821904418753355,0.1301839708347844,0.0004159678813378585,,,,,
bridge_energy_fraction_shape,7,hexc_00013,14,1195591,1195386,205,1195669,finite_positive,False,False,False,True,5.8364080193795465,34.06365856867788,35.651017552909366,83.56464567374775,46.38484682092793,61.88663674820647,0.42662799878429103,0.1716924957862189,0.0004154153049167085,,,,,
bridge_energy_fraction_shape,8,hexc_00095,96,3438637,3438262,375,3438637,finite_negative,False,False,False,True,6.55570371628648,42.977251215732366,40.1850159934861,126.9506565792383,59.16336554857242,91.4395473594453,0.31654043449869024,0.2772292888542527,0.0003997805963526512,,,,,
bridge_energy_fraction_shape,9,hexc_00055,56,1511449,1511046,403,1511527,finite_positive,False,False,False,True,4.441210001223127,19.72434627496433,31.37153690440482,89.15666856052138,77.0300639920349,128.478939664302,0.35186977498053523,0.23076398448833296,0.0003751068311280744,,,,,
bridge_energy_fraction_shape,10,hexc_00041,42,7117417,7115469,1948,7117417,finite_negative,False,False,False,True,4.735639977082923,22.426285992545942,83.96168172265811,209.01293049349786,99.97130346496485,139.4028494880248,0.40170568167441706,0.1588983707424914,0.0003621431164998395,,,,,
bridge_energy_fraction_shape,11,hexc_00017,18,3241093,3239129,1964,3241093,finite_negative,False,False,False,True,3.3271702735937843,11.070062029486138,81.42228980252094,147.45033681179174,151.74073330879813,242.46679744046182,0.5522014500817981,0.08408921678687248,0.0003223417146451284,,,,,
bridge_energy_fraction_shape,12,hexc_00087,88,3290641,3290318,323,3290641,finite_negative,False,False,False,True,6.088052372123501,37.06438168571859,31.763224857564865,109.41569944248012,45.37245380186362,72.09662932956026,0.29029860449105666,0.33903306777178926,0.00032146709121427043,,,,,
bridge_energy_fraction_shape,13,hexc_00047,48,3440630,3439819,811,3440807,finite_positive,False,False,False,True,4.4995847987826165,20.2462633614356,57.481088754737584,128.13945366718406,83.03433296089901,106.12054140601369,0.44858228367379277,0.13431176024176203,0.00031206758182784086,,,,,
bridge_energy_fraction_shape,14,hexc_00007,8,3452747,3451296,1451,3452747,finite_negative,False,False,False,True,3.875685775943569,15.020940233851302,65.98354433162308,147.63259897230836,115.45122027143569,173.0190054182456,0.4469442710549294,0.13905632561713066,0.00030494145105451766,,,,,
bridge_energy_fraction_shape,15,hexc_00001,2,24181,24178,3,24317,finite_positive,False,False,False,True,2.6590384376271583,7.070485412778679,3.256685045547357,4.605589673248806,7.977115312452661,13.81676901875611,0.7071157607599191,0.4999873012074477,0.0002992154873217063,,,,,
bridge_energy_fraction_shape,16,hexc_00031,32,3293113,3292080,1033,3293113,finite_negative,False,False,False,True,3.230109292206322,10.433606039597626,44.40858594402789,103.81673775892057,74.17638476895468,104.83688518720795,0.42775940472288665,0.14770634188899587,0.00021675431711153144,,,,,
bridge_energy_fraction_shape,17,hexc_00029,30,4994789,4991760,3029,4994789,finite_negative,False,False,False,True,2.602404479570237,6.7725090752872354,74.79600740040587,143.2268480035957,94.17211488647558,141.1123700455407,0.522220578355031,0.09910380134217038,0.00019400084892647068,,,,,
