block_family_id,block_id,y,h,right_endpoint,p_star,E_theta,E_theta_sign,Q_R2Q,B2_active_flag,repayment_compatible_flag,endpoint_orientation,partial_interval_allowed,post_P0_block_flag
theta_local:1146:604814008:1,1146,604814008.0,1.0,604814009.0,604814009.0,19.22043154559044,positive,0.0494756295158382,True,True,positive,False,True
theta_local:1147:1518088:1,1147,1518088.0,1.0,1518089.0,1518089.0,13.232962864995075,positive,0.0696981157976294,True,True,positive,False,False
theta_local:1148:33916498:1,1148,33916498.0,1.0,33916499.0,33916499.0,16.339412150117706,positive,0.0585439458953165,True,True,positive,False,False
theta_local:1149:604692526:1,1149,604692526.0,1.0,604692527.0,604692527.0,19.22023066697293,positive,0.0502751394000731,True,True,positive,False,True
theta_local:1150:33822052:1,1150,33822052.0,1.0,33822053.0,33822053.0,16.336623603317918,positive,0.0572889911098015,True,True,positive,False,False
theta_local:1151:30405100:1,1151,30405100.0,1.0,30405101.0,30405101.0,16.230120948352898,positive,0.0583189578507988,True,True,positive,False,False
theta_local:1152:109688262:1,1152,109688262.0,1.0,109688263.0,109688263.0,17.51315292772562,positive,0.0536493335791564,True,True,positive,False,False
theta_local:1153:604205808:1,1153,604205808.0,1.0,604205809.0,604205809.0,19.219425441236734,positive,0.0500916480596878,True,True,positive,False,True
theta_local:1154:179151250:1,1154,179151250.0,1.0,179151251.0,179151251.0,18.003740984666017,positive,0.0531896390827967,True,True,positive,False,False
theta_local:1155:179408682:1,1155,179408682.0,1.0,179408683.0,179408683.0,18.00517690664068,positive,0.0532792716347628,True,True,positive,False,False
theta_local:1156:31018762:1,1156,31018762.0,1.0,31018763.0,31018763.0,16.25010283741915,positive,0.0577392055749262,True,True,positive,False,False
theta_local:1157:179149626:1,1157,179149626.0,1.0,179149627.0,179149627.0,18.003731919658925,positive,0.052449097351866,True,True,positive,False,False
theta_local:1158:108625470:1,1158,108625470.0,1.0,108625471.0,108625471.0,17.50341647755884,positive,0.0548992148437754,True,True,positive,False,False
theta_local:1159:179471160:1,1159,179471160.0,1.0,179471161.0,179471161.0,18.00552509003229,positive,0.0528393789272466,True,True,positive,False,False
theta_local:1160:604676122:1,1160,604676122.0,1.0,604676123.0,604676123.0,19.22020353876848,positive,0.0495283809568822,True,True,positive,False,True
theta_local:1161:33876412:1,1161,33876412.0,1.0,33876413.0,33876413.0,16.338229548471332,positive,0.0585377659146537,True,True,positive,False,False
theta_local:1162:40835592:1,1162,40835592.0,1.0,40835593.0,40835593.0,16.52506463652532,positive,0.0573022479213347,True,True,positive,False,False
theta_local:1163:33925348:1,1163,33925348.0,1.0,33925349.0,33925349.0,16.339673051030964,positive,0.0586968995381285,True,True,positive,False,False
theta_local:1164:604356978:1,1164,604356978.0,1.0,604356979.0,604356979.0,19.21967560614713,positive,0.0497916518374952,True,True,positive,False,True
theta_local:1165:179410000:1,1165,179410000.0,1.0,179410001.0,179410001.0,18.0051842529694,positive,0.0523424802961385,True,True,positive,False,False
theta_local:1166:109568140:1,1166,109568140.0,1.0,109568141.0,109568141.0,17.512057205914747,positive,0.0550760585666167,True,True,positive,False,False
theta_local:1167:180641136:1,1167,180641136.0,1.0,180641137.0,180641137.0,18.0120229526328,positive,0.0527240326383938,True,True,positive,False,False
theta_local:1168:604866190:1,1168,604866190.0,1.0,604866191.0,604866191.0,19.22051781963217,positive,0.0499181365283003,True,True,positive,False,True
theta_local:1169:179436910:1,1169,179436910.0,1.0,179436911.0,179436911.0,18.0053342333602,positive,0.0526897268156398,True,True,positive,False,False
theta_local:1170:40835406:1,1170,40835406.0,1.0,40835407.0,40835407.0,16.525060081664968,positive,0.0577275682750923,True,True,positive,False,False
theta_local:1171:109710486:1,1171,109710486.0,1.0,109710487.0,109710487.0,17.5133555177593,positive,0.053558207608188,True,True,positive,False,False
theta_local:1172:108553852:1,1172,108553852.0,1.0,108553853.0,108553853.0,17.50275694882216,positive,0.0549840791501077,True,True,positive,False,False
theta_local:1173:76018252:1,1173,76018252.0,1.0,76018253.0,76018253.0,17.146484040466788,positive,0.0557750751240321,True,True,positive,False,False
theta_local:1174:604873348:1,1174,604873348.0,1.0,604873349.0,604873349.0,19.220529653584467,positive,0.0492944218218632,True,True,positive,False,True
theta_local:1175:17586112:1,1175,17586112.0,1.0,17586113.0,17586113.0,15.682620114466232,positive,0.0608489823387839,True,True,positive,False,False
theta_local:1176:108582376:1,1176,108582376.0,1.0,108582377.0,108582377.0,17.50301967789472,positive,0.0551686357806357,True,True,positive,False,False
theta_local:1177:109526146:1,1177,109526146.0,1.0,109526147.0,109526147.0,17.511673864104264,positive,0.0541493262269027,True,True,positive,False,False
theta_local:1178:33388546:1,1178,33388546.0,1.0,33388547.0,33388547.0,16.323723494950226,positive,0.0581067238097937,True,True,positive,False,False
theta_local:1179:179642422:1,1179,179642422.0,1.0,179642423.0,179642423.0,18.00647889418013,positive,0.0534641342034545,True,True,positive,False,False
theta_local:1180:178911826:1,1180,178911826.0,1.0,178911827.0,178911827.0,18.00240365585222,positive,0.0531932038027157,True,True,positive,False,False
theta_local:1181:604810846:1,1181,604810846.0,1.0,604810847.0,604810847.0,19.220426317523263,positive,0.0504180546017721,True,True,positive,False,True
theta_local:1182:39693150:1,1182,39693150.0,1.0,39693151.0,39693151.0,16.496689211882636,positive,0.0581312364374822,True,True,positive,False,False
theta_local:1183:108591870:1,1183,108591870.0,1.0,108591871.0,108591871.0,17.50310710999216,positive,0.0542251619253325,True,True,positive,False,False
theta_local:1184:33902968:1,1184,33902968.0,1.0,33902969.0,33902969.0,16.33901314963662,positive,0.0587979559752038,True,True,positive,False,False
theta_local:1185:178906096:1,1185,178906096.0,1.0,178906097.0,178906097.0,18.002371628390115,positive,0.0527304486763606,True,True,positive,False,False
theta_local:1186:180640560:1,1186,180640560.0,1.0,180640561.0,180640561.0,18.01201976398525,positive,0.0532380313320722,True,True,positive,False,False
theta_local:1187:108593896:1,1187,108593896.0,1.0,108593897.0,108593897.0,17.503125766831587,positive,0.0546529133139765,True,True,positive,False,False
theta_local:1188:30776232:1,1188,30776232.0,1.0,30776233.0,30776233.0,16.242253294220024,positive,0.0579233664053522,True,True,positive,False,False
theta_local:1189:33863146:1,1189,33863146.0,1.0,33863147.0,33863147.0,16.337837871874388,positive,0.0579572781844086,True,True,positive,False,False
theta_local:1190:109814500:1,1190,109814500.0,1.0,109814501.0,109814501.0,17.51430314571484,positive,0.0546547784088785,True,True,positive,False,False
theta_local:1191:179382942:1,1191,179382942.0,1.0,179382943.0,179382943.0,18.005033425030863,positive,0.0537636723765154,True,True,positive,False,False
theta_local:1192:179662362:1,1192,179662362.0,1.0,179662363.0,179662363.0,18.006589886300457,positive,0.0537690815764019,True,True,positive,False,False
theta_local:1193:604692298:1,1193,604692298.0,1.0,604692299.0,604692299.0,19.220230289921734,positive,0.0501551319285789,True,True,positive,False,True
theta_local:1194:30418692:1,1194,30418692.0,1.0,30418693.0,30418693.0,16.23056787871789,positive,0.0576454444892701,True,True,positive,False,False
theta_local:1195:187449670:1,1195,187449670.0,1.0,187449671.0,187449671.0,18.04902094600996,positive,0.0531234516953333,True,True,positive,False,False
theta_local:1196:108596062:1,1196,108596062.0,1.0,108596063.0,108596063.0,17.50314571250496,positive,0.0546575804301915,True,True,positive,False,False
theta_local:1197:31020190:1,1197,31020190.0,1.0,31020191.0,31020191.0,16.25014887301157,positive,0.0591767793252844,True,True,positive,False,False
theta_local:1198:108595630:1,1198,108595630.0,1.0,108595631.0,108595631.0,17.503141734452274,positive,0.0540053006478409,True,True,positive,False,False
theta_local:1199:354352:1,1199,354352.0,1.0,354353.0,354353.0,11.778048870408291,positive,0.0773429809248389,True,True,positive,False,False
theta_local:1200:2274948:1,1200,2274948.0,1.0,2274949.0,2274949.0,13.637468192533492,positive,0.0676804907283951,True,True,positive,False,False
theta_local:1201:112219462:1,1201,112219462.0,1.0,112219463.0,112219463.0,17.53596700303238,positive,0.0541123728605688,True,True,positive,False,False
theta_local:1202:604864276:1,1202,604864276.0,1.0,604864277.0,604864277.0,19.220514655290945,positive,0.0500681122179068,True,True,positive,False,True
theta_local:1203:187422076:1,1203,187422076.0,1.0,187422077.0,187422077.0,18.048873727660222,positive,0.0534687166989851,True,True,positive,False,False
theta_local:1204:109588860:1,1204,109588860.0,1.0,109588861.0,109588861.0,17.512246294101505,positive,0.0533838541467366,True,True,positive,False,False
theta_local:1205:30387078:1,1205,30387078.0,1.0,30387079.0,30387079.0,16.22952804312963,positive,0.0588391431046485,True,True,positive,False,False
theta_local:1206:33471576:1,1206,33471576.0,1.0,33471577.0,33471577.0,16.326207188898582,positive,0.0576972499092111,True,True,positive,False,False
theta_local:1207:39638068:1,1207,39638068.0,1.0,39638069.0,39638069.0,16.495300552818737,positive,0.0585308390628215,True,True,positive,False,False
theta_local:1208:30802308:1,1208,30802308.0,1.0,30802309.0,30802309.0,16.243100212666345,positive,0.0583791167720737,True,True,positive,False,False
theta_local:1209:109593480:1,1209,109593480.0,1.0,109593481.0,109593481.0,17.51228845078218,positive,0.0552477469879636,True,True,positive,False,False
theta_local:1210:604170642:1,1210,604170642.0,1.0,604170643.0,604170643.0,19.21936723752058,positive,0.0502961014855357,True,True,positive,False,True
theta_local:1211:109590112:1,1211,109590112.0,1.0,109590113.0,109590113.0,17.51225771855502,positive,0.0544964114389901,True,True,positive,False,False
theta_local:1212:7103100:1,1212,7103100.0,1.0,7103101.0,7103101.0,14.776042007222792,positive,0.0628547651992971,True,True,positive,False,False
theta_local:1213:3241200:1,1213,3241200.0,1.0,3241201.0,3241201.0,13.991454498096363,positive,0.0680971441582546,True,True,positive,False,False
theta_local:1214:604810752:1,1214,604810752.0,1.0,604810753.0,604810753.0,19.22042616210276,positive,0.0492954387906353,True,True,positive,False,True
theta_local:1215:30386868:1,1215,30386868.0,1.0,30386869.0,30386869.0,16.229521132273682,positive,0.0588988442425862,True,True,positive,False,False
theta_local:1216:112219518:1,1216,112219518.0,1.0,112219519.0,112219519.0,17.535967502054422,positive,0.0541406508320508,True,True,positive,False,False
theta_local:1217:178039548:1,1217,178039548.0,1.0,178039549.0,178039549.0,17.9975162689701,positive,0.0534149386688814,True,True,positive,False,False
theta_local:1218:109705302:1,1218,109705302.0,1.0,109705303.0,109705303.0,17.51330826500688,positive,0.0547102046489548,True,True,positive,False,False
theta_local:1219:109726282:1,1219,109726282.0,1.0,109726283.0,109726283.0,17.513499486338745,positive,0.0543187954462519,True,True,positive,False,False
theta_local:1220:17640166:1,1220,17640166.0,1.0,17640167.0,17640167.0,15.685689075618289,positive,0.0599169349585089,True,True,positive,False,False
theta_local:1221:76024138:1,1221,76024138.0,1.0,76024139.0,76024139.0,17.146561466241604,positive,0.0557012615372335,True,True,positive,False,False
theta_local:1222:109591462:1,1222,109591462.0,1.0,109591463.0,109591463.0,17.512270037108657,positive,0.0544056248012128,True,True,positive,False,False
theta_local:1223:604432650:1,1223,604432650.0,1.0,604432651.0,604432651.0,19.21980080907446,positive,0.0500016508242014,True,True,positive,False,True
theta_local:1224:12784632:1,1224,12784632.0,1.0,12784633.0,12784633.0,15.363754460781138,positive,0.0605715274214732,True,True,positive,False,False
theta_local:1225:178013448:1,1225,178013448.0,1.0,178013449.0,178013449.0,17.99736966158191,positive,0.0528018279129453,True,True,positive,False,False
theta_local:1226:179412328:1,1226,179412328.0,1.0,179412329.0,179412329.0,18.005197228750472,positive,0.0530676064879347,True,True,positive,False,False
theta_local:1227:2275548:1,1227,2275548.0,1.0,2275549.0,2275549.0,13.637731899935837,positive,0.0675544847184339,True,True,positive,False,False
theta_local:1228:108624220:1,1228,108624220.0,1.0,108624221.0,108624221.0,17.503404970062665,positive,0.0550486957228522,True,True,positive,False,False
theta_local:1229:604693458:1,1229,604693458.0,1.0,604693459.0,604693459.0,19.22023220825092,positive,0.0497381509976261,True,True,positive,False,True
theta_local:1230:109670842:1,1230,109670842.0,1.0,109670843.0,109670843.0,17.5129941014033,positive,0.0544253157005279,True,True,positive,False,False
theta_local:1231:604325338:1,1231,604325338.0,1.0,604325339.0,604325339.0,19.21962325161272,positive,0.0497866222158572,True,True,positive,False,True
theta_local:1232:604813788:1,1232,604813788.0,1.0,604813789.0,604813789.0,19.220431181842184,positive,0.0497481806740492,True,True,positive,False,True
theta_local:1233:187505430:1,1233,187505430.0,1.0,187505431.0,187505431.0,18.049318368288585,positive,0.0533554619999509,True,True,positive,False,False
theta_local:1234:109507156:1,1234,109507156.0,1.0,109507157.0,109507157.0,17.511500465815505,positive,0.054893244927348,True,True,positive,False,False
theta_local:1235:108832938:1,1235,108832938.0,1.0,108832939.0,108832939.0,17.505324594728904,positive,0.0548802733348801,True,True,positive,False,False
theta_local:1236:180641080:1,1236,180641080.0,1.0,180641081.0,180641081.0,18.012022642625844,positive,0.0526178784625598,True,True,positive,False,False
theta_local:1237:604691158:1,1237,604691158.0,1.0,604691159.0,604691159.0,19.2202284046636,positive,0.0499289457582351,True,True,positive,False,True
theta_local:1238:109710066:1,1238,109710066.0,1.0,109710067.0,109710067.0,17.513351689494424,positive,0.0541693985501834,True,True,positive,False,False
theta_local:1239:108596262:1,1239,108596262.0,1.0,108596263.0,108596263.0,17.503147554190647,positive,0.0540306422510587,True,True,positive,False,False
theta_local:1240:604674856:1,1240,604674856.0,1.0,604674857.0,604674857.0,19.22020144508348,positive,0.0497429223679394,True,True,positive,False,True
theta_local:1241:40844980:1,1241,40844980.0,1.0,40844981.0,40844981.0,16.525294507584782,positive,0.0568777991674119,True,True,positive,False,False
theta_local:1242:33915442:1,1242,33915442.0,1.0,33915443.0,33915443.0,16.339381014343942,positive,0.0574527273383092,True,True,positive,False,False
theta_local:1243:180643422:1,1243,180643422.0,1.0,180643423.0,180643423.0,18.0120356074775,positive,0.0534700948311592,True,True,positive,False,False
theta_local:1244:108531718:1,1244,108531718.0,1.0,108531719.0,108531719.0,17.502553029235305,positive,0.0541241277962125,True,True,positive,False,False
theta_local:1245:108835756:1,1245,108835756.0,1.0,108835757.0,108835757.0,17.50535048728996,positive,0.0544483994163014,True,True,positive,False,False
theta_local:1246:109496896:1,1246,109496896.0,1.0,109496897.0,109496897.0,17.51140676891976,positive,0.0538157413221827,True,True,positive,False,False
theta_local:1247:108555592:1,1247,108555592.0,1.0,108555593.0,108555593.0,17.50277297760425,positive,0.053939505601574,True,True,positive,False,False
theta_local:1248:109683106:1,1248,109683106.0,1.0,109683107.0,109683107.0,17.51310592067998,positive,0.053791839156681,True,True,positive,False,False
theta_local:1249:30348052:1,1249,30348052.0,1.0,30348053.0,30348053.0,16.228242921846906,positive,0.0588533961673744,True,True,positive,False,False
theta_local:1250:30650056:1,1250,30650056.0,1.0,30650057.0,30650057.0,16.238145080051126,positive,0.0582871795959794,True,True,positive,False,False
theta_local:1251:30422962:1,1251,30422962.0,1.0,30422963.0,30422963.0,16.230708243076382,positive,0.0576765885135855,True,True,positive,False,False
theta_local:1252:108804460:1,1252,108804460.0,1.0,108804461.0,108804461.0,17.5050628933838,positive,0.0549550380031999,True,True,positive,False,False
theta_local:1253:604828962:1,1253,604828962.0,1.0,604828963.0,604828963.0,19.22045627024118,positive,0.0501964922524844,True,True,positive,False,True
theta_local:1254:604838292:1,1254,604838292.0,1.0,604838293.0,604838293.0,19.22047169597078,positive,0.0499339613526072,True,True,positive,False,True
theta_local:1255:112219650:1,1255,112219650.0,1.0,112219651.0,112219651.0,17.53596867831969,positive,0.0541834620826938,True,True,positive,False,False
theta_local:1256:179380468:1,1256,179380468.0,1.0,179380469.0,179380469.0,18.00501963321198,positive,0.0526369272801094,True,True,positive,False,False
theta_local:1257:30784290:1,1257,30784290.0,1.0,30784291.0,30784291.0,16.24251508536547,positive,0.0583171498986228,True,True,positive,False,False
theta_local:1258:178878052:1,1258,178878052.0,1.0,178878053.0,178878053.0,18.002214863480003,positive,0.0539744023408078,True,True,positive,False,False
theta_local:1259:33902220:1,1259,33902220.0,1.0,33902221.0,33902221.0,16.338991086428774,positive,0.058713318484109,True,True,positive,False,False
theta_local:1260:108563908:1,1260,108563908.0,1.0,108563909.0,108563909.0,17.50284958058028,positive,0.0547342177082776,True,True,positive,False,False
theta_local:1261:30423016:1,1261,30423016.0,1.0,30423017.0,30423017.0,16.230710018049844,positive,0.0579399010587369,True,True,positive,False,False
theta_local:1262:604871020:1,1262,604871020.0,1.0,604871021.0,604871021.0,19.22052580483748,positive,0.049249868910108,True,True,positive,False,True
theta_local:1263:178039642:1,1263,178039642.0,1.0,178039643.0,178039643.0,17.99751679694253,positive,0.052871240885929,True,True,positive,False,False
theta_local:1264:108592368:1,1264,108592368.0,1.0,108592369.0,108592369.0,17.503111695960275,positive,0.0539675224819918,True,True,positive,False,False
theta_local:1265:109588132:1,1265,109588132.0,1.0,109588133.0,109588133.0,17.512239651068523,positive,0.0544460077514335,True,True,positive,False,False
theta_local:1266:40841068:1,1266,40841068.0,1.0,40841069.0,40841069.0,16.525198726236486,positive,0.0577216447970325,True,True,positive,False,False
theta_local:1267:604150828:1,1267,604150828.0,1.0,604150829.0,604150829.0,19.219334441612435,positive,0.049805640280033,True,True,positive,False,True
theta_local:1268:109594686:1,1268,109594686.0,1.0,109594687.0,109594687.0,17.512299455025804,positive,0.0545606120733685,True,True,positive,False,False
theta_local:1269:604160736:1,1269,604160736.0,1.0,604160737.0,604160737.0,19.219350841356142,positive,0.0497996713554166,True,True,positive,False,True
theta_local:1270:109813800:1,1270,109813800.0,1.0,109813801.0,109813801.0,17.514296771308683,positive,0.0550705480955389,True,True,positive,False,False
theta_local:1271:30982810:1,1271,30982810.0,1.0,30982811.0,30982811.0,16.24894312479542,positive,0.059271953542285,True,True,positive,False,False
theta_local:1272:109682932:1,1272,109682932.0,1.0,109682933.0,109682933.0,17.5131043342904,positive,0.0544393555110509,True,True,positive,False,False
theta_local:1273:109684062:1,1273,109684062.0,1.0,109684063.0,109684063.0,17.51311463666059,positive,0.0544678837576993,True,True,positive,False,False
theta_local:1274:33862222:1,1274,33862222.0,1.0,33862223.0,33862223.0,16.33781058520176,positive,0.057251626550972,True,True,positive,False,False
theta_local:1275:1516680:1,1275,1516680.0,1.0,1516681.0,1516681.0,13.23203495276382,positive,0.0696452439290524,True,True,positive,False,False
theta_local:1276:604849312:1,1276,604849312.0,1.0,604849313.0,604849313.0,19.220489915550687,positive,0.050311318429549,True,True,positive,False,True
theta_local:1277:604150786:1,1277,604150786.0,1.0,604150787.0,604150787.0,19.219334372093368,positive,0.0496766761936376,True,True,positive,False,True
theta_local:1278:152980:1,1278,152980.0,1.0,152981.0,152981.0,10.938069009656688,positive,0.0849231420569244,True,True,positive,False,False
theta_local:1279:7048672:1,1279,7048672.0,1.0,7048673.0,7048673.0,14.76834993012118,positive,0.0645048251789462,True,True,positive,False,False
theta_local:1280:109590288:1,1280,109590288.0,1.0,109590289.0,109590289.0,17.51225932453802,positive,0.0551190930242849,True,True,positive,False,False
theta_local:1281:108548680:1,1281,108548680.0,1.0,108548681.0,108548681.0,17.5027093031323,positive,0.0536516899731995,True,True,positive,False,False
theta_local:1282:604872802:1,1282,604872802.0,1.0,604872803.0,604872803.0,19.22052875091576,positive,0.0496609063716962,True,True,positive,False,True
theta_local:1283:187509378:1,1283,187509378.0,1.0,187509379.0,187509379.0,18.04933942345705,positive,0.0529500676287697,True,True,positive,False,False
theta_local:1284:604150566:1,1284,604150566.0,1.0,604150567.0,604150567.0,19.2193340079458,positive,0.049787894958497,True,True,positive,False,True
theta_local:1285:30801558:1,1285,30801558.0,1.0,30801559.0,30801559.0,16.24307586354593,positive,0.0587082727437811,True,True,positive,False,False
theta_local:1286:604365232:1,1286,604365232.0,1.0,604365233.0,604365233.0,19.21968926354487,positive,0.0496823151673968,True,True,positive,False,True
theta_local:1287:179150140:1,1287,179150140.0,1.0,179150141.0,179150141.0,18.003734788764884,positive,0.0525817042568226,True,True,positive,False,False
theta_local:1288:604848940:1,1288,604848940.0,1.0,604848941.0,604848941.0,19.22048930052128,positive,0.0501959749673639,True,True,positive,False,True
theta_local:1289:179433658:1,1289,179433658.0,1.0,179433659.0,179433659.0,18.00531610983449,positive,0.0536015516780141,True,True,positive,False,False
theta_local:1290:7112602:1,1290,7112602.0,1.0,7112603.0,7112603.0,14.77737883885844,positive,0.0644944161361092,True,True,positive,False,False
theta_local:1291:179403040:1,1291,179403040.0,1.0,179403041.0,179403041.0,18.005145458392903,positive,0.0532051415742351,True,True,positive,False,False
theta_local:1292:33903360:1,1292,33903360.0,1.0,33903361.0,33903361.0,16.339024711978958,positive,0.0580245314114383,True,True,positive,False,False
theta_local:1293:604863730:1,1293,604863730.0,1.0,604863731.0,604863731.0,19.220513752608696,positive,0.0499184438155427,True,True,positive,False,True
theta_local:1294:3439282:1,1294,3439282.0,1.0,3439283.0,3439283.0,14.050773577392423,positive,0.0679278337612325,True,True,positive,False,False
theta_local:1295:179471218:1,1295,179471218.0,1.0,179471219.0,179471219.0,18.005525413203934,positive,0.0526245268308028,True,True,positive,False,False
theta_local:1296:178913220:1,1296,178913220.0,1.0,178913221.0,178913221.0,18.002411447369376,positive,0.0522538393662541,True,True,positive,False,False
theta_local:1297:187418040:1,1297,187418040.0,1.0,187418041.0,187418041.0,18.04885219314561,positive,0.0529970796372931,True,True,positive,False,False
theta_local:1298:179403502:1,1298,179403502.0,1.0,179403503.0,179403503.0,18.00514803359677,positive,0.0521564528207961,True,True,positive,False,False
theta_local:1299:604872720:1,1299,604872720.0,1.0,604872721.0,604872721.0,19.22052861535005,positive,0.0495427167337329,True,True,positive,False,True
theta_local:1300:179147950:1,1300,179147950.0,1.0,179147951.0,179147951.0,18.00372256430682,positive,0.0520211942136487,True,True,positive,False,False
theta_local:1301:109707978:1,1301,109707978.0,1.0,109707979.0,109707979.0,17.5133326573315,positive,0.054225219869463,True,True,positive,False,False
theta_local:1302:179412286:1,1302,179412286.0,1.0,179412287.0,179412287.0,18.00519699465282,positive,0.0527055774267524,True,True,positive,False,False
theta_local:1303:30336850:1,1303,30336850.0,1.0,30336851.0,30336851.0,16.227873736122326,positive,0.0592436076200475,True,True,positive,False,False
theta_local:1304:604157050:1,1304,604157050.0,1.0,604157051.0,604157051.0,19.21934474031213,positive,0.0505596791837698,True,True,positive,False,True
theta_local:1305:33840966:1,1305,33840966.0,1.0,33840967.0,33840967.0,16.337182667944138,positive,0.0584477315502231,True,True,positive,False,False
theta_local:1306:3281350:1,1306,3281350.0,1.0,3281351.0,3281351.0,14.003765785800727,positive,0.0683376306427934,True,True,positive,False,False
theta_local:1307:604693020:1,1307,604693020.0,1.0,604693021.0,604693021.0,19.22023148391672,positive,0.0498401401261492,True,True,positive,False,True
theta_local:1308:30786756:1,1308,30786756.0,1.0,30786757.0,30786757.0,16.24259518794879,positive,0.0583182528591598,True,True,positive,False,False
theta_local:1309:3279762:1,1309,3279762.0,1.0,3279763.0,3279763.0,14.003281721652169,positive,0.0663858194344287,True,True,positive,False,False
theta_local:1310:30788370:1,1310,30788370.0,1.0,30788371.0,30788371.0,16.242647611713153,positive,0.0595914878654254,True,True,positive,False,False
theta_local:1311:179156686:1,1311,179156686.0,1.0,179156687.0,179156687.0,18.003771327281537,positive,0.0535436359751333,True,True,positive,False,False
theta_local:1312:108530110:1,1312,108530110.0,1.0,108530111.0,108530111.0,17.50253821318036,positive,0.0541566545571068,True,True,positive,False,False
theta_local:1313:604814332:1,1313,604814332.0,1.0,604814333.0,604814333.0,19.220432081292174,positive,0.0503872665449815,True,True,positive,False,True
theta_local:1314:33925036:1,1314,33925036.0,1.0,33925037.0,33925037.0,16.33966385432573,positive,0.0578964651790368,True,True,positive,False,False
theta_local:1315:22052802:1,1315,22052802.0,1.0,22052803.0,22052803.0,15.908950271959448,positive,0.0601179768373061,True,True,positive,False,False
theta_local:1316:39692818:1,1316,39692818.0,1.0,39692819.0,39692819.0,16.496680847684278,positive,0.0573527406205413,True,True,positive,False,False
theta_local:1317:187422726:1,1317,187422726.0,1.0,187422727.0,187422727.0,18.048877195762188,positive,0.0529843065624039,True,True,positive,False,False
theta_local:1318:604692972:1,1318,604692972.0,1.0,604692973.0,604692973.0,19.22023140453759,positive,0.0494478777454631,True,True,positive,False,True
theta_local:1319:604141756:1,1319,604141756.0,1.0,604141757.0,604141757.0,19.21931942538192,positive,0.0503036784341892,True,True,positive,False,True
theta_local:1320:179378608:1,1320,179378608.0,1.0,179378609.0,179378609.0,18.005009264136387,positive,0.0526234060396044,True,True,positive,False,False
theta_local:1321:30784866:1,1321,30784866.0,1.0,30784867.0,30784867.0,16.242533796032262,positive,0.0572404470284414,True,True,positive,False,False
theta_local:1322:30981372:1,1322,30981372.0,1.0,30981373.0,30981373.0,16.24889671088637,positive,0.0585806801571067,True,True,positive,False,False
theta_local:1323:109814590:1,1323,109814590.0,1.0,109814591.0,109814591.0,17.5143039652784,positive,0.0549911817700453,True,True,positive,False,False
theta_local:1324:108830326:1,1324,108830326.0,1.0,108830327.0,108830327.0,17.505300594353937,positive,0.0538629340791559,True,True,positive,False,False
theta_local:1325:76024180:1,1325,76024180.0,1.0,76024181.0,76024181.0,17.14656201869756,positive,0.0558149218049393,True,True,positive,False,False
theta_local:1326:108548646:1,1326,108548646.0,1.0,108548647.0,108548647.0,17.50270898990873,positive,0.0538273325308029,True,True,positive,False,False
theta_local:1327:604811068:1,1327,604811068.0,1.0,604811069.0,604811069.0,19.220426684580108,positive,0.0499183874873,True,True,positive,False,True
theta_local:1328:604872760:1,1328,604872760.0,1.0,604872761.0,604872761.0,19.220528681479667,positive,0.0494935673334156,True,True,positive,False,True
theta_local:1329:604435822:1,1329,604435822.0,1.0,604435823.0,604435823.0,19.219806056957204,positive,0.049709562660962,True,True,positive,False,True
theta_local:1330:109707928:1,1330,109707928.0,1.0,109707929.0,109707929.0,17.51333220157603,positive,0.0545746808720723,True,True,positive,False,False
theta_local:1331:30820780:1,1331,30820780.0,1.0,30820781.0,30820781.0,16.24369972822304,positive,0.0585632845316376,True,True,positive,False,False
theta_local:1332:179472172:1,1332,179472172.0,1.0,179472173.0,179472173.0,18.00553072880534,positive,0.0527462500459147,True,True,positive,False,False
theta_local:1333:179436142:1,1333,179436142.0,1.0,179436143.0,179436143.0,18.005329953295192,positive,0.052928728109095,True,True,positive,False,False
theta_local:1334:109670908:1,1334,109670908.0,1.0,109670909.0,109670909.0,17.512994703203912,positive,0.0547446275199418,True,True,positive,False,False
theta_local:1335:179142280:1,1335,179142280.0,1.0,179142281.0,179142281.0,18.0036909139882,positive,0.0529566148345837,True,True,positive,False,False
theta_local:1336:40869426:1,1336,40869426.0,1.0,40869427.0,40869427.0,16.525892835378563,positive,0.0564929886994933,True,True,positive,False,False
theta_local:1337:109814086:1,1337,109814086.0,1.0,109814087.0,109814087.0,17.514299375713826,positive,0.0541177557023,True,True,positive,False,False
theta_local:1338:604693498:1,1338,604693498.0,1.0,604693499.0,604693499.0,19.22023227440014,positive,0.0494467000853943,True,True,positive,False,True
theta_local:1339:604724506:1,1339,604724506.0,1.0,604724507.0,604724507.0,19.220283551956538,positive,0.0494887973511942,True,True,positive,False,True
theta_local:1340:179470366:1,1340,179470366.0,1.0,179470367.0,179470367.0,18.00552066591338,positive,0.0527362003664106,True,True,positive,False,False
theta_local:1341:109670988:1,1341,109670988.0,1.0,109670989.0,109670989.0,17.51299543265871,positive,0.0541830118855111,True,True,positive,False,False
theta_local:1342:178013932:1,1342,178013932.0,1.0,178013933.0,178013933.0,17.99737238047391,positive,0.05302054803335,True,True,positive,False,False
theta_local:1343:108546582:1,1343,108546582.0,1.0,108546583.0,108546583.0,17.50268997521181,positive,0.0543539863466006,True,True,positive,False,False
theta_local:1344:12783678:1,1344,12783678.0,1.0,12783679.0,12783679.0,15.363679837161056,positive,0.0616775499862131,True,True,positive,False,False
