crossing_id,block_id,p_star,y,h,local_theta_sign,theta_end_error,theta_end_norm,E_theta_local,theta_local_norm,Q_theta,Q_R2Q,B2_active_flag,covered_flag,finite_certificate_flag,negative_transfer_flag,positive_harmless_flag,Cplus_value,O2_B3_repaid_flag,tail_flag,near_forbidden_R2Q,forbidden_R2Q,crossing_status
786,787,179663243,179663242,1,positive,-7316.756812393665,-0.0015110553461549,18.00659478436497,0.0498451560399524,0.0498451560399524,0.0536805356077712,True,True,True,False,True,0.0536805356077712,False,False,False,False,positive_harmless
787,788,33902543,33902542,1,positive,-3265.190126702189,-0.001865280776367,16.339000584286474,0.0543472240198106,0.0543472240198106,0.0582634791934014,True,True,True,False,True,0.0582634791934014,False,False,False,False,positive_harmless
788,789,30400081,30400080,1,positive,-3094.8110522329807,-0.0018907253213984,16.229955830846585,0.0546699919131766,0.0546699919131766,0.0584791030093198,True,True,True,False,True,0.0584791030093198,False,False,False,False,positive_harmless
789,790,108548801,108548800,1,positive,-5743.087221220136,-0.0016101346402109,17.502710408626463,0.0511251510333982,0.0511251510333982,0.0550239769450118,True,True,True,False,True,0.0550239769450118,False,False,False,False,positive_harmless
790,791,109515877,109515876,1,positive,-5783.04702205956,-0.0016126168751086,17.5115800921438,0.0511020537013328,0.0511020537013328,0.0549357814860258,True,True,True,False,True,0.0549357814860258,False,False,False,False,positive_harmless
791,792,3281233,3281232,1,positive,-1075.7383665926754,-0.0026380902729551,14.003729824356268,0.062207858788179,0.062207858788179,0.0668612257977394,True,True,True,False,True,0.0668612257977394,False,False,False,False,positive_harmless
792,793,30819821,30819820,1,positive,-3117.77076427266,-0.001888729614263,16.243668579922442,0.0546291930695815,0.0546291930695815,0.0585918386816566,True,True,True,False,True,0.0585918386816566,False,False,False,False,positive_harmless
793,794,40869523,40869522,1,positive,-3606.4707793071866,-0.0018366322808026,16.525895184319918,0.0538027623530677,0.0538027623530677,0.0579407179303479,True,True,True,False,True,0.0579407179303479,False,False,False,False,positive_harmless
794,795,109516811,109516810,1,positive,-5791.467791318893,-0.0016149566527444,17.51158862055121,0.0511020315027159,0.0511020315027159,0.0550972136041918,True,True,True,False,True,0.0550972136041918,False,False,False,False,positive_harmless
795,796,109773007,109773006,1,positive,-5789.420009672642,-0.0016120936486272,17.51392521892955,0.0510959502876306,0.0510959502876306,0.0537023351121069,True,True,True,False,True,0.0537023351121069,False,False,False,False,positive_harmless
796,797,33411431,33411430,1,positive,-3247.98455735296,-0.0018721885242907,16.324408644903276,0.0543901954384035,0.0543901954384035,0.0588318641221281,True,True,True,False,True,0.0588318641221281,False,False,False,False,positive_harmless
797,798,3280793,3280792,1,positive,-1085.8484363229943,-0.0026631098983758,14.003595719431765,0.0622083751076957,0.0622083751076957,0.0676751651816931,True,True,True,False,True,0.0676751651816931,False,False,False,False,positive_harmless
798,799,109494367,109494366,1,positive,-5783.38992471993,-0.0016129051234013,17.511383662975224,0.0511025649927141,0.0511025649927141,0.0544354326344731,True,True,True,False,True,0.0544354326344731,False,False,False,False,positive_harmless
799,800,109588943,109588942,1,positive,-5801.040851861239,-0.0016169786301423,17.512247042352456,0.0511003177526691,0.0511003177526691,0.0551859703215391,True,True,True,False,True,0.0551859703215391,False,False,False,False,positive_harmless
800,801,12776243,12776242,1,positive,-2046.1080875694752,-0.0021379420441562,15.363097988733678,0.0573783081218207,0.0573783081218207,0.0615826442165738,True,True,True,False,True,0.0615826442165738,False,False,False,False,positive_harmless
801,802,30417553,30417552,1,positive,-3095.3484610430896,-0.0018903843691701,16.23053040106024,0.0546682812058003,0.0546682812058003,0.0580181511169566,True,True,True,False,True,0.0580181511169566,False,False,False,False,positive_harmless
802,803,33925471,33925470,1,positive,-3287.9200983196497,-0.0018774843396001,16.33967664715552,0.0543452347388083,0.0543452347388083,0.0580579226831622,True,True,True,False,True,0.0580579226831622,False,False,False,False,positive_harmless
803,804,178898003,178898002,1,positive,-7291.532498687506,-0.0015097412556338,18.00232638575594,0.0498557305728472,0.0498557305728472,0.0527469382777879,True,True,True,False,True,0.0527469382777879,False,False,False,False,positive_harmless
804,805,109709983,109709982,1,positive,-5785.850331023336,-0.0016116623278484,17.51335092383969,0.051097444810473,0.051097444810473,0.0550647003640815,True,True,True,False,True,0.0550647003640815,False,False,False,False,positive_harmless
805,806,108585227,108585226,1,positive,-5736.921721890569,-0.0016080779570984,17.50304592490346,0.051124276944871,0.051124276944871,0.0543407069590195,True,True,True,False,True,0.0543407069590195,False,False,False,False,positive_harmless
806,807,109720099,109720098,1,positive,-5812.048728853464,-0.0016188691943034,17.513443126330024,0.0510972048604867,0.0510972048604867,0.0549238276792854,True,True,True,False,True,0.0549238276792854,False,False,False,False,positive_harmless
807,808,604691687,604691686,1,positive,-13225.06458568573,-0.0013154024639057,19.22022927783623,0.0470095844882844,0.0470095844882844,0.0491088496551064,True,True,False,False,True,0.0491088496551064,False,True,False,False,positive_harmless
808,809,33492971,33492970,1,positive,-3253.5568219460547,-0.0018725892272479,16.32684615388429,0.0543830125754874,0.0543830125754874,0.0587843967905765,True,True,True,False,True,0.0587843967905765,False,False,False,False,positive_harmless
809,810,604693769,604693768,1,positive,-13244.601022839546,-0.0013173428969147,19.22023272090724,0.0470095769000363,0.0470095769000363,0.0503376269382549,True,True,False,False,True,0.0503376269382549,False,True,False,False,positive_harmless
810,811,33844121,33844120,1,positive,-3290.056135192513,-0.0018814815732001,16.33727586424765,0.0543522995787416,0.0543522995787416,0.0585494753453541,True,True,True,False,True,0.0585494753453541,False,False,False,False,positive_harmless
811,812,30419107,30419106,1,positive,-3098.598534271121,-0.0018923096877922,16.230581488677487,0.0546681291042877,0.0546681291042877,0.0587260679523749,True,True,True,False,True,0.0587260679523749,False,False,False,False,positive_harmless
812,813,40395413,40395412,1,positive,-3607.873187057674,-0.0018505605485994,16.51422679688131,0.0538364365669145,0.0538364365669145,0.0577659682430466,True,True,True,False,True,0.0577659682430466,False,False,False,False,positive_harmless
813,814,17640283,17640282,1,positive,-2371.4036085940897,-0.0020279818639174,15.68569565149813,0.0563397802438101,0.0563397802438101,0.0603442256773584,True,True,True,False,True,0.0603442256773584,False,False,False,False,positive_harmless
814,815,179434153,179434152,1,positive,-7324.572686195373,-0.0015138380531086,18.005318862937354,0.0498483165399077,0.0498483165399077,0.0538741721336456,True,True,True,False,True,0.0538741721336456,False,False,False,False,positive_harmless
815,816,3454793,3454792,1,positive,-1086.5602779570036,-0.0025790842709218,14.055273100219722,0.0620100401663813,0.0620100401663813,0.0663843003850636,True,True,True,False,True,0.0663843003850636,False,False,False,False,positive_harmless
816,817,30802217,30802216,1,positive,-3119.265917569399,-0.0018903005378966,16.24309722587281,0.054630891779617,0.054630891779617,0.0585321383384456,True,True,True,False,True,0.0585321383384456,False,False,False,False,positive_harmless
817,818,31020079,31020078,1,positive,-3173.774827480316,-0.0019150016315085,16.25014526245346,0.0546099444001869,0.0546099444001869,0.0594310936382445,True,True,True,False,True,0.0594310936382445,False,False,False,False,positive_harmless
818,819,1185749,1185748,1,positive,-671.2370541135315,-0.0031513716296661,12.98588520039138,0.0663883142401065,0.0663883142401065,0.0716117424653728,True,True,True,False,True,0.0716117424653728,False,False,False,False,positive_harmless
819,820,33904331,33904330,1,positive,-3284.6093422323465,-0.0018763133551637,16.3390533223024,0.0543470688356353,0.0543470688356353,0.0579569097919857,True,True,True,False,True,0.0579569097919857,False,False,False,False,positive_harmless
820,821,179381039,179381038,1,positive,-7292.016913175583,-0.0015073795160407,18.0050228108104,0.0498490499279953,0.0498490499279953,0.0529985614028999,True,True,True,False,True,0.0529985614028999,False,False,False,False,positive_harmless
821,822,179603471,179603470,1,positive,-7319.970778524876,-0.0015120235637566,18.00626203992625,0.0498459802205348,0.0498459802205348,0.0536815582664552,True,True,True,False,True,0.0536815582664552,False,False,False,False,positive_harmless
822,823,30406001,30406000,1,positive,-3122.13256983459,-0.0019071881642276,16.230150548211164,0.0546694121558461,0.0546694121558461,0.0593466964714865,True,True,True,False,True,0.0593466964714865,False,False,False,False,positive_harmless
823,824,179394233,179394232,1,positive,-7334.51496347785,-0.0015160970693553,18.00509636102991,0.0498488677254563,0.0498488677254563,0.0535472114495682,True,True,True,False,True,0.0535472114495682,False,False,False,False,positive_harmless
824,825,179410591,179410590,1,positive,-7291.077223062515,-0.0015070350066352,18.005187541520904,0.0498486418501082,0.0498486418501082,0.0534232251378626,True,True,True,False,True,0.0534232251378626,False,False,False,False,positive_harmless
825,826,604810681,604810680,1,positive,-13222.440437078476,-0.0013149864852773,19.22042604305725,0.0470091508376821,0.0470091508376821,0.0501523170498039,True,True,False,False,True,0.0501523170498039,False,True,False,False,positive_harmless
826,827,31018847,31018846,1,positive,-3166.533656179905,-0.0019106791731917,16.25010554545384,0.0546100623977608,0.0546100623977608,0.0593598199872785,True,True,True,False,True,0.0593598199872785,False,False,False,False,positive_harmless
827,828,30355397,30355396,1,positive,-3120.6537248268723,-0.0019082419984904,16.2284848850314,0.0546743719470557,0.0546743719470557,0.0592740371209023,True,True,True,False,True,0.0592740371209023,False,False,False,False,positive_harmless
828,829,1507091,1507090,1,positive,-742.8359887888655,-0.0029900359046276,13.225691860656145,0.0653539144729697,0.0653539144729697,0.069946484813987,True,True,True,False,True,0.069946484813987,False,False,False,False,positive_harmless
829,830,108592873,108592872,1,positive,-5741.149471983314,-0.0016091941069694,17.503116337159607,0.0511240935103223,0.0511240935103223,0.0539425138851413,True,True,True,False,True,0.0539425138851413,False,False,False,False,positive_harmless
830,831,108531679,108531678,1,positive,-5736.021979928017,-0.0016083080959985,17.502552660679388,0.0511255620093579,0.0511255620093579,0.0537885048618473,True,True,True,False,True,0.0537885048618473,False,False,False,False,positive_harmless
831,832,179380633,179380632,1,positive,-7304.127390503883,-0.0015098850186883,18.0050205474694,0.0498490555348858,0.0498490555348858,0.0536472988717289,True,True,True,False,True,0.0536472988717289,False,False,False,False,positive_harmless
832,833,187449623,187449622,1,positive,-7452.617551386356,-0.0015001035619989,18.049020689941184,0.0497402926068905,0.0497402926068905,0.0533469583478093,True,True,True,False,True,0.0533469583478093,False,False,False,False,positive_harmless
833,834,3439333,3439332,1,positive,-1085.9926262903027,-0.0025850638801193,14.05078811520061,0.062027203455851,0.062027203455851,0.0667417119043933,True,True,True,False,True,0.0667417119043933,False,False,False,False,positive_harmless
834,835,30811943,30811942,1,positive,-3120.068291343749,-0.0018904191148975,16.243412932524684,0.0546299531296021,0.0546299531296021,0.0585590592521217,True,True,True,False,True,0.0585590592521217,False,False,False,False,positive_harmless
835,836,1189553,1189552,1,positive,-712.6010996492114,-0.0033386875325008,12.989088164268896,0.066374284128521,0.066374284128521,0.0738165199461072,True,True,True,False,True,0.0738165199461072,False,False,False,False,positive_harmless
836,837,30775181,30775180,1,positive,-3119.7556088902056,-0.0018916202162344,16.242219111414734,0.0546335027333908,0.0546335027333908,0.0575277906754467,True,True,True,False,True,0.0575277906754467,False,False,False,False,positive_harmless
837,838,31040293,31040292,1,positive,-3170.220203373581,-0.0019120894689293,16.25079669266773,0.0546080091002443,0.0546080091002443,0.0583320902109802,True,True,True,False,True,0.0583320902109802,False,False,False,False,positive_harmless
838,839,109706111,109706110,1,positive,-5783.136978730559,-0.0016109410869484,17.513315630166108,0.0510975366601752,0.0510975366601752,0.0544823672840614,True,True,True,False,True,0.0544823672840614,False,False,False,False,positive_harmless
839,840,3293167,3293166,1,positive,-1095.322336425539,-0.002679948507948,14.007360273707592,0.0621938843736947,0.0621938843736947,0.0681897010081382,True,True,True,False,True,0.0681897010081382,False,False,False,False,positive_harmless
840,841,109442429,109442428,1,positive,-5787.669178158045,-0.0016145642647394,17.51090920640216,0.0511038000120234,0.0511038000120234,0.0545916136692518,True,True,True,False,True,0.0545916136692518,False,False,False,False,positive_harmless
841,842,179148029,179148028,1,positive,-7294.680250555277,-0.0015091168213106,18.003722999701044,0.0498522701086352,0.0498522701086352,0.0529334073685359,True,True,True,False,True,0.0529334073685359,False,False,False,False,positive_harmless
842,843,1518427,1518426,1,positive,-780.6527638062835,-0.0031272076835304,13.233185488555364,0.0653221065458227,0.0653221065458227,0.0720703082374865,True,True,True,False,True,0.0720703082374865,False,False,False,False,positive_harmless
843,844,7108613,7108612,1,positive,-1533.499717395753,-0.0023107472753475,14.776817705393524,0.0593665895680912,0.0593665895680912,0.0639845617092927,True,True,True,False,True,0.0639845617092927,False,False,False,False,positive_harmless
844,845,30819511,30819510,1,positive,-3118.1567071452737,-0.0018889751203295,16.243658521409802,0.0546292229739406,0.0546292229739406,0.0584555384497958,True,True,True,False,True,0.0584555384497958,False,False,False,False,positive_harmless
845,846,1510391,1510390,1,positive,-742.2085549090989,-0.0029833274766524,13.22787911566918,0.0653446271325235,0.0653446271325235,0.0698496571702368,True,True,True,False,True,0.0698496571702368,False,False,False,False,positive_harmless
846,847,17594219,17594218,1,positive,-2373.060227844864,-0.0020326904664072,15.683080940142546,0.0563480472592618,0.0563480472592618,0.0602853522506817,True,True,True,False,True,0.0602853522506817,False,False,False,False,positive_harmless
847,848,187509781,187509780,1,positive,-7472.347857624292,-0.0015037830309605,18.049341567347508,0.049739501174666,0.049739501174666,0.0535126337722001,True,True,True,False,True,0.0535126337722001,False,False,False,False,positive_harmless
848,849,30405577,30405576,1,positive,-3094.4258369505405,-0.0018902794486162,16.230136603498202,0.0546694536748463,0.0546694536748463,0.0584289519707461,True,True,True,False,True,0.0584289519707461,False,False,False,False,positive_harmless
849,850,30419423,30419422,1,positive,-3104.4479702934623,-0.0018958697966596,16.230591876831177,0.0546680981760764,0.0546680981760764,0.0588391093536454,True,True,True,False,True,0.0588391093536454,False,False,False,False,positive_harmless
850,851,109638391,109638390,1,positive,-5802.223221048713,-0.001616864649494,17.51269815399019,0.051099143658706,0.051099143658706,0.0552138610279271,True,True,True,False,True,0.0552138610279271,False,False,False,False,positive_harmless
851,852,40840829,40840828,1,positive,-3619.3146950155497,-0.0018439683403252,16.52519284978146,0.0538047880586703,0.0538047880586703,0.0581785538517203,True,True,True,False,True,0.0581785538517203,False,False,False,False,positive_harmless
852,853,108531433,108531432,1,positive,-5767.560252830386,-0.0016171532582241,17.5025503940575,0.0511255679145674,0.0511255679145674,0.0552671935291183,True,True,True,False,True,0.0552671935291183,False,False,False,False,positive_harmless
853,854,109722043,109722042,1,positive,-5775.109298571944,-0.00160856287634,17.51346084398428,0.0510971587518929,0.0510971587518929,0.0547359397556698,True,True,True,False,True,0.0547359397556698,False,False,False,False,positive_harmless
854,855,17590231,17590230,1,positive,-2405.655725408345,-0.0020609003491825,15.682854249089136,0.0563487641092828,0.0563487641092828,0.0613662107477397,True,True,True,False,True,0.0613662107477397,False,False,False,False,positive_harmless
855,856,12895819,12895818,1,positive,-2055.6222372576594,-0.0021354697430911,15.372413708270248,0.0573477843667492,0.0573477843667492,0.0616168261681965,True,True,True,False,True,0.0616168261681965,False,False,False,False,positive_harmless
856,857,604712203,604712202,1,positive,-13217.514773726463,-0.0013146248253608,19.220263205294494,0.0470095097150363,0.0470095097150363,0.0492150762316946,True,True,False,False,True,0.0492150762316946,False,True,False,False,positive_harmless
857,858,179382757,179382756,1,positive,-7299.564428627491,-0.0015089309646926,18.005032388142443,0.0498490262024408,0.0498490262024408,0.0535747962963188,True,True,True,False,True,0.0535747962963188,False,False,False,False,positive_harmless
858,859,1509019,1509018,1,positive,-750.2726475514937,-0.0030174974258143,13.226970328790664,0.0653484856294332,0.0653484856294332,0.0709615737150018,True,True,True,False,True,0.0709615737150018,False,False,False,False,positive_harmless
859,860,7102489,7102488,1,positive,-1530.7341414224356,-0.0023078263083462,14.77595584395884,0.0593696133477467,0.0593696133477467,0.0636864195243564,True,True,True,False,True,0.0636864195243564,False,False,False,False,positive_harmless
860,861,30402013,30402012,1,positive,-3097.0525035336614,-0.0018920206224854,16.23001938128946,0.0546698026948331,0.0546698026948331,0.0584739115607995,True,True,True,False,True,0.0584739115607995,False,False,False,False,positive_harmless
861,862,39641179,39641178,1,positive,-3518.169674232602,-0.0018255628485555,16.495379009667914,0.0538909188193475,0.0538909188193475,0.0577647807069204,True,True,True,False,True,0.0577647807069204,False,False,False,False,positive_harmless
862,863,109726417,109726416,1,positive,-5798.441516563296,-0.0016150225408673,17.513500707558627,0.0510970550108466,0.0510970550108466,0.0547346133640878,True,True,True,False,True,0.0547346133640878,False,False,False,False,positive_harmless
863,864,12830303,12830302,1,positive,-2051.7981034535915,-0.0021382624137574,15.367320352836725,0.0573644691775874,0.0573644691775874,0.061618925562123,True,True,True,False,True,0.061618925562123,False,False,False,False,positive_harmless
864,865,33864067,33864066,1,positive,-3263.169091008604,-0.0018654292629848,16.337865039683184,0.0543505656290784,0.0543505656290784,0.0578379832097438,True,True,True,False,True,0.0578379832097438,False,False,False,False,positive_harmless
865,866,31025143,31025142,1,positive,-3183.4576241336763,-0.0019206509472304,16.250308498230464,0.0546094594387327,0.0546094594387327,0.0595441933396197,True,True,True,False,True,0.0595441933396197,False,False,False,False,positive_harmless
866,867,30801877,30801876,1,positive,-3141.370833031833,-0.0019037092406846,16.243086187645382,0.0546309245987411,0.0546309245987411,0.0578221710482515,True,True,True,False,True,0.0578221710482515,False,False,False,False,positive_harmless
867,868,359167,359166,1,positive,-373.9835409095394,-0.0038138044670236,11.791542740365744,0.0720650640478474,0.0720650640478474,0.0770398696559618,True,True,True,False,True,0.0770398696559618,False,False,False,False,positive_harmless
868,869,33388841,33388840,1,positive,-3248.5816453397274,-0.0018733123060872,16.323732300326082,0.0543921888286447,0.0543921888286447,0.0589455636856937,True,True,True,False,True,0.0589455636856937,False,False,False,False,positive_harmless
869,870,604866473,604866472,1,positive,-13226.15750682354,-0.0013152834870444,19.220518285850886,0.0470089475466611,0.0470089475466611,0.0491519986144946,True,True,False,False,True,0.0491519986144946,False,True,False,False,positive_harmless
870,871,33921259,33921258,1,positive,-3289.446712516248,-0.0018784995906161,16.33955248494445,0.0543456000690016,0.0543456000690016,0.0589072212043223,True,True,True,False,True,0.0589072212043223,False,False,False,False,positive_harmless
871,872,604685567,604685566,1,positive,-13231.792551994324,-0.0013160796239564,19.22021915692486,0.0470096067939629,0.0470096067939629,0.0499192156985863,True,True,False,False,True,0.0499192156985863,False,True,False,False,positive_harmless
872,873,30649621,30649620,1,positive,-3137.098983790725,-0.0019069325043505,16.238130854854056,0.0546456618799349,0.0546456618799349,0.0590986334793916,True,True,True,False,True,0.0590986334793916,False,False,False,False,positive_harmless
873,874,40884703,40884702,1,positive,-3608.886317200959,-0.001837443330308,16.526266541273976,0.0538016913296386,0.0538016913296386,0.0579413878612287,True,True,True,False,True,0.0579413878612287,False,False,False,False,positive_harmless
874,875,39693497,39693496,1,positive,-3523.0152284651995,-0.0018265966273527,16.496697928713708,0.0538871027201862,0.0538871027201862,0.0577138689826572,True,True,True,False,True,0.0577138689826572,False,False,False,False,positive_harmless
875,876,108532477,108532476,1,positive,-5738.412036687136,-0.0016089710438234,17.502560013344283,0.051125542853536,0.051125542853536,0.0539817996673655,True,True,True,False,True,0.0539817996673655,False,False,False,False,positive_harmless
876,877,30341053,30341052,1,positive,-3110.558316491544,-0.001902622727042,16.228012237940277,0.0546757794961756,0.0546757794961756,0.0589348047105401,True,True,True,False,True,0.0589348047105401,False,False,False,False,positive_harmless
877,878,180627001,180627000,1,positive,-7343.099465459585,-0.0015115934130546,18.0119446949703,0.0498319084797672,0.0498319084797672,0.0533332629001659,True,True,True,False,True,0.0533332629001659,False,False,False,False,positive_harmless
878,879,30781943,30781942,1,positive,-3122.7631629109383,-0.0018931875768821,16.24243880978879,0.0546328494668824,0.0546328494668824,0.058586881232034,True,True,True,False,True,0.058586881232034,False,False,False,False,positive_harmless
879,880,18002111,18002110,1,positive,-2431.815961614251,-0.0020536387689972,15.705999586761717,0.0562756667296418,0.0562756667296418,0.0611464846554823,True,True,True,False,True,0.0611464846554823,False,False,False,False,positive_harmless
880,881,179149097,179149096,1,positive,-7298.471603780985,-0.0015098957250458,18.00372896123365,0.0498522553384568,0.0498522553384568,0.0523875652398403,True,True,True,False,True,0.0523875652398403,False,False,False,False,positive_harmless
881,882,178894493,178894492,1,positive,-7296.961081653833,-0.001510883207597,18.002306765445063,0.0498557791905389,0.0498557791905389,0.0529924606807178,True,True,True,False,True,0.0529924606807178,False,False,False,False,positive_harmless
882,883,180640973,180640972,1,positive,-7360.304145812988,-0.001515064110299,18.012022044755017,0.0498317169960801,0.0498317169960801,0.0538739677253463,True,True,True,False,True,0.0538739677253463,False,False,False,False,positive_harmless
883,884,179412253,179412252,1,positive,-7299.625520676374,-0.0015087934444889,18.00519680514516,0.0498486189020639,0.0498486189020639,0.0527759043101292,True,True,True,False,True,0.0527759043101292,False,False,False,False,positive_harmless
884,885,17998069,17998068,1,positive,-2415.935892481357,-0.002040512184192,15.705775032327988,0.0562763750084137,0.0562763750084137,0.0605791328840376,True,True,True,False,True,0.0605791328840376,False,False,False,False,positive_harmless
885,886,59183,59182,1,positive,-169.0479372710106,-0.0057549729697057,9.988389617470986,0.0827232092941124,0.0827232092941124,0.0905353629639327,True,True,True,False,True,0.0905353629639327,False,False,False,False,positive_harmless
886,887,7113299,7113298,1,positive,-1581.0216021453962,-0.0023813716411812,14.77747668854144,0.0593642777791867,0.0593642777791867,0.0652555822922497,True,True,True,False,True,0.0652555822922497,False,False,False,False,positive_harmless
887,888,109814219,109814218,1,positive,-5789.013174325228,-0.0016116125064786,17.51430057774468,0.0510949735157565,0.0510949735157565,0.0543812614326261,True,True,True,False,True,0.0543812614326261,False,False,False,False,positive_harmless
888,889,33868033,33868032,1,positive,-3258.7844406813383,-0.0018627884824469,16.337982148114918,0.0543502209908248,0.0543502209908248,0.0580902158457348,True,True,True,False,True,0.0580902158457348,False,False,False,False,positive_harmless
889,890,7102801,7102800,1,positive,-1542.9905183026567,-0.0023262407067119,14.775999771256355,0.0593694592245316,0.0593694592245316,0.064466073133591,True,True,True,False,True,0.064466073133591,False,False,False,False,positive_harmless
890,891,30642761,30642760,1,positive,-3120.5941371805966,-0.0018971613751282,16.237907009742973,0.0546463277876741,0.0546463277876741,0.0578939114446271,True,True,True,False,True,0.0578939114446271,False,False,False,False,positive_harmless
891,892,30776287,30776286,1,positive,-3139.4946518316865,-0.0019035465693557,16.24225504881919,0.0546333958735352,0.0546333958735352,0.0591546579044083,True,True,True,False,True,0.0591546579044083,False,False,False,False,positive_harmless
892,893,179662079,179662078,1,positive,-7312.158914685249,-0.0015101117104781,18.00658830555633,0.0498451720871688,0.0498451720871688,0.0534604288438405,True,True,True,False,True,0.0534604288438405,False,False,False,False,positive_harmless
893,894,33844361,33844360,1,positive,-3269.9969516694546,-0.0018700021850257,16.337282955557516,0.0543522787082852,0.0543522787082852,0.0585939985010802,True,True,True,False,True,0.0585939985010802,False,False,False,False,positive_harmless
894,895,604814921,604814920,1,positive,-13216.150246620178,-0.0013143554003156,19.220433053490883,0.0470091353875441,0.0470091353875441,0.0492165780619318,True,True,False,False,True,0.0492165780619318,False,True,False,False,positive_harmless
895,896,18002051,18002050,1,positive,-2421.9339542649686,-0.0020452977594599,15.705996253813709,0.0562756772421361,0.0562756772421361,0.060904601565583,True,True,True,False,True,0.060904601565583,False,False,False,False,positive_harmless
896,897,3437477,3437476,1,positive,-1081.205713368021,-0.0025745486310972,14.05024833002549,0.0620292697604796,0.0620292697604796,0.0654695768526705,True,True,True,False,True,0.0654695768526705,False,False,False,False,positive_harmless
897,898,178011803,178011802,1,positive,-7301.47943136096,-0.001516351699258,17.99736041504677,0.049868038899586,0.049868038899586,0.0534994171955925,True,True,True,False,True,0.0534994171955925,False,False,False,False,positive_harmless
898,899,40864177,40864176,1,positive,-3605.84906706214,-0.0018364631952662,16.5257643692459,0.0538031396444139,0.0538031396444139,0.0577574596493002,True,True,True,False,True,0.0577574596493002,False,False,False,False,positive_harmless
899,900,1197739,1197738,1,positive,-685.0168720991351,-0.0031953294776865,12.995946170816742,0.0663442634350069,0.0663442634350069,0.0724750996658737,True,True,True,False,True,0.0724750996658737,False,False,False,False,positive_harmless
900,901,112219777,112219776,1,positive,-5852.20146612823,-0.0016078811414265,17.535969801117066,0.0510386481085528,0.0510386481085528,0.0552387382691653,True,True,True,False,True,0.0552387382691653,False,False,False,False,positive_harmless
901,902,179662261,179662260,1,positive,-7304.093026429415,-0.0015084450132735,18.0065893185687,0.0498451695780604,0.0498451695780604,0.0527959244485922,True,True,True,False,True,0.0527959244485922,False,False,False,False,positive_harmless
902,903,604435093,604435092,1,positive,-13223.065234661102,-0.0013155379639036,19.21980484921865,0.047010519913096,0.047010519913096,0.0491846653022056,True,True,False,False,True,0.0491846653022056,False,True,False,False,positive_harmless
903,904,108532547,108532546,1,positive,-5734.401795461774,-0.001607845997277,17.50256065831231,0.0511255411732081,0.0511255411732081,0.0540662185454775,True,True,True,False,True,0.0540662185454775,False,False,False,False,positive_harmless
904,905,179151461,179151460,1,positive,-7344.015874654055,-0.0015193057143556,18.00374215685921,0.0498522226452599,0.0498522226452599,0.0532813829057262,True,True,True,False,True,0.0532813829057262,False,False,False,False,positive_harmless
905,906,604712503,604712502,1,positive,-13214.210822224615,-0.0013142958211374,19.22026370139813,0.0470095086216676,0.0470095086216676,0.0496511704472867,True,True,False,False,True,0.0496511704472867,False,True,False,False,positive_harmless
906,907,108595961,108595960,1,positive,-5739.126600459218,-0.001608599298084,17.503144773243942,0.0511240194304049,0.0511240194304049,0.0547479999666079,True,True,True,False,True,0.0547479999666079,False,False,False,False,positive_harmless
907,908,109527331,109527330,1,positive,-5778.346020057797,-0.0016112035292599,17.511684674249903,0.0511017814855867,0.0511017814855867,0.0546177716113432,True,True,True,False,True,0.0546177716113432,False,False,False,False,positive_harmless
908,909,7103477,7103476,1,positive,-1524.844517677091,-0.0022987463410786,14.776094940448528,0.0593691253168531,0.0593691253168531,0.0625995472242675,True,True,True,False,True,0.0625995472242675,False,False,False,False,positive_harmless
909,910,33486917,33486916,1,positive,-3263.9208540804684,-0.0018787632640357,16.326665383202304,0.0543835452065274,0.0543835452065274,0.0589292298645833,True,True,True,False,True,0.0589292298645833,False,False,False,False,positive_harmless
910,911,179436233,179436232,1,positive,-7313.986993968487,-0.001511639603493,18.005330454866257,0.0498482878245151,0.0498482878245151,0.0536850831213623,True,True,True,False,True,0.0536850831213623,False,False,False,False,positive_harmless
911,912,187510061,187510060,1,positive,-7466.607723295689,-0.0015026264921685,18.04934306060183,0.0497394974916682,0.0497394974916682,0.0524473870154861,True,True,True,False,True,0.0524473870154861,False,False,False,False,positive_harmless
912,913,109594997,109594996,1,positive,-5820.039280325174,-0.0016222197514615,17.51230228362608,0.0511001739750686,0.0511001739750686,0.054632572985037,True,True,True,False,True,0.054632572985037,False,False,False,False,positive_harmless
913,914,604814239,604814238,1,positive,-13221.644951462746,-0.0013149027405697,19.220431925872564,0.0470091378726762,0.0470091378726762,0.0493688680772857,True,True,False,False,True,0.0493688680772857,False,True,False,False,positive_harmless
914,915,179143049,179143048,1,positive,-7312.655704289675,-0.0015128610203861,18.00369520107414,0.0498523389820934,0.0498523389820934,0.0536214877934271,True,True,True,False,True,0.0536214877934271,False,False,False,False,positive_harmless
915,916,604811353,604811352,1,positive,-13247.386786460876,-0.0013174665509159,19.220427154148123,0.0470091483889731,0.0470091483889731,0.0502642768158267,True,True,False,False,True,0.0502642768158267,False,True,False,False,positive_harmless
916,917,617647,617646,1,positive,-526.6281805442413,-0.0037690714229521,12.333672375833435,0.0693733789906287,0.0693733789906287,0.0774150599023891,True,True,True,False,True,0.0774150599023891,False,False,False,False,positive_harmless
