candidate_id,x,source,selected_block_id,y,h,right_endpoint,post_P0_flag,finite_certificate_flag,right_endpoint_control_flag,containing_block_control_flag,x_minus_right_endpoint,partial_interval_used_flag,x_inside_full_block_flag,finite_certificate_outside_block_flag,partial_length,remainder_length,remainder_over_h,E_theta_partial,E_theta_full,E_theta_remainder,theta_additivity_delta,partial_sign,full_sign,sign_known_flag,sign_preserved_flag,sign_mismatch_flag,Q_R2Q_full,channel_full,positive_harmless_flag,negative_transfer_flag,near_forbidden_flag,forbidden_flag,boundary_slack_proxy,O2p4_Q_bdy,O2p4_boundary_local_proxy,boundary_repaid_flag,dangerous_sign_mismatch_flag,invalid_interval_flag,missing_selected_block_flag,missing_y_h_flag,missing_E_theta_flag,partial_full_additivity_failure_flag,boundary_repayment_unknown_for_mismatch_flag,near_forbidden_partial_full_unresolved_flag,forbidden_partial_full_unresolved_flag,partial_full_pass_flag,status
cand_00790,109515877,theta,theta_local:791:109515876:1,109515876.0,1.0,109515877.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,17.5115800921438,17.5115800921438,0.0,0.0,positive,positive,True,True,False,0.0549357814860258,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00791,3281233,theta,theta_local:792:3281232:1,3281232.0,1.0,3281233.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,14.003729824356268,14.003729824356268,0.0,0.0,positive,positive,True,True,False,0.0668612257977394,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00792,30819821,theta,theta_local:793:30819820:1,30819820.0,1.0,30819821.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,16.243668579922442,16.243668579922442,0.0,0.0,positive,positive,True,True,False,0.0585918386816566,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00793,40869523,theta,theta_local:794:40869522:1,40869522.0,1.0,40869523.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,16.525895184319918,16.525895184319918,0.0,0.0,positive,positive,True,True,False,0.0579407179303479,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00794,109516811,theta,theta_local:795:109516810:1,109516810.0,1.0,109516811.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,17.51158862055121,17.51158862055121,0.0,0.0,positive,positive,True,True,False,0.0550972136041918,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00795,109773007,theta,theta_local:796:109773006:1,109773006.0,1.0,109773007.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,17.51392521892955,17.51392521892955,0.0,0.0,positive,positive,True,True,False,0.0537023351121069,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00796,33411431,theta,theta_local:797:33411430:1,33411430.0,1.0,33411431.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,16.324408644903276,16.324408644903276,0.0,0.0,positive,positive,True,True,False,0.0588318641221281,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00797,3280793,theta,theta_local:798:3280792:1,3280792.0,1.0,3280793.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,14.003595719431765,14.003595719431765,0.0,0.0,positive,positive,True,True,False,0.0676751651816931,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00798,109494367,theta,theta_local:799:109494366:1,109494366.0,1.0,109494367.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,17.511383662975224,17.511383662975224,0.0,0.0,positive,positive,True,True,False,0.0544354326344731,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00799,109588943,theta,theta_local:800:109588942:1,109588942.0,1.0,109588943.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,17.512247042352456,17.512247042352456,0.0,0.0,positive,positive,True,True,False,0.0551859703215391,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00800,12776243,theta,theta_local:801:12776242:1,12776242.0,1.0,12776243.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,15.363097988733678,15.363097988733678,0.0,0.0,positive,positive,True,True,False,0.0615826442165738,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00801,30417553,theta,theta_local:802:30417552:1,30417552.0,1.0,30417553.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,16.23053040106024,16.23053040106024,0.0,0.0,positive,positive,True,True,False,0.0580181511169566,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00802,33925471,theta,theta_local:803:33925470:1,33925470.0,1.0,33925471.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,16.33967664715552,16.33967664715552,0.0,0.0,positive,positive,True,True,False,0.0580579226831622,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00803,178898003,theta,theta_local:804:178898002:1,178898002.0,1.0,178898003.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,18.00232638575594,18.00232638575594,0.0,0.0,positive,positive,True,True,False,0.0527469382777879,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00804,109709983,theta,theta_local:805:109709982:1,109709982.0,1.0,109709983.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,17.51335092383969,17.51335092383969,0.0,0.0,positive,positive,True,True,False,0.0550647003640815,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00805,108585227,theta,theta_local:806:108585226:1,108585226.0,1.0,108585227.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,17.50304592490346,17.50304592490346,0.0,0.0,positive,positive,True,True,False,0.0543407069590195,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00806,109720099,theta,theta_local:807:109720098:1,109720098.0,1.0,109720099.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,17.513443126330024,17.513443126330024,0.0,0.0,positive,positive,True,True,False,0.0549238276792854,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00807,604691687,theta,theta_local:808:604691686:1,604691686.0,1.0,604691687.0,True,False,True,True,0.0,False,True,False,1.0,0.0,0.0,19.22022927783623,19.22022927783623,0.0,0.0,positive,positive,True,True,False,0.0491088496551064,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00808,33492971,theta,theta_local:809:33492970:1,33492970.0,1.0,33492971.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,16.32684615388429,16.32684615388429,0.0,0.0,positive,positive,True,True,False,0.0587843967905765,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00809,604693769,theta,theta_local:810:604693768:1,604693768.0,1.0,604693769.0,True,False,True,True,0.0,False,True,False,1.0,0.0,0.0,19.22023272090724,19.22023272090724,0.0,0.0,positive,positive,True,True,False,0.0503376269382549,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00810,33844121,theta,theta_local:811:33844120:1,33844120.0,1.0,33844121.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,16.33727586424765,16.33727586424765,0.0,0.0,positive,positive,True,True,False,0.0585494753453541,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00811,30419107,theta,theta_local:812:30419106:1,30419106.0,1.0,30419107.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,16.230581488677487,16.230581488677487,0.0,0.0,positive,positive,True,True,False,0.0587260679523749,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00812,40395413,theta,theta_local:813:40395412:1,40395412.0,1.0,40395413.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,16.51422679688131,16.51422679688131,0.0,0.0,positive,positive,True,True,False,0.0577659682430466,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00813,17640283,theta,theta_local:814:17640282:1,17640282.0,1.0,17640283.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,15.68569565149813,15.68569565149813,0.0,0.0,positive,positive,True,True,False,0.0603442256773584,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00814,179434153,theta,theta_local:815:179434152:1,179434152.0,1.0,179434153.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,18.005318862937354,18.005318862937354,0.0,0.0,positive,positive,True,True,False,0.0538741721336456,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00815,3454793,theta,theta_local:816:3454792:1,3454792.0,1.0,3454793.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,14.055273100219722,14.055273100219722,0.0,0.0,positive,positive,True,True,False,0.0663843003850636,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00816,30802217,theta,theta_local:817:30802216:1,30802216.0,1.0,30802217.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,16.24309722587281,16.24309722587281,0.0,0.0,positive,positive,True,True,False,0.0585321383384456,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00817,31020079,theta,theta_local:818:31020078:1,31020078.0,1.0,31020079.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,16.25014526245346,16.25014526245346,0.0,0.0,positive,positive,True,True,False,0.0594310936382445,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00818,1185749,theta,theta_local:819:1185748:1,1185748.0,1.0,1185749.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,12.98588520039138,12.98588520039138,0.0,0.0,positive,positive,True,True,False,0.0716117424653728,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00819,33904331,theta,theta_local:820:33904330:1,33904330.0,1.0,33904331.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,16.3390533223024,16.3390533223024,0.0,0.0,positive,positive,True,True,False,0.0579569097919857,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00820,179381039,theta,theta_local:821:179381038:1,179381038.0,1.0,179381039.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,18.0050228108104,18.0050228108104,0.0,0.0,positive,positive,True,True,False,0.0529985614028999,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00821,179603471,theta,theta_local:822:179603470:1,179603470.0,1.0,179603471.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,18.00626203992625,18.00626203992625,0.0,0.0,positive,positive,True,True,False,0.0536815582664552,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00822,30406001,theta,theta_local:823:30406000:1,30406000.0,1.0,30406001.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,16.230150548211164,16.230150548211164,0.0,0.0,positive,positive,True,True,False,0.0593466964714865,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00823,179394233,theta,theta_local:824:179394232:1,179394232.0,1.0,179394233.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,18.00509636102991,18.00509636102991,0.0,0.0,positive,positive,True,True,False,0.0535472114495682,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00824,179410591,theta,theta_local:825:179410590:1,179410590.0,1.0,179410591.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,18.005187541520904,18.005187541520904,0.0,0.0,positive,positive,True,True,False,0.0534232251378626,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00825,604810681,theta,theta_local:826:604810680:1,604810680.0,1.0,604810681.0,True,False,True,True,0.0,False,True,False,1.0,0.0,0.0,19.22042604305725,19.22042604305725,0.0,0.0,positive,positive,True,True,False,0.0501523170498039,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00826,31018847,theta,theta_local:827:31018846:1,31018846.0,1.0,31018847.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,16.25010554545384,16.25010554545384,0.0,0.0,positive,positive,True,True,False,0.0593598199872785,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00827,30355397,theta,theta_local:828:30355396:1,30355396.0,1.0,30355397.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,16.2284848850314,16.2284848850314,0.0,0.0,positive,positive,True,True,False,0.0592740371209023,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00828,1507091,theta,theta_local:829:1507090:1,1507090.0,1.0,1507091.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,13.225691860656145,13.225691860656145,0.0,0.0,positive,positive,True,True,False,0.069946484813987,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00829,108592873,theta,theta_local:830:108592872:1,108592872.0,1.0,108592873.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,17.503116337159607,17.503116337159607,0.0,0.0,positive,positive,True,True,False,0.0539425138851413,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00830,108531679,theta,theta_local:831:108531678:1,108531678.0,1.0,108531679.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,17.502552660679388,17.502552660679388,0.0,0.0,positive,positive,True,True,False,0.0537885048618473,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00831,179380633,theta,theta_local:832:179380632:1,179380632.0,1.0,179380633.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,18.0050205474694,18.0050205474694,0.0,0.0,positive,positive,True,True,False,0.0536472988717289,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00832,187449623,theta,theta_local:833:187449622:1,187449622.0,1.0,187449623.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,18.049020689941184,18.049020689941184,0.0,0.0,positive,positive,True,True,False,0.0533469583478093,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00833,3439333,theta,theta_local:834:3439332:1,3439332.0,1.0,3439333.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,14.05078811520061,14.05078811520061,0.0,0.0,positive,positive,True,True,False,0.0667417119043933,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00834,30811943,theta,theta_local:835:30811942:1,30811942.0,1.0,30811943.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,16.243412932524684,16.243412932524684,0.0,0.0,positive,positive,True,True,False,0.0585590592521217,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00835,1189553,theta,theta_local:836:1189552:1,1189552.0,1.0,1189553.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,12.989088164268896,12.989088164268896,0.0,0.0,positive,positive,True,True,False,0.0738165199461072,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00836,30775181,theta,theta_local:837:30775180:1,30775180.0,1.0,30775181.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,16.242219111414734,16.242219111414734,0.0,0.0,positive,positive,True,True,False,0.0575277906754467,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00837,31040293,theta,theta_local:838:31040292:1,31040292.0,1.0,31040293.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,16.25079669266773,16.25079669266773,0.0,0.0,positive,positive,True,True,False,0.0583320902109802,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00838,109706111,theta,theta_local:839:109706110:1,109706110.0,1.0,109706111.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,17.513315630166108,17.513315630166108,0.0,0.0,positive,positive,True,True,False,0.0544823672840614,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00839,3293167,theta,theta_local:840:3293166:1,3293166.0,1.0,3293167.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,14.007360273707592,14.007360273707592,0.0,0.0,positive,positive,True,True,False,0.0681897010081382,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00840,109442429,theta,theta_local:841:109442428:1,109442428.0,1.0,109442429.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,17.51090920640216,17.51090920640216,0.0,0.0,positive,positive,True,True,False,0.0545916136692518,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00841,179148029,theta,theta_local:842:179148028:1,179148028.0,1.0,179148029.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,18.003722999701044,18.003722999701044,0.0,0.0,positive,positive,True,True,False,0.0529334073685359,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00842,1518427,theta,theta_local:843:1518426:1,1518426.0,1.0,1518427.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,13.233185488555364,13.233185488555364,0.0,0.0,positive,positive,True,True,False,0.0720703082374865,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00843,7108613,theta,theta_local:844:7108612:1,7108612.0,1.0,7108613.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,14.776817705393524,14.776817705393524,0.0,0.0,positive,positive,True,True,False,0.0639845617092927,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00844,30819511,theta,theta_local:845:30819510:1,30819510.0,1.0,30819511.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,16.243658521409802,16.243658521409802,0.0,0.0,positive,positive,True,True,False,0.0584555384497958,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00845,1510391,theta,theta_local:846:1510390:1,1510390.0,1.0,1510391.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,13.22787911566918,13.22787911566918,0.0,0.0,positive,positive,True,True,False,0.0698496571702368,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00846,17594219,theta,theta_local:847:17594218:1,17594218.0,1.0,17594219.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,15.683080940142546,15.683080940142546,0.0,0.0,positive,positive,True,True,False,0.0602853522506817,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00847,187509781,theta,theta_local:848:187509780:1,187509780.0,1.0,187509781.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,18.049341567347508,18.049341567347508,0.0,0.0,positive,positive,True,True,False,0.0535126337722001,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00848,30405577,theta,theta_local:849:30405576:1,30405576.0,1.0,30405577.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,16.230136603498202,16.230136603498202,0.0,0.0,positive,positive,True,True,False,0.0584289519707461,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00849,30419423,theta,theta_local:850:30419422:1,30419422.0,1.0,30419423.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,16.230591876831177,16.230591876831177,0.0,0.0,positive,positive,True,True,False,0.0588391093536454,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00850,109638391,theta,theta_local:851:109638390:1,109638390.0,1.0,109638391.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,17.51269815399019,17.51269815399019,0.0,0.0,positive,positive,True,True,False,0.0552138610279271,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00851,40840829,theta,theta_local:852:40840828:1,40840828.0,1.0,40840829.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,16.52519284978146,16.52519284978146,0.0,0.0,positive,positive,True,True,False,0.0581785538517203,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00852,108531433,theta,theta_local:853:108531432:1,108531432.0,1.0,108531433.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,17.5025503940575,17.5025503940575,0.0,0.0,positive,positive,True,True,False,0.0552671935291183,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00853,109722043,theta,theta_local:854:109722042:1,109722042.0,1.0,109722043.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,17.51346084398428,17.51346084398428,0.0,0.0,positive,positive,True,True,False,0.0547359397556698,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00854,17590231,theta,theta_local:855:17590230:1,17590230.0,1.0,17590231.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,15.682854249089136,15.682854249089136,0.0,0.0,positive,positive,True,True,False,0.0613662107477397,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00855,12895819,theta,theta_local:856:12895818:1,12895818.0,1.0,12895819.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,15.372413708270248,15.372413708270248,0.0,0.0,positive,positive,True,True,False,0.0616168261681965,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00856,604712203,theta,theta_local:857:604712202:1,604712202.0,1.0,604712203.0,True,False,True,True,0.0,False,True,False,1.0,0.0,0.0,19.220263205294494,19.220263205294494,0.0,0.0,positive,positive,True,True,False,0.0492150762316946,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00857,179382757,theta,theta_local:858:179382756:1,179382756.0,1.0,179382757.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,18.005032388142443,18.005032388142443,0.0,0.0,positive,positive,True,True,False,0.0535747962963188,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00858,1509019,theta,theta_local:859:1509018:1,1509018.0,1.0,1509019.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,13.226970328790664,13.226970328790664,0.0,0.0,positive,positive,True,True,False,0.0709615737150018,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00859,7102489,theta,theta_local:860:7102488:1,7102488.0,1.0,7102489.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,14.77595584395884,14.77595584395884,0.0,0.0,positive,positive,True,True,False,0.0636864195243564,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00860,30402013,theta,theta_local:861:30402012:1,30402012.0,1.0,30402013.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,16.23001938128946,16.23001938128946,0.0,0.0,positive,positive,True,True,False,0.0584739115607995,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00861,39641179,theta,theta_local:862:39641178:1,39641178.0,1.0,39641179.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,16.495379009667914,16.495379009667914,0.0,0.0,positive,positive,True,True,False,0.0577647807069204,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00862,109726417,theta,theta_local:863:109726416:1,109726416.0,1.0,109726417.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,17.513500707558627,17.513500707558627,0.0,0.0,positive,positive,True,True,False,0.0547346133640878,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00863,12830303,theta,theta_local:864:12830302:1,12830302.0,1.0,12830303.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,15.367320352836725,15.367320352836725,0.0,0.0,positive,positive,True,True,False,0.061618925562123,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00864,33864067,theta,theta_local:865:33864066:1,33864066.0,1.0,33864067.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,16.337865039683184,16.337865039683184,0.0,0.0,positive,positive,True,True,False,0.0578379832097438,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00865,31025143,theta,theta_local:866:31025142:1,31025142.0,1.0,31025143.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,16.250308498230464,16.250308498230464,0.0,0.0,positive,positive,True,True,False,0.0595441933396197,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00866,30801877,theta,theta_local:867:30801876:1,30801876.0,1.0,30801877.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,16.243086187645382,16.243086187645382,0.0,0.0,positive,positive,True,True,False,0.0578221710482515,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00867,359167,theta,theta_local:868:359166:1,359166.0,1.0,359167.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,11.791542740365744,11.791542740365744,0.0,0.0,positive,positive,True,True,False,0.0770398696559618,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
