candidate_id,block_id,x,y,h,p_star,E_theta_sign,DeltaD_sign,post_P0_flag,finite_zone_flag,finite_certificate_flag,O2_applicable_flag,B3_applicable_flag,endpoint_exclusion_flag,E_theta,Q_R2Q,Q_delta_D,Q_exc,epsilon_exported,epsilon,epsilon_export_difference,epsilon_abs,epsilon_positive_part,epsilon_negative_part,DeltaD,D_start,D_end,bridge_excursion_raw,scale_denominator,Q_reconstructed,formula_reconstruction_error,positive_flag,negative_flag,near_forbidden_flag,forbidden_flag,threshold_relevant_flag,sign_inconsistent_flag,E_theta_normalized,log_pstar,inv_log_pstar,sqrt_h_over_sqrt_x,rho_proxy,row_regime,residual_cap_0p03_pass_flag,residual_cap_0p025_pass_flag,failure_type,status
hexc_00561,562,30819749,30819748,1,30819749,positive,negative,False,True,True,True,True,False,16.243666243760785,0.0580547828799747,0.0569048466631077,0.0,0.001149936216867,0.0011499362168670008,8.673617379884035e-19,0.0011499362168670008,0.0011499362168670008,0.0,-16.92031617876046,-2820.354036444759,-2837.2743526235195,0.0,297.3440255262152,0.0580547828799747,0.0,True,False,False,False,False,True,0.05462920001508041,17.243666243760785,0.05799230777630172,0.00018012975207795968,1.0,finite_positive,True,True,,pass
hexc_00562,563,179149511,179149510,1,179149511,positive,negative,False,True,True,True,True,False,18.003731272155274,0.0531911372632449,0.0517258901905932,0.0,0.0014652470726516,0.0014652470726517,9.996344030316351e-17,0.0014652470726517,0.0014652470726517,0.0,-18.680381207155733,-6768.160320829333,-6786.840702036488,0.0,361.1418022642923,0.0531911372632449,0.0,True,False,False,False,False,True,0.049852249612964236,19.003731272155274,0.052621245042820834,7.47123137969777e-05,1.0,finite_positive,True,True,,pass
hexc_00563,564,33919969,33919968,1,33919969,positive,negative,False,True,True,True,True,False,16.339514454972466,0.0572929033583325,0.0565962698147988,0.0,0.0006966335435336,0.0006966335435336993,9.93129189996722e-17,0.0006966335435336993,0.0006966335435336993,0.0,-17.0161643899728,-3012.1185896444103,-3029.134754034383,0.0,300.65876153419913,0.0572929033583325,0.0,True,False,False,False,False,True,0.054345711967931094,17.339514454972466,0.05767174176628857,0.00017170078339584803,1.0,finite_positive,True,True,,pass
hexc_00564,565,108548483,108548482,1,108548483,positive,negative,False,True,True,True,True,False,17.50270747906425,0.0548290277819213,0.0531016434654513,0.0,0.0017273843164699,0.0017273843164700015,1.0148132334464322e-16,0.0017273843164700015,0.0017273843164700015,0.0,-18.179357414063816,-5257.736238539697,-5275.915595953761,0.0,342.3501840558202,0.0548290277819213,0.0,True,False,False,False,False,True,0.0511251586656382,18.502707479064252,0.05404614438894937,9.598162994639645e-05,1.0,finite_positive,True,True,,pass
hexc_00565,566,179410463,179410462,1,179410463,positive,negative,False,True,True,True,True,False,18.00518682807336,0.0529344425052005,0.0517219972119527,0.0,0.0012124452932477,0.0012124452932478005,1.0061396160665481e-16,0.0012124452932478005,0.0012124452932478005,0.0,-18.68183676307308,-6812.940654345959,-6831.622491109032,0.0,361.1971263699731,0.0529344425052005,0.0,True,False,False,False,False,True,0.04984864361747635,19.00518682807336,0.052617214923815325,7.465795960301848e-05,1.0,finite_positive,True,True,,pass
hexc_00566,567,187494809,187494808,1,187494809,positive,negative,False,True,True,True,True,False,18.04926171765816,0.0533769146537428,0.0516043928648815,0.0,0.0017725217888612,0.0017725217888613018,1.0169816377914032e-16,0.0017725217888613018,0.0017725217888613018,0.0,-18.725911652657487,-6906.523116634169,-6925.249028286827,0.0,362.87437198783675,0.0533769146537428,0.0,True,False,False,False,False,True,0.049739698118618184,19.049261717658162,0.05249547278113285,7.303068528045206e-05,1.0,finite_positive,True,True,,pass
hexc_00567,568,22049009,22049008,1,22049009,positive,negative,False,True,True,True,True,False,15.90877821553649,0.0601826318256086,0.058009915355913,3.1810882533527895e-15,0.0021727164696923,0.002172716469692419,1.1882855810441129e-16,0.002172716469692419,0.002172716469692419,0.0,-16.5854281505367,-2368.132840733392,-2384.718268883928,9.094947017729282e-13,285.90678074220136,0.0601826318256086,0.0,True,False,False,False,False,True,0.05564323509305377,16.90877821553649,0.05914087861659681,0.00021296364069928322,1.0,finite_positive,True,True,,pass
hexc_00568,569,12801863,12801862,1,12801863,positive,negative,False,True,True,True,True,False,15.365101265173926,0.0618257782739292,0.0598982842320005,0.0,0.0019274940419286,0.0019274940419286984,9.84455572616838e-17,0.0019274940419286984,0.0019274940419286984,0.0,-16.04175120017385,-1798.6916522699173,-1814.7334034700912,0.0,267.81653941939726,0.0618257782739292,0.0,True,False,False,False,False,True,0.05737174148573541,16.365101265173926,0.06110564082655996,0.0002794881586134579,1.0,finite_positive,True,True,,pass
hexc_00569,570,3457007,3457006,1,3457007,positive,negative,False,True,True,True,True,False,14.055913743778772,0.0670021121055387,0.064992626918314,0.0,0.0020094851872246,0.0020094851872246994,9.93129189996722e-17,0.0020094851872246994,0.0020094851872246994,0.0,-14.732563678778774,-932.7317470125232,-947.464310691302,0.0,226.68053866010652,0.0670021121055387,0.0,True,False,False,False,False,True,0.06200758930105926,15.055913743778772,0.06641908402359227,0.000537836002741777,1.0,finite_positive,True,True,,pass
hexc_00570,571,33876299,33876298,1,33876299,positive,negative,False,True,True,True,True,False,16.338226183292385,0.0575605054459224,0.0566003951369519,1.5127280133403276e-15,0.0009601103089689,0.0009601103089689894,8.944667923005412e-17,0.0009601103089689894,0.0009601103089689894,0.0,-17.01487611829225,-2969.194979437585,-2986.2098555558778,4.547473508864641e-13,300.6140871830056,0.0575605054459224,0.0,True,False,False,False,False,True,0.054349502833997664,17.338226183292385,0.05767602691465802,0.00017181141765211568,1.0,finite_positive,True,True,,pass
hexc_00571,572,109707049,109707048,1,109707049,positive,negative,False,True,True,True,True,False,17.513324180245785,0.0553866321277111,0.053071732978181,0.0,0.00231489914953,0.002314899149530099,9.8879238130678e-17,0.002314899149530099,0.002314899149530099,0.0,-18.189974115245604,-5266.5927148469,-5284.782688962146,0.0,342.74317220287327,0.0553866321277111,0.0,True,False,False,False,False,True,0.051097514409067395,18.513324180245785,0.05401515094015514,9.547347572799562e-05,1.0,finite_positive,True,True,,pass
hexc_00572,573,187422503,187422502,1,187422503,positive,negative,False,True,True,True,True,False,18.04887600060225,0.0527563650979463,0.0516054197487172,0.0,0.001150945349229,0.0011509453492291044,1.0430024899310553e-16,0.0011509453492291044,0.0011509453492291044,0.0,-18.72552593560249,-6962.72634042913,-6981.451866364732,0.0,362.85967688632047,0.0527563650979463,0.0,True,False,False,False,False,True,0.04974064948599054,19.048876000602252,0.05249653575194588,7.304477122916467e-05,1.0,finite_positive,True,True,,pass
hexc_00573,574,39640721,39640720,1,39640721,positive,negative,False,True,True,True,True,False,16.495367455958934,0.0571320591561566,0.0561015916580808,0.0,0.0010304674980758,0.001030467498075803,3.0357660829594124e-18,0.001030467498075803,0.001030467498075803,0.0,-17.1720173909589,-3208.4238313825745,-3225.5958487735334,0.0,306.087882419027,0.0571320591561566,0.0,True,False,False,False,False,True,0.0538909522506911,17.495367455958934,0.05715798782262212,0.00015882879005954642,1.0,finite_positive,True,True,,pass
hexc_00574,575,109549457,109549456,1,109549457,positive,negative,False,True,True,True,True,False,17.511886667352663,0.0540619683285294,0.0530757809188891,2.653987101521224e-15,0.0009861874096376,0.0009861874096376464,4.640385298237959e-17,0.0009861874096376464,0.0009861874096376464,0.0,-18.188536602352546,-5339.134568015671,-5357.323104618024,9.094947017729282e-13,342.6899479849093,0.0540619683285294,0.0,True,False,False,False,False,True,0.0511012557278856,18.511886667352663,0.05401934540597571,9.554212257137598e-05,1.0,finite_positive,True,True,,pass
hexc_00575,576,31038971,31038970,1,31038971,positive,negative,False,True,True,True,True,False,16.2507541019566,0.0595944719958201,0.0568819126581259,0.0,0.0027125593376941,0.0027125593376942023,1.0234868508263162e-16,0.0027125593376942023,0.0027125593376942023,0.0,-16.927404036956887,-2792.7378101595377,-2809.6652141964946,0.0,297.58851708617243,0.0595944719958201,0.0,True,False,False,False,False,True,0.05460813562658697,17.2507541019566,0.05796848033945246,0.00017949251483691698,1.0,finite_positive,True,True,,pass
hexc_00576,577,178897717,178897716,1,178897717,positive,negative,False,True,True,True,True,False,18.002324787078347,0.053307626629905,0.0517296524826795,0.0,0.0015779741472254,0.0015779741472254985,9.84455572616838e-17,0.0015779741472254985,0.0015779741472254985,0.0,-18.67897472207824,-6768.52284160025,-6787.201816322328,0.0,361.08834731361213,0.053307626629905,0.0,True,False,False,False,False,True,0.049855734534249546,19.002324787078347,0.05262513988183192,7.476487315300808e-05,1.0,finite_positive,True,True,,pass
hexc_00577,578,30405371,30405370,1,30405371,positive,negative,False,True,True,True,True,False,16.230129828402376,0.0588782474204922,0.0569486975079895,0.0,0.0019295499125027,0.001929549912502701,1.0842021724855044e-18,0.001929549912502701,0.001929549912502701,0.0,-16.906779763402483,-2782.8734290617485,-2799.780208825151,0.0,296.87737390360127,0.0588782474204922,0.0,True,False,False,False,False,True,0.05466947384704516,17.230129828402376,0.05803786796496371,0.0001813530427220231,1.0,finite_positive,True,True,,pass
hexc_00578,579,33453479,33453478,1,33453479,positive,negative,False,True,True,True,True,False,16.325666345109337,0.0580210470558037,0.056640645955332,0.0,0.0013804011004716,0.0013804011004717037,1.0364972768961422e-16,0.0013804011004717037,0.0013804011004717037,0.0,-17.002316280109426,-2934.4544118923027,-2951.456728172412,0.0,300.17871430205435,0.0580210470558037,0.0,True,False,False,False,False,True,0.05438648900561837,17.325666345109337,0.05771783780669876,0.00017289377445343346,1.0,finite_positive,True,True,,pass
hexc_00579,580,108832879,108832878,1,108832879,positive,negative,False,True,True,True,True,False,17.50532404342507,0.0551944556078763,0.053094268675935,0.0,0.0021001869319412,0.002100186931941299,9.8879238130678e-17,0.002100186931941299,0.002100186931941299,0.0,-18.18197397842505,-5249.083109586982,-5267.265083565407,0.0,342.447017952166,0.0551944556078763,0.0,True,False,False,False,False,True,0.051118342767611034,18.50532404342507,0.05403850252248349,9.585614099566896e-05,1.0,finite_positive,True,True,,pass
hexc_00580,581,618463,618462,1,618463,positive,negative,False,True,True,True,True,False,12.3349926468749,0.0758472344787391,0.0731722760275234,3.196646625557592e-16,0.0026749584512153,0.002674958451215389,8.890457814381136e-17,0.002674958451215389,0.002674958451215389,0.0,-13.011642581874868,-391.8947951702739,-404.9064377521488,5.684341886080803e-14,177.82202889220764,0.0758472344787391,0.0,True,False,False,False,False,True,0.06936706730723526,13.3349926468749,0.07499066752274162,0.0012715783899649351,1.0,finite_positive,True,True,,pass
hexc_00581,582,30816061,30816060,1,30816061,positive,negative,False,True,True,True,True,False,16.243546573069203,0.058953267494846,0.0569052340372607,1.529385572896721e-15,0.0020480334575837,0.002048033457583771,7.112366251504909e-17,0.002048033457583771,0.002048033457583771,0.0,-16.92019650806924,-2791.4164941212343,-2808.336690629304,4.547473508864641e-13,297.33989841760666,0.058953267494846,0.0,True,False,False,False,False,True,0.05462955580302088,17.243546573069203,0.05799271024452649,0.0001801405305264252,1.0,finite_positive,True,True,,pass
hexc_00582,583,108833357,108833356,1,108833357,positive,negative,False,True,True,True,True,False,17.50532843547052,0.0551126535106919,0.0530942562986715,0.0,0.0020183972120203,0.0020183972120204063,1.0625181290357943e-16,0.0020183972120204063,0.0020183972120204063,0.0,-18.18197837047046,-5256.670663940537,-5274.852642311008,0.0,342.44718050463354,0.0551126535106919,0.0,True,False,False,False,False,True,0.051118331328278116,18.505328435470513,0.054038489697012186,9.585593049363646e-05,1.0,finite_positive,True,True,,pass
hexc_00583,584,1188223,1188222,1,1188223,positive,negative,False,True,True,True,True,False,12.987969471727038,0.0716596292835551,0.0698374202477117,0.0,0.0018222090358433,0.0018222090358434029,1.0278236595162582e-16,0.0018222090358434029,0.0018222090358434029,0.0,-13.66461940672707,-555.1883239670831,-568.8529433738101,0.0,195.66328994196758,0.0716596292835551,0.0,True,False,False,False,False,True,0.06637918372720393,13.987969471727038,0.07149000446571135,0.000917383707063513,1.0,finite_positive,True,True,,pass
hexc_00584,585,178900037,178900036,1,178900037,positive,negative,False,True,True,True,True,False,18.002337755298377,0.0529724911905533,0.0517296177907042,0.0,0.001242873399849,0.0012428733998490968,9.6710833785707e-17,0.0012428733998490968,0.0012428733998490968,0.0,-18.678987690298527,-6775.214391788252,-6793.893379478551,0.0,361.08884016643816,0.0529724911905533,0.0,True,False,False,False,False,True,0.04985570239999798,19.002337755298377,0.05262510396759853,7.4764388370917e-05,1.0,finite_positive,True,True,,pass
hexc_00585,586,30372487,30372486,1,30372487,positive,negative,False,True,True,True,True,False,16.229047723692176,0.0591456035531357,0.0569522058727156,0.0,0.00219339768042,0.002193397680420102,1.0191500421363742e-16,0.002193397680420102,0.002193397680420102,0.0,-16.905697658692134,-2769.7328197911484,-2786.6385174498405,0.0,296.8400854652626,0.0591456035531357,0.0,True,False,False,False,False,True,0.0546726959004038,17.229047723692176,0.058041513149033205,0.00018145119076211212,1.0,finite_positive,True,True,,pass
hexc_00586,587,3459373,3459372,1,3459373,positive,negative,False,True,True,True,True,False,14.056597916739856,0.0670778427952545,0.0649897384637499,0.0,0.0020881043315045,0.002088104331504595,9.497611030973019e-17,0.002088104331504595,0.002088104331504595,0.0,-14.73324785173986,-932.3678605512636,-947.1011084030034,0.0,226.70114082637502,0.0670778427952545,0.0,True,False,False,False,False,True,0.06200497212100696,15.056597916739857,0.06641606593533354,0.0005376520477825365,1.0,finite_positive,True,True,,pass
hexc_00587,588,108625339,108625338,1,108625339,positive,negative,False,True,True,True,True,False,17.503415262373498,0.0546879388476579,0.0530996483753574,0.0,0.0015882904723004,0.0015882904723005034,1.0343288725511712e-16,0.0015882904723005034,0.0015882904723005034,0.0,-18.18006519737355,-5269.061766530252,-5287.241831727625,0.0,342.3763763718365,0.0546879388476579,0.0,True,False,False,False,False,True,0.05112331477965052,18.503415262373498,0.054044077043089965,9.594766885818857e-05,1.0,finite_positive,True,True,,pass
hexc_00588,589,179148199,179148198,1,179148199,positive,negative,False,True,True,True,True,False,18.00372394863652,0.0533955975603065,0.0517259097792976,0.0,0.0016696877810088,0.0016696877810088995,9.952975943416931e-17,0.0016696877810088995,0.0016696877810088995,0.0,-18.680373883636094,-6749.76509505865,-6768.445468942286,0.0,361.14152391598105,0.0533955975603065,0.0,True,False,False,False,False,True,0.04985226775757045,19.003723948636516,0.05262126532161862,7.471258737599435e-05,1.0,finite_positive,True,True,,pass
hexc_00589,590,30372071,30372070,1,30372071,positive,negative,False,True,True,True,True,False,16.22903402699197,0.059405209494254,0.0569522502824801,0.0,0.0024529592117738,0.0024529592117739016,1.0148132334464322e-16,0.0024529592117739016,0.0024529592117739016,0.0,-16.9056839619916,-2766.3090659514546,-2783.214749913446,0.0,296.8396135032472,0.059405209494254,0.0,True,False,False,False,False,True,0.054672736685848156,17.22903402699197,0.058041559290749785,0.00018145243340764798,1.0,finite_positive,True,True,,pass
hexc_00590,591,1188553,1188552,1,1188553,positive,negative,False,True,True,True,True,False,12.988247158814184,0.0720415041049189,0.0698360666787188,0.0,0.0022054374262,0.0022054374262000936,9.367506770274758e-17,0.0022054374262000936,0.0022054374262000936,0.0,-13.664897093814147,-545.0648764075713,-558.7297735013855,0.0,195.6710585760731,0.0720415041049189,0.0,True,False,False,False,False,True,0.06637796745891578,13.988247158814184,0.07148858528496091,0.0009172563431008444,1.0,finite_positive,True,True,,pass
hexc_00591,592,30775243,30775242,1,30775243,positive,negative,False,True,True,True,True,False,16.242221126023114,0.0592419667918848,0.0569095248633034,0.0,0.0023324419285813,0.002332441928581404,1.0364972768961422e-16,0.002332441928581404,0.002332441928581404,0.0,-16.91887106102331,-2786.4439534837406,-2803.362824544764,0.0,297.2941893586778,0.0592419667918848,0.0,True,False,False,False,False,True,0.054633496742942704,17.242221126023114,0.05799716827031832,0.00018025995346128196,1.0,finite_positive,True,True,,pass
hexc_00592,593,31020361,31020360,1,31020361,positive,negative,False,True,True,True,True,False,16.250154353298075,0.0594288049849526,0.0568838525341379,0.0,0.0025449524508146,0.002544952450814701,1.0104764247564901e-16,0.002544952450814701,0.002544952450814701,0.0,-16.92680428829817,-2793.9928613258853,-2810.9196656141835,0.0,297.56782521260857,0.0594288049849526,0.0,True,False,False,False,False,True,0.054609917391732585,17.250154353298075,0.05797049577175574,0.0001795463481056152,1.0,finite_positive,True,True,,pass
hexc_00593,594,7117519,7117518,1,7117519,positive,negative,False,True,True,True,True,False,14.778069767607407,0.0629010542370778,0.062080240199606,0.0,0.0008208140374717,0.0008208140374717995,9.952975943416931e-17,0.0008208140374717995,0.0008208140374717995,0.0,-15.454719702607465,-1364.8898126523927,-1380.3445323550002,0.0,248.94748559148692,0.0629010542370778,0.0,True,False,False,False,False,True,0.05936219734252565,15.778069767607409,0.06337910877115105,0.0003748311560937427,1.0,finite_positive,True,True,,pass
hexc_00594,595,180625573,180625572,1,180625573,positive,negative,False,True,True,True,True,False,18.01193678914428,0.0540405158920827,0.051703951658141,0.0,0.0023365642339416,0.0023365642339416987,9.84455572616838e-17,0.0023365642339416987,0.0023365642339416987,0.0,-18.688586724143534,-6751.785386123707,-6770.473972847851,0.0,361.45374047441766,0.0540405158920827,0.0,True,False,False,False,False,True,0.04983192805116122,19.01193678914428,0.05259853381013738,7.440641516010836e-05,1.0,finite_positive,True,True,,pass
hexc_00595,596,187503917,187503916,1,187503917,positive,negative,False,True,True,True,True,False,18.0493102938232,0.0530090126830941,0.0516042635448012,0.0,0.0014047491382928,0.0014047491382929017,1.0169816377914032e-16,0.0014047491382929017,0.0014047491382929017,0.0,-18.72596022882317,-6919.204188418528,-6937.930148647351,0.0,362.8762226703586,0.0530090126830941,0.0,True,False,False,False,False,True,0.049739578308550206,19.0493102938232,0.05249533891650939,7.302891152668214e-05,1.0,finite_positive,True,True,,pass
hexc_00596,597,187494523,187494522,1,187494523,positive,negative,False,True,True,True,True,False,18.04926019228144,0.0528707607606841,0.0516043969257703,0.0,0.0012663638349137,0.0012663638349138043,1.0430024899310553e-16,0.0012663638349138043,0.0012663638349138043,0.0,-18.725910127281168,-6932.763275470501,-6951.489185597782,0.0,362.87431387323807,0.0528707607606841,0.0,True,False,False,False,False,True,0.04973970188087367,19.049260192281434,0.05249547698472772,7.303074098012716e-05,1.0,finite_positive,True,True,,pass
hexc_00597,598,604874233,604874232,1,604874233,positive,negative,True,False,False,True,True,False,19.220531115046366,0.0500097816638249,0.0486638465993474,0.0,0.0013459350644774,0.0013459350644774992,9.93129189996722e-17,0.0013459350644774992,0.0013459350644774992,0.0,-19.89718105004613,-12435.84308092764,-12455.740261977686,0.0,408.86987857455824,0.0500097816638249,0.0,True,False,False,False,False,True,0.047008919272935545,20.220531115046366,0.04945468515690405,4.0660007816515325e-05,1.0,post_P0_positive_tail,True,True,,pass
hexc_00598,599,3293281,3293280,1,3293281,positive,negative,False,True,True,True,True,False,14.007394890241423,0.0680363504019927,0.0651981212062808,5.047770088927673e-16,0.0028382291957113,0.002838229195711398,9.80118763926896e-17,0.002838229195711398,0.002838229195711398,0.0,-14.684044825241472,-906.6574414620916,-921.3414862873332,1.1368683772161605e-13,225.2219013916444,0.0680363504019927,0.0,True,False,False,False,False,True,0.062193751156924965,15.007394890241423,0.06663381668261766,0.0005510431470228105,1.0,finite_positive,True,True,,pass
hexc_00599,600,39634897,39634896,1,39634897,positive,negative,False,True,True,True,True,False,16.49522052553676,0.0573656258538636,0.056102053945051,0.0,0.0012635719088125,0.0012635719088125996,9.952975943416931e-17,0.0012635719088125996,0.0012635719088125996,0.0,-17.17187046053641,-3192.1115341515133,-3209.2834046120497,0.0,306.0827412371627,0.0573656258538636,0.0,True,False,False,False,False,True,0.05389137740620186,17.49522052553676,0.05715846785356938,0.00015884045887875584,1.0,finite_positive,True,True,,pass
hexc_00600,601,231131,231130,1,231131,positive,negative,False,True,True,True,True,False,11.35073992833084,0.0819644318764493,0.0788470474415688,0.0,0.0031173844348804,0.0031173844348805074,1.0755285551056204e-16,0.0031173844348805074,0.0031173844348805074,0.0,-12.027389863330823,-237.9826506760952,-250.01004053942603,0.0,152.54077677726565,0.0819644318764493,0.0,True,False,False,False,False,True,0.07441118478703414,12.350739928330839,0.08096680893637331,0.0020800362362108984,1.0,finite_positive,True,True,,pass
hexc_00601,602,3281137,3281136,1,3281137,positive,negative,False,True,True,True,True,False,14.003700566633828,0.0679109811235516,0.0652138211816056,0.0,0.0026971599419459,0.002697159941945998,9.80118763926896e-17,0.002697159941945998,0.002697159941945998,0.0,-14.680350501633823,-905.9966072377264,-920.6769577393602,0.0,225.11103069320825,0.0679109811235516,0.0,True,False,False,False,False,True,0.06220797143307793,15.003700566633828,0.06665022376038768,0.0005520619535367933,1.0,finite_positive,True,True,,pass
hexc_00602,603,3279949,3279948,1,3279949,positive,negative,False,True,True,True,True,False,14.003338431458957,0.0689578925494887,0.0652153605746005,0.0,0.0037425319748881,0.0037425319748881913,9.150666335777657e-17,0.0037425319748881913,0.0037425319748881913,0.0,-14.679988366458929,-891.193331292073,-905.873319658532,0.0,225.10016408889325,0.0689578925494887,0.0,True,False,False,False,False,True,0.06220936572009323,15.003338431458955,0.0666518324950401,0.0005521619231131876,1.0,finite_positive,True,True,,pass
hexc_00603,604,108583547,108583546,1,108583547,positive,negative,False,True,True,True,True,False,17.503030453065875,0.0548036969719685,0.0531007330520803,0.0,0.0017029639198881,0.0017029639198881952,9.519295074422729e-17,0.0017029639198881952,0.0017029639198881952,0.0,-18.17968038806612,-5254.405804624359,-5272.585485012425,0.0,342.3621359470832,0.0548036969719685,0.0,True,False,False,False,False,True,0.051124317251517594,18.503030453065875,0.054045201002968904,9.596613141228299e-05,1.0,finite_positive,True,True,,pass
hexc_00604,605,108549391,108549390,1,108549391,positive,negative,False,True,True,True,True,False,17.502715843955013,0.0552486098001437,0.0531016198857352,0.0,0.0021469899144084,0.0021469899144084953,9.540979117872439e-17,0.0021469899144084953,0.0021469899144084953,0.0,-18.17936577895489,-5239.086713564061,-5257.266079343016,0.0,342.35049360214384,0.0552486098001437,0.0,True,False,False,False,False,True,0.051125136873018395,18.502715843955013,0.05404611995523393,9.598122850931127e-05,1.0,finite_positive,True,True,,pass
hexc_00605,606,179378777,179378776,1,179378777,positive,negative,False,True,True,True,True,False,18.00501020070247,0.0534127556850271,0.0517224695820737,0.0,0.0016902861029533,0.001690286102953395,9.497611030973019e-17,0.001690286102953395,0.001690286102953395,0.0,-18.68166013570226,-6751.863983344511,-6770.545643480214,0.0,361.19041272880486,0.0534127556850271,0.0,True,False,False,False,False,True,0.049849081166562684,19.00501020070247,0.05261770393383097,7.466455321372757e-05,1.0,finite_positive,True,True,,pass
hexc_00606,607,108835721,108835720,1,108835721,positive,negative,False,True,True,True,True,False,17.505350156516258,0.0538377238745202,0.053094195086478,0.0,0.0007435287880421,0.0007435287880422012,1.0115606269289756e-16,0.0007435287880422012,0.0007435287880422012,0.0,-18.182000091515874,-5362.338798083763,-5380.520798175279,0.0,342.44798441527627,0.0538377238745202,0.0,True,False,False,False,False,True,0.05111827475465019,18.505350156516258,0.05403842626819313,9.585488945376407e-05,1.0,finite_positive,True,True,,pass
hexc_00607,608,604715329,604715326,3,604715411,positive,negative,True,False,False,True,True,False,37.44053674605736,0.0575299398750813,0.0561928873996106,0.0093654812356028,-0.0080284287601321,-0.008028428760132097,3.469446951953614e-18,0.008028428760132097,0.0,0.008028428760132097,-39.79383661605789,-12518.63653114818,-12558.430367764238,6.632306104329473,708.1650090885637,0.0575299398750813,0.0,True,False,False,False,False,True,0.05286979201958144,20.22026851028334,0.04945532743501572,7.043445175334198e-05,1.0,post_P0_positive_tail,True,True,,pass
hexc_00608,609,7050133,7050132,1,7050133,positive,negative,False,True,True,True,True,False,14.768557039858733,0.0632807219153433,0.0621169074219217,0.0,0.0011638144934215,0.0011638144934216013,1.0126448291014611e-16,0.0011638144934216013,0.0011638144934216013,0.0,-15.445206974858593,-1345.6106234294812,-1361.0558304043398,0.0,248.64739111927835,0.0632807219153433,0.0,True,False,False,False,False,True,0.059395584137756446,15.768557039858731,0.06341734360805908,0.0003766182360958539,1.0,finite_positive,True,True,,pass
hexc_00609,610,39690817,39690816,1,39690817,positive,negative,False,True,True,True,True,False,16.496630409077497,0.0572432765201052,0.0560976183445912,1.4854612993050434e-15,0.0011456581755124,0.0011456581755125146,1.1449174941446927e-16,0.0011456581755125146,0.0011456581755125146,0.0,-17.173280344077284,-3194.8803857818343,-3212.053666125912,4.547473508864641e-13,306.1320756718554,0.0572432765201052,0.0,True,False,False,False,False,True,0.05388729806529755,17.496630409077497,0.05715386200769183,0.00015872852506251415,1.0,finite_positive,True,True,,pass
hexc_00610,611,12787499,12787498,1,12787499,positive,negative,False,True,True,True,True,False,15.363978611040649,0.0624350554689092,0.0599023107295336,0.0,0.0025327447393755,0.002532744739375599,9.8879238130678e-17,0.002532744739375599,0.002532744739375599,0.0,-16.04062854604058,-1792.3954807162474,-1808.436109262288,0.0,267.7797959825958,0.0624350554689092,0.0,True,False,False,False,False,True,0.05737542130340268,16.363978611040647,0.061109832991672816,0.00027964508692162585,1.0,finite_positive,True,True,,pass
hexc_00611,612,179471947,179471946,1,179471947,positive,negative,False,True,True,True,True,False,18.005529469556407,0.0533176291738061,0.0517210808802791,0.0,0.0015965482935269,0.0015965482935269976,9.75781955236954e-17,0.0015965482935269976,0.0015965482935269976,0.0,-18.682179404556337,-6773.931564865312,-6792.613744269868,0.0,361.210150418177,0.0533176291738061,0.0,True,False,False,False,False,True,0.04984779483276205,19.005529469556407,0.05261626631353934,7.464517024159125e-05,1.0,finite_positive,True,True,,pass
hexc_00612,613,3454541,3454540,1,3454541,positive,negative,False,True,True,True,True,False,14.055200155417774,0.0671373968539844,0.0649956398328031,5.015764288214365e-16,0.0021417570211807,0.002141757021180799,9.8879238130678e-17,0.002141757021180799,0.002141757021180799,0.0,-14.731850090417764,-931.1373596804827,-945.8692097709004,1.1368683772161605e-13,226.65905171969138,0.0671373968539844,0.0,True,False,False,False,False,True,0.06201031923842954,15.055200155417774,0.06642223216408978,0.0005380279337355131,1.0,finite_positive,True,True,,pass
hexc_00613,614,178894333,178894332,1,178894333,positive,negative,False,True,True,True,True,False,18.002305871062745,0.0522469832588965,0.0517297030860038,0.0,0.0005172801728926,0.0005172801728926951,9.508453052697874e-17,0.0005172801728926951,0.0005172801728926951,0.0,-18.67895580606273,-6908.470313483922,-6927.149269289985,0.0,361.08762841742566,0.0522469832588965,0.0,True,False,False,False,False,True,0.04985578140675499,19.002305871062745,0.05262519226799883,7.476558028310563e-05,1.0,finite_positive,True,True,,pass
hexc_00614,615,12772597,12772596,1,12772597,positive,negative,False,True,True,True,True,False,15.362812574599436,0.0613475132513681,0.0599064933944401,0.0,0.001441019856928,0.0014410198569280025,2.6020852139652106e-18,0.0014410198569280025,0.0014410198569280025,0.0,-16.03946250959939,-1829.245519873837,-1845.2849823834365,0.0,267.74163535146937,0.0613475132513681,0.0,True,False,False,False,False,True,0.05737924381627232,16.362812574599435,0.06111418776209262,0.00027980817263895705,1.0,finite_positive,True,True,,pass
hexc_00615,616,39639547,39639546,1,39639547,positive,negative,False,True,True,True,True,False,16.495337839510107,0.058118617673595,0.0561016848396584,0.0,0.0020169328339365,0.0020169328339365994,9.93129189996722e-17,0.0020169328339365994,0.0020169328339365994,0.0,-17.1719877745104,-3164.566268129286,-3181.7382559037965,0.0,306.08684611859417,0.058118617673595,0.0,True,False,False,False,False,True,0.0538910379478344,17.495337839510107,0.05715808458077774,0.00015883114204932725,1.0,finite_positive,True,True,,pass
