rank_metric,rank,candidate_id,block_id,x,y,h,p_star,row_regime,post_P0_by_pstar,threshold_relevant_flag,forbidden_flag,finite_zone_flag,C_bridge,C_bridge_sq,B_abs_max,B_L2_exported,B_sq_over_h,kappa_L2,Q_energy_L2,Q_exc,bridge_energy_fraction
bridge_energy_fraction,15,hexc_00001,2,24181,24178,3,24317,finite_positive,False,False,False,True,2.6590384376271583,7.070485412778679,3.256685045547357,4.605589673248806,7.070485412778683,0.70711576075991,0.0260719675992124,0.0184358992034248,0.00029921548732170635
bridge_energy_fraction,16,hexc_00031,32,3293113,3292080,1033,3293113,finite_negative,False,False,False,True,3.230109292206322,10.433606039597626,44.40858594402789,103.81673775892055,10.433606039597755,0.4277594047228845,0.0143419944171364,0.0061349229944132,0.00021675431711153136
bridge_energy_fraction,17,hexc_00029,30,4994789,4991760,3029,4994789,finite_negative,False,False,False,True,2.602404479570237,6.7725090752872354,74.79600740040587,143.2268480035957,6.772509075287258,0.5222205783550313,0.0109392128733572,0.0057126820734734,0.00019400084892647062
bridge_energy_fraction,18,hexc_00081,82,12782500,12782006,494,12782599,finite_negative,False,False,False,True,7.438244050688833,55.327474557607815,64.68278396224969,165.32323621154507,55.327474557607935,0.3912504100723165,0.0277787667189073,0.0108684538700757,0.00019055396233561665
bridge_energy_fraction,19,hexc_00066,67,39699197,39695992,3205,39699197,finite_negative,False,False,False,True,5.402608236258764,29.188175754491038,147.75622177868354,305.8563442094084,29.188175754491137,0.4830902630468882,0.0176475393958707,0.0085253544488815,0.00018718654451846723
bridge_energy_fraction,20,hexc_00039,40,30417481,30409154,8327,30417481,finite_negative,False,False,False,True,3.924855301745167,15.404489139637146,231.2263682727644,358.15245506035376,15.404489139637171,0.6456087763904863,0.0132198484570757,0.0085348501864403,0.00018634179473541566
bridge_energy_fraction,21,hexc_00030,31,7108243,7105465,2778,7108243,finite_negative,False,False,False,True,3.061053689568366,9.370049690420108,89.51022293063807,161.3381481237069,9.370049690420151,0.5547988741137939,0.0122980144137617,0.0068229245505902,0.00018305053035073333
bridge_energy_fraction,22,hexc_00044,45,12836777,12833438,3339,12836777,finite_negative,False,False,False,True,3.2472701683812617,10.544763546458867,94.22200439377092,187.64052196054732,10.544763546459013,0.502141026945027,0.0121209451709498,0.0060864238556851,0.00016592655673394277
bridge_energy_fraction,23,hexc_00054,55,12895717,12894136,1581,12895717,finite_negative,False,False,False,True,4.173567953245745,17.418669460359876,87.99334457305758,165.94853544647233,17.418669460359947,0.5302447794210291,0.0155697804405851,0.0082557947953519,0.000158916949664352
bridge_energy_fraction,24,hexc_00038,39,39690667,39682692,7975,39690667,finite_negative,False,False,False,True,3.893281737544136,15.157642687894686,188.65092151155025,347.6811764188016,15.157642687894905,0.5425974551015359,0.0127176592353945,0.0069005695359736,0.0001527009753997944
bridge_energy_fraction,25,hexc_00035,36,39707851,39704004,3847,39707851,finite_negative,False,False,False,True,4.938161259893362,24.385436628711595,209.64678474559517,306.2854464558407,24.38543662871164,0.684481705453216,0.0161300283803644,0.0110407093348006,0.0001517244341785868
