q,N_total,d_emp,g,g2,total_abs_weighted_discrepancy,max_interval_abs_component
180318553,1,6.058182787491064e-06,3.075524387510544e-17,9.458850258172105e-34,1.0697865320524114e-33,5.348932660262059e-34
180318577,1,6.058182787491064e-06,3.0755235688197374e-17,9.458845222365694e-34,1.0697859625077293e-33,5.348929812538641e-34
180319297,1,6.058182787491064e-06,3.075499008247557e-17,9.458694149731707e-34,1.0697688763434703e-33,5.348844381717352e-34
180319693,1,6.058182787491064e-06,3.075485500058262e-17,9.458611061068617e-34,1.069759479098529e-33,5.348797395492645e-34
180319957,1,6.058182787491064e-06,3.075476494648174e-17,9.45855566913342e-34,1.0697532143258937e-33,5.3487660716294695e-34
180320197,1,6.058182787491064e-06,3.0754683079460535e-17,9.458505313180561e-34,1.0697475191178401e-33,5.3487375955891965e-34
180320233,1,6.058182787491064e-06,3.0754670799435547e-17,9.458497759816534e-34,1.0697466648398995e-33,5.3487333241995e-34
180320533,1,6.058182787491064e-06,3.0754568466180016e-17,9.458434815409542e-34,1.0697395458902346e-33,5.348697729451179e-34
180320689,1,6.058182787491064e-06,3.0754515253088994e-17,9.458402084524836e-34,1.0697358440598138e-33,5.34867922029907e-34
180320839,1,6.058182787491064e-06,3.075446408678556e-17,9.458370612653828e-34,1.0697322846225885e-33,5.34866142311293e-34
180321133,1,6.058182787491064e-06,3.075436380120122e-17,9.458308928166358e-34,1.0697253081685638e-33,5.3486265408428175e-34
180321709,1,6.058182787491064e-06,3.0754167324743625e-17,9.458188078383285e-34,1.0697116401786076e-33,5.348558200893033e-34
180321721,1,6.058182787491064e-06,3.0754163231504114e-17,9.458185560699996e-34,1.0697113554311388e-33,5.348556777155685e-34
180322069,1,6.058182787491064e-06,3.075404452791374e-17,9.45811254824901e-34,1.0697030977957376e-33,5.3485154889786855e-34
180322249,1,6.058182787491064e-06,3.07539831297746e-17,9.458074783464605e-34,1.0696988266362782e-33,5.348494133181394e-34
180322399,1,6.058182787491064e-06,3.0753931964799095e-17,9.458043312954915e-34,1.0696952673530142e-33,5.348476336765073e-34
180322489,1,6.058182787491064e-06,3.075390126587508e-17,9.458024430711929e-34,1.069693131790162e-33,5.34846565895081e-34
180322579,1,6.058182787491064e-06,3.075387056699703e-17,9.458005548516063e-34,1.0696909962326398e-33,5.348454981163191e-34
180322717,1,6.058182787491064e-06,3.0753823495473304e-17,9.457976595907258e-34,1.0696877217214536e-33,5.348438608607267e-34
180322741,1,6.058182787491064e-06,3.075381530913239e-17,9.457971560682256e-34,1.0696871522425265e-33,5.348435761212633e-34
180322777,1,6.058182787491064e-06,3.075380302962713e-17,9.457964007851027e-34,1.0696862980248461e-33,5.348431490124231e-34
180322819,1,6.058182787491064e-06,3.075378870354696e-17,9.457955196224127e-34,1.0696853014386312e-33,5.348426507193153e-34
180322843,1,6.058182787491064e-06,3.0753780517219935e-17,9.457950161013365e-34,1.0696847319613137e-33,5.348423659806572e-34
180322981,1,6.058182787491064e-06,3.075373344590295e-17,9.457921208616499e-34,1.0696814574740991e-33,5.3484072873704974e-34
180322993,1,6.058182787491064e-06,3.075372935275006e-17,9.457918691022008e-34,1.0696811727366739e-33,5.348405863683365e-34
180322999,1,6.058182787491064e-06,3.0753727306173925e-17,9.457917432225078e-34,1.0696810303679955e-33,5.348405151839977e-34
180323023,1,6.058182787491064e-06,3.075371911987141e-17,9.457912397039443e-34,1.0696804608935208e-33,5.348402304467606e-34
180323071,1,6.058182787491064e-06,3.0753702747276185e-17,9.457902326678227e-34,1.0696793219457095e-33,5.348396609728548e-34
180323107,1,6.058182787491064e-06,3.0753690467838343e-17,9.45789477391611e-34,1.0696784677358465e-33,5.348392338679228e-34
180323113,1,6.058182787491064e-06,3.075368842126609e-17,9.457893515123159e-34,1.0696783253676173e-33,5.34839162683809e-34
180323179,1,6.058182787491064e-06,3.0753665908984737e-17,9.457879668414499e-34,1.0696767593186757e-33,5.348383796593381e-34
180323329,1,6.058182787491064e-06,3.075361474480087e-17,9.457848198716334e-34,1.069673200127194e-33,5.348366000635973e-34
180323791,1,6.058182787491064e-06,3.0753457159916795e-17,9.457751272868376e-34,1.0696622379104423e-33,5.348311189552213e-34
180323839,1,6.058182787491064e-06,3.0753440787530766e-17,9.45774120272161e-34,1.0696610989868855e-33,5.348305494934426e-34
180324019,1,6.058182787491064e-06,3.075337939119959e-17,9.457703439790595e-34,1.069656828037043e-33,5.348284140185219e-34
180324043,1,6.058182787491064e-06,3.075337120503599e-17,9.457698404747368e-34,1.0696562585786749e-33,5.348281292893379e-34
180324139,1,6.058182787491064e-06,3.0753338460414286e-17,9.457678264607966e-34,1.0696539807489919e-33,5.348269903744963e-34
180324229,1,6.058182787491064e-06,3.0753307762378936e-17,9.457659383275965e-34,1.069651845289173e-33,5.3482592264458565e-34
180324337,1,6.058182787491064e-06,3.0753270924797186e-17,9.457636725739759e-34,1.0696492827444191e-33,5.3482464137221e-34
180324343,1,6.058182787491064e-06,3.075326887826681e-17,9.45763546698974e-34,1.0696491403810473e-33,5.348245701905239e-34
180324583,1,6.058182787491064e-06,3.075318701721917e-17,9.457585117160579e-34,1.0696434458655771e-33,5.348217229327887e-34
180324733,1,6.058182787491064e-06,3.075313585423037e-17,9.457553648687497e-34,1.0696398868126526e-33,5.348199434063258e-34
180324979,1,6.058182787491064e-06,3.0753051947205147e-17,9.457502040674982e-34,1.0696340499978981e-33,5.348170249989492e-34
180325003,1,6.058182787491064e-06,3.075304376117229e-17,9.45749700576578e-34,1.0696334805546875e-33,5.3481674027734425e-34
180325153,1,6.058182787491064e-06,3.0752992598540995e-17,9.457465537659172e-34,1.0696299215432089e-33,5.348149607716051e-34
180325459,1,6.058182787491064e-06,3.075288822716904e-17,9.457401343127523e-34,1.0696226612056934e-33,5.34811330602847e-34
180325471,1,6.058182787491064e-06,3.075288413418489e-17,9.457398825706009e-34,1.0696223764878312e-33,5.348111882439156e-34
180325489,1,6.058182787491064e-06,3.07528779947102e-17,9.457395049575307e-34,1.0696219494112145e-33,5.348109747056072e-34
180325573,1,6.058182787491064e-06,3.0752849343852597e-17,9.457377427656952e-34,1.0696199563898214e-33,5.348099781949102e-34
180325603,1,6.058182787491064e-06,3.075283911141315e-17,9.457371134124623e-34,1.06961924459759e-33,5.348096222987949e-34
180325627,1,6.058182787491064e-06,3.0752830925465276e-17,9.457366099302535e-34,1.0696186751642327e-33,5.348093375821162e-34
180326053,1,6.058182787491064e-06,3.075268562543438e-17,9.457276731767985e-34,1.06960856778519e-33,5.348042838925949e-34
180326449,1,6.058182787491064e-06,3.0752550558723565e-17,9.45719365866849e-34,1.0695991723004753e-33,5.347995861502378e-34
180326539,1,6.058182787491064e-06,3.075251986186793e-17,9.457174778545816e-34,1.0695970369774281e-33,5.3479851848871406e-34
180326593,1,6.058182787491064e-06,3.075250144377661e-17,9.457163450494826e-34,1.0695957557861578e-33,5.347978778930786e-34
180326623,1,6.058182787491064e-06,3.075249121151081e-17,9.457157157140498e-34,1.069595044014057e-33,5.347975220070291e-34
180326689,1,6.058182787491064e-06,3.075246870054402e-17,9.457143311779394e-34,1.0695934781175222e-33,5.347967390587618e-34
180326983,1,6.058182787491064e-06,3.0752368424719485e-17,9.45708163729684e-34,1.0695865027950466e-33,5.347932513975236e-34
180327067,1,6.058182787491064e-06,3.0752339774573984e-17,9.45706401610845e-34,1.0695845098562109e-33,5.347922549281059e-34
180327073,1,6.058182787491064e-06,3.075233772813656e-17,9.457062757453711e-34,1.0695843675036152e-33,5.347921837518079e-34
180327229,1,6.058182787491064e-06,3.075228452083502e-17,9.457030032503894e-34,1.0695806663444241e-33,5.34790333172212e-34
180327283,1,6.058182787491064e-06,3.0752266102955125e-17,9.457018704669627e-34,1.069579385177665e-33,5.347896925888322e-34
180327463,1,6.058182787491064e-06,3.0752204710141643e-17,9.456980945344579e-34,1.0695751146356552e-33,5.347875573178271e-34
180327781,1,6.058182787491064e-06,3.0752096249953777e-17,9.456914237664211e-34,1.0695675700635257e-33,5.34783785031762e-34
180327943,1,6.058182787491064e-06,3.0752040996871135e-17,9.45688025473243e-34,1.0695637266278259e-33,5.347818633139132e-34
180328243,1,6.058182787491064e-06,3.0751938676740943e-17,9.456817323780356e-34,1.0695566091999017e-33,5.347783045999501e-34
180328657,1,6.058182787491064e-06,3.0751797475799896e-17,9.456730479926129e-34,1.0695467872465856e-33,5.347733936232929e-34
180328663,1,6.058182787491064e-06,3.07517954294166e-17,9.456729221326875e-34,1.0695466449002653e-33,5.3477332245013255e-34
180328849,1,6.058182787491064e-06,3.075173199163559e-17,9.456690204853837e-34,1.06954223217607e-33,5.347711160880354e-34
180328963,1,6.058182787491064e-06,3.0751693110512e-17,9.456666291631112e-34,1.0695395276144258e-33,5.3476976380721315e-34
180328999,1,6.058182787491064e-06,3.0751680832277763e-17,9.456658740102796e-34,1.069538673544105e-33,5.347693367720521e-34
180329503,1,6.058182787491064e-06,3.075150893777059e-17,9.456553019497844e-34,1.0695267166491058e-33,5.3476335832455306e-34
180329689,1,6.058182787491064e-06,3.075144550087608e-17,9.456514003933519e-34,1.0695223040276858e-33,5.347611520138431e-34
180329869,1,6.058182787491064e-06,3.0751384110519915e-17,9.456476247127368e-34,1.0695180337705596e-33,5.347590168852805e-34
180329911,1,6.058182787491064e-06,3.075136978612993e-17,9.456467437233047e-34,1.0695170373802982e-33,5.347585186901491e-34
180329983,1,6.058182787491064e-06,3.0751345230056096e-17,9.456452334580938e-34,1.0695153292854038e-33,5.3475766464270235e-34
180330079,1,6.058182787491064e-06,3.0751312488670064e-17,9.456432197758354e-34,1.0695130518308489e-33,5.347565259154252e-34
180330253,1,6.058182787491064e-06,3.075125314504117e-17,9.456395699904044e-34,1.0695089239599233e-33,5.347544619799614e-34
180330889,1,6.058182787491064e-06,3.0751036235307353e-17,9.456262295451858e-34,1.0694938360494076e-33,5.347469180247042e-34
180331093,1,6.058182787491064e-06,3.0750966660973204e-17,9.456219505842855e-34,1.0694889965872994e-33,5.347444982936495e-34
180331171,1,6.058182787491064e-06,3.0750940059084305e-17,9.456203145173959e-34,1.0694871462119612e-33,5.347435731059807e-34
180331513,1,6.058182787491064e-06,3.0750823420440495e-17,9.456131410351117e-34,1.0694790330750302e-33,5.347395165375151e-34
180331573,1,6.058182787491064e-06,3.075080295758895e-17,9.456118825364612e-34,1.0694776097256044e-33,5.34738804862803e-34
180331579,1,6.058182787491064e-06,3.0750800911304916e-17,9.456117566867113e-34,1.069477467390792e-33,5.347387336953969e-34
180331609,1,6.058182787491064e-06,3.0750790679887826e-17,9.45611127438276e-34,1.069476755717087e-33,5.347383778585441e-34
180331771,1,6.058182787491064e-06,3.0750735430323775e-17,9.456077295057699e-34,1.0694729126893062e-33,5.347364563446536e-34
180332101,1,6.058182787491064e-06,3.0750622885376104e-17,9.456008078386165e-34,1.0694650843527792e-33,5.34732542176389e-34
180332377,1,6.058182787491064e-06,3.075052875734889e-17,9.45595018856541e-34,1.0694585370717775e-33,5.347292685358885e-34
180332941,1,6.058182787491064e-06,3.075033641011549e-17,9.455831893352743e-34,1.0694451580011851e-33,5.347225790005927e-34
180333469,1,6.058182787491064e-06,3.075015634200067e-17,9.455721150574841e-34,1.0694326331034345e-33,5.347163165517175e-34
180333553,1,6.058182787491064e-06,3.0750127694946415e-17,9.455703532555106e-34,1.0694306405229723e-33,5.347153202614856e-34
180333619,1,6.058182787491064e-06,3.0750105186574725e-17,9.455689689854098e-34,1.0694290749272909e-33,5.3471453746364545e-34
180334039,1,6.058182787491064e-06,3.0749961952061204e-17,9.455601600532117e-34,1.069419112112816e-33,5.347095560564077e-34
180334153,1,6.058182787491064e-06,3.07499230742945e-17,9.455577690750294e-34,1.069416407940333e-33,5.347082039701668e-34
180334201,1,6.058182787491064e-06,3.074990670473058e-17,9.455567623496347e-34,1.0694152693439505e-33,5.347076346719754e-34
180334243,1,6.058182787491064e-06,3.074989238137287e-17,9.45555881466013e-34,1.0694142730733609e-33,5.347071365366794e-34
180334489,1,6.058182787491064e-06,3.074980848762155e-17,9.455507220254024e-34,1.0694084377974765e-33,5.347042188987384e-34
180334579,1,6.058182787491064e-06,3.0749777794871477e-17,9.455488344339709e-34,1.0694063029503917e-33,5.347031514751952e-34
180334699,1,6.058182787491064e-06,3.0749736871276205e-17,9.455463176527234e-34,1.0694034564958962e-33,5.347017282479482e-34
180334831,1,6.058182787491064e-06,3.0749691855415764e-17,9.455435492030226e-34,1.0694003254068915e-33,5.347001627034456e-34
180334939,1,6.058182787491064e-06,3.074965502433074e-17,9.455412841153486e-34,1.0693977636153188e-33,5.346988818076594e-34
180335011,1,6.058182787491064e-06,3.074963047031082e-17,9.455397740606678e-34,1.0693960557585318e-33,5.346980278792663e-34
180335503,1,6.058182787491064e-06,3.0749462685295185e-17,9.45529455434361e-34,1.069384385495075e-33,5.346921927475373e-34
180335647,1,6.058182787491064e-06,3.074941357774552e-17,9.455264353752404e-34,1.0693809698383246e-33,5.346904849191623e-34
180335923,1,6.058182787491064e-06,3.07493194552708e-17,9.455206469622953e-34,1.0693744232010038e-33,5.346872116005022e-34
180336043,1,6.058182787491064e-06,3.0749278532590496e-17,9.455181302748307e-34,1.0693715768525772e-33,5.346857884262888e-34
180336067,1,6.058182787491064e-06,3.074927034806424e-17,9.455176269383426e-34,1.0693710075840295e-33,5.346855037920144e-34
180336073,1,6.058182787491064e-06,3.074926830193319e-17,9.455175011042733e-34,1.069370865266952e-33,5.346854326334757e-34
180336127,1,6.058182787491064e-06,3.07492498867629e-17,9.455163685985883e-34,1.0693695844143136e-33,5.346847922071573e-34
180336193,1,6.058182787491064e-06,3.0749227379355e-17,9.455149844272753e-34,1.0693680189303616e-33,5.3468400946518115e-34
180336199,1,6.058182787491064e-06,3.074922533322824e-17,9.455148585936455e-34,1.069367876613783e-33,5.346839383068909e-34
180336259,1,6.058182787491064e-06,3.074920487197182e-17,9.455136002584957e-34,1.0693664534492757e-33,5.346832267246375e-34
180336433,1,6.058182787491064e-06,3.074914553444371e-17,9.455099510983996e-34,1.0693623262855955e-33,5.3468116314279756e-34
180336469,1,6.058182787491064e-06,3.07491332577352e-17,9.455091961019569e-34,1.0693614723921463e-33,5.346807361960735e-34
180336649,1,6.058182787491064e-06,3.074907187430294e-17,9.45505421131048e-34,1.0693572029376915e-33,5.346786014688461e-34
180336769,1,6.058182787491064e-06,3.0749030952116874e-17,9.455029044942415e-34,1.06935435664656e-33,5.346771783232797e-34
180336913,1,6.058182787491064e-06,3.0748981845601433e-17,9.454998845411265e-34,1.0693509411097e-33,5.346754705548503e-34
180336967,1,6.058182787491064e-06,3.074896343068847e-17,9.45498752061817e-34,1.0693496602868948e-33,5.346748301434472e-34
180337057,1,6.058182787491064e-06,3.0748932739203625e-17,9.454968646000686e-34,1.0693475255864777e-33,5.346737627932391e-34
180337123,1,6.058182787491064e-06,3.074891023214394e-17,9.454954804644463e-34,1.0693459601428909e-33,5.346729800714458e-34
180337279,1,6.058182787491064e-06,3.074885703373748e-17,9.454922088812268e-34,1.0693422600148944e-33,5.346711300074469e-34
180337357,1,6.058182787491064e-06,3.0748830434586013e-17,9.45490573094923e-34,1.0693404099568962e-33,5.34670204978448e-34
180337363,1,6.058182787491064e-06,3.0748828388498865e-17,9.454904472653538e-34,1.0693402676449087e-33,5.346701338224539e-34
180337699,1,6.058182787491064e-06,3.074871380794472e-17,9.454834008428904e-34,1.0693322982113674e-33,5.346661491056836e-34
180337933,1,6.058182787491064e-06,3.074863401115141e-17,9.454784935517372e-34,1.0693267481140051e-33,5.346633740570037e-34
180338047,1,6.058182787491064e-06,3.0748595135903096e-17,9.454761028316836e-34,1.0693240442334662e-33,5.346620221167332e-34
180338233,1,6.058182787491064e-06,3.074853170802464e-17,9.454722021993967e-34,1.069319632657246e-33,5.34659816328623e-34
180338317,1,6.058182787491064e-06,3.0748503063240633e-17,9.454704406301185e-34,1.0693176403399568e-33,5.346588201699792e-34
180338449,1,6.058182787491064e-06,3.07484580500895e-17,9.454676724581137e-34,1.0693145095650248e-33,5.3465725478251225e-34
180338503,1,6.058182787491064e-06,3.074843963564707e-17,9.454665400270315e-34,1.0693132287967642e-33,5.346566143983815e-34
180338527,1,6.058182787491064e-06,3.074843145145574e-17,9.454660367248727e-34,1.0693126595670408e-33,5.3465632978352005e-34
180338677,1,6.058182787491064e-06,3.0748380300333986e-17,9.454628910939672e-34,1.069309101889853e-33,5.346545509449268e-34
180338779,1,6.058182787491064e-06,3.0748345517644094e-17,9.454607520724236e-34,1.0693066826778163e-33,5.346533413389087e-34
180338797,1,6.058182787491064e-06,3.074833937952848e-17,9.454603745986618e-34,1.0693062557587573e-33,5.346531278793785e-34
180338989,1,6.058182787491064e-06,3.074827390640958e-17,9.454563482235884e-34,1.0693017019686997e-33,5.346508509843495e-34
180339097,1,6.058182787491064e-06,3.0748237077872096e-17,9.454540833970284e-34,1.069299140472443e-33,5.34649570236222e-34
180339157,1,6.058182787491064e-06,3.0748216617602083e-17,9.45452825162981e-34,1.069297717422282e-33,5.346488587111416e-34
180339403,1,6.058182787491064e-06,3.074813273070855e-17,9.454476664252706e-34,1.0692918829413731e-33,5.3464594147068725e-34
180339559,1,6.058182787491064e-06,3.074807953431979e-17,9.454443950488556e-34,1.0692881830472698e-33,5.346440915236353e-34
180339631,1,6.058182787491064e-06,3.074805498218693e-17,9.454428851875904e-34,1.0692864754092354e-33,5.346432377046178e-34
180340249,1,6.058182787491064e-06,3.074784424425595e-17,9.454299256690237e-34,1.0692718183229651e-33,5.34635909161483e-34
180340681,1,6.058182787491064e-06,3.074769693359075e-17,9.454208667199459e-34,1.0692615727418939e-33,5.346307863709463e-34
180340687,1,6.058182787491064e-06,3.0747694887616746e-17,9.454207409019729e-34,1.0692614304430198e-33,5.3463071522151e-34
180340813,1,6.058182787491064e-06,3.0747651922209755e-17,9.454180987293692e-34,1.0692584421721513e-33,5.346292210860761e-34
180340819,1,6.058182787491064e-06,3.074764987624024e-17,9.454179729118563e-34,1.0692582998737988e-33,5.346291499368999e-34
180340843,1,6.058182787491064e-06,3.0747641692364223e-17,9.454174696420146e-34,1.0692577306806258e-33,5.346288653403137e-34
180340873,1,6.058182787491064e-06,3.07476314625238e-17,9.454168405551836e-34,1.0692570191896952e-33,5.346285095948473e-34
180341041,1,6.058182787491064e-06,3.074757417551175e-17,9.454133176785971e-34,1.0692530348514044e-33,5.346265174257023e-34
180341101,1,6.058182787491064e-06,3.0747553715903395e-17,9.454120595123647e-34,1.0692516118779407e-33,5.346258059389709e-34
180341233,1,6.058182787491064e-06,3.0747508704836886e-17,9.4540929155402e-34,1.0692484813446545e-33,5.346242406723277e-34
180341311,1,6.058182787491064e-06,3.0747482107434955e-17,9.454076559470327e-34,1.069246631489462e-33,5.346233157447313e-34
180341419,1,6.058182787491064e-06,3.0747445280320014e-17,9.454053912662734e-34,1.0692440701581069e-33,5.346220350790534e-34
180341431,1,6.058182787491064e-06,3.074744118842245e-17,9.454051396354972e-34,1.0692437855662083e-33,5.3462189278310405e-34
180341503,1,6.058182787491064e-06,3.0747416637054144e-17,9.45403629852594e-34,1.0692420780167988e-33,5.346210390083999e-34
180341587,1,6.058182787491064e-06,3.07473879938283e-17,9.454018684430165e-34,1.0692400858801317e-33,5.34620042940066e-34
180341683,1,6.058182787491064e-06,3.074735525876205e-17,9.453998554085223e-34,1.0692378091581924e-33,5.346189045790963e-34
180341713,1,6.058182787491064e-06,3.074734502906457e-17,9.453992263363415e-34,1.0692370976838297e-33,5.346185488419145e-34
180341971,1,6.058182787491064e-06,3.074725705387697e-17,9.453938163371872e-34,1.0692309790287346e-33,5.346154895143664e-34
180342121,1,6.058182787491064e-06,3.074720590568567e-17,9.453906710066317e-34,1.0692274216912365e-33,5.346137108456196e-34
180342577,1,6.058182787491064e-06,3.074705041596783e-17,9.453811092820676e-34,1.0692166074761036e-33,5.3460830373805214e-34
180342583,1,6.058182787491064e-06,3.0747048370058354e-17,9.453809834707082e-34,1.0692164651847117e-33,5.346082325923557e-34
180342823,1,6.058182787491064e-06,3.074696653384667e-17,9.453759510334872e-34,1.0692107735483972e-33,5.346053867741983e-34
180342973,1,6.058182787491064e-06,3.074691538638028e-17,9.453728057772286e-34,1.0692072162949308e-33,5.34603608147466e-34
180343477,1,6.058182787491064e-06,3.074674353182805e-17,9.4536223781201e-34,1.0691952640316513e-33,5.345976320158256e-34
180343831,1,6.058182787491064e-06,3.074662282532539e-17,9.453548151628203e-34,1.0691868690894359e-33,5.345934345447172e-34
180343909,1,6.058182787491064e-06,3.074659622907291e-17,9.453531796736404e-34,1.069185019367482e-33,5.345925096837404e-34
180344149,1,6.058182787491064e-06,3.0746514394666345e-17,9.453481474214247e-34,1.069179327940404e-33,5.3458966397020265e-34
180344161,1,6.058182787491064e-06,3.07465103029546e-17,9.453478958096932e-34,1.0691790433700466e-33,5.34589521685023e-34
180344431,1,6.058182787491064e-06,3.074641823965611e-17,9.45342234567858e-34,1.0691726405619824e-33,5.345863202809915e-34
180344581,1,6.058182787491064e-06,3.074636709355785e-17,9.453390894518169e-34,1.0691690834671033e-33,5.345845417335514e-34
180344737,1,6.058182787491064e-06,3.074631390175103e-17,9.453358185450088e-34,1.0691653841041187e-33,5.345826920520598e-34
180344839,1,6.058182787491064e-06,3.074627912256736e-17,9.453336798828217e-34,1.069162965298512e-33,5.345814826492561e-34
180345079,1,6.058182787491064e-06,3.0746197289426796e-17,9.453286477603557e-34,1.0691572740181816e-33,5.3457863700909115e-34
180345199,1,6.058182787491064e-06,3.074615637297903e-17,9.453261317116789e-34,1.069154428392219e-33,5.345772141961092e-34
180345493,1,6.058182787491064e-06,3.0746056128027185e-17,9.453199674277981e-34,1.0691474566486178e-33,5.34573728324309e-34
180346027,1,6.058182787491064e-06,3.0745874051715505e-17,9.453087712039529e-34,1.0691347938310959e-33,5.345673969155476e-34
180346963,1,6.058182787491064e-06,3.074555491062176e-17,9.452891467620577e-34,1.0691125987830006e-33,5.3455629939150105e-34
180347023,1,6.058182787491064e-06,3.074553445302882e-17,9.45287888802382e-34,1.0691111760431525e-33,5.345555880215765e-34
180347077,1,6.058182787491064e-06,3.0745516041212616e-17,9.452867566404624e-34,1.0691098955793128e-33,5.345549477896558e-34
180347257,1,6.058182787491064e-06,3.0745454668611415e-17,9.452829827796394e-34,1.069105627380352e-33,5.345528136901765e-34
180347269,1,6.058182787491064e-06,3.07454505771112e-17,9.452827311895874e-34,1.0691053428345118e-33,5.345526714172564e-34
180347329,1,6.058182787491064e-06,3.0745430119622384e-17,9.452814732405832e-34,1.0691039201067333e-33,5.3455196005336655e-34
180347473,1,6.058182787491064e-06,3.074538102173254e-17,9.452784541715114e-34,1.0691005055697173e-33,5.345502527848592e-34
180347581,1,6.058182787491064e-06,3.074534419839233e-17,9.452761898776168e-34,1.0690979446759021e-33,5.345489723379513e-34
180347683,1,6.058182787491064e-06,3.074530942085399e-17,9.45274051384053e-34,1.0690955260610062e-33,5.3454776303050325e-34
180348043,1,6.058182787491064e-06,3.074518667707267e-17,9.45266503808047e-34,1.0690869898278061e-33,5.3454349491390315e-34
180348229,1,6.058182787491064e-06,3.0745123259740324e-17,9.452626042566255e-34,1.0690825794740341e-33,5.3454128973701706e-34
180348277,1,6.058182787491064e-06,3.0745106894008984e-17,9.452615979240387e-34,1.0690814413219127e-33,5.345407206609567e-34
180348283,1,6.058182787491064e-06,3.074510484829349e-17,9.452614721325598e-34,1.0690812990530048e-33,5.345406495265025e-34
180348379,1,6.058182787491064e-06,3.0745072116873283e-17,9.45259459471739e-34,1.0690790227536869e-33,5.345395113768432e-34
180348481,1,6.058182787491064e-06,3.0745037339796587e-17,9.452573210254864e-34,1.0690766041922987e-33,5.345383020961495e-34
180348601,1,6.058182787491064e-06,3.0744996425664257e-17,9.45254805214108e-34,1.0690737588347172e-33,5.345368794173585e-34
180348673,1,6.058182787491064e-06,3.074497187722406e-17,9.452532957312982e-34,1.0690720516247119e-33,5.345360258123557e-34
180348691,1,6.058182787491064e-06,3.07449657401186e-17,9.452529183610667e-34,1.069071624822742e-33,5.345358124113713e-34
180349027,1,6.058182787491064e-06,3.0744851181154066e-17,9.452458741513106e-34,1.0690636578917515e-33,5.345318289458758e-34
180349033,1,6.058182787491064e-06,3.074484913546409e-17,9.45245748362447e-34,1.0690635156258014e-33,5.345317578129007e-34
180349069,1,6.058182787491064e-06,3.0744836861328516e-17,9.452449936297047e-34,1.0690626620305967e-33,5.345313310152978e-34
180349261,1,6.058182787491064e-06,3.0744771399396277e-17,9.452409684011353e-34,1.0690581095372229e-33,5.345290547686112e-34
180349321,1,6.058182787491064e-06,3.0744750942585327e-17,9.452397105216013e-34,1.069056686888012e-33,5.345283434440064e-34
180349339,1,6.058182787491064e-06,3.0744744805546025e-17,9.452393331581493e-34,1.0690562600937114e-33,5.345281300468558e-34
180349483,1,6.058182787491064e-06,3.074469570929775e-17,9.452363142573116e-34,1.0690528457469679e-33,5.345264228734839e-34
180349567,1,6.058182787491064e-06,3.0744667069873905e-17,9.452345532373888e-34,1.0690508540509951e-33,5.345254270254978e-34
180349711,1,6.058182787491064e-06,3.074461797381183e-17,9.452315343556335e-34,1.0690474397258356e-33,5.34523719862917e-34
180349849,1,6.058182787491064e-06,3.0744570923529364e-17,9.452286412719272e-34,1.0690441676770121e-33,5.345220838385056e-34
180349999,1,6.058182787491064e-06,3.0744519782040494e-17,9.452254966282793e-34,1.069040611116402e-33,5.345203055582016e-34
180350227,1,6.058182787491064e-06,3.074444204722179e-17,9.452207167949793e-34,1.069035205172604e-33,5.345176025863022e-34
180350239,1,6.058182787491064e-06,3.0744437955923717e-17,9.452204652256428e-34,1.0690349206501935e-33,5.345174603250967e-34
180350377,1,6.058182787491064e-06,3.074439090605449e-17,9.452175721842859e-34,1.069031648649268e-33,5.345158243246337e-34
180350539,1,6.058182787491064e-06,3.074433567373712e-17,9.452141760194247e-34,1.0690278076206757e-33,5.345139038103376e-34
180350629,1,6.058182787491064e-06,3.0744304989180677e-17,9.452122892677598e-34,1.0690256737233554e-33,5.345128368616782e-34
180350701,1,6.058182787491064e-06,3.074428044156859e-17,9.45210779869817e-34,1.0690239666093336e-33,5.345119833046672e-34
180350743,1,6.058182787491064e-06,3.074426612214179e-17,9.452098993890754e-34,1.0690229707943943e-33,5.345114853971978e-34
180350791,1,6.058182787491064e-06,3.074424975709483e-17,9.452088931266256e-34,1.0690218327215993e-33,5.345109163607996e-34
180350893,1,6.058182787491064e-06,3.074421498141344e-17,9.452067548233665e-34,1.0690194143219366e-33,5.345097071609679e-34
180350899,1,6.058182787491064e-06,3.0744212935786955e-17,9.4520662904101e-34,1.0690192720633447e-33,5.345096360316724e-34
180351403,1,6.058182787491064e-06,3.074404110389151e-17,9.451960633977707e-34,1.0690073224261991e-33,5.3450366121309966e-34
180351571,1,6.058182787491064e-06,3.0743983826913155e-17,9.451925415494976e-34,1.069003339250922e-33,5.345016696254608e-34
180351601,1,6.058182787491064e-06,3.0743973598898156e-17,9.451919126497468e-34,1.0690026279715723e-33,5.3450131398578735e-34
180351883,1,6.058182787491064e-06,3.074387745580658e-17,9.451860010176523e-34,1.0689959419746258e-33,5.344979709873126e-34
180352087,1,6.058182787491064e-06,3.0743807905766156e-17,9.451817245466495e-34,1.0689911053285657e-33,5.344955526642825e-34
180352093,1,6.058182787491064e-06,3.0743805860180304e-17,9.451815987684569e-34,1.0689909630746837e-33,5.344954815373417e-34
180352213,1,6.058182787491064e-06,3.0743764948506144e-17,9.45179083208995e-34,1.0689881180020176e-33,5.344940590010083e-34
180352261,1,6.058182787491064e-06,3.0743748583859346e-17,9.451780769875536e-34,1.0689869799756008e-33,5.344934899878001e-34
