candidate_id,block_id,x,y,h,p_star,E_theta_sign,post_P0_flag,finite_zone_flag,E_theta,Q_R2Q,Q_delta_D,Q_exc,epsilon,near_forbidden_flag,forbidden_flag,C_minus_flag,V2,sqrt_V2,V2_source,V2_available_flag,Q_exc_over_sqrt_V2,Q_exc_over_sqrt_V2_global,row_regime,Q_exc_above_0p025_flag,variance_ratio_above_constant_flag,missing_Q_exc_flag,missing_V2_flag,invalid_V2_flag
hexc_00796,797,33411431,33411430,1,33411431,positive,False,True,16.324408644903276,0.0588318641221281,0.05664467969009,1.5151420077647554e-15,0.0021871844320365,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,7.337621981506712e-14,7.337621981506712e-14,finite_positive,False,False,False,False,False
hexc_00797,798,3280793,3280792,1,3280793,positive,False,True,14.003595719431765,0.0676751651816931,0.0652142668669576,5.050326778557562e-16,0.002460898314735,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,2.4458030068617547e-14,2.4458030068617547e-14,finite_positive,False,False,False,False,False
hexc_00798,799,109494367,109494366,1,109494367,positive,False,True,17.511383662975224,0.0544354326344731,0.0530771974915582,0.0,0.0013582351429148,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00799,800,109588943,109588942,1,109588943,positive,False,True,17.512247042352456,0.0551859703215391,0.0530747660688795,0.0,0.0021112042526595,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00800,801,12776243,12776242,1,12776243,positive,False,True,15.363097988733678,0.0615826442165738,0.0599054695374101,8.491983073947703e-16,0.0016771746791628,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,4.112549275952499e-14,4.112549275952499e-14,finite_positive,False,False,False,False,False
hexc_00801,802,30417553,30417552,1,30417553,positive,False,True,16.23053040106024,0.0580181511169566,0.0569473988939106,0.0,0.0010707522230459,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00802,803,33925471,33925470,1,33925471,positive,False,True,16.33967664715552,0.0580579226831622,0.0565957504832544,1.512474944544164e-15,0.0014621721999062,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,7.32470576532817e-14,7.32470576532817e-14,finite_positive,False,False,False,False,False
hexc_00803,804,178898003,178898002,1,178898003,positive,False,True,18.00232638575594,0.0527469382777879,0.0517296482059704,0.0,0.0010172900718174,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00804,805,109709983,109709982,1,109709983,positive,False,True,17.51335092383969,0.0550647003640815,0.053071657675849,0.0,0.0019930426882324,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00805,806,108585227,108585226,1,108585227,positive,False,True,17.50304592490346,0.0543407069590195,0.053100689440164,0.0,0.0012400175188554,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00806,807,109720099,109720098,1,109720099,positive,False,True,17.513443126330024,0.0549238276792854,0.0530713980615686,0.0,0.0018524296177167,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00807,808,604691687,604691686,1,604691687,positive,True,False,19.22022927783623,0.0491088496551064,0.048664561222878,4.448955046956111e-15,0.0004442884322238,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,2.15456704255994e-13,2.15456704255994e-13,post_P0_positive_tail,False,False,False,False,False
hexc_00808,809,33492971,33492970,1,33492971,positive,False,True,16.32684615388429,0.0587843967905765,0.0566368625583607,0.0,0.0021475342322157,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00809,810,604693769,604693768,1,604693769,positive,True,False,19.22023272090724,0.0503376269382549,0.0486645530710147,0.0,0.0016730738672401,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,post_P0_positive_tail,False,False,False,False,False
hexc_00810,811,33844121,33844120,1,33844121,positive,False,True,16.33727586424765,0.0585494753453541,0.0566034386476207,1.5128938541161414e-15,0.0019460366977318,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,7.32673448611332e-14,7.32673448611332e-14,finite_positive,False,False,False,False,False
hexc_00811,812,30419107,30419106,1,30419107,positive,False,True,16.230581488677487,0.0587260679523749,0.0569472332775291,0.0,0.0017788346748457,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00812,813,40395413,40395412,1,40395413,positive,False,True,16.51422679688131,0.0577659682430466,0.0560423176990859,1.4824779392393316e-15,0.0017236505439591,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,7.179434441336019e-14,7.179434441336019e-14,finite_positive,False,False,False,False,False
hexc_00813,814,17640283,17640282,1,17640283,positive,False,True,15.68569565149813,0.0603442256773584,0.0587701671062663,1.6333585952849472e-15,0.0015740585710904,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,7.910128470483652e-14,7.910128470483652e-14,finite_positive,False,False,False,False,False
hexc_00814,815,179434153,179434152,1,179434153,positive,False,True,18.005318862937354,0.0538741721336456,0.0517216441051303,2.5179659483103307e-15,0.0021525280285127,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,1.219415882889037e-13,1.219415882889037e-13,finite_positive,False,False,False,False,False
hexc_00815,816,3454793,3454792,1,3454793,positive,False,True,14.055273100219722,0.0663843003850636,0.0649953318322741,0.0,0.0013889685527894,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00816,817,30802217,30802216,1,30802217,positive,False,True,16.24309722587281,0.0585321383384456,0.0569066886216616,0.0,0.001625449716784,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00817,818,31020079,31020078,1,31020079,positive,False,True,16.25014526245346,0.0594310936382445,0.0568838819393249,0.0,0.0025472116989195,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00818,819,1185749,1185748,1,1185749,positive,False,True,12.98588520039138,0.0716117424653728,0.0698475815770744,0.0,0.0017641608882983,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00819,820,33904331,33904330,1,33904331,positive,False,True,16.3390533223024,0.0579569097919857,0.0565977463914077,0.0,0.0013591634005779,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00820,821,179381039,179381038,1,179381039,positive,False,True,18.0050228108104,0.0529985614028999,0.0517224358574682,0.0,0.0012761255454316,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00821,822,179603471,179603470,1,179603471,positive,False,True,18.00626203992625,0.0536815582664552,0.0517191218643393,0.0,0.0019624364021158,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00822,823,30406001,30406000,1,30406001,positive,False,True,16.230150548211164,0.0593466964714865,0.056948630335114,0.0,0.0023980661363724,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00823,824,179394233,179394232,1,179394233,positive,False,True,18.00509636102991,0.0535472114495682,0.0517222391548508,0.0,0.0018249722947173,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00824,825,179410591,179410590,1,179410591,positive,False,True,18.005187541520904,0.0534232251378626,0.0517219953039349,0.0,0.0017012298339276,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00825,826,604810681,604810680,1,604810681,positive,True,False,19.22042604305725,0.0501523170498039,0.0486640953632368,4.44886846170197e-15,0.0014882216865625,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,2.1545251105257937e-13,2.1545251105257937e-13,post_P0_positive_tail,False,False,False,False,False
hexc_00826,827,31018847,31018846,1,31018847,positive,False,True,16.25010554545384,0.0593598199872785,0.0568840104080336,0.0,0.0024758095792448,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00827,828,30355397,30355396,1,30355397,positive,False,True,16.2284848850314,0.0592740371209023,0.0569540308607625,0.0,0.0023200062601397,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00828,829,1507091,1507090,1,1507091,positive,False,True,13.225691860656145,0.069946484813987,0.0686975370558974,0.0,0.0012489477580895,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00829,830,108592873,108592872,1,108592873,positive,False,True,17.503116337159607,0.0539425138851413,0.0531004909634591,0.0,0.0008420229216821,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00830,831,108531679,108531678,1,108531679,positive,False,True,17.502552660679388,0.0537885048618473,0.0531020798854151,2.656665497549741e-15,0.0006864249764295,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,1.2865861452214498e-13,1.2865861452214498e-13,finite_positive,False,False,False,False,False
hexc_00831,832,179380633,179380632,1,179380633,positive,False,True,18.0050205474694,0.0536472988717289,0.0517224419105677,0.0,0.0019248569611612,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00832,833,187449623,187449622,1,187449623,positive,False,True,18.049020689941184,0.0533469583478093,0.0516050345415085,0.0,0.0017419238063008,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00833,834,3439333,3439332,1,3439333,positive,False,True,14.05078811520061,0.0667417119043933,0.0650142745612238,0.0,0.0017274373431694,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00834,835,30811943,30811942,1,30811943,positive,False,True,16.243412932524684,0.0585590592521217,0.0569056666380709,0.0,0.0016533926140507,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00835,836,1189553,1189552,1,1189553,positive,False,True,12.989088164268896,0.0738165199461072,0.0698319675681315,0.0,0.0039845523779756,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00836,837,30775181,30775180,1,30775181,positive,False,True,16.242219111414734,0.0575277906754467,0.0569095313856205,1.529621073772958e-15,0.0006182592898245,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,7.407742084090502e-14,7.407742084090502e-14,finite_positive,False,False,False,False,False
hexc_00837,838,31040293,31040292,1,31040293,positive,False,True,16.25079669266773,0.0583320902109802,0.0568817749042813,1.5281003107204277e-15,0.0014503153066973,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,7.400377240171105e-14,7.400377240171105e-14,finite_positive,False,False,False,False,False
hexc_00838,839,109706111,109706110,1,109706111,positive,False,True,17.513315630166108,0.0544823672840614,0.0530717570528121,2.6535774177466016e-15,0.0014106102312466,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,1.2850906311291707e-13,1.2850906311291707e-13,finite_positive,False,False,False,False,False
hexc_00839,840,3293167,3293166,1,3293167,positive,False,True,14.007360273707592,0.0681897010081382,0.0651982682830492,0.0,0.0029914327250889,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00840,841,109442429,109442428,1,109442429,positive,False,True,17.51090920640216,0.0545916136692518,0.0530785337365138,2.6542673943169984e-15,0.0015130799327353,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,1.2854247771843736e-13,1.2854247771843736e-13,finite_positive,False,False,False,False,False
hexc_00841,842,179148029,179148028,1,179148029,positive,False,True,18.003722999701044,0.0529334073685359,0.0517259123174815,0.0,0.0012074950510543,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00842,843,1518427,1518426,1,1518427,positive,False,True,13.233185488555364,0.0720703082374865,0.068662209288773,0.0,0.0034080989487134,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00843,844,7108613,7108612,1,7108613,positive,False,True,14.776817705393524,0.0639845617092927,0.0620850638548624,0.0,0.0018994978544302,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00844,845,30819511,30819510,1,30819511,positive,False,True,16.243658521409802,0.0584555384497958,0.0569048716602072,0.0,0.0015506667895885,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00845,846,1510391,1510390,1,1510391,positive,False,True,13.22787911566918,0.0698496571702368,0.068687221762788,0.0,0.0011624354074487,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00846,847,17594219,17594218,1,17594219,positive,False,True,15.683080940142546,0.0602853522506817,0.0587791960023478,0.0,0.0015061562483338,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00847,848,187509781,187509780,1,187509781,positive,False,True,18.049341567347508,0.0535126337722001,0.0516041802883724,0.0,0.0019084534838276,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00848,849,30405577,30405576,1,30405577,positive,False,True,16.230136603498202,0.0584289519707461,0.0569486755433546,0.0,0.0014802764273914,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00849,850,30419423,30419422,1,30419423,positive,False,True,16.230591876831177,0.0588391093536454,0.0569471996012189,0.0,0.0018919097524264,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00850,851,109638391,109638390,1,109638391,positive,False,True,17.51269815399019,0.0552138610279271,0.0530734957506106,0.0,0.0021403652773164,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00851,852,40840829,40840828,1,40840829,positive,False,True,16.52519284978146,0.0581785538517203,0.0560079094790097,0.0,0.0021706443727105,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00852,853,108531433,108531432,1,108531433,positive,False,True,17.5025503940575,0.0552671935291183,0.0531020862748845,0.0,0.0021651072542337,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00853,854,109722043,109722042,1,109722043,positive,False,True,17.51346084398428,0.0547359397556698,0.053071348174313,0.0,0.0016645915813567,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00854,855,17590231,17590230,1,17590231,positive,False,True,15.682854249089136,0.0613662107477397,0.0587799789230074,0.0,0.0025862318247322,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00855,856,12895819,12895818,1,12895819,positive,False,True,15.372413708270248,0.0616168261681965,0.0598720707475718,0.0,0.0017447554206246,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00856,857,604712203,604712202,1,604712203,positive,True,False,19.220263205294494,0.0492150762316946,0.048664480895886,4.448940117218696e-15,0.000550595335804,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,2.154559812295788e-13,2.154559812295788e-13,post_P0_positive_tail,False,False,False,False,False
hexc_00857,858,179382757,179382756,1,179382757,positive,False,True,18.005032388142443,0.0535747962963188,0.0517224102437762,0.0,0.0018523860525425,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00858,859,1509019,1509018,1,1509019,positive,False,True,13.226970328790664,0.0709615737150018,0.0686915073081964,0.0,0.0022700664068053,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00859,860,7102489,7102488,1,7102489,positive,False,True,14.77595584395884,0.0636864195243564,0.0620883846703586,9.13584700649999e-16,0.0015980348539968,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,4.424363622091897e-14,4.424363622091897e-14,finite_positive,False,False,False,False,False
hexc_00860,861,30402013,30402012,1,30402013,positive,False,True,16.23001938128946,0.0584739115607995,0.0569490555762295,0.0,0.0015248559845699,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00861,862,39641179,39641178,1,39641179,positive,False,True,16.495379009667914,0.0577647807069204,0.0561015553069865,0.0,0.0016632253999338,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00862,863,109726417,109726416,1,109726417,positive,False,True,17.513500707558627,0.0547346133640878,0.0530712359315602,2.6535243629794604e-15,0.0016633774325248,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,1.2850649374434564e-13,1.2850649374434564e-13,finite_positive,False,False,False,False,False
hexc_00863,864,12830303,12830302,1,12830303,positive,False,True,15.367320352836725,0.061618925562123,0.0598903268709988,0.0,0.0017285986911241,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00864,865,33864067,33864066,1,33864067,positive,False,True,16.337865039683184,0.0578379832097438,0.0566015517041133,0.0,0.0012364315056304,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00865,866,31025143,31025142,1,31025143,positive,False,True,16.250308498230464,0.0595441933396197,0.0568833539425574,0.0,0.0026608393970622,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00866,867,30801877,30801876,1,30801877,positive,False,True,16.243086187645382,0.0578221710482515,0.0569067243545064,0.0,0.000915446693745,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00867,868,359167,359166,1,359167,positive,False,True,11.791542740365744,0.0770398696559618,0.0762004704130229,0.0,0.0008393992429388,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00868,869,33388841,33388840,1,33388841,positive,False,True,16.323732300326082,0.0589455636856937,0.0566468491206829,0.0,0.0022987145650107,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00869,870,604866473,604866472,1,604866473,positive,True,False,19.220518285850886,0.0491519986144946,0.0486638769730617,0.0,0.0004881216414329,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,post_P0_positive_tail,False,False,False,False,False
hexc_00870,871,33921259,33921258,1,33921259,positive,False,True,16.33955248494445,0.0589072212043223,0.0565961480438073,0.0,0.0023110731605149,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00871,872,604685567,604685566,1,604685567,positive,True,False,19.22021915692486,0.0499192156985863,0.0486645851853012,4.448959500665601e-15,0.0012546305132805,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,2.1545691994294932e-13,2.1545691994294932e-13,post_P0_positive_tail,False,False,False,False,False
hexc_00872,873,30649621,30649620,1,30649621,positive,False,True,16.238130854854056,0.0590986334793916,0.0569227702423194,1.5303467005815801e-15,0.0021758632370705,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,7.41125619378717e-14,7.41125619378717e-14,finite_positive,False,False,False,False,False
hexc_00873,874,40884703,40884702,1,40884703,positive,False,True,16.526266541273976,0.0579413878612287,0.0560045428236628,0.0,0.0019368450375659,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00874,875,39693497,39693496,1,39693497,positive,False,True,16.496697928713708,0.0577138689826572,0.0560974059402927,1.4854498345574184e-15,0.0016164630423629,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,7.193826916959411e-14,7.193826916959411e-14,finite_positive,False,False,False,False,False
hexc_00875,876,108532477,108532476,1,108532477,positive,False,True,17.502560013344283,0.0539817996673655,0.0531020591587121,0.0,0.0008797405086533,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00876,877,30341053,30341052,1,30341053,positive,False,True,16.228012237940277,0.0589348047105401,0.0569555634955781,1.532144881269458e-15,0.0019792412149604,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,7.419964532724693e-14,7.419964532724693e-14,finite_positive,False,False,False,False,False
hexc_00877,878,180627001,180627000,1,180627001,positive,False,True,18.0119446949703,0.0533332629001659,0.0517039305298461,0.0,0.0016293323703197,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00878,879,30781943,30781942,1,30781943,positive,False,True,16.24243880978879,0.058586881232034,0.0569088201184301,0.0,0.0016780611136038,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00879,880,18002111,18002110,1,18002111,positive,False,True,15.705999586761717,0.0611464846554823,0.0587001495538228,1.629390744810952e-15,0.0024463351016578,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,7.8909127225814e-14,7.8909127225814e-14,finite_positive,False,False,False,False,False
hexc_00880,881,179149097,179149096,1,179149097,positive,False,True,18.00372896123365,0.0523875652398403,0.0517258963717692,0.0,0.000661668868071,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00881,882,178894493,178894492,1,178894493,positive,False,True,18.002306765445063,0.0529924606807178,0.0517297006933885,0.0,0.0012627599873292,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00882,883,180640973,180640972,1,180640973,positive,False,True,18.012022044755017,0.0538739677253463,0.0517037238136682,0.0,0.002170243911678,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00883,884,179412253,179412252,1,179412253,positive,False,True,18.00519680514516,0.0527759043101292,0.0517219705296503,0.0,0.0010539337804788,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00884,885,17998069,17998068,1,17998069,positive,False,True,15.705775032327988,0.0605791328840376,0.0587009230114953,0.0,0.0018782098725422,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00885,886,59183,59182,1,59183,positive,False,True,9.988389617470986,0.0905353629639327,0.0883271811389778,0.0,0.0022081818249548,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00886,887,7113299,7113298,1,7113299,positive,False,True,14.77747668854144,0.0652555822922497,0.0620825249838504,9.134085820722716e-16,0.0031730573083983,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,4.4235107043187364e-14,4.4235107043187364e-14,finite_positive,False,False,False,False,False
hexc_00887,888,109814219,109814218,1,109814219,positive,False,True,17.51430057774468,0.0543812614326261,0.0530689838597476,0.0,0.0013122775728784,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00888,889,33868033,33868032,1,33868033,positive,False,True,16.337982148114918,0.0580902158457348,0.0566011766576419,0.0,0.0014890391880928,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00889,890,7102801,7102800,1,7102801,positive,False,True,14.775999771256355,0.064466073133591,0.0620882154066622,0.0,0.0023778577269287,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00890,891,30642761,30642760,1,30642761,positive,False,True,16.237907009742973,0.0578939114446271,0.056923495289825,0.0,0.000970416154802,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,0.0,0.0,finite_positive,False,False,False,False,False
hexc_00891,892,30776287,30776286,1,30776287,positive,False,True,16.24225504881919,0.0591546579044083,0.0569094150380873,1.5296146975125734e-15,0.0022452428663193,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,7.407711204748421e-14,7.407711204748421e-14,finite_positive,False,False,False,False,False
hexc_00892,893,179662079,179662078,1,179662079,positive,False,True,18.00658830555633,0.0534604288438405,0.051718249423115,2.5176296116156068e-15,0.0017421794207229,False,False,False,0.0004263792000474,0.0206489515483821,global_V2_from_shell_variance_summary,True,1.2192529997063555e-13,1.2192529997063555e-13,finite_positive,False,False,False,False,False
