candidate_id,shape_00,shape_01,shape_02,shape_03,shape_04,shape_05,shape_06,shape_07,shape_08,shape_09,shape_10,shape_11,shape_12,shape_13,shape_14,shape_15,shape_16,shape_17,shape_18,shape_19,shape_20,shape_21,shape_22,shape_23,shape_24,shape_25,shape_26,shape_27,shape_28,shape_29,shape_30,shape_31,shape_32,shape_33,shape_34,shape_35,shape_36,shape_37,shape_38,shape_39,shape_40,shape_41,shape_42,shape_43,shape_44,shape_45,shape_46,shape_47,shape_48,shape_49,shape_50,shape_51,shape_52,shape_53,shape_54,shape_55,shape_56,shape_57,shape_58,shape_59,shape_60,shape_61,shape_62,shape_63
hexc_00010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hexc_00011,0.0,-0.17765294329866899,-0.3512640791709418,-0.525489134692182,-0.4685429564982438,-0.8378351837588749,-1.541476914552914,-2.241143163257936,-2.477979939740498,-2.1246707867222896,-2.2180091446088968,-1.9472923421495447,-1.5937214558462387,-1.237929382949342,-0.8822300181222115,-0.5267232283589188,-0.17121643859562619,0.040012413379982445,0.09449952665954583,0.14898663993910924,0.20347375321867261,-0.05056341018086191,-0.3306257506608108,-0.6106880911407596,-0.8907504316207085,-0.9368078396013694,-0.8975175581602002,-0.8582272767190311,-0.818936995277862,-0.7796467138366928,-0.7583318543607332,-0.7457201787040558,-0.7331085030473784,-0.720496827390701,-0.7078851517340236,-0.695273476077346,-0.6892151211707277,-0.6918753655076089,-0.69453560984449,-0.6971958541813712,-0.6998560985182525,-0.7025163428551336,-0.7051765871920148,-0.707836831528896,-0.7628487700759412,-0.8179264770830497,-0.8730041840901583,-0.9280818910972672,-0.9831595981043756,-1.038237305111484,-1.0933150121185928,-1.1483927191257015,-1.2034704261328097,-1.107875088842155,-0.9970875799579392,-0.8863000710737234,-0.7755125621895083,-0.6647250533052933,-0.5539375444210775,-0.4431500355368617,-0.33236252665264665,-0.22157501776843158,-0.11078750888421585,0.0
hexc_00012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hexc_00013,0.0,-0.7281633684946356,-0.4847424238497709,-0.24338114417560355,0.014719229325722703,0.2522227763430044,0.506128607946134,0.7616943565246579,1.0099999540291245,1.2616342784584071,1.3309271059706906,0.786599384188818,1.0309663258632429,1.0909778800530936,0.8744563530160813,0.7745127641481147,1.0265888317121712,1.2786648992762277,1.5318695381379122,1.7853737360477322,2.033828568339219,1.8975699656832763,1.613533499058806,1.3294970324343356,1.0544561412971991,1.0777685038233276,1.101080866349456,1.1243932288755842,1.1477055914017127,1.0441448385046306,0.8929002301464755,0.7416556217883203,0.5904110134301652,0.43916640507201055,0.4690683978564597,0.5415289294635706,0.613989461070681,0.6864499926777914,0.7589105242849022,0.8788182718308879,1.1257142361614385,1.3745340507817096,1.6233538654019828,1.8721736800222555,2.1209934946425264,2.3698133092627978,2.4284439384735874,2.30944504546231,2.190446152451034,2.0714472594397577,1.9524483664284804,1.8334494734172033,1.7144505804059271,1.5954516873946507,1.4540308907548825,1.2924719028932283,1.1309129150315753,0.9693539271699224,0.8077949393082684,0.6462359514466143,0.48467696358496126,0.32311797572330825,0.16155898786165412,0.0
hexc_00014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hexc_00015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hexc_00016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hexc_00017,0.0,-0.03262490042095377,0.11893225742558353,0.2647192405093178,0.8861224674405836,0.46870570399389916,0.001320359472541957,-0.07372752578256372,0.10936377811192532,0.33689589262915304,0.05063274731913037,-0.23563039799089236,-0.14894575506338895,-0.006111386548864672,0.0823142448661293,-0.08639295998225417,-0.25510016483063763,-0.42380736967902105,-0.7264216933222228,-1.0548092754098437,-1.3831968574974645,-1.7115844395850852,-1.6085945375968256,-1.2917228822701041,-0.9748512269433824,-0.6579795716166608,-0.3411079162899393,-0.23328310125672366,-0.3311265917243942,-0.4289700821920647,-0.5268135726597353,-0.6246570631274058,-0.7225005535950763,-0.8077232854377325,-0.8009795609706817,-0.7942358365036308,-0.7874921120365801,-0.7807483875695292,-0.7740046631024784,-0.7672609386354277,-0.7605172141683768,-0.7730183288049646,-0.8825726474134467,-0.9921269660219287,-1.10168128463041,-1.2112356032388913,-1.3207899218473735,-1.4303442404558555,-1.5398985590643368,-1.6494528776728181,-1.7590071962813,-1.7945517058332332,-1.6450057303471308,-1.4954597548610287,-1.3459137793749254,-1.1963678038888221,-1.0468218284027198,-0.8972758529166176,-0.7477298774305143,-0.5981839019444111,-0.4486379264583087,-0.29909195097220653,-0.14954597548610327,0.0
hexc_00018,0.0,-0.2224881312485662,-0.05765323679174771,-0.27724081395892625,-0.7253698040312148,-0.8406384420151085,-0.9445137377798624,-0.775930762503112,-0.22124231389056248,-0.6659403782278319,-1.0982500909387405,-0.8871591190908081,-0.6760681472428758,-0.5306151600311647,-0.39590293394174453,-0.27515790912789295,-0.28942916331120555,-0.3037004174945182,-0.3179716716778308,-0.32441925503329844,-0.3270459758914463,-0.3296726967495942,-0.3322994176077421,-0.3197700781928128,-0.29208467850480613,-0.2643992788167995,-0.23671387912879283,-0.20902847944078617,-0.2112616750174391,-0.2706121888266242,-0.32996270263580935,-0.38931321644499445,-0.4486637302541796,-0.5080142440633645,-0.569524627776763,-0.7671068154556281,-0.9646890031344917,-1.1622711908133554,-1.3598533784922204,-1.5574355661710855,-1.7550177538499492,-1.9525999415288124,-2.07561064206415,-2.0080497643438044,-1.9404888866234593,-1.8729280089031142,-1.8053671311827686,-1.737806253462423,-1.6702453757420777,-1.6026844980217325,-1.535123620301387,-1.4675627425810411,-1.3597161559845665,-1.2361055963496064,-1.1124950367146456,-0.9888844770796845,-0.8652739174447244,-0.7416633578097642,-0.6180527981748032,-0.49444223853984226,-0.3708316789048822,-0.24722111926992207,-0.12361055963496104,0.0
hexc_00019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
