block_id,p_star,start_prime,worst_prime,end_prime,covered_y,covered_h,d_start,d_worst,d_end,Q_tail_start,Q_tail_max_inside,Q_tail_end,candidate_crossing,first_crossing_inside_flag,covered_flag,finite_certificate_flag,covered_by_block_or_certificate,local_violation_flag,absorbed_by_HExc_flag,endpoint_favorable_flag_final,endpoint_repayment_norm,accumulation_proxy,Q_local,Q_post_response,Q_exc,Q_o2p4_total,Q_bdy,Q_pp,O2_total_with_o2p4,cross_Q,cross_Q_y,cross_Q_h,is_tail,B3_block_pass
847,17594219,17594179,17594191,17594219,17594218.0,1.0,0.5008554502003177,0.5020066604775074,0.4992009975922947,0.003421800801270969,0.008026641910029664,0.0,False,False,True,True,True,False,False,True,0.002805662885212702,0.0,0.0602853522506817,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
848,187509781,187509697,187509719,187509781,187509780.0,1.0,0.5008019727418654,0.5020028851744855,0.49886160418306374,0.0032078909674617684,0.008011540697942188,0.0,False,False,True,True,True,False,False,True,0.0031412809914217843,0.0,0.0535126337722001,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
849,30405577,30405539,30405547,30405577,30405576.0,1.0,0.5003282225808194,0.5020011266299674,0.4996050758046585,0.001312890323277749,0.008004506519869725,0.0,False,False,True,True,True,False,False,True,0.002396050825308904,0.0,0.0584289519707461,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
850,30419423,30419383,30419383,30419423,30419422.0,1.0,0.5019886117002118,0.5019886117002118,0.4979033748815163,0.007954446800847226,0.007954446800847226,0.0,False,False,True,True,True,False,False,True,0.004085236818695489,0.0,0.0588391093536454,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
851,109638391,109638311,109638323,109638391,109638390.0,1.0,0.501303767505821,0.5019868057728374,0.49721049643110693,0.005215070023283808,0.007947223091349542,0.0,False,False,True,True,True,False,False,True,0.004776309341730462,0.0,0.0552138610279271,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
852,40840829,40840771,40840777,40840829,40840828.0,1.0,0.5002501657237785,0.5019861651758065,0.4965438578237298,0.001000662895113802,0.00794466070322608,0.0,False,False,True,True,True,False,False,True,0.0054423073520767085,0.0,0.0581785538517203,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
853,108531433,108531331,108531361,108531433,108531432.0,1.0,0.5012905482264247,0.5019860496529499,0.4968491581784882,0.005162192905698859,0.007944198611799624,0.0,False,False,True,True,True,False,False,True,0.0051368914744617435,0.0,0.0552671935291183,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
854,109722043,109721957,109721999,109722043,109722042.0,1.0,0.5007194364049884,0.5019784508959252,0.49957794336395234,0.0028777456199535756,0.007913803583700751,0.0,False,False,True,True,True,False,False,True,0.002400507531972872,0.0,0.0547359397556698,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
855,17590231,17590171,17590171,17590231,17590230.0,1.0,0.5019759919035763,0.5019759919035763,0.4916195422213256,0.00790396761430534,0.00790396761430534,0.0,False,False,True,True,True,False,False,True,0.010356449682250763,0.0,0.0613662107477397,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
856,12895819,12895789,12895789,12895819,12895818.0,1.0,0.5019748272974127,0.5019748272974127,0.4980548118128734,0.007899309189650872,0.007899309189650872,0.0,False,False,True,True,True,False,False,True,0.003920015484539293,0.0,0.0616168261681965,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
857,604712203,604711949,604711969,604712203,604712202.0,1.0,0.5002852780504656,0.5019639799900718,0.499841442512428,0.0011411122018625264,0.007855919960287228,0.0,False,False,True,False,True,False,False,True,0.0021225374776437933,0.0,0.0492150762316946,0.0,,0.0,0.0,0.0,0.0301511056,,,,True,True
858,179382757,179382683,179382701,179382757,179382756.0,1.0,0.500504002781073,0.5019590944435205,0.4991569135737014,0.00201601112429195,0.00783637777408197,0.0,False,False,True,True,True,False,False,True,0.002802180869819097,0.0,0.0535747962963188,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
859,1509019,1508993,1508993,1509019,1509018.0,1.0,0.5019522389659216,0.5019522389659216,0.4921465836972964,0.00780895586368624,0.00780895586368624,0.0,False,False,True,True,True,False,False,True,0.009805655268625129,0.0,0.0709615737150018,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
860,7102489,7102463,7102463,7102489,7102488.0,1.0,0.5019404845960752,0.5019404845960752,0.4980456617322101,0.007761938384300837,0.007761938384300837,0.0,False,False,True,True,True,False,False,True,0.00389482286386509,0.0,0.0636864195243564,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
861,30402013,30401981,30401981,30402013,30402012.0,1.0,0.5019362998613011,0.5019362998613011,0.49930316764864974,0.007745199445204243,0.007745199445204243,0.0,False,False,True,True,True,False,False,True,0.002633132212651331,0.0,0.0584739115607995,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
862,39641179,39641131,39641143,39641179,39641178.0,1.0,0.5010395606790369,0.5019309837109642,0.49901358459413875,0.004158242716147509,0.007723934843856917,0.0,False,False,True,True,True,False,False,True,0.0029173991168254822,0.0,0.0577647807069204,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
863,109726417,109726327,109726333,109726417,109726416.0,1.0,0.5006958925289466,0.5019256745941104,0.4973550459900727,0.00278357011578656,0.0077026983764416634,0.0,False,False,True,True,True,False,False,True,0.0045706286040377055,0.0,0.0547346133640878,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
864,12830303,12830273,12830273,12830303,12830302.0,1.0,0.501914878895295,0.501914878895295,0.4980237124588271,0.007659515581179832,0.007659515581179832,0.0,False,False,True,True,True,False,False,True,0.003891166436467843,0.0,0.061618925562123,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
865,33864067,33864013,33864013,33864067,33864066.0,1.0,0.5019093323876754,0.5019093323876754,0.4984679663712002,0.0076373295507017325,0.0076373295507017325,0.0,False,False,True,True,True,False,False,True,0.0034413660164751975,0.0,0.0578379832097438,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
866,31025143,31025047,31025063,31025143,31025142.0,1.0,0.5015803398411082,0.5019042848400713,0.4904653460554917,0.006321359364432677,0.007617139360285297,0.0,False,False,True,True,True,False,False,True,0.011438938784579656,0.0,0.0595441933396197,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
867,30801877,30801737,30801737,30801877,30801876.0,1.0,0.5018945601204842,0.5018945601204842,0.49516774182360596,0.007578240481936671,0.007578240481936671,0.0,False,False,True,True,True,False,False,True,0.006726818296878208,0.0,0.0578221710482515,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
868,359167,359153,359153,359167,359166.0,1.0,0.5018825207249691,0.5018825207249691,0.49864499395245704,0.007530082899876334,0.007530082899876334,0.0,False,False,True,True,True,False,False,True,0.0032375267725120497,0.0,0.0770398696559618,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
869,33388841,33388787,33388787,33388841,33388840.0,1.0,0.5018913821754896,0.5018913821754896,0.4954199781770641,0.007565528701958257,0.007565528701958257,0.0,False,False,True,True,True,False,False,True,0.006471403998425445,0.0,0.0589455636856937,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
870,604866473,604866193,604866221,604866473,604866472.0,1.0,0.5005552826133096,0.5018732707801632,0.49984972185969756,0.0022211304532384624,0.007493083120652777,0.0,False,False,True,False,True,False,False,True,0.0020235489204656234,0.0,0.0491519986144946,0.0,,0.0,0.0,0.0,0.0301511056,,,,True,True
871,33921259,33921203,33921203,33921259,33921258.0,1.0,0.5018654902723987,0.5018654902723987,0.49515865412490845,0.0074619610895947375,0.0074619610895947375,0.0,False,False,True,True,True,False,False,True,0.006706836147490264,0.0,0.0589072212043223,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
872,604685567,604685381,604685443,604685567,604685566.0,1.0,0.5002640391962508,0.5018560490010053,0.4992725531157697,0.0010561567850033704,0.007424196004021333,0.0,False,False,True,False,True,False,False,True,0.002583495885235679,0.0,0.0499192156985863,0.0,,0.0,0.0,0.0,0.0301511056,,,,True,True
873,30649621,30649573,30649573,30649621,30649620.0,1.0,0.5018529910978943,0.5018529910978943,0.4962276898461914,0.007411964391577097,0.007411964391577097,0.0,False,False,True,True,True,False,False,True,0.005625301251702861,0.0,0.0590986334793916,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
874,40884703,40884661,40884661,40884703,40884702.0,1.0,0.5018511308164824,0.5018511308164824,0.49793295628309586,0.007404523265929441,0.007404523265929441,0.0,False,False,True,True,True,False,False,True,0.003918174533386525,0.0,0.0579413878612287,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
875,39693497,39693463,39693463,39693497,39693496.0,1.0,0.501847919159708,0.501847919159708,0.49917169209732226,0.007391676638831779,0.007391676638831779,0.0,False,False,True,True,True,False,False,True,0.0026762270623856836,0.0,0.0577138689826572,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
876,108532477,108532397,108532399,108532477,108532476.0,1.0,0.5002220769628077,0.5018469792164634,0.49960112386530336,0.0008883078512309517,0.007387916865853494,0.0,False,False,True,True,True,False,False,True,0.002245855351159999,0.0,0.0539817996673655,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
877,30341053,30341011,30341011,30341053,30341052.0,1.0,0.5018462407401496,0.5018462407401496,0.4973535294768485,0.007384962960598429,0.007384962960598429,0.0,False,False,True,True,True,False,False,True,0.004492711263301095,0.0,0.0589348047105401,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
878,180627001,180626903,180626909,180627001,180627000.0,1.0,0.5009101180842822,0.5018462196155887,0.4978150274436204,0.0036404723371288306,0.007384878462354916,0.0,False,False,True,True,True,False,False,True,0.0040311921719683695,0.0,0.0533332629001659,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
879,30781943,30781909,30781909,30781943,30781942.0,1.0,0.5018452424605926,0.5018452424605926,0.4987805713274444,0.007380969842370355,0.007380969842370355,0.0,False,False,True,True,True,False,False,True,0.003064671133148178,0.0,0.058586881232034,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
880,18002111,18002059,18002059,18002111,18002110.0,1.0,0.5018422952617808,0.5018422952617808,0.49343345673822603,0.007369181047123252,0.007369181047123252,0.0,False,False,True,True,True,False,False,True,0.008408838523554776,0.0,0.0611464846554823,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
881,179149097,179148971,179148973,179149097,179149096.0,1.0,0.5005225723439436,0.5018247516073068,0.4996275930699876,0.002090289375774379,0.007299006429227095,0.0,False,False,True,True,True,False,False,True,0.002197158537319174,0.0,0.0523875652398403,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
882,178894493,178894411,178894423,178894493,178894492.0,1.0,0.5012919187362687,0.5018152015509254,0.49943062375525005,0.005167674945074641,0.00726080620370162,0.0,False,False,True,True,True,False,False,True,0.002384577795675366,0.0,0.0529924606807178,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
883,180640973,180640829,180640883,180640973,180640972.0,1.0,0.5001642840800156,0.5018129463392321,0.4965458914463415,0.0006571363200622571,0.007251785356928497,0.0,False,False,True,True,True,False,False,True,0.005267054892890663,0.0,0.0538739677253463,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
884,179412253,179412139,179412161,179412253,179412252.0,1.0,0.5006556377360106,0.5018023694818144,0.49919522723042614,0.002622550944042512,0.00720947792725779,0.0,False,False,True,True,True,False,False,True,0.0026071422513883127,0.0,0.0527759043101292,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
885,17998069,17998033,17998033,17998069,17998068.0,1.0,0.5017908917098993,0.5017908917098993,0.49732820471169426,0.007163566839597291,0.007163566839597291,0.0,False,False,True,True,True,False,False,True,0.0044626869982050624,0.0,0.0605791328840376,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
886,59183,59167,59167,59183,59182.0,1.0,0.5017078376188215,0.5017078376188215,0.4837558097589986,0.006831350475286158,0.006831350475286158,0.0,False,False,True,True,True,False,False,True,0.01795202785982294,0.0,0.0905353629639327,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
887,7113299,7113209,7113221,7113299,7113298.0,1.0,0.5004962062138549,0.5017717031303854,0.4783971316786496,0.001984824855419731,0.007086812521541752,0.0,False,False,True,True,True,False,False,True,0.023374571451735854,0.0,0.0652555822922497,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
888,109814219,109814147,109814153,109814219,109814218.0,1.0,0.5005240110420761,0.5017732380981252,0.4989429511612698,0.002096044168304445,0.007092952392500962,0.0,False,False,True,True,True,False,False,True,0.00283028693685545,0.0,0.0543812614326261,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
889,33868033,33868001,33868001,33868033,33868032.0,1.0,0.5017677143120173,0.5017677143120173,0.49930122586320985,0.007070857248069107,0.007070857248069107,0.0,False,False,True,True,True,False,False,True,0.0024664884488074384,0.0,0.0580902158457348,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
890,7102801,7102763,7102763,7102801,7102800.0,1.0,0.5017383357402421,0.5017383357402421,0.4932521774147715,0.006953342960968278,0.006953342960968278,0.0,False,False,True,True,True,False,False,True,0.00848615832547057,0.0,0.064466073133591,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
891,30642761,30642713,30642713,30642761,30642760.0,1.0,0.5017378697294369,0.5017378697294369,0.49924436395880306,0.006951478917747611,0.006951478917747611,0.0,False,False,True,True,True,False,False,True,0.0024935057706338315,0.0,0.0578939114446271,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
892,30776287,30776237,30776237,30776287,30776286.0,1.0,0.5017365768431035,0.5017365768431035,0.49569859822233053,0.006946307372413862,0.006946307372413862,0.0,False,False,True,True,True,False,False,True,0.006037978620772918,0.0,0.0591546579044083,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
893,179662079,179662009,179662027,179662079,179662078.0,1.0,0.5003034263037848,0.5017349307834402,0.4992895711598591,0.0012137052151390826,0.0069397231337609,0.0,False,False,True,True,True,False,False,True,0.002445359623581133,0.0,0.0534604288438405,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
894,33844361,33844309,33844319,33844361,33844360.0,1.0,0.5005223575167967,0.5017345286753354,0.4974023940233601,0.0020894300671869814,0.006938114701341647,0.0,False,False,True,True,True,False,False,True,0.004332134651975316,0.0,0.0585939985010802,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
895,604814921,604814527,604814713,604814921,604814920.0,1.0,0.5002561461042675,0.5017327378329784,0.49983737824978836,0.0010245844170699847,0.006930951331913793,0.0,False,False,True,False,True,False,False,True,0.001895359583190113,0.0,0.0492165780619318,0.0,,0.0,0.0,0.0,0.0301511056,,,,True,True
896,18002051,18002009,18002009,18002051,18002050.0,1.0,0.5017321786730115,0.5017321786730115,0.49561775197063473,0.006928714692045812,0.006928714692045812,0.0,False,False,True,True,True,False,False,True,0.006114426702376717,0.0,0.060904601565583,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
897,3437477,3437431,3437443,3437477,3437476.0,1.0,0.5002831649566204,0.5017296329941268,0.49986487119314876,0.0011326598264815857,0.006918531976507047,0.0,False,False,True,True,True,False,False,True,0.0018647618009779944,0.0,0.0654695768526705,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
898,178011803,178011739,178011749,178011803,178011802.0,1.0,0.5011133065251682,0.501728163154813,0.4991584254815873,0.004453226100672669,0.00691265261925178,0.0,False,False,True,True,True,False,False,True,0.002569737673225676,0.0,0.0534994171955925,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
899,40864177,40864139,40864139,40864177,40864176.0,1.0,0.5017205969433427,0.5017205969433427,0.4985154220798833,0.006882387773370802,0.006882387773370802,0.0,False,False,True,True,True,False,False,True,0.0032051748634593703,0.0,0.0577574596493002,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
900,1197739,1197709,1197709,1197739,1197738.0,1.0,0.5016982068973127,0.5016982068973127,0.48717230486492824,0.006792827589250816,0.006792827589250816,0.0,False,False,True,True,True,False,False,True,0.014525902032384453,0.0,0.0724750996658737,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
901,112219777,112219697,112219699,112219777,112219776.0,1.0,0.5000910472291776,0.5016921849608251,0.4960320988441458,0.00036418891671052833,0.006768739843300509,0.0,False,False,True,True,True,False,False,True,0.005660086116679348,0.0,0.0552387382691653,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
902,179662261,179662159,179662199,179662261,179662260.0,1.0,0.500431789510061,0.501690037327594,0.49989101575445666,0.0017271580402438147,0.00676014931037594,0.0,False,False,True,True,True,False,False,True,0.0017990215731373373,0.0,0.0527959244485922,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
903,604435093,604434781,604434863,604435093,604435092.0,1.0,0.5000871729566124,0.5016899994119842,0.499722862642777,0.00034869182644969854,0.006759997647936888,0.0,False,False,True,False,True,False,False,True,0.0019671367692072265,0.0,0.0491846653022056,0.0,,0.0,0.0,0.0,0.0301511056,,,,True,True
904,108532547,108532483,108532493,108532547,108532546.0,1.0,0.5008557749371669,0.5016781386352626,0.4999697038138405,0.003423099748667724,0.006712554541050242,0.0,False,False,True,True,True,False,False,True,0.001708434821422082,0.0,0.0540662185454775,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
905,179151461,179151283,179151331,179151461,179151460.0,1.0,0.5010184374036122,0.501665116926292,0.49621840209231033,0.0040737496144487295,0.006660467705168038,0.0,False,False,True,True,True,False,False,True,0.005446714833981676,0.0,0.0532813829057262,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
906,604712503,604712333,604712401,604712503,604712502.0,1.0,0.5003136542494925,0.5016541959210588,0.4999835614479326,0.001254616997969915,0.006616783684235017,0.0,False,False,True,False,True,False,False,True,0.0016706344731261763,0.0,0.0496511704472867,0.0,,0.0,0.0,0.0,0.0301511056,,,,True,True
907,108595961,108595909,108595919,108595961,108595960.0,1.0,0.5008614502134225,0.5016505470586988,0.4993734754238748,0.003445800853690173,0.006602188234795303,0.0,False,False,True,True,True,False,False,True,0.0022770716348240556,0.0,0.0547479999666079,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
908,109527331,109527283,109527293,109527331,109527330.0,1.0,0.5007716883427764,0.5016499290810976,0.49972920304623575,0.003086753371105644,0.006599716324390492,0.0,False,False,True,True,True,False,False,True,0.0019207260348618822,0.0,0.0546177716113432,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
909,7103477,7103429,7103441,7103477,7103476.0,1.0,0.5002553975757088,0.5016453935651747,0.49993628968922765,0.001021590302835218,0.006581574260698719,0.0,False,False,True,True,True,False,False,True,0.001709103875947051,0.0,0.0625995472242675,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
910,33486917,33486863,33486863,33486917,33486916.0,1.0,0.5016415423585981,0.5016415423585981,0.4951969807310158,0.006566169434392588,0.006566169434392588,0.0,False,False,True,True,True,False,False,True,0.006444561627582314,0.0,0.0589292298645833,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
911,179436233,179436163,179436167,179436233,179436232.0,1.0,0.500503738371839,0.50163521386373,0.4981339995414838,0.0020149534873561414,0.006540855454920003,0.0,False,False,True,True,True,False,False,True,0.0035012143222461884,0.0,0.0536850831213623,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
912,187510061,187509943,187509953,187510061,187510060.0,1.0,0.5009319237761318,0.5016307057732924,0.4992296852522396,0.0037276951045273066,0.006522823093169539,0.0,False,False,True,True,True,False,False,True,0.002401020521052808,0.0,0.0524473870154861,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
913,109594997,109594847,109594879,109594997,109594996.0,1.0,0.5011438892283379,0.5016290033636086,0.4956257348795169,0.004575556913351431,0.006516013454434422,0.0,False,False,True,True,True,False,False,True,0.006003268484091727,0.0,0.054632572985037,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
914,604814239,604814057,604814069,604814239,604814238.0,1.0,0.5004737330492617,0.5016152170326329,0.49963395698034363,0.001894932197046728,0.006460868130531594,0.0,False,False,True,False,True,False,False,True,0.001981260052289271,0.0,0.0493688680772857,0.0,,0.0,0.0,0.0,0.0301511056,,,,True,True
915,179143049,179142983,179142989,179143049,179143048.0,1.0,0.5006757214960735,0.5016150758466116,0.49854088894768156,0.0027028859842941344,0.00646030338644632,0.0,False,False,True,True,True,False,False,True,0.003074186898930038,0.0,0.0536214877934271,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
916,604811353,604811231,604811239,604811353,604811352.0,1.0,0.5002590860902997,0.5016128906838438,0.4985793206891136,0.0010363443611987044,0.0064515627353753935,0.0,False,False,True,False,True,False,False,True,0.0030335699947302494,0.0,0.0502642768158267,0.0,,0.0,0.0,0.0,0.0301511056,,,,True,True
917,617647,617587,617587,617647,617646.0,1.0,0.5015882652021046,0.5015882652021046,0.442293460216314,0.006353060808418576,0.006353060808418576,0.0,False,False,True,True,True,False,False,True,0.05929480498579064,0.0,0.0774150599023891,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
918,39641051,39640987,39640987,39641051,39641050.0,1.0,0.5016108106223606,0.5016108106223606,0.4942164171283436,0.00644324248944228,0.00644324248944228,0.0,False,False,True,True,True,False,False,True,0.007394393494016986,0.0,0.0584684694230504,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
919,108548719,108548683,108548683,108548719,108548718.0,1.0,0.5016065784876663,0.5016065784876663,0.49991367364104794,0.0064263139506652855,0.0064263139506652855,0.0,False,False,True,True,True,False,False,True,0.001692904846618357,0.0,0.0545307991961619,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
920,33920959,33920927,33920927,33920959,33920958.0,1.0,0.5016041939535727,0.5016041939535727,0.49904271916444615,0.006416775814290787,0.006416775814290787,0.0,False,False,True,True,True,False,False,True,0.0025614747891265733,0.0,0.0581434284620721,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
921,108540463,108540403,108540413,108540463,108540462.0,1.0,0.5007181155428719,0.5015973388411613,0.4985484688129162,0.002872462171487733,0.006389355364645244,0.0,False,False,True,True,True,False,False,True,0.003048870028245115,0.0,0.0549539576212059,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
922,30808091,30808039,30808049,30808091,30808090.0,1.0,0.5004344370868097,0.5015963873141867,0.49717767724292994,0.0017377483472387212,0.006385549256746614,0.0,False,False,True,True,True,False,False,True,0.004418710071256734,0.0,0.0588642345773177,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
923,3291647,3291593,3291593,3291647,3291646.0,1.0,0.5015828318461132,0.5015828318461132,0.4798054011016292,0.006331327384452745,0.006331327384452745,0.0,False,False,True,True,True,False,False,True,0.021777430744483944,0.0,0.0684103219780649,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
924,109683781,109683709,109683719,109683781,109683780.0,1.0,0.500801790592974,0.5015812779740891,0.4973981941127122,0.0032071623718961106,0.006325111896356539,0.0,False,False,True,True,True,False,False,True,0.0041830838613769504,0.0,0.0551290948259741,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
925,109773193,109773073,109773073,109773193,109773100.0,1.0,0.5015774600269248,0.5015774600269248,0.49361665206300803,0.006309840107699305,0.006309840107699305,0.0,False,False,True,True,True,False,False,True,0.00796080796391681,0.0,0.0550956797823624,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
926,111004819,111004687,111004727,111004819,111004818.0,1.0,0.5000156997790862,0.5015747751282682,0.4946124932160227,6.279911634488045e-05,0.006299100513072808,0.0,False,False,True,True,True,False,False,True,0.006962281912245506,0.0,0.0553538355119092,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
927,39639401,39639349,39639361,39639401,39639400.0,1.0,0.5007068016774769,0.5015652603377855,0.4978430986844918,0.0028272067099077702,0.006261041351141916,0.0,False,False,True,True,True,False,False,True,0.003722161653293671,0.0,0.0580108520218464,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
928,33489931,33489877,33489877,33489931,33489930.0,1.0,0.5015640465525432,0.5015640465525432,0.49831160422298004,0.006256186210172654,0.006256186210172654,0.0,False,False,True,True,True,False,False,True,0.003252442329563104,0.0,0.0578008375393387,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
929,109769447,109769381,109769389,109769447,109769446.0,1.0,0.5005144329779186,0.5015639958694716,0.49772119653634705,0.0020577319116745763,0.006255983477886584,0.0,False,False,True,True,True,False,False,True,0.0038427993331245887,0.0,0.0550907910074587,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
930,604143751,604143563,604143667,604143751,604143750.0,1.0,0.5000490132372828,0.5015617792342714,0.4998020713072825,0.00019605294913116467,0.006247116937085462,0.0,False,False,True,False,True,False,False,True,0.0017597079269888742,0.0,0.0499265506780113,0.0,,0.0,0.0,0.0,0.0301511056,,,,True,True
931,40884761,40884719,40884733,40884761,40884760.0,1.0,0.5009475984454823,0.501557090235523,0.4998945344460607,0.0037903937819292466,0.006228360942091893,0.0,False,False,True,True,True,False,False,True,0.0016625557894622614,0.0,0.0572384388419331,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
932,108810703,108810607,108810619,108810703,108810702.0,1.0,0.5008669372488334,0.5015513054902314,0.49704014604503133,0.0034677489953334195,0.006205221960925655,0.0,False,False,True,True,True,False,False,True,0.0045111594452000876,0.0,0.0547312475022079,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
933,108532727,108532673,108532679,108532727,108532726.0,1.0,0.5003903700979988,0.5015491053172395,0.49869890922671317,0.001561480391995218,0.00619642126895803,0.0,False,False,True,True,True,False,False,True,0.0028501960905263223,0.0,0.0549057081271222,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
934,7118443,7118413,7118413,7118443,7118442.0,1.0,0.501547249113626,0.501547249113626,0.49618755052275637,0.006188996454504103,0.006188996454504103,0.0,False,False,True,True,True,False,False,True,0.005359698590869629,0.0,0.0639860467502799,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
935,177978791,177978659,177978679,177978791,177978790.0,1.0,0.5001626603283634,0.5015467776280316,0.4987345888539224,0.0006506413134537148,0.0061871105121262815,0.0,False,False,True,True,True,False,False,True,0.0028121887741091724,0.0,0.0526763305513066,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
936,39649187,39649097,39649123,39649187,39649186.0,1.0,0.5001242261584714,0.5015456785686643,0.4940097906900018,0.0004969046338856309,0.006182714274657108,0.0,False,False,True,True,True,False,False,True,0.007535887878662501,0.0,0.0585131648548839,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
937,604698079,604697893,604697987,604698079,604698078.0,1.0,0.5003970309575496,0.5015410689369416,0.4994337189017877,0.0015881238301984624,0.006164275747766457,0.0,False,False,True,False,True,False,False,True,0.0021073500351538915,0.0,0.0500423855703042,0.0,,0.0,0.0,0.0,0.0301511056,,,,True,True
938,39693569,39693503,39693517,39693569,39693568.0,1.0,0.5010875624507498,0.5015402454794646,0.4989052250778366,0.004350249802999251,0.006160981917858521,0.0,False,False,True,True,True,False,False,True,0.002635020401628068,0.0,0.0571426503152974,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
939,3269009,3268963,3268963,3269009,3269008.0,1.0,0.5015350071750043,0.5015350071750043,0.48408984481967204,0.006140028700017286,0.006140028700017286,0.0,False,False,True,True,True,False,False,True,0.017445162355332264,0.0,0.0682460248436658,0.0,,0.0,0.0,0.0,0.0301511056,,,,False,True
