candidate_id,block_id,x,y,h,right_endpoint,p_star,source,E_theta,E_theta_normalized,E_theta_sign,Q_R2Q,Q_threshold_0p75_flag,Q_threshold_1p00_flag,near_forbidden_flag,forbidden_flag,positive_harmless_flag,negative_transfer_flag,channel_full,channel_inferred,theta_negative_and_near_forbidden_flag,theta_positive_and_near_forbidden_flag,theta_zero_and_near_forbidden_flag,theta_unknown_and_near_forbidden_flag,theta_negative_and_forbidden_flag,theta_positive_and_forbidden_flag,theta_zero_and_forbidden_flag,theta_unknown_and_forbidden_flag,schur_projection_proxy,schur_projection_sign,spf_class,scale_ratio,post_P0_flag,tail_flag,finite_certificate_flag,valid_scale_flag,coordinate_available_flag,finite_certificate_coordinate_excluded_flag,threshold_negative_transfer_pass_flag,failure_type,status
cand_00666,667.0,179381333,179381332.0,1.0,179381333.0,179381333.0,theta,18.005024449778265,0.04984904586784199,positive,0.0531241987332051,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00667,668.0,108592553,108592552.0,1.0,108592553.0,108592553.0,theta,17.50311339036888,0.051124101187130414,positive,0.0543074254810474,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00668,669.0,12837637,12837636.0,1.0,12837637.0,12837637.0,theta,15.367891805021792,0.05736259673367665,positive,0.0620429187160608,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00669,670.0,31025339,31025338.0,1.0,31025339.0,31025339.0,theta,16.250314815667288,0.05460944067026621,positive,0.0580349191062369,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00670,671.0,30824513,30824512.0,1.0,30824513.0,30824513.0,theta,16.24382080802532,0.05462874049334261,positive,0.0588239211504652,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00671,672.0,40834943,40834942.0,1.0,40834943.0,40834943.0,theta,16.525048718912146,0.05380520378634319,positive,0.0579663029192045,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00672,673.0,12799261,12799260.0,1.0,12799261.0,12799261.0,theta,15.364897992848151,0.05737240773367043,positive,0.0616151003010251,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00673,674.0,187509559,187509555.0,4.0,187509559.0,187509659.0,theta,34.09868075615101,0.04698374954716242,positive,0.0532207644598697,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00674,675.0,40882381,40882380.0,1.0,40882381.0,40882381.0,theta,16.52620974580355,0.05380185512960896,positive,0.0579261844879289,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00675,676.0,18001673,18001672.0,1.0,18001673.0,18001673.0,theta,15.705975255985816,0.05627574347174532,positive,0.0597757164079624,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00676,677.0,179149903,179149902.0,1.0,179149903.0,179149903.0,theta,18.003733460269373,0.04985224419173829,positive,0.0534075488090611,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00677,678.0,16183,16182.0,1.0,16183.0,16183.0,theta,8.691716587516886,0.09253459859597946,positive,0.1069747307954135,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00678,679.0,17989039,17989038.0,1.0,17989039.0,17989039.0,theta,15.705273185934022,0.0562779579722709,positive,0.0610495652145156,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00679,680.0,604864891,604864888.0,3.0,604864891.0,604865039.0,theta,37.441031337481846,0.05286919666381687,positive,0.0585344103602869,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,True,False,False,True,True,False,True,,pass
cand_00680,681.0,179436689,179436688.0,1.0,179436689.0,179436689.0,theta,18.00533299615579,0.04984828152926647,positive,0.0537520972306284,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00681,682.0,33912811,33912810.0,1.0,33912811.0,33912811.0,theta,16.339303406567062,0.054346332962544874,positive,0.0577269241070986,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00682,683.0,108595723,108595722.0,1.0,108595723.0,108595723.0,theta,17.503142581631487,0.051124025139849705,positive,0.0551376168754321,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00683,684.0,33924533,33924532.0,1.0,33924533.0,33924533.0,theta,16.339648997930915,0.054345316092417634,positive,0.0593030599397281,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00684,685.0,180619633,180619632.0,1.0,180619633.0,180619633.0,theta,18.011903902894705,0.04983200946340618,positive,0.053162119593626,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00685,686.0,33844607,33844606.0,1.0,33844607.0,33844607.0,theta,16.337290224097938,0.05435225731623752,positive,0.0589132052300743,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00686,687.0,109814843,109814842.0,1.0,109814843.0,109814843.0,theta,17.514306260052784,0.051094958729340924,positive,0.0545676585381428,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00687,688.0,30819587,30819586.0,1.0,30819587.0,30819587.0,theta,16.2436609873771,0.054629215642518554,positive,0.0590050793129095,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00688,689.0,12776207,12776206.0,1.0,12776207.0,12776207.0,theta,15.36309517099996,0.057378317359259,positive,0.0616763461067941,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00689,690.0,179472523,179472522.0,1.0,179472523.0,179472523.0,theta,18.00553267896649,0.04984778688261095,positive,0.0525914466370504,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00690,691.0,39640879,39640878.0,1.0,39640879.0,39640879.0,theta,16.49537144175135,0.05389094071755922,positive,0.0579616447381054,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00691,692.0,108573587,108573586.0,1.0,108573587.0,108573587.0,theta,17.50293872225489,0.051124556226460206,positive,0.0550361137334319,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00692,693.0,109442251,109442250.0,1.0,109442251.0,109442251.0,theta,17.51090757997494,0.05110380424574606,positive,0.0546254127662521,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00693,694.0,39640409,39640408.0,1.0,39640409.0,39640409.0,theta,16.49535958523358,0.05389097502512629,positive,0.0587946146469265,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00694,695.0,604435457,604435456.0,1.0,604435457.0,604435457.0,theta,19.219805451433675,0.0470105185858104,positive,0.0493137121900815,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,True,False,False,True,True,False,True,,pass
cand_00695,696.0,179413093,179413092.0,1.0,179413093.0,179413093.0,theta,18.005201487088662,0.04984860730386333,positive,0.053125528818645,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00696,697.0,108592199,108592198.0,1.0,108592199.0,108592199.0,theta,17.50311013047152,0.051124109679628375,positive,0.0552761062932465,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00697,698.0,30419023,30419022.0,1.0,30419023.0,30419023.0,theta,16.230578727251388,0.05466813732577091,positive,0.058411252820423,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00698,699.0,108553589,108553588.0,1.0,108553589.0,108553589.0,theta,17.50275451684656,0.051125036120763044,positive,0.0545865214664789,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00699,700.0,17984893,17984892.0,1.0,17984893.0,17984893.0,theta,15.705042685691884,0.056278685064195796,positive,0.0605582183755319,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00700,701.0,33863117,33863116.0,1.0,33863117.0,33863117.0,theta,16.337836985955153,0.054350648189004855,positive,0.0587001623650556,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00701,702.0,33413759,33413758.0,1.0,33413759.0,33413759.0,theta,16.32447831922821,0.05438999009554494,positive,0.0586290314487052,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00702,703.0,179400479,179400478.0,1.0,179400479.0,179400479.0,theta,18.00513117759656,0.049848781476457535,positive,0.0528297241791223,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00703,704.0,109611101,109611100.0,1.0,109611101.0,109611101.0,theta,17.512449213845407,0.05109979156068436,positive,0.0550890190175448,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00704,705.0,108532859,108532858.0,1.0,108532859.0,108532859.0,theta,17.50256353302188,0.05112553368376138,positive,0.0552219564852861,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00705,706.0,109707751,109707750.0,1.0,109707751.0,109707751.0,theta,17.51333057908488,0.05109749775645639,positive,0.0545132051318996,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00706,707.0,31027937,31027936.0,1.0,31027937.0,31027937.0,theta,16.250398550166704,0.05460919190474245,positive,0.0585998688638257,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00707,708.0,109721779,109721778.0,1.0,109721779.0,109721779.0,theta,17.5134584379015,0.05109716501350098,positive,0.0547506845400794,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00708,709.0,30794947,30794946.0,1.0,30794947.0,30794947.0,theta,16.242861176043185,0.05463159361722367,positive,0.0590213018912058,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00709,710.0,31028143,31028142.0,1.0,31028143.0,31028143.0,theta,16.250405189322773,0.05460917218067336,positive,0.0591241272165089,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00710,711.0,179149753,179149752.0,1.0,179149753.0,179149753.0,theta,18.00373262298138,0.04985224626618545,positive,0.0537788253624078,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00711,712.0,30808223,30808222.0,1.0,30808223.0,30808223.0,theta,16.243292192830328,0.05463031210562585,positive,0.0583692107538644,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00712,713.0,178013153,178013152.0,1.0,178013153.0,178013153.0,theta,17.997367998784814,0.04986802009841689,positive,0.0533575856221749,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00713,714.0,109708829,109708828.0,1.0,109708829.0,109708829.0,theta,17.51334040514269,0.05109747218472669,positive,0.0550639317692912,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00714,715.0,39691237,39691236.0,1.0,39691237.0,39691237.0,theta,16.49664099081427,0.0538872674505467,positive,0.0578619642067515,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00715,716.0,179665093,179665092.0,1.0,179665093.0,179665093.0,theta,18.006605081354188,0.04984513053559112,positive,0.0536009635875191,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00716,717.0,179602889,179602888.0,1.0,179602889.0,179602889.0,theta,18.006258799449103,0.04984598824706356,positive,0.0529285737480202,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00717,718.0,33924997,33924996.0,1.0,33924997.0,33924997.0,theta,16.339662675254843,0.05434527584895614,positive,0.0584408196615828,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00718,719.0,179150627,179150626.0,1.0,179150627.0,179150627.0,theta,18.003737501569564,0.04985223417910014,positive,0.0529327722024033,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00719,720.0,7118591,7118590.0,1.0,7118591.0,7118591.0,theta,14.778220370546276,0.05936166907201797,positive,0.0652064611469634,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00720,721.0,604672807,604672806.0,1.0,604672807.0,604672807.0,theta,19.22019805482597,0.04700965330136748,positive,0.0495872400319328,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,True,False,False,True,True,False,True,,pass
cand_00721,722.0,1512547,1512546.0,1.0,1512547.0,1512547.0,theta,13.2293055427845,0.06533857176866173,positive,0.0702608961700486,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00722,723.0,179661607,179661606.0,1.0,179661607.0,179661607.0,theta,18.006585678398604,0.049845178594320076,positive,0.053059303052776,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00723,724.0,108811009,108811008.0,1.0,108811009.0,108811009.0,theta,17.50512307292896,0.05111886621219124,positive,0.0540320931092931,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00724,725.0,187504777,187504776.0,1.0,187504777.0,187504777.0,theta,18.04931488038353,0.0497395669961162,positive,0.0530638386214726,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00725,726.0,39674683,39674682.0,1.0,39674683.0,39674683.0,theta,16.496223834426743,0.05388847438063448,positive,0.0568285448518926,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00726,727.0,1509097,1509096.0,1.0,1509097.0,1509097.0,theta,13.227022016664836,0.06534826616264754,positive,0.0701254608877874,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00727,728.0,33902807,33902806.0,1.0,33902807.0,33902807.0,theta,16.339008371282635,0.05434720110614036,positive,0.0576533742965644,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00728,729.0,108537769,108537768.0,1.0,108537769.0,108537769.0,theta,17.502608771754048,0.05112541582411636,positive,0.0550102371348021,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00729,730.0,30981329,30981328.0,1.0,30981329.0,30981329.0,theta,16.24889529067716,0.05461365825844661,positive,0.0588661597811044,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00730,731.0,30649523,30649522.0,1.0,30649523.0,30649523.0,theta,16.23812765741952,0.054645671391739474,positive,0.058857594872207,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00731,732.0,108548351,108548350.0,1.0,108548351.0,108548351.0,theta,17.50270626301704,0.05112516183374503,positive,0.0541939682170777,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00732,733.0,604676711,604676710.0,1.0,604676711.0,604676711.0,theta,19.2202045111894,0.04700963907202883,positive,0.0502399087413142,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,True,False,False,True,True,False,True,,pass
cand_00733,734.0,109567411,109567410.0,1.0,109567411.0,109567411.0,theta,17.51205054337192,0.05110082919114607,positive,0.0542083537049825,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00734,735.0,109721527,109721526.0,1.0,109721527.0,109721527.0,theta,17.513456141180725,0.05109717099050601,positive,0.0550365316698288,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00735,736.0,179403751,179403750.0,1.0,179403751.0,179403751.0,theta,18.00514941595456,0.049848736295782424,positive,0.0536376134985399,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00736,737.0,180620933,180620932.0,1.0,180620933.0,180620933.0,theta,18.0119111003145,0.04983199164565997,positive,0.0538326091705561,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00737,738.0,12842237,12842236.0,1.0,12842237.0,12842237.0,theta,15.36825006223514,0.0573614229152804,positive,0.0614714067975274,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00738,739.0,109511539,109511538.0,1.0,109511539.0,109511539.0,theta,17.511540480664287,0.05110215680642175,positive,0.0537774692048976,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00739,740.0,39641299,39641298.0,1.0,39641299.0,39641299.0,theta,16.495382036818505,0.05389091006011428,positive,0.0573304417021529,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00740,741.0,179150393,179150392.0,1.0,179150393.0,179150393.0,theta,18.003736195405267,0.049852237415224175,positive,0.0523094644224999,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00741,742.0,12837437,12837436.0,1.0,12837437.0,12837437.0,theta,15.367876225709342,0.05736264777988445,positive,0.0627022450990248,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00742,743.0,108595901,108595900.0,1.0,108595901.0,108595901.0,theta,17.50314422073705,0.051124020869759444,positive,0.0549229874174412,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00743,744.0,109726187,109726186.0,1.0,109726187.0,109726187.0,theta,17.513498611434034,0.05109706046579501,positive,0.0541001988799444,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00744,745.0,108538211,108538210.0,1.0,108538211.0,108538211.0,theta,17.50261284406089,0.05112540521463605,positive,0.0549443877096655,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00745,746.0,187492807,187492806.0,1.0,187492807.0,187492807.0,theta,18.04925103997221,0.049739724454538795,positive,0.0533032779270732,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00746,747.0,33870209,33870208.0,1.0,33870209.0,33870209.0,theta,16.338046395427412,0.05435003191934002,positive,0.058690891355918,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00747,748.0,33471629,33471628.0,1.0,33471629.0,33471629.0,theta,16.32620874245429,0.05438489072006899,positive,0.0584436456897662,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00748,749.0,17585999,17585998.0,1.0,17585999.0,17585999.0,theta,15.68261363205767,0.05634952501635886,positive,0.0611815204056907,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00749,750.0,179665253,179665252.0,1.0,179665253.0,179665253.0,theta,18.006605971899624,0.04984512832982209,positive,0.0527384927380705,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00750,751.0,39640607,39640606.0,1.0,39640607.0,39640607.0,theta,16.49536458012416,0.05389096057209633,positive,0.0581314530842754,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00751,752.0,12422119,12422118.0,1.0,12422119.0,12422119.0,theta,15.334989231833312,0.05747060517055611,positive,0.0619481415866009,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00752,753.0,108829241,108829240.0,1.0,108829241.0,108829241.0,theta,17.50529061546801,0.05111842983279954,positive,0.0550718611036335,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00753,754.0,180642263,180642262.0,1.0,180642263.0,180642263.0,theta,18.01202918596652,0.04983169931768846,positive,0.0523594101727958,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00754,755.0,3236957,3236956.0,1.0,3236957.0,3236957.0,theta,13.9901442489153,0.062260208153954444,positive,0.0674403172566828,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00755,756.0,108538103,108538102.0,1.0,108538103.0,108538103.0,theta,17.502611849019125,0.05112540780699337,positive,0.0540255426517967,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00756,757.0,108553421,108553420.0,1.0,108553421.0,108553421.0,theta,17.50275296922265,0.051125040152690815,positive,0.0536206781597749,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00757,758.0,33844303,33844302.0,1.0,33844303.0,33844303.0,theta,16.337281241828904,0.05435228375196382,positive,0.057322995670915,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00758,759.0,3281171,3281170.0,1.0,3281171.0,3281171.0,theta,14.00371092884176,0.06220793153758626,positive,0.0668113902823667,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00759,760.0,12808039,12808038.0,1.0,12808039.0,12808039.0,theta,15.365583578625944,0.05737016071070503,positive,0.0611901506330895,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00760,761.0,33914047,33914046.0,1.0,33914047.0,33914047.0,theta,16.339339852306598,0.05434622572259227,positive,0.0586737719164166,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00761,762.0,179410171,179410170.0,1.0,179410171.0,179410171.0,theta,18.005185200519243,0.04984864764929,positive,0.0533353866234197,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00762,763.0,17591191,17591190.0,1.0,17591191.0,17591191.0,theta,15.68290882334712,0.05634859153108217,positive,0.0608443000978966,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00763,764.0,109683073,109683072.0,1.0,109683073.0,109683073.0,theta,17.51310561069601,0.05109808323025324,positive,0.0541096892228777,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
