candidate_id,block_id,x,y,h,p_star,post_P0_flag,post_P0_by_pstar,finite_certified_flag,finite_zone_flag,threshold_relevant_flag,forbidden_flag,near_forbidden_flag,positive_harmless_flag,negative_transfer_flag,row_regime,Q_R2Q,Q_delta_D,Q_exc,epsilon,E_theta,epsilon_abs,Q_R2Q_recon,Q_R2Q_reconstruction_error,E_theta_sign,Q_R2Q_gt_0p75,Q_delta_D_gt_0p75,E_theta_positive,E_theta_nonnegative,E_theta_negative,positive_harmless_bound,positive_subthreshold_bound,Q_R2Q_minus_Q_delta_D,Q_exc_plus_abs_epsilon,direct_threshold_sign_counterexample,direct_delta_counterexample,endpoint_sign_bridge_counterexample,positive_harmless_counterexample_0p305,positive_harmless_counterexample_0p75,thresholdtransfer_failure_flag,Q_R2Q_bin,Q_delta_D_bin
hexc_00840,841,109442429,109442428,1,109442429,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0545916136692518,0.0530785337365138,2.6542673943169984e-15,0.0015130799327353,17.51090920640216,0.0015130799327353,0.054591613669251755,4.163336342344337e-17,positive,False,False,True,True,False,True,True,0.0015130799327379985,0.0015130799327379544,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00841,842,179148029,179148028,1,179148029,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0529334073685359,0.0517259123174815,0.0,0.0012074950510543,18.003722999701044,0.0012074950510543,0.0529334073685358,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0012074950510543997,0.0012074950510543,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00842,843,1518427,1518426,1,1518427,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0720703082374865,0.068662209288773,0.0,0.0034080989487135,13.233185488555364,0.0034080989487135,0.07207030823748649,1.3877787807814457e-17,positive,False,False,True,True,False,True,True,0.003408098948713509,0.0034080989487135,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00843,844,7108613,7108612,1,7108613,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0639845617092927,0.0620850638548624,0.0,0.0018994978544303,14.776817705393524,0.0018994978544303,0.0639845617092927,0.0,positive,False,False,True,True,False,True,True,0.0018994978544303043,0.0018994978544303,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00844,845,30819511,30819510,1,30819511,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0584555384497958,0.0569048716602072,0.0,0.0015506667895886,16.243658521409802,0.0015506667895886,0.0584555384497958,0.0,positive,False,False,True,True,False,True,True,0.001550666789588602,0.0015506667895886,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00845,846,1510391,1510390,1,1510391,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0698496571702368,0.068687221762788,0.0,0.0011624354074488,13.22787911566918,0.0011624354074488,0.0698496571702368,0.0,positive,False,False,True,True,False,True,True,0.0011624354074488003,0.0011624354074488,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00846,847,17594219,17594218,1,17594219,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0602853522506817,0.0587791960023478,0.0,0.0015061562483338,15.683080940142546,0.0015061562483338,0.0602853522506816,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0015061562483338967,0.0015061562483338,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00847,848,187509781,187509780,1,187509781,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0535126337722001,0.0516041802883724,0.0,0.0019084534838276,18.049341567347508,0.0019084534838276,0.0535126337722,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0019084534838276976,0.0019084534838276,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00848,849,30405577,30405576,1,30405577,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0584289519707461,0.0569486755433546,0.0,0.0014802764273914,16.230136603498202,0.0014802764273914,0.058428951970746004,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0014802764273914998,0.0014802764273914,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00849,850,30419423,30419422,1,30419423,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0588391093536454,0.0569471996012189,0.0,0.0018919097524265,16.230591876831177,0.0018919097524265,0.0588391093536454,0.0,positive,False,False,True,True,False,True,True,0.0018919097524265002,0.0018919097524265,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00850,851,109638391,109638390,1,109638391,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0552138610279271,0.0530734957506106,0.0,0.0021403652773165,17.51269815399019,0.0021403652773165,0.0552138610279271,0.0,positive,False,False,True,True,False,True,True,0.0021403652773165013,0.0021403652773165,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00851,852,40840829,40840828,1,40840829,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0581785538517203,0.0560079094790097,0.0,0.0021706443727105,16.52519284978146,0.0021706443727105,0.0581785538517202,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.002170644372710598,0.0021706443727105,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00852,853,108531433,108531432,1,108531433,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0552671935291183,0.0531020862748845,0.0,0.0021651072542338,17.5025503940575,0.0021651072542338,0.0552671935291183,0.0,positive,False,False,True,True,False,True,True,0.0021651072542338,0.0021651072542338,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00853,854,109722043,109722042,1,109722043,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0547359397556698,0.053071348174313,0.0,0.0016645915813568,17.51346084398428,0.0016645915813568,0.0547359397556698,0.0,positive,False,False,True,True,False,True,True,0.001664591581356803,0.0016645915813568,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00854,855,17590231,17590230,1,17590231,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0613662107477397,0.0587799789230074,0.0,0.0025862318247322,15.682854249089136,0.0025862318247322,0.061366210747739604,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0025862318247322977,0.0025862318247322,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00855,856,12895819,12895818,1,12895819,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0616168261681965,0.0598720707475718,0.0,0.0017447554206246,15.372413708270248,0.0017447554206246,0.0616168261681964,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0017447554206246954,0.0017447554206246,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00856,857,604712203,604712202,1,604712203,True,True,False,False,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0492150762316946,0.048664480895886,4.448940117218696e-15,0.0005505953358041,19.220263205294494,0.0005505953358041,0.04921507623169455,4.85722573273506e-17,positive,False,False,True,True,False,True,True,0.0005505953358085972,0.0005505953358085489,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00857,858,179382757,179382756,1,179382757,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0535747962963188,0.0517224102437762,0.0,0.0018523860525425,18.005032388142443,0.0018523860525425,0.0535747962963187,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0018523860525425997,0.0018523860525425,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00858,859,1509019,1509018,1,1509019,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0709615737150018,0.0686915073081964,0.0,0.0022700664068053,13.226970328790664,0.0022700664068053,0.0709615737150017,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.002270066406805396,0.0022700664068053,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00859,860,7102489,7102488,1,7102489,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0636864195243564,0.0620883846703586,9.13584700649999e-16,0.0015980348539968,14.77595584395884,0.0015980348539968,0.06368641952435632,8.326672684688674e-17,positive,False,False,True,True,False,True,True,0.0015980348539978012,0.0015980348539977136,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00860,861,30402013,30402012,1,30402013,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0584739115607995,0.0569490555762295,0.0,0.00152485598457,16.23001938128946,0.00152485598457,0.0584739115607995,0.0,positive,False,False,True,True,False,True,True,0.0015248559845700005,0.00152485598457,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00861,862,39641179,39641178,1,39641179,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0577647807069204,0.0561015553069865,0.0,0.0016632253999338,16.495379009667914,0.0016632253999338,0.0577647807069203,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0016632253999338958,0.0016632253999338,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00862,863,109726417,109726416,1,109726417,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0547346133640878,0.0530712359315602,2.6535243629794604e-15,0.0016633774325249,17.513500707558627,0.0016633774325249,0.05473461336408775,5.551115123125783e-17,positive,False,False,True,True,False,True,True,0.0016633774325276046,0.0016633774325275534,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00863,864,12830303,12830302,1,12830303,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.061618925562123,0.0598903268709988,0.0,0.0017285986911241,15.367320352836725,0.0017285986911241,0.0616189255621229,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0017285986911241974,0.0017285986911241,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00864,865,33864067,33864066,1,33864067,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0578379832097438,0.0566015517041133,0.0,0.0012364315056304,16.337865039683184,0.0012364315056304,0.057837983209743704,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.001236431505630499,0.0012364315056304,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00865,866,31025143,31025142,1,31025143,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0595441933396197,0.0568833539425574,0.0,0.0026608393970623,16.250308498230464,0.0026608393970623,0.059544193339619696,6.938893903907228e-18,positive,False,False,True,True,False,True,True,0.002660839397062305,0.0026608393970623,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00866,867,30801877,30801876,1,30801877,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0578221710482515,0.0569067243545064,0.0,0.000915446693745,16.243086187645382,0.000915446693745,0.0578221710482514,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0009154466937450964,0.000915446693745,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00867,868,359167,359166,1,359167,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0770398696559618,0.0762004704130229,0.0,0.0008393992429388,11.791542740365744,0.0008393992429388,0.0770398696559617,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0008393992429388958,0.0008393992429388,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00868,869,33388841,33388840,1,33388841,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0589455636856937,0.0566468491206829,0.0,0.0022987145650108,16.323732300326082,0.0022987145650108,0.0589455636856937,0.0,positive,False,False,True,True,False,True,True,0.0022987145650108023,0.0022987145650108,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00869,870,604866473,604866472,1,604866473,True,True,False,False,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0491519986144946,0.0486638769730617,0.0,0.0004881216414329,19.220518285850886,0.0004881216414329,0.0491519986144946,0.0,positive,False,False,True,True,False,True,True,0.00048812164143290093,0.0004881216414329,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00870,871,33921259,33921258,1,33921259,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0589072212043223,0.0565961480438073,0.0,0.002311073160515,16.33955248494445,0.002311073160515,0.0589072212043223,0.0,positive,False,False,True,True,False,True,True,0.002311073160515001,0.002311073160515,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00871,872,604685567,604685566,1,604685567,True,True,False,False,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0499192156985863,0.0486645851853012,4.448959500665601e-15,0.0012546305132806,19.22021915692486,0.0012546305132806,0.04991921569858625,5.551115123125783e-17,positive,False,False,True,True,False,True,True,0.0012546305132851016,0.0012546305132850489,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00872,873,30649621,30649620,1,30649621,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0590986334793916,0.0569227702423194,1.5303467005815801e-15,0.0021758632370706,16.238130854854056,0.0021758632370706,0.05909863347939153,6.938893903907228e-17,positive,False,False,True,True,False,True,True,0.0021758632370722022,0.0021758632370721303,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00873,874,40884703,40884702,1,40884703,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0579413878612287,0.0560045428236628,0.0,0.0019368450375659,16.526266541273976,0.0019368450375659,0.0579413878612287,0.0,positive,False,False,True,True,False,True,True,0.0019368450375659013,0.0019368450375659,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00874,875,39693497,39693496,1,39693497,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0577138689826572,0.0560974059402927,1.4854498345574184e-15,0.001616463042363,16.496697928713708,0.001616463042363,0.057713868982657186,1.3877787807814457e-17,positive,False,False,True,True,False,True,True,0.0016164630423644993,0.0016164630423644855,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00875,876,108532477,108532476,1,108532477,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0539817996673655,0.0531020591587121,0.0,0.0008797405086534,17.502560013344283,0.0008797405086534,0.0539817996673655,0.0,positive,False,False,True,True,False,True,True,0.000879740508653401,0.0008797405086534,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00876,877,30341053,30341052,1,30341053,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0589348047105401,0.0569555634955781,1.532144881269458e-15,0.0019792412149604,16.228012237940277,0.0019792412149604,0.05893480471054004,6.245004513516506e-17,positive,False,False,True,True,False,True,True,0.0019792412149619992,0.001979241214961932,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00877,878,180627001,180627000,1,180627001,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0533332629001659,0.0517039305298461,0.0,0.0016293323703197,18.0119446949703,0.0016293323703197,0.0533332629001658,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0016293323703197998,0.0016293323703197,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00878,879,30781943,30781942,1,30781943,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.058586881232034,0.0569088201184301,0.0,0.0016780611136038,16.24243880978879,0.0016780611136038,0.0585868812320339,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0016780611136038986,0.0016780611136038,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00879,880,18002111,18002110,1,18002111,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0611464846554823,0.0587001495538228,1.629390744810952e-15,0.0024463351016578,15.705999586761717,0.0024463351016578,0.06114648465548223,6.938893903907228e-17,positive,False,False,True,True,False,True,True,0.002446335101659501,0.002446335101659429,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00880,881,179149097,179149096,1,179149097,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0523875652398403,0.0517258963717692,0.0,0.000661668868071,18.00372896123365,0.000661668868071,0.0523875652398402,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0006616688680710983,0.000661668868071,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00881,882,178894493,178894492,1,178894493,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0529924606807178,0.0517297006933885,0.0,0.0012627599873292,18.002306765445063,0.0012627599873292,0.0529924606807177,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.001262759987329297,0.0012627599873292,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00882,883,180640973,180640972,1,180640973,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0538739677253463,0.0517037238136682,0.0,0.002170243911678,18.012022044755017,0.002170243911678,0.0538739677253462,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0021702439116780964,0.002170243911678,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00883,884,179412253,179412252,1,179412253,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0527759043101292,0.0517219705296503,0.0,0.0010539337804788,18.00519680514516,0.0010539337804788,0.0527759043101291,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0010539337804788967,0.0010539337804788,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00884,885,17998069,17998068,1,17998069,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0605791328840376,0.0587009230114953,0.0,0.0018782098725423,15.705775032327988,0.0018782098725423,0.0605791328840376,0.0,positive,False,False,True,True,False,True,True,0.001878209872542301,0.0018782098725423,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00885,886,59183,59182,1,59183,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0905353629639327,0.0883271811389778,0.0,0.0022081818249548,9.988389617470986,0.0022081818249548,0.09053536296393261,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0022081818249548996,0.0022081818249548,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00886,887,7113299,7113298,1,7113299,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0652555822922497,0.0620825249838504,9.134085820722716e-16,0.0031730573083983,14.77747668854144,0.0031730573083983,0.06525558229224962,8.326672684688674e-17,positive,False,False,True,True,False,True,True,0.003173057308399306,0.0031730573083992132,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00887,888,109814219,109814218,1,109814219,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0543812614326261,0.0530689838597476,0.0,0.0013122775728785,17.51430057774468,0.0013122775728785,0.0543812614326261,0.0,positive,False,False,True,True,False,True,True,0.0013122775728785022,0.0013122775728785,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00888,889,33868033,33868032,1,33868033,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0580902158457348,0.0566011766576419,0.0,0.0014890391880929,16.337982148114918,0.0014890391880929,0.0580902158457348,0.0,positive,False,False,True,True,False,True,True,0.0014890391880929,0.0014890391880929,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00889,890,7102801,7102800,1,7102801,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.064466073133591,0.0620882154066622,0.0,0.0023778577269287,14.775999771256355,0.0023778577269287,0.0644660731335909,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.002377857726928799,0.0023778577269287,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00890,891,30642761,30642760,1,30642761,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0578939114446271,0.056923495289825,0.0,0.000970416154802,16.237907009742973,0.000970416154802,0.057893911444627,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0009704161548020965,0.000970416154802,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00891,892,30776287,30776286,1,30776287,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0591546579044083,0.0569094150380873,1.5296146975125734e-15,0.0022452428663194,16.24225504881919,0.0022452428663194,0.05915465790440823,6.938893903907228e-17,positive,False,False,True,True,False,True,True,0.0022452428663209956,0.0022452428663209296,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00892,893,179662079,179662078,1,179662079,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0534604288438405,0.051718249423115,2.5176296116156068e-15,0.0017421794207229,18.00658830555633,0.0017421794207229,0.05346042884384042,8.326672684688674e-17,positive,False,False,True,True,False,True,True,0.0017421794207254995,0.0017421794207254178,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00893,894,33844361,33844360,1,33844361,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0585939985010802,0.0566034159356386,1.5128926165061945e-15,0.00199058256544,16.337282955557516,0.00199058256544,0.05859399850108011,9.020562075079397e-17,positive,False,False,True,True,False,True,True,0.001990582565441601,0.0019905825654415125,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00894,895,604814921,604814920,1,604814921,True,True,False,False,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0492165780619318,0.0486640787655517,0.0,0.00055249929638,19.220433053490883,0.00055249929638,0.0492165780619317,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.000552499296380099,0.00055249929638,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00895,896,18002051,18002050,1,18002051,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.060904601565583,0.0587001610337156,0.0,0.0022044405318673,15.705996253813709,0.0022044405318673,0.0609046015655829,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0022044405318673993,0.0022044405318673,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00896,897,3437477,3437476,1,3437477,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0654695768526705,0.0650165551354885,5.019065399847779e-16,0.0004530217171815,14.05024833002549,0.0004530217171815,0.0654695768526705,0.0,positive,False,False,True,True,False,True,True,0.0004530217171820061,0.00045302171718200195,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00897,898,178011803,178011802,1,178011803,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0534994171955925,0.0517429363568698,0.0,0.0017564808387227,17.99736041504677,0.0017564808387227,0.0534994171955925,0.0,positive,False,False,True,True,False,True,True,0.0017564808387227002,0.0017564808387227,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00898,899,40864177,40864176,1,40864177,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0577574596493002,0.0560061173784385,1.4805266900818209e-15,0.0017513422708602,16.5257643692459,0.0017513422708602,0.05775745964930017,2.7755575615628914e-17,positive,False,False,True,True,False,True,True,0.001751342270861704,0.0017513422708616807,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00899,900,1197739,1197738,1,1197739,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0724750996658737,0.069798559178531,0.0,0.0026765404873426,12.995946170816742,0.0026765404873426,0.07247509966587361,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.002676540487342699,0.0026765404873426,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00900,901,112219777,112219776,1,112219777,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0552387382691653,0.053008045770433,0.0,0.0022306924987322,17.535969801117066,0.0022306924987322,0.0552387382691652,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.002230692498732298,0.0022306924987322,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00901,902,179662261,179662260,1,179662261,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0527959244485922,0.0517182467143445,0.0,0.0010776777342476,18.0065893185687,0.0010776777342476,0.0527959244485921,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0010776777342476965,0.0010776777342476,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00902,903,604435093,604435092,1,604435093,True,True,False,False,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0491846653022056,0.0486655661267839,4.449141822612188e-15,0.0005190991754172,19.21980484921865,0.0005190991754172,0.04918466530220555,5.551115123125783e-17,positive,False,False,True,True,False,True,True,0.0005190991754217,0.0005190991754216492,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00903,904,108532547,108532546,1,108532547,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0540662185454775,0.0531020573405887,0.0,0.0009641612048888,17.50256065831231,0.0009641612048888,0.054066218545477496,6.938893903907228e-18,positive,False,False,True,True,False,True,True,0.0009641612048888054,0.0009641612048888,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00904,905,179151461,179151460,1,179151461,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0532813829057262,0.0517258610765716,0.0,0.0015555218291545,18.00374215685921,0.0015555218291545,0.0532813829057261,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0015555218291545964,0.0015555218291545,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00905,906,604712503,604712502,1,604712503,True,True,False,False,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0496511704472867,0.0486644797213041,0.0,0.0009866907259825,19.22026370139813,0.0009866907259825,0.049651170447286605,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0009866907259825988,0.0009866907259825,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00906,907,108595961,108595960,1,108595961,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0547479999666079,0.0531004108087937,0.0,0.0016475891578142,17.503144773243942,0.0016475891578142,0.054747999966607896,6.938893903907228e-18,positive,False,False,True,True,False,True,True,0.001647589157814204,0.0016475891578142,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00907,908,109527331,109527330,1,109527331,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0546177716113432,0.0530763497674983,0.0,0.0015414218438448,17.511684674249903,0.0015414218438448,0.054617771611343104,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0015414218438448979,0.0015414218438448,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00908,909,7103477,7103476,1,7103477,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0625995472242675,0.0620878486973244,0.0,0.000511698526943,14.776094940448528,0.000511698526943,0.0625995472242674,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0005116985269430982,0.000511698526943,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
