row_id,candidate_id,block_id,source,x,y,h,right_endpoint,p_star,post_P0_flag,finite_zone_flag,finite_certificate_flag,coordinate_available_flag,finite_certificate_coordinate_excluded_flag,E_theta,E_theta_sign,E_theta_normalized,Q_R2Q,Q_exc,Q_O2,accumulation_proxy,positive_harmless_flag,negative_transfer_flag,channel_compatible_flag,O2_applicable_flag,B3_applicable_flag,endpoint_repaid_flag,near_forbidden_flag,forbidden_flag,known_pstar_110312593_flag,finite_certification_mode,finite_certification_pass_flag,failure_type,status
finite_00822,cand_00822,823.0,theta,30406001.0,30406000.0,1.0,30406001.0,30406001.0,False,True,True,True,False,16.230150548211164,positive,0.0546694121558461,0.0593466964714865,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00823,cand_00823,824.0,theta,179394233.0,179394232.0,1.0,179394233.0,179394233.0,False,True,True,True,False,18.00509636102991,positive,0.0498488677254563,0.0535472114495682,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00824,cand_00824,825.0,theta,179410591.0,179410590.0,1.0,179410591.0,179410591.0,False,True,True,True,False,18.005187541520904,positive,0.0498486418501082,0.0534232251378626,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00826,cand_00826,827.0,theta,31018847.0,31018846.0,1.0,31018847.0,31018847.0,False,True,True,True,False,16.25010554545384,positive,0.0546100623977608,0.0593598199872785,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00827,cand_00827,828.0,theta,30355397.0,30355396.0,1.0,30355397.0,30355397.0,False,True,True,True,False,16.2284848850314,positive,0.0546743719470557,0.0592740371209023,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00828,cand_00828,829.0,theta,1507091.0,1507090.0,1.0,1507091.0,1507091.0,False,True,True,True,False,13.225691860656145,positive,0.0653539144729697,0.069946484813987,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00829,cand_00829,830.0,theta,108592873.0,108592872.0,1.0,108592873.0,108592873.0,False,True,True,True,False,17.503116337159607,positive,0.0511240935103223,0.0539425138851413,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00830,cand_00830,831.0,theta,108531679.0,108531678.0,1.0,108531679.0,108531679.0,False,True,True,True,False,17.502552660679388,positive,0.0511255620093579,0.0537885048618473,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00831,cand_00831,832.0,theta,179380633.0,179380632.0,1.0,179380633.0,179380633.0,False,True,True,True,False,18.0050205474694,positive,0.0498490555348858,0.0536472988717289,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00832,cand_00832,833.0,theta,187449623.0,187449622.0,1.0,187449623.0,187449623.0,False,True,True,True,False,18.049020689941184,positive,0.0497402926068905,0.0533469583478093,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00833,cand_00833,834.0,theta,3439333.0,3439332.0,1.0,3439333.0,3439333.0,False,True,True,True,False,14.05078811520061,positive,0.062027203455851,0.0667417119043933,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00834,cand_00834,835.0,theta,30811943.0,30811942.0,1.0,30811943.0,30811943.0,False,True,True,True,False,16.243412932524684,positive,0.0546299531296021,0.0585590592521217,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00835,cand_00835,836.0,theta,1189553.0,1189552.0,1.0,1189553.0,1189553.0,False,True,True,True,False,12.989088164268896,positive,0.066374284128521,0.0738165199461072,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00836,cand_00836,837.0,theta,30775181.0,30775180.0,1.0,30775181.0,30775181.0,False,True,True,True,False,16.242219111414734,positive,0.0546335027333908,0.0575277906754467,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00837,cand_00837,838.0,theta,31040293.0,31040292.0,1.0,31040293.0,31040293.0,False,True,True,True,False,16.25079669266773,positive,0.0546080091002443,0.0583320902109802,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00838,cand_00838,839.0,theta,109706111.0,109706110.0,1.0,109706111.0,109706111.0,False,True,True,True,False,17.513315630166108,positive,0.0510975366601752,0.0544823672840614,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00839,cand_00839,840.0,theta,3293167.0,3293166.0,1.0,3293167.0,3293167.0,False,True,True,True,False,14.007360273707592,positive,0.0621938843736947,0.0681897010081382,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00840,cand_00840,841.0,theta,109442429.0,109442428.0,1.0,109442429.0,109442429.0,False,True,True,True,False,17.51090920640216,positive,0.0511038000120234,0.0545916136692518,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00841,cand_00841,842.0,theta,179148029.0,179148028.0,1.0,179148029.0,179148029.0,False,True,True,True,False,18.003722999701044,positive,0.0498522701086352,0.0529334073685359,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00842,cand_00842,843.0,theta,1518427.0,1518426.0,1.0,1518427.0,1518427.0,False,True,True,True,False,13.233185488555364,positive,0.0653221065458227,0.0720703082374865,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00843,cand_00843,844.0,theta,7108613.0,7108612.0,1.0,7108613.0,7108613.0,False,True,True,True,False,14.776817705393524,positive,0.0593665895680912,0.0639845617092927,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00844,cand_00844,845.0,theta,30819511.0,30819510.0,1.0,30819511.0,30819511.0,False,True,True,True,False,16.243658521409802,positive,0.0546292229739406,0.0584555384497958,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00845,cand_00845,846.0,theta,1510391.0,1510390.0,1.0,1510391.0,1510391.0,False,True,True,True,False,13.22787911566918,positive,0.0653446271325235,0.0698496571702368,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00846,cand_00846,847.0,theta,17594219.0,17594218.0,1.0,17594219.0,17594219.0,False,True,True,True,False,15.683080940142546,positive,0.0563480472592618,0.0602853522506817,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00847,cand_00847,848.0,theta,187509781.0,187509780.0,1.0,187509781.0,187509781.0,False,True,True,True,False,18.049341567347508,positive,0.049739501174666,0.0535126337722001,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00848,cand_00848,849.0,theta,30405577.0,30405576.0,1.0,30405577.0,30405577.0,False,True,True,True,False,16.230136603498202,positive,0.0546694536748463,0.0584289519707461,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00849,cand_00849,850.0,theta,30419423.0,30419422.0,1.0,30419423.0,30419423.0,False,True,True,True,False,16.230591876831177,positive,0.0546680981760764,0.0588391093536454,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00850,cand_00850,851.0,theta,109638391.0,109638390.0,1.0,109638391.0,109638391.0,False,True,True,True,False,17.51269815399019,positive,0.051099143658706,0.0552138610279271,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00851,cand_00851,852.0,theta,40840829.0,40840828.0,1.0,40840829.0,40840829.0,False,True,True,True,False,16.52519284978146,positive,0.0538047880586703,0.0581785538517203,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00852,cand_00852,853.0,theta,108531433.0,108531432.0,1.0,108531433.0,108531433.0,False,True,True,True,False,17.5025503940575,positive,0.0511255679145674,0.0552671935291183,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00853,cand_00853,854.0,theta,109722043.0,109722042.0,1.0,109722043.0,109722043.0,False,True,True,True,False,17.51346084398428,positive,0.0510971587518929,0.0547359397556698,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00854,cand_00854,855.0,theta,17590231.0,17590230.0,1.0,17590231.0,17590231.0,False,True,True,True,False,15.682854249089136,positive,0.0563487641092828,0.0613662107477397,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00855,cand_00855,856.0,theta,12895819.0,12895818.0,1.0,12895819.0,12895819.0,False,True,True,True,False,15.372413708270248,positive,0.0573477843667492,0.0616168261681965,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00857,cand_00857,858.0,theta,179382757.0,179382756.0,1.0,179382757.0,179382757.0,False,True,True,True,False,18.005032388142443,positive,0.0498490262024408,0.0535747962963188,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00858,cand_00858,859.0,theta,1509019.0,1509018.0,1.0,1509019.0,1509019.0,False,True,True,True,False,13.226970328790664,positive,0.0653484856294332,0.0709615737150018,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00859,cand_00859,860.0,theta,7102489.0,7102488.0,1.0,7102489.0,7102489.0,False,True,True,True,False,14.77595584395884,positive,0.0593696133477467,0.0636864195243564,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00860,cand_00860,861.0,theta,30402013.0,30402012.0,1.0,30402013.0,30402013.0,False,True,True,True,False,16.23001938128946,positive,0.0546698026948331,0.0584739115607995,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00861,cand_00861,862.0,theta,39641179.0,39641178.0,1.0,39641179.0,39641179.0,False,True,True,True,False,16.495379009667914,positive,0.0538909188193475,0.0577647807069204,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00862,cand_00862,863.0,theta,109726417.0,109726416.0,1.0,109726417.0,109726417.0,False,True,True,True,False,17.513500707558627,positive,0.0510970550108466,0.0547346133640878,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00863,cand_00863,864.0,theta,12830303.0,12830302.0,1.0,12830303.0,12830303.0,False,True,True,True,False,15.367320352836725,positive,0.0573644691775874,0.061618925562123,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00864,cand_00864,865.0,theta,33864067.0,33864066.0,1.0,33864067.0,33864067.0,False,True,True,True,False,16.337865039683184,positive,0.0543505656290784,0.0578379832097438,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00865,cand_00865,866.0,theta,31025143.0,31025142.0,1.0,31025143.0,31025143.0,False,True,True,True,False,16.250308498230464,positive,0.0546094594387327,0.0595441933396197,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00866,cand_00866,867.0,theta,30801877.0,30801876.0,1.0,30801877.0,30801877.0,False,True,True,True,False,16.243086187645382,positive,0.0546309245987411,0.0578221710482515,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00867,cand_00867,868.0,theta,359167.0,359166.0,1.0,359167.0,359167.0,False,True,True,True,False,11.791542740365744,positive,0.0720650640478474,0.0770398696559618,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00868,cand_00868,869.0,theta,33388841.0,33388840.0,1.0,33388841.0,33388841.0,False,True,True,True,False,16.323732300326082,positive,0.0543921888286447,0.0589455636856937,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00870,cand_00870,871.0,theta,33921259.0,33921258.0,1.0,33921259.0,33921259.0,False,True,True,True,False,16.33955248494445,positive,0.0543456000690016,0.0589072212043223,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00872,cand_00872,873.0,theta,30649621.0,30649620.0,1.0,30649621.0,30649621.0,False,True,True,True,False,16.238130854854056,positive,0.0546456618799349,0.0590986334793916,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00873,cand_00873,874.0,theta,40884703.0,40884702.0,1.0,40884703.0,40884703.0,False,True,True,True,False,16.526266541273976,positive,0.0538016913296386,0.0579413878612287,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00874,cand_00874,875.0,theta,39693497.0,39693496.0,1.0,39693497.0,39693497.0,False,True,True,True,False,16.496697928713708,positive,0.0538871027201862,0.0577138689826572,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00875,cand_00875,876.0,theta,108532477.0,108532476.0,1.0,108532477.0,108532477.0,False,True,True,True,False,17.502560013344283,positive,0.051125542853536,0.0539817996673655,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00876,cand_00876,877.0,theta,30341053.0,30341052.0,1.0,30341053.0,30341053.0,False,True,True,True,False,16.228012237940277,positive,0.0546757794961756,0.0589348047105401,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00877,cand_00877,878.0,theta,180627001.0,180627000.0,1.0,180627001.0,180627001.0,False,True,True,True,False,18.0119446949703,positive,0.0498319084797672,0.0533332629001659,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00878,cand_00878,879.0,theta,30781943.0,30781942.0,1.0,30781943.0,30781943.0,False,True,True,True,False,16.24243880978879,positive,0.0546328494668824,0.058586881232034,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00879,cand_00879,880.0,theta,18002111.0,18002110.0,1.0,18002111.0,18002111.0,False,True,True,True,False,15.705999586761717,positive,0.0562756667296418,0.0611464846554823,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00880,cand_00880,881.0,theta,179149097.0,179149096.0,1.0,179149097.0,179149097.0,False,True,True,True,False,18.00372896123365,positive,0.0498522553384568,0.0523875652398403,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00881,cand_00881,882.0,theta,178894493.0,178894492.0,1.0,178894493.0,178894493.0,False,True,True,True,False,18.002306765445063,positive,0.0498557791905389,0.0529924606807178,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00882,cand_00882,883.0,theta,180640973.0,180640972.0,1.0,180640973.0,180640973.0,False,True,True,True,False,18.012022044755017,positive,0.0498317169960801,0.0538739677253463,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00883,cand_00883,884.0,theta,179412253.0,179412252.0,1.0,179412253.0,179412253.0,False,True,True,True,False,18.00519680514516,positive,0.0498486189020639,0.0527759043101292,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00884,cand_00884,885.0,theta,17998069.0,17998068.0,1.0,17998069.0,17998069.0,False,True,True,True,False,15.705775032327988,positive,0.0562763750084137,0.0605791328840376,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00885,cand_00885,886.0,theta,59183.0,59182.0,1.0,59183.0,59183.0,False,True,True,True,False,9.988389617470986,positive,0.0827232092941124,0.0905353629639327,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00886,cand_00886,887.0,theta,7113299.0,7113298.0,1.0,7113299.0,7113299.0,False,True,True,True,False,14.77747668854144,positive,0.0593642777791867,0.0652555822922497,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00887,cand_00887,888.0,theta,109814219.0,109814218.0,1.0,109814219.0,109814219.0,False,True,True,True,False,17.51430057774468,positive,0.0510949735157565,0.0543812614326261,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00888,cand_00888,889.0,theta,33868033.0,33868032.0,1.0,33868033.0,33868033.0,False,True,True,True,False,16.337982148114918,positive,0.0543502209908248,0.0580902158457348,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00889,cand_00889,890.0,theta,7102801.0,7102800.0,1.0,7102801.0,7102801.0,False,True,True,True,False,14.775999771256355,positive,0.0593694592245316,0.064466073133591,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00890,cand_00890,891.0,theta,30642761.0,30642760.0,1.0,30642761.0,30642761.0,False,True,True,True,False,16.237907009742973,positive,0.0546463277876741,0.0578939114446271,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00891,cand_00891,892.0,theta,30776287.0,30776286.0,1.0,30776287.0,30776287.0,False,True,True,True,False,16.24225504881919,positive,0.0546333958735352,0.0591546579044083,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00892,cand_00892,893.0,theta,179662079.0,179662078.0,1.0,179662079.0,179662079.0,False,True,True,True,False,18.00658830555633,positive,0.0498451720871688,0.0534604288438405,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00893,cand_00893,894.0,theta,33844361.0,33844360.0,1.0,33844361.0,33844361.0,False,True,True,True,False,16.337282955557516,positive,0.0543522787082852,0.0585939985010802,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00895,cand_00895,896.0,theta,18002051.0,18002050.0,1.0,18002051.0,18002051.0,False,True,True,True,False,15.705996253813709,positive,0.0562756772421361,0.060904601565583,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00896,cand_00896,897.0,theta,3437477.0,3437476.0,1.0,3437477.0,3437477.0,False,True,True,True,False,14.05024833002549,positive,0.0620292697604796,0.0654695768526705,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00897,cand_00897,898.0,theta,178011803.0,178011802.0,1.0,178011803.0,178011803.0,False,True,True,True,False,17.99736041504677,positive,0.049868038899586,0.0534994171955925,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00898,cand_00898,899.0,theta,40864177.0,40864176.0,1.0,40864177.0,40864177.0,False,True,True,True,False,16.5257643692459,positive,0.0538031396444139,0.0577574596493002,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00899,cand_00899,900.0,theta,1197739.0,1197738.0,1.0,1197739.0,1197739.0,False,True,True,True,False,12.995946170816742,positive,0.0663442634350069,0.0724750996658737,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00900,cand_00900,901.0,theta,112219777.0,112219776.0,1.0,112219777.0,112219777.0,False,True,True,True,False,17.535969801117066,positive,0.0510386481085528,0.0552387382691653,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00901,cand_00901,902.0,theta,179662261.0,179662260.0,1.0,179662261.0,179662261.0,False,True,True,True,False,18.0065893185687,positive,0.0498451695780604,0.0527959244485922,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00903,cand_00903,904.0,theta,108532547.0,108532546.0,1.0,108532547.0,108532547.0,False,True,True,True,False,17.50256065831231,positive,0.0511255411732081,0.0540662185454775,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00904,cand_00904,905.0,theta,179151461.0,179151460.0,1.0,179151461.0,179151461.0,False,True,True,True,False,18.00374215685921,positive,0.0498522226452599,0.0532813829057262,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00906,cand_00906,907.0,theta,108595961.0,108595960.0,1.0,108595961.0,108595961.0,False,True,True,True,False,17.503144773243942,positive,0.0511240194304049,0.0547479999666079,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00907,cand_00907,908.0,theta,109527331.0,109527330.0,1.0,109527331.0,109527331.0,False,True,True,True,False,17.511684674249903,positive,0.0511017814855867,0.0546177716113432,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00908,cand_00908,909.0,theta,7103477.0,7103476.0,1.0,7103477.0,7103477.0,False,True,True,True,False,14.776094940448528,positive,0.0593691253168531,0.0625995472242675,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00909,cand_00909,910.0,theta,33486917.0,33486916.0,1.0,33486917.0,33486917.0,False,True,True,True,False,16.326665383202304,positive,0.0543835452065274,0.0589292298645833,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00910,cand_00910,911.0,theta,179436233.0,179436232.0,1.0,179436233.0,179436233.0,False,True,True,True,False,18.005330454866257,positive,0.0498482878245151,0.0536850831213623,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00911,cand_00911,912.0,theta,187510061.0,187510060.0,1.0,187510061.0,187510061.0,False,True,True,True,False,18.04934306060183,positive,0.0497394974916682,0.0524473870154861,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00912,cand_00912,913.0,theta,109594997.0,109594996.0,1.0,109594997.0,109594997.0,False,True,True,True,False,17.51230228362608,positive,0.0511001739750686,0.054632572985037,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00914,cand_00914,915.0,theta,179143049.0,179143048.0,1.0,179143049.0,179143049.0,False,True,True,True,False,18.00369520107414,positive,0.0498523389820934,0.0536214877934271,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00916,cand_00916,917.0,theta,617647.0,617646.0,1.0,617647.0,617647.0,False,True,True,True,False,12.333672375833435,positive,0.0693733789906287,0.0774150599023891,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00917,cand_00917,918.0,theta,39641051.0,39641050.0,1.0,39641051.0,39641051.0,False,True,True,True,False,16.495375780697184,positive,0.0538909281625621,0.0584684694230504,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00918,cand_00918,919.0,theta,108548719.0,108548718.0,1.0,108548719.0,108548719.0,False,True,True,True,False,17.502709653205585,positive,0.0511251530014578,0.0545307991961619,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00919,cand_00919,920.0,theta,33920959.0,33920958.0,1.0,33920959.0,33920959.0,False,True,True,True,False,16.33954364089398,positive,0.0543456260915877,0.0581434284620721,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00920,cand_00920,921.0,theta,108540463.0,108540462.0,1.0,108540463.0,108540463.0,False,True,True,True,False,17.502633592298928,positive,0.0511253511598328,0.0549539576212059,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00921,cand_00921,922.0,theta,30808091.0,30808090.0,1.0,30808091.0,30808091.0,False,True,True,True,False,16.24328790825076,positive,0.0546303248443673,0.0588642345773177,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00922,cand_00922,923.0,theta,3291647.0,3291646.0,1.0,3291647.0,3291647.0,False,True,True,True,False,14.006898605381958,positive,0.0621956610923246,0.0684103219780649,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00923,cand_00923,924.0,theta,109683781.0,109683780.0,1.0,109683781.0,109683781.0,False,True,True,True,False,17.51311206563655,positive,0.0510980664312688,0.0551290948259741,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00924,cand_00924,925.0,theta,109773101.0,109773100.0,1.0,109773101.0,109773193.0,False,True,True,True,False,17.513926075241702,positive,0.0510959434332203,0.0550956797823624,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00925,cand_00925,926.0,theta,111004819.0,111004818.0,1.0,111004819.0,111004819.0,False,True,True,True,False,17.525084172748645,positive,0.0510669279470187,0.0553538355119092,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00926,cand_00926,927.0,theta,39639401.0,39639400.0,1.0,39639401.0,39639401.0,False,True,True,True,False,16.495334156312897,positive,0.0538910486054268,0.0580108520218464,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
