candidate_id,block_id,x,y,h,p_star,E_theta,E_theta_sign,Q_R2Q,Q_delta_D,Q_exc,epsilon,D_start,D_end,DeltaD,bridge_excursion_raw,bridge_excursion_argmax,bridge_path_n_samples_existing,scale_denominator,scale_denominator_recomputed,threshold_relevant_flag,forbidden_flag,finite_zone_flag,post_P0_flag,row_regime,__row_id,bridge_path_n_samples,bridge_sample_grid_type,bridge_energy_L2_raw,bridge_energy_L2_normalized,bridge_energy_RMS_raw,bridge_energy_max,bridge_excursion_recomputed,bridge_excursion_argmax_recomputed,Q_exc_recomputed,Q_energy_L2,Q_energy_RMS,Q_exc_over_Q_energy_L2,Q_exc_over_Q_energy_RMS,energy_available_flag,failure_type,status,Q_exc_above_0p025_flag,energy_failure_flag,conc_ratio,energy_L2_above_0p025_flag,energy_L2_above_0p03_flag,energy_L2_above_0p04_flag,near_forbidden_flag,positive_harmless_flag,negative_channel_flag,finite_certified_flag,h_bin,p_star_bin,channel_compatible_flag,O2_repaid_flag,B3_no_accumulation_flag,subthreshold_non_surviving_flag,finite_candidate_certified_flag,repaid_or_harmless_flag,high_energy_surviving_unrepaid_flag,harmful_high_energy_flag,kappa_L2,kappa_RMS,bridge_samples_available_flag,bridge_sample_count,bridge_argmax_t,bridge_argmax_location_fraction,endpoint_repaid_flag,threshold_relevance_non_surviving_flag,exc_above_0p025_flag,high_energy_harmless_flag,harmful_concentration_flag,maximal_concentration_pass_flag,P0,post_P0_by_pstar,post_P0_by_x,post_P0_by_y,high_energy_flag,very_high_energy_flag,non_surviving_flag,channel,h_over_x,rho_proxy,log_pstar,surviving_proxy_flag,log2_pstar,log2_P0,C_cutoff_0p025_log2P0,C_bridge,C_exc,C_rms,C_bridge_margin_to_10,high_energy,very_high_energy,threshold_relevant,forbidden,sqrt_h_over_sqrt_x
hexc_00140,141,12799573,12799572,1,12799573,15.36492236895841,positive,0.0616477751710293,0.0598989258227295,8.49008978755466e-16,,-1937.4391405796464,-1953.4807128836044,-16.04157230395822,2.273736754432321e-13,12799573,2,267.81068414203537,267.81068414203537,False,False,True,False,finite_positive,140,2,sr11_realpath_offsets_plus_left_endpoint,0.0,0.0,0.0,0.0,0.0,12799572.0,0.0,0.0,0.0,,,True,,pass,False,False,,False,False,False,False,True,False,True,h=1,10M<=p<100M,False,False,False,True,False,True,False,False,,,True,2,12799572.0,0.0,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,7.812760628811603e-08,7.812760628811603e-08,16.36492236895841,False,267.81068414203537,401.2056533889212,10.03014133472303,0.0,2.273736754432321e-13,0.0,10.0,False,False,False,False,0.00027951315941850753
hexc_00141,142,2275961,2275960,1,2275961,13.637912938756417,positive,0.0680251836107398,0.0668066617083421,0.0,,-886.214456372734,-900.5290192464905,-14.314562873756472,0.0,2275960,2,214.26849520261248,214.26849520261248,False,False,True,False,finite_positive,141,2,sr11_realpath_offsets_plus_left_endpoint,0.0,0.0,0.0,0.0,0.0,2275960.0,0.0,0.0,0.0,,,True,,pass,False,False,,False,False,False,False,True,False,True,h=1,1M<=p<10M,False,False,False,True,False,True,False,False,,,True,2,2275960.0,0.0,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,4.393748399027928e-07,4.393748399027928e-07,14.637912938756415,False,214.26849520261246,401.2056533889212,10.03014133472303,0.0,0.0,0.0,10.0,False,False,False,False,0.0006628535584145209
hexc_00142,143,42533,42532,1,42533,9.658035524203411,positive,0.0954963866947735,0.0909793723352606,1.251024665859847e-16,,-103.91856839078731,-114.25325384999071,-10.334685459203412,1.4210854715202004e-14,42533,2,113.59372123518187,113.59372123518187,False,False,True,False,finite_positive,142,2,sr11_realpath_offsets_plus_left_endpoint,0.0,0.0,0.0,0.0,0.0,42532.0,0.0,0.0,0.0,,,True,,pass,False,False,,False,False,False,False,True,False,True,h=1,p<1M,False,False,False,True,False,True,False,False,,,True,2,42532.0,0.0,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,2.351115604354266e-05,2.351115604354266e-05,10.658035524203411,False,113.59372123518189,401.2056533889212,10.03014133472303,0.0,1.4210854715202004e-14,0.0,10.0,False,False,False,False,0.004848830378920535
hexc_00143,144,445069,445068,1,445069,12.005984605308186,positive,0.0786725939660381,0.0749761277465446,0.0,,-343.73055637914746,-356.41319091945564,-12.682634540308186,0.0,445068,2,169.15563555351352,169.15563555351352,False,False,True,False,finite_positive,143,2,sr11_realpath_offsets_plus_left_endpoint,0.0,0.0,0.0,0.0,0.0,445068.0,0.0,0.0,0.0,,,True,,pass,False,False,,False,False,False,False,True,False,True,h=1,p<1M,False,False,False,True,False,True,False,False,,,True,2,445068.0,0.0,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,2.246842624402059e-06,2.246842624402059e-06,13.005984605308186,False,169.15563555351352,401.2056533889212,10.03014133472303,0.0,0.0,0.0,10.0,False,False,False,False,0.0014989471719850766
hexc_00144,145,1517807,1517806,1,1517807,13.232777087879647,positive,0.070706350398406,0.0686641337067916,0.0,,-671.4311856251855,-685.3406126480652,-13.90942702287964,0.0,1517806,2,202.57194363327184,202.57194363327184,False,False,True,False,finite_positive,144,2,sr11_realpath_offsets_plus_left_endpoint,0.0,0.0,0.0,0.0,0.0,1517806.0,0.0,0.0,0.0,,,True,,pass,False,False,,False,False,False,False,True,False,True,h=1,1M<=p<10M,False,False,False,True,False,True,False,False,,,True,2,1517806.0,0.0,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,6.588452945598485e-07,6.588452945598485e-07,14.232777087879647,False,202.57194363327184,401.2056533889212,10.03014133472303,0.0,0.0,0.0,10.0,False,False,False,False,0.0008116928572802945
hexc_00145,146,1518061,1518060,1,1518061,13.232944420583566,positive,0.0707800350270976,0.0686633452081087,0.0,,-680.3427398007402,-694.2523341563237,-13.909594355583522,0.0,1518060,2,202.57670687942087,202.57670687942087,False,False,True,False,finite_positive,145,2,sr11_realpath_offsets_plus_left_endpoint,0.0,0.0,0.0,0.0,0.0,1518060.0,0.0,0.0,0.0,,,True,,pass,False,False,,False,False,False,False,True,False,True,h=1,1M<=p<10M,False,False,False,True,False,True,False,False,,,True,2,1518060.0,0.0,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,6.587350574186413e-07,6.587350574186413e-07,14.232944420583566,False,202.57670687942087,401.2056533889212,10.03014133472303,0.0,0.0,0.0,10.0,False,False,False,False,0.0008116249487408832
hexc_00146,147,3458821,3458820,1,3458821,14.056438337519856,positive,0.0670028543786573,0.0649904121554223,0.0,,-1010.2900732260036,-1025.0231614985232,-14.733088272519694,0.0,3458820,2,226.6963354115377,226.6963354115377,False,False,True,False,finite_positive,146,2,sr11_realpath_offsets_plus_left_endpoint,0.0,0.0,0.0,0.0,0.0,3458820.0,0.0,0.0,0.0,,,True,,pass,False,False,,False,False,False,False,True,False,True,h=1,1M<=p<10M,False,False,False,True,False,True,False,False,,,True,2,3458820.0,0.0,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,2.891158576867667e-07,2.891158576867667e-07,15.056438337519856,False,226.69633541153766,401.2056533889212,10.03014133472303,0.0,0.0,0.0,10.0,False,False,False,False,0.0005376949485412399
hexc_00147,148,359701,359700,1,359701,11.793028409774374,positive,0.0779234045557953,0.0761918506327011,3.473229348461692e-16,,-358.30884250781327,-370.7785208525876,-12.469678344774366,5.684341886080804e-14,359701,2,163.66157589329424,163.66157589329424,False,False,True,False,finite_positive,147,2,sr11_realpath_offsets_plus_left_endpoint,0.0,0.0,0.0,0.0,0.0,359700.0,0.0,0.0,0.0,,,True,,pass,False,False,,False,False,False,False,True,False,True,h=1,p<1M,False,False,False,True,False,True,False,False,,,True,2,359700.0,0.0,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,2.7800867943097185e-06,2.7800867943097185e-06,12.793028409774374,False,163.66157589329424,401.2056533889212,10.03014133472303,0.0,5.684341886080802e-14,0.0,10.0,False,False,False,False,0.0016673592277339994
hexc_00148,149,1511821,1511818,3,1511863,25.45764956203124,positive,0.0810451897299419,0.07930770621417,0.013217952921949,,-718.4808588908061,-746.2918083228351,-27.81094943202902,4.635158900126953,1511820,4,350.6714638414292,350.6714638414292,False,False,True,False,finite_positive,148,4,sr11_realpath_offsets_plus_left_endpoint,42.96938379506882,10.742345948767204,3.277551822438084,4.635158900126953,4.635158900126953,1511820.0,0.013217952921949,0.0186930056214677,0.0093465028107338,0.7071068820933211,1.414213764186642,True,,pass,False,False,0.7071068820933238,False,False,False,False,True,False,True,2<=h<=10,1M<=p<10M,False,False,False,True,False,True,False,False,0.7071068820933238,1.414213764186655,True,4,1511820.0,0.6666666666666666,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,1.9843619052784686e-06,1.9843619052784686e-06,14.228853223150812,False,202.46026404596927,401.2056533889212,10.03014133472303,3.7845908539351383,2.6761102387249855,1.8922954269675591,6.215409146064862,False,False,False,False,0.001408673810815857
hexc_00149,150,108590687,108589025,1662,108590687,-181.7529341824936,negative,0.0995905772584955,0.0815994829746902,0.006137821325365,,-5452.081803485794,-6590.997899118936,-1138.9160956331416,85.66798764824125,108590113,36,13957.39352890752,13957.39352890752,False,False,True,False,finite_negative,149,36,sr11_realpath_offsets_plus_left_endpoint,20817.5762322146,578.2660064504054,24.047162128833527,85.66798764824125,85.66798764824125,108590113.0,0.006137821325365,0.0103373865954393,0.0017228977659065,0.5937498098477674,3.562498859086604,True,,pass,False,False,0.5937498098477727,False,False,False,False,False,True,True,1k<h<=10k,100M<=p<500M,False,False,False,True,False,True,False,False,0.5937498098477727,3.56249885908674,True,36,108590113.0,0.6546329723225031,False,True,False,False,False,True,500000000,False,False,False,False,False,True,negative,1.5305179900003765e-05,1.5305179900003765e-05,18.50309620672248,False,342.36456923522775,401.2056533889212,10.03014133472303,3.539154908765594,2.1013725541013826,0.5898591514609152,6.460845091234406,False,False,False,False,0.00391218352074692
hexc_00150,151,39670783,39670780,3,39670973,31.992251009850825,positive,0.0668468275799452,0.0647777485633063,0.0107962914747605,,-3425.4804238420115,-3459.8259747218626,-34.34555087985109,5.724258505182661,39670782,4,530.2059988436567,530.2059988436567,False,False,True,False,finite_positive,150,4,sr11_realpath_offsets_plus_left_endpoint,65.53427029113902,16.383567572784756,4.0476619884551575,5.724258505182661,5.724258505182661,39670782.0,0.0107962914747605,0.015268261759704,0.007634130879852,0.707106784300359,1.414213568600718,True,,pass,False,False,0.7071067843003632,False,False,False,False,True,False,True,2<=h<=10,10M<=p<100M,False,False,False,True,False,True,False,False,0.7071067843003632,1.4142135686007264,True,4,39670782.0,0.6666666666666666,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,7.56224045287939e-08,7.56224045287939e-08,17.496130319540367,False,306.1145761583397,401.2056533889212,10.03014133472303,4.6738374772463755,3.304902188878206,2.3369187386231878,5.3261625227536245,False,False,False,False,0.00027499528092095305
hexc_00151,152,3291539,3291538,1,3291539,14.006865794521072,positive,0.0668271319376652,0.065200369270617,5.04812603275621e-16,,-998.718206844612,-1013.401722574133,-14.683515729521105,1.1368683772161605e-13,3291539,2,225.20602097476657,225.20602097476657,False,False,True,False,finite_positive,151,2,sr11_realpath_offsets_plus_left_endpoint,0.0,0.0,0.0,0.0,0.0,3291538.0,0.0,0.0,0.0,,,True,,pass,False,False,,False,False,False,False,True,False,True,h=1,1M<=p<10M,False,False,False,True,False,True,False,False,,,True,2,3291538.0,0.0,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,3.03809251538566e-07,3.03809251538566e-07,15.006865794521072,False,225.20602097476657,401.2056533889212,10.03014133472303,0.0,1.1368683772161602e-13,0.0,10.0,False,False,False,False,0.0005511889435924545
hexc_00152,153,108849263,108847420,1843,108849263,-288.5408809320145,negative,0.1012159404301471,0.0806224586721068,0.0041836326284956,,-5463.6910115676,-6648.966109368655,-1185.2750978010554,61.5058837770157,108848907,39,14701.549882292638,14701.549882292638,False,False,True,False,finite_negative,152,39,sr11_realpath_offsets_plus_left_endpoint,21696.99954242647,556.3333216006787,23.5867191783995,61.5058837770157,61.5058837770157,108848907.0,0.0041836326284956,0.0100192847174096,0.0016043695642463,0.417558014019311,2.607648961765808,True,,pass,False,False,0.4175580140193123,False,False,False,False,False,True,True,1k<h<=10k,100M<=p<500M,False,False,False,True,False,True,False,False,0.4175580140193123,2.607648961765854,True,39,108848907.0,0.806836679327184,False,True,False,False,False,True,500000000,False,False,False,False,False,True,negative,1.693167182950977e-05,1.693167182950977e-05,18.505474574836423,False,342.4525892399173,401.2056533889212,10.03014133472303,3.4311299938088506,1.4326958260569191,0.5494205113738633,6.568870006191149,False,False,False,False,0.004114811275078089
hexc_00153,154,12801751,12800706,1045,12801751,-46.73192403059045,negative,0.1004851300491716,0.0905182056127375,0.0050052374179884,,-1866.3131855344056,-2649.979196511098,-783.6660109766922,43.333099842119736,12800849,38,8657.551325414432,8657.551325414432,False,False,True,False,finite_negative,153,38,sr11_realpath_offsets_plus_left_endpoint,12050.575263273524,317.12040166509274,17.807874709383285,43.33309984211951,43.33309984211951,12800849.0,0.0050052374179884,0.0126796952273782,0.0020569181792902,0.3947443000980813,2.4333672911168,True,,pass,False,False,0.3947443000980821,False,False,False,False,False,True,True,1k<h<=10k,10M<=p<100M,False,False,False,True,False,True,False,False,0.3947443000980821,2.433367291116852,True,38,12800849.0,0.1368421052631579,False,True,False,False,False,True,500000000,False,False,False,False,False,True,negative,8.162945834519043e-05,8.162945834519043e-05,16.365092516409007,False,267.8162530706261,401.2056533889212,10.03014133472303,3.39582846587393,1.3404839310145484,0.5508761196503557,6.6041715341260705,False,False,False,False,0.00903490223218771
hexc_00154,155,109764139,109762638,1501,109764139,-260.5729102754683,negative,0.0926824198591366,0.0701843166475464,0.0054369060202125,,-5481.35391417735,-6413.370502326608,-932.0165881492584,72.1996998915547,109763626,37,13279.556354871776,13279.556354871776,False,False,True,False,finite_negative,154,37,sr11_realpath_offsets_plus_left_endpoint,23165.56506735078,626.0963531716427,25.02191745593536,72.1996998915547,72.1996998915547,109763626.0,0.0054369060202125,0.0114614056275563,0.0018842434782661,0.4743664256276482,2.885458319439356,True,,pass,False,False,0.4743664256276487,False,False,False,False,False,True,True,1k<h<=10k,100M<=p<500M,False,False,False,True,False,True,False,False,0.4743664256276487,2.88545831943948,True,37,109763626.0,0.6582278481012658,False,True,False,False,False,True,500000000,False,False,False,False,False,True,negative,1.36747758755708e-05,1.36747758755708e-05,18.513844430778967,False,342.76243560708537,401.2056533889212,10.03014133472303,3.9285393083819518,1.8635671496548618,0.6458478838872547,6.071460691618048,False,False,False,False,0.0036979421136046466
hexc_00155,156,33871261,33870647,614,33871261,-111.19601929144392,negative,0.0691402528338287,0.0505882267641985,0.0048358116328674,,-3041.957655003961,-3418.779021116518,-376.82136611255737,36.02097290845768,33870942,36,7448.79570238732,7448.79570238732,False,False,True,False,finite_negative,155,36,sr11_realpath_offsets_plus_left_endpoint,8659.321538325934,240.53670939794264,15.509245932602353,36.020972908458134,36.020972908458134,33870942.0,0.0048358116328675,0.0124926873166611,0.0020821145527768,0.3870913847669919,2.322548308601952,True,,pass,False,False,0.3870913847669933,False,False,False,False,False,True,True,101<=h<=1k,10M<=p<100M,False,False,False,True,False,True,False,False,0.3870913847669933,2.322548308602016,True,36,33870942.0,0.4804560260586319,False,True,False,False,False,True,500000000,False,False,False,False,False,True,negative,1.812746209832577e-05,1.812746209832577e-05,17.338077454688452,False,300.608929824776,401.2056533889212,10.03014133472303,3.755413364897046,1.4536881597904716,0.6259022274828259,6.244586635102954,False,False,False,False,0.004257635740446308
hexc_00156,157,1184609,1184608,1,1184609,12.984923320297408,positive,0.072561666975567,0.0698522719729946,0.0,,-572.4624063923462,-586.1239796476436,-13.661573255297412,0.0,1184608,2,195.57808027459825,195.57808027459825,False,False,True,False,finite_positive,156,2,sr11_realpath_offsets_plus_left_endpoint,0.0,0.0,0.0,0.0,0.0,1184608.0,0.0,0.0,0.0,,,True,,pass,False,False,,False,False,False,False,True,False,True,h=1,1M<=p<10M,False,False,False,True,False,True,False,False,,,True,2,1184608.0,0.0,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,8.441603938514733e-07,8.441603938514733e-07,13.984923320297407,False,195.57808027459825,401.2056533889212,10.03014133472303,0.0,0.0,0.0,10.0,False,False,False,False,0.0009187820165041723
hexc_00157,158,60127,60126,1,60127,10.00421427088809,positive,0.0919654214564058,0.0882040074099491,0.0,,-124.54932435227104,-135.2301885581591,-10.680864205888083,0.0,60126,2,121.09273171961708,121.09273171961708,False,False,True,False,finite_positive,157,2,sr11_realpath_offsets_plus_left_endpoint,0.0,0.0,0.0,0.0,0.0,60126.0,0.0,0.0,0.0,,,True,,pass,False,False,,False,False,False,False,True,False,True,h=1,p<1M,False,False,False,True,False,True,False,False,,,True,2,60126.0,0.0,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,1.663146340246478e-05,1.663146340246478e-05,11.00421427088809,False,121.09273171961709,401.2056533889212,10.03014133472303,0.0,0.0,0.0,10.0,False,False,False,False,0.004078169123818283
hexc_00158,159,178905659,178902349,3310,178905659,-326.6294922581101,negative,0.127736784305964,0.1108742011675251,0.0068125269739167,,-6996.431690742732,-9299.78205287505,-2303.350362132319,141.52648954555298,178904975,36,20774.44831960572,20774.44831960572,False,False,True,False,finite_negative,158,36,sr11_realpath_offsets_plus_left_endpoint,88383.63724458715,2455.101034571865,49.54897612031822,141.52648954555298,141.52648954555298,178904975.0,0.0068125269739167,0.0143105536256931,0.0023850922709488,0.476049155896071,2.856294935376426,True,,pass,False,False,0.4760491558960739,False,False,False,False,False,True,True,1k<h<=10k,100M<=p<500M,False,False,False,True,False,True,False,False,0.4760491558960739,2.8562949353765035,True,36,178904975.0,0.7933534743202417,False,True,False,False,False,True,500000000,False,False,False,False,False,True,negative,1.8501371161210725e-05,1.8501371161210725e-05,19.002369180175418,False,361.09003445968057,401.2056533889212,10.03014133472303,5.167398301838628,2.4599355997690844,0.86123305030642,4.832601698161372,False,False,False,False,0.004301322024821058
hexc_00159,160,33870121,33869043,1078,33870121,-89.73245844873679,negative,0.0914618710863124,0.0777008385778053,0.0048588717149927,,-3060.8559644416387,-3827.749854467516,-766.8938900258777,47.95622671325782,33869766,38,9869.827714381128,9869.827714381128,False,False,True,False,finite_negative,159,38,sr11_realpath_offsets_plus_left_endpoint,22359.28148645912,588.4021443805029,24.25700196604071,47.95622671325828,47.95622671325828,33869766.0,0.0048588717149927,0.0151502343218848,0.0024576925421602,0.3207126445545433,1.9770055170212384,True,,pass,False,False,0.3207126445545445,False,False,False,False,False,True,True,1k<h<=10k,10M<=p<100M,False,False,False,True,False,True,False,False,0.3207126445545445,1.9770055170212515,True,38,33869766.0,0.6706864564007421,False,True,False,False,False,True,500000000,False,False,False,False,False,True,negative,3.182746232291287e-05,3.182746232291287e-05,17.338043797270597,False,300.6077627160734,401.2056533889212,10.03014133472303,4.5542780441260575,1.4606145555683663,0.7388014565427566,5.4457219558739425,False,False,False,False,0.005641583317023056
hexc_00160,161,108572459,108571084,1375,108572459,-209.315923583554,negative,0.0882403302666724,0.069555537464766,0.0024587559453669,,-5443.477546784972,-6326.484235346579,-883.006688561607,31.21387634161329,108571178,37,12694.98764219746,12694.98764219746,False,False,True,False,finite_negative,160,37,sr11_realpath_offsets_plus_left_endpoint,7389.739370510237,199.72268568946583,14.132327681223142,31.21387634161329,31.21387634161329,108571178.0,0.0024587559453669,0.0067714593907521,0.001113221066419,0.3631057654609653,2.2086861446812134,True,,pass,False,False,0.3631057654609678,False,False,False,False,False,True,True,1k<h<=10k,100M<=p<500M,False,False,False,True,False,True,False,False,0.3631057654609678,2.2086861446812223,True,37,108571178.0,0.0683636363636363,False,True,False,False,False,True,500000000,False,False,False,False,False,True,negative,1.2664353489497736e-05,1.2664353489497736e-05,18.502928332933774,False,342.3583568936834,401.2056533889212,10.03014133472303,2.318265710790191,0.8417756454583871,0.3811205351586428,7.681734289209809,False,False,False,False,0.0035587010958350713
hexc_00161,162,1198751,1198750,1,1198751,12.996790739381732,positive,0.0719876878780127,0.0697944471199921,0.0,,-586.0888053247351,-599.7622459991168,-13.673440674381707,0.0,1198750,2,195.9101510020422,195.9101510020422,False,False,True,False,finite_positive,161,2,sr11_realpath_offsets_plus_left_endpoint,0.0,0.0,0.0,0.0,0.0,1198750.0,0.0,0.0,0.0,,,True,,pass,False,False,,False,False,False,False,True,False,True,h=1,1M<=p<10M,False,False,False,True,False,True,False,False,,,True,2,1198750.0,0.0,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,8.342015981634217e-07,8.342015981634217e-07,13.996790739381732,False,195.9101510020422,401.2056533889212,10.03014133472303,0.0,0.0,0.0,10.0,False,False,False,False,0.0009133463735973455
hexc_00162,163,109511267,109509400,1867,109511267,-89.89320921839476,negative,0.1088223400603969,0.0941231697498315,0.0057324423742787,,-5528.888061270387,-6922.538028451576,-1393.649967181189,84.87833705574849,109510614,39,14806.662067218394,14806.662067218394,False,False,True,False,finite_negative,162,39,sr11_realpath_offsets_plus_left_endpoint,30907.11548388352,792.490140612398,28.15120140619931,84.87833705574849,84.87833705574849,109510614.0,0.0057324423742787,0.0118733172700315,0.0019012523739922,0.4828004039568193,3.0150875563362747,True,,pass,False,False,0.4828004039568204,False,False,False,False,False,True,True,1k<h<=10k,100M<=p<500M,False,False,False,True,False,True,False,False,0.4828004039568204,3.015087556336284,True,39,109510614.0,0.6502410283877879,False,True,False,False,False,True,500000000,False,False,False,False,False,True,negative,1.704847410814816e-05,1.704847410814816e-05,18.511537996904675,False,342.67703901084553,401.2056533889212,10.03014133472303,4.06871320533073,1.9643763791181261,0.6515155339319878,5.93128679466927,False,False,False,False,0.0041289797902324685
hexc_00163,164,39637237,39636755,482,39637237,-62.1134514057519,negative,0.0651451540987114,0.0477429272116286,0.0081526776783095,,-3302.7486855041047,-3623.5782156432056,-320.8295301391008,54.78549183449559,39637094,36,6719.938405053582,6719.938405053582,False,False,True,False,finite_negative,163,36,sr11_realpath_offsets_plus_left_endpoint,12299.505507772126,341.6529307714479,18.48385594975918,54.78549183449559,54.78549183449559,39637094.0,0.0081526776783095,0.0165035940828196,0.0027505990138032,0.4939940741027112,2.963964444616268,True,,pass,False,False,0.4939940741027142,False,False,False,False,False,True,True,101<=h<=1k,10M<=p<100M,False,False,False,True,False,True,False,False,0.4939940741027142,2.9639644446163564,True,36,39637094.0,0.7033195020746889,False,True,False,False,False,True,500000000,False,False,False,False,False,True,negative,1.2160282514141942e-05,1.2160282514141942e-05,17.495279562675854,False,306.0848069761834,401.2056533889212,10.03014133472303,5.051499409253119,2.4954107735044024,0.841916568208833,4.948500590746881,False,False,False,False,0.0034871596628405104
hexc_00164,165,40844717,40842945,1772,40844717,-107.09979019561752,negative,0.1129806929343217,0.1006122437916457,0.0071650986788164,,-3329.640282937095,-4630.447754329233,-1300.8074713921385,92.63697481956206,40844376,37,12928.918214824169,12928.918214824169,False,False,True,False,finite_negative,164,37,sr11_realpath_offsets_plus_left_endpoint,23388.261260952844,632.1151692149417,25.141900668305524,92.63697481956206,92.63697481956206,40844376.0,0.0071650986788164,0.0118286935368109,0.0019446252385971,0.6057388042490535,3.68456530163379,True,,pass,False,False,0.6057388042490583,False,False,False,False,False,True,True,1k<h<=10k,10M<=p<100M,False,False,False,True,False,True,False,False,0.6057388042490583,3.6845653016338895,True,37,40844376.0,0.8075620767494357,False,True,False,False,False,True,500000000,False,False,False,False,False,True,negative,4.338382366561629e-05,4.338382366561629e-05,17.52528804410147,False,307.13572102872587,401.2056533889212,10.03014133472303,3.6330143182562455,2.200657748960246,0.5972638747871784,6.3669856817437545,False,False,False,False,0.006586639785627894
hexc_00165,166,30799294,30798784,510,30799397,-27.196169889806526,negative,0.0722199673831855,0.05632146779202,0.0036411696989401,,-2891.3488816673644,-3269.5170712739714,-378.16818960660703,24.448484868743435,30798831,35,6714.459058543708,6714.459058543708,False,False,True,False,finite_negative,165,35,sr11_realpath_offsets_plus_left_endpoint,3613.109106407652,103.23168875450436,10.160299639011852,24.448484868743435,24.448484868743435,30798831.0,0.0036411696989401,0.0089521944747145,0.0015131970498924,0.4067348748091383,2.406275969939896,True,,pass,False,False,0.4067348748091425,False,False,False,False,False,True,True,101<=h<=1k,10M<=p<100M,False,False,False,True,False,True,False,False,0.4067348748091425,2.406275969939946,True,35,30798831.0,0.092156862745098,False,True,False,False,False,True,500000000,False,False,False,False,False,True,negative,1.6558821121029592e-05,1.6558821121029592e-05,17.243005669830076,False,297.3212445297921,401.2056533889212,10.03014133472303,2.661677602494844,1.082597106433039,0.44990563009281836,7.338322397505156,False,False,False,False,0.004069253140445994
hexc_00166,167,109682107,109679748,2359,109682107,-174.45589668660523,negative,0.1167362250522532,0.1021088236250638,0.0080947911380502,,-5453.633689758733,-7153.385010516275,-1699.7513207575412,134.7496860670908,109681262,40,16646.46854613568,16646.46854613568,False,False,True,False,finite_negative,166,40,sr11_realpath_offsets_plus_left_endpoint,70927.27678461999,1773.1819196154995,42.10916669343505,134.7496860670908,134.7496860670908,109681262.0,0.0080947911380502,0.0159986938675792,0.0025296156104659,0.5059657497699847,3.2000083746159333,True,,pass,False,False,0.5059657497699868,False,False,False,False,False,True,True,1k<h<=10k,100M<=p<500M,False,False,False,True,False,True,False,False,0.5059657497699868,3.200008374615982,True,40,109681262.0,0.6417973717676981,False,True,False,False,False,True,500000000,False,False,False,False,False,True,negative,2.1507610170180264e-05,2.1507610170180264e-05,18.51309680346416,False,342.73475325443485,401.2056533889212,10.03014133472303,5.483308395097997,2.7743662433458214,0.8669871820815968,4.516691604902003,False,False,False,False,0.0046376298008983284
hexc_00167,168,1196593,1196592,1,1196593,12.994988910012886,positive,0.0735589050981222,0.0698032205016516,0.0,,-560.0694334846853,-573.7410723296982,-13.671638845012922,0.0,1196592,2,195.8597145913837,195.8597145913837,False,False,True,False,finite_positive,167,2,sr11_realpath_offsets_plus_left_endpoint,0.0,0.0,0.0,0.0,0.0,1196592.0,0.0,0.0,0.0,,,True,,pass,False,False,,False,False,False,False,True,False,True,h=1,1M<=p<10M,False,False,False,True,False,True,False,False,,,True,2,1196592.0,0.0,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,8.357060420711136e-07,8.357060420711136e-07,13.994988910012886,False,195.85971459138366,401.2056533889212,10.03014133472303,0.0,0.0,0.0,10.0,False,False,False,False,0.0009141695915261639
hexc_00168,169,359837,359836,1,359837,11.793406430119706,positive,0.0800334901917534,0.07618965768838,0.0,,-311.789579834815,-324.2596361999347,-12.47005636511966,0.0,359836,2,163.67124808622825,163.67124808622825,False,False,True,False,finite_positive,168,2,sr11_realpath_offsets_plus_left_endpoint,0.0,0.0,0.0,0.0,0.0,359836.0,0.0,0.0,0.0,,,True,,pass,False,False,,False,False,False,False,True,False,True,h=1,p<1M,False,False,False,True,False,True,False,False,,,True,2,359836.0,0.0,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,2.7790360635509967e-06,2.7790360635509967e-06,12.793406430119706,False,163.67124808622825,401.2056533889212,10.03014133472303,0.0,0.0,0.0,10.0,False,False,False,False,0.0016670441096596686
