candidate_id,block_id,x,y,h,p_star,post_P0_flag,sample_count,sample_count_over_h,L_total,lambda_event_count,prime_event_count,prime_power_event_count,lambda_event_weight_sum,lambda_event_weight_sq_sum,lambda_event_weight_max,first_lambda_event_offset,last_lambda_event_offset,lambda_event_span,max_lambda_gap,mean_lambda_gap,min_lambda_gap,K_prime,E_prime,C_prime,B_prime_abs_max,B_prime_abs_mean,B_prime_abs_q95,B_prime_abs_q99,B_prime_effective_support,B_prime_effective_support_frac,B_prime_peak_offset,B_prime_peak_position_fraction,linear_mass_slope,lambda_density,prime_density,single_shock_bound_K,event_l2_bound_K,total_mass_bound_K,event_count_log_bound_K,single_shock_bound_pass_flag,event_l2_bound_pass_flag,total_mass_bound_pass_flag,event_count_log_bound_pass_flag,K_prime_above_65_flag,K_prime_component,E_prime_component,C_prime_component,B_prime_abs_max_component,K_comp,K_total,post_P0_flag_component,component_proof_source,Q_R2Q,Q_delta_D,Q_exc,E_theta,E_theta_sign,threshold_relevant_flag,forbidden_flag,finite_zone_flag,positive_harmless_flag,negative_transfer_flag,O2_B3_repaid_flag,row_status,K_prime_component_delta
hexc_00585,586,30372487,30372486,1,30372487,False,2,2.0,17.229047723692176,1,1,0,17.229047723692176,296.8400854652626,17.229047723692176,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.229047723692176,1.0,1.0,593.6801709305252,593.6801709305252,593.6801709305252,593.6801709305252,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0591456035531357,0.0569522058727156,0.0,16.229047723692176,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00586,587,3459373,3459372,1,3459373,False,2,2.0,15.056597916739857,1,1,0,15.056597916739857,226.70114082637502,15.056597916739857,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,15.056597916739857,1.0,1.0,453.40228165275005,453.40228165275005,453.40228165275005,453.40228165275005,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0670778427952545,0.0649897384637499,0.0,14.056597916739856,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00587,588,108625339,108625338,1,108625339,False,2,2.0,18.503415262373498,1,1,0,18.503415262373498,342.3763763718365,18.503415262373498,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,18.503415262373498,1.0,1.0,684.752752743673,684.752752743673,684.752752743673,684.752752743673,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0546879388476579,0.0530996483753574,0.0,17.503415262373498,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00588,589,179148199,179148198,1,179148199,False,2,2.0,19.003723948636516,1,1,0,19.003723948636516,361.14152391598105,19.003723948636516,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.003723948636516,1.0,1.0,722.2830478319621,722.2830478319621,722.2830478319621,722.2830478319621,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0533955975603065,0.0517259097792976,0.0,18.00372394863652,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00589,590,30372071,30372070,1,30372071,False,2,2.0,17.22903402699197,1,1,0,17.22903402699197,296.8396135032472,17.22903402699197,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.22903402699197,1.0,1.0,593.6792270064944,593.6792270064944,593.6792270064944,593.6792270064944,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.059405209494254,0.0569522502824801,0.0,16.22903402699197,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00590,591,1188553,1188552,1,1188553,False,2,2.0,13.988247158814184,1,1,0,13.988247158814184,195.6710585760731,13.988247158814184,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,13.988247158814184,1.0,1.0,391.3421171521462,391.3421171521462,391.3421171521462,391.3421171521462,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0720415041049189,0.0698360666787188,0.0,12.988247158814184,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00591,592,30775243,30775242,1,30775243,False,2,2.0,17.242221126023114,1,1,0,17.242221126023114,297.2941893586778,17.242221126023114,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.242221126023114,1.0,1.0,594.5883787173556,594.5883787173556,594.5883787173556,594.5883787173556,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0592419667918848,0.0569095248633034,0.0,16.242221126023114,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00592,593,31020361,31020360,1,31020361,False,2,2.0,17.250154353298075,1,1,0,17.250154353298075,297.56782521260857,17.250154353298075,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.250154353298075,1.0,1.0,595.1356504252171,595.1356504252171,595.1356504252171,595.1356504252171,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0594288049849526,0.0568838525341379,0.0,16.250154353298075,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00593,594,7117519,7117518,1,7117519,False,2,2.0,15.778069767607409,1,1,0,15.778069767607409,248.94748559148692,15.778069767607409,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,15.778069767607409,1.0,1.0,497.89497118297385,497.89497118297385,497.89497118297385,497.89497118297385,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0629010542370778,0.062080240199606,0.0,14.778069767607407,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00594,595,180625573,180625572,1,180625573,False,2,2.0,19.01193678914428,1,1,0,19.01193678914428,361.45374047441766,19.01193678914428,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.01193678914428,1.0,1.0,722.9074809488353,722.9074809488353,722.9074809488353,722.9074809488353,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0540405158920827,0.051703951658141,0.0,18.01193678914428,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00595,596,187503917,187503916,1,187503917,False,2,2.0,19.0493102938232,1,1,0,19.0493102938232,362.8762226703586,19.0493102938232,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0493102938232,1.0,1.0,725.7524453407171,725.7524453407171,725.7524453407171,725.7524453407171,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0530090126830941,0.0516042635448012,0.0,18.0493102938232,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00596,597,187494523,187494522,1,187494523,False,2,2.0,19.049260192281434,1,1,0,19.049260192281434,362.87431387323807,19.049260192281434,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.049260192281434,1.0,1.0,725.7486277464761,725.7486277464761,725.7486277464761,725.7486277464761,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0528707607606841,0.0516043969257703,0.0,18.04926019228144,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00597,598,604874233,604874232,1,604874233,True,2,2.0,20.220531115046366,1,1,0,20.220531115046366,408.86987857455824,20.220531115046366,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,20.220531115046366,1.0,1.0,817.7397571491165,817.7397571491165,817.7397571491165,817.7397571491165,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,True,smallness_driven,0.0500097816638249,0.0486638465993474,0.0,19.220531115046366,positive,False,False,False,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00598,599,3293281,3293280,1,3293281,False,2,2.0,15.007394890241423,1,1,0,15.007394890241423,225.2219013916444,15.007394890241423,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,15.007394890241423,1.0,1.0,450.4438027832888,450.4438027832888,450.4438027832888,450.4438027832888,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0680363504019927,0.0651981212062808,5.047770088927673e-16,14.007394890241423,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00599,600,39634897,39634896,1,39634897,False,2,2.0,17.49522052553676,1,1,0,17.49522052553676,306.0827412371627,17.49522052553676,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.49522052553676,1.0,1.0,612.1654824743254,612.1654824743254,612.1654824743254,612.1654824743254,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0573656258538636,0.056102053945051,0.0,16.49522052553676,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00600,601,231131,231130,1,231131,False,2,2.0,12.350739928330839,1,1,0,12.350739928330839,152.54077677726565,12.350739928330839,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12.350739928330839,1.0,1.0,305.0815535545313,305.0815535545313,305.0815535545313,305.0815535545313,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0819644318764493,0.0788470474415688,0.0,11.35073992833084,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00601,602,3281137,3281136,1,3281137,False,2,2.0,15.003700566633828,1,1,0,15.003700566633828,225.11103069320825,15.003700566633828,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,15.003700566633828,1.0,1.0,450.2220613864165,450.2220613864165,450.2220613864165,450.2220613864165,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0679109811235516,0.0652138211816056,0.0,14.003700566633828,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00602,603,3279949,3279948,1,3279949,False,2,2.0,15.003338431458955,1,1,0,15.003338431458955,225.10016408889325,15.003338431458955,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,15.003338431458955,1.0,1.0,450.2003281777865,450.2003281777865,450.2003281777865,450.2003281777865,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0689578925494887,0.0652153605746005,0.0,14.003338431458957,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00603,604,108583547,108583546,1,108583547,False,2,2.0,18.503030453065875,1,1,0,18.503030453065875,342.3621359470832,18.503030453065875,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,18.503030453065875,1.0,1.0,684.7242718941663,684.7242718941663,684.7242718941663,684.7242718941663,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0548036969719685,0.0531007330520803,0.0,17.503030453065875,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00604,605,108549391,108549390,1,108549391,False,2,2.0,18.502715843955013,1,1,0,18.502715843955013,342.35049360214384,18.502715843955013,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,18.502715843955013,1.0,1.0,684.7009872042877,684.7009872042877,684.7009872042877,684.7009872042877,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0552486098001437,0.0531016198857352,0.0,17.502715843955013,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00605,606,179378777,179378776,1,179378777,False,2,2.0,19.00501020070247,1,1,0,19.00501020070247,361.19041272880486,19.00501020070247,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.00501020070247,1.0,1.0,722.3808254576097,722.3808254576097,722.3808254576097,722.3808254576097,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0534127556850271,0.0517224695820737,0.0,18.00501020070247,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00606,607,108835721,108835720,1,108835721,False,2,2.0,18.505350156516258,1,1,0,18.505350156516258,342.44798441527627,18.505350156516258,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,18.505350156516258,1.0,1.0,684.8959688305525,684.8959688305525,684.8959688305525,684.8959688305525,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0538377238745202,0.053094195086478,0.0,17.505350156516258,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00607,608,604715411,604715326,3,604715411,True,4,1.3333333333333333,40.44053674605736,2,2,0,40.44053674605736,817.718506154608,20.22026837468235,1,3,2,2,2.0,2,30.28587059831881,90.85761179495643,5.503259997339651,6.740089459329894,3.3700447288381135,6.740089458833794,6.740089459230674,1.999999999018608,0.499999999754652,2,0.6666666666666666,13.480178915352454,0.6666666666666666,0.6666666666666666,545.1456708589056,1090.2913415394773,2180.5826830789542,1090.291356341216,False,False,False,False,False,30.28587059831881,90.85761179495644,5.503259997339651,6.740089459329894,0.0077448344100373,29.32498949306421,True,smallness_driven,0.0575299398750813,0.0561928873996106,0.0093654812356028,37.44053674605736,positive,False,False,False,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00608,609,7050133,7050132,1,7050133,False,2,2.0,15.768557039858731,1,1,0,15.768557039858731,248.64739111927835,15.768557039858731,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,15.768557039858731,1.0,1.0,497.2947822385567,497.2947822385567,497.2947822385567,497.2947822385567,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0632807219153433,0.0621169074219217,0.0,14.768557039858733,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00609,610,39690817,39690816,1,39690817,False,2,2.0,17.496630409077497,1,1,0,17.496630409077497,306.1320756718554,17.496630409077497,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.496630409077497,1.0,1.0,612.2641513437108,612.2641513437108,612.2641513437108,612.2641513437108,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0572432765201052,0.0560976183445912,1.4854612993050434e-15,16.496630409077497,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00610,611,12787499,12787498,1,12787499,False,2,2.0,16.363978611040647,1,1,0,16.363978611040647,267.7797959825958,16.363978611040647,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,16.363978611040647,1.0,1.0,535.5595919651915,535.5595919651915,535.5595919651915,535.5595919651915,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0624350554689092,0.0599023107295336,0.0,15.363978611040649,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00611,612,179471947,179471946,1,179471947,False,2,2.0,19.005529469556407,1,1,0,19.005529469556407,361.210150418177,19.005529469556407,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.005529469556407,1.0,1.0,722.420300836354,722.420300836354,722.420300836354,722.420300836354,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0533176291738061,0.0517210808802791,0.0,18.005529469556407,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00612,613,3454541,3454540,1,3454541,False,2,2.0,15.055200155417774,1,1,0,15.055200155417774,226.65905171969138,15.055200155417774,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,15.055200155417774,1.0,1.0,453.31810343938275,453.31810343938275,453.31810343938275,453.31810343938275,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0671373968539844,0.0649956398328031,5.015764288214365e-16,14.055200155417774,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00613,614,178894333,178894332,1,178894333,False,2,2.0,19.002305871062745,1,1,0,19.002305871062745,361.08762841742566,19.002305871062745,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.002305871062745,1.0,1.0,722.1752568348513,722.1752568348513,722.1752568348513,722.1752568348513,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0522469832588965,0.0517297030860038,0.0,18.002305871062745,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00614,615,12772597,12772596,1,12772597,False,2,2.0,16.362812574599435,1,1,0,16.362812574599435,267.74163535146937,16.362812574599435,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,16.362812574599435,1.0,1.0,535.4832707029387,535.4832707029387,535.4832707029387,535.4832707029387,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0613475132513681,0.0599064933944401,0.0,15.362812574599436,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00615,616,39639547,39639546,1,39639547,False,2,2.0,17.495337839510107,1,1,0,17.495337839510107,306.08684611859417,17.495337839510107,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.495337839510107,1.0,1.0,612.1736922371883,612.1736922371883,612.1736922371883,612.1736922371883,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.058118617673595,0.0561016848396584,0.0,16.495337839510107,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00616,617,33924949,33924948,1,33924949,False,2,2.0,17.33966126036794,1,1,0,17.33966126036794,300.6638526243047,17.33966126036794,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.33966126036794,1.0,1.0,601.3277052486094,601.3277052486094,601.3277052486094,601.3277052486094,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0587249591196037,0.0565957997505963,0.0,16.33966126036794,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00617,618,40841677,40841676,1,40841677,False,2,2.0,17.525213613101332,1,1,0,17.525213613101332,307.13311218483227,17.525213613101332,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.525213613101332,1.0,1.0,614.2662243696645,614.2662243696645,614.2662243696645,614.2662243696645,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0573691069320696,0.0560078443699331,0.0,16.525213613101332,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00618,619,179143313,179143312,1,179143313,False,2,2.0,19.003696674755687,1,1,0,19.003696674755687,361.14048730612035,19.003696674755687,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.003696674755687,1.0,1.0,722.2809746122407,722.2809746122407,722.2809746122407,722.2809746122407,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0526954111441211,0.0517259827307091,0.0,18.003696674755687,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00619,620,109709357,109709025,4,109709357,False,5,1.25,37.02668443806669,2,2,0,37.02668443806669,685.487680238085,18.513342228148364,2,4,2,2,2.0,2,42.84298005706767,171.37192022827068,6.545454915975487,9.25667111863169,3.702668447452676,9.256671116808686,9.25667111826709,1.9999999980306058,0.39999999960612115,3,0.75,9.256671109516672,0.5,0.5,428.4298005706768,856.8596002976062,1713.7192005952124,856.8598778901187,False,False,False,False,False,42.84298005706767,171.37192022827068,6.545454915975487,9.25667111863169,0.0059699765244037,42.0175208097504,False,smallness_driven,0.0536476402628444,0.0528620170331875,0.0134251522178237,33.02668443806669,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00620,621,109547923,109547922,1,109547923,False,2,2.0,18.511872664446738,1,1,0,18.511872664446738,342.68942954469037,18.511872664446738,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,18.511872664446738,1.0,1.0,685.3788590893807,685.3788590893807,685.3788590893807,685.3788590893807,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0542878804108003,0.0530758203531791,0.0,17.51187266444673,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00621,622,109706381,109706380,1,109706381,False,2,2.0,18.513318091283956,1,1,0,18.513318091283956,342.74294674906184,18.513318091283956,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,18.513318091283956,1.0,1.0,685.4858934981237,685.4858934981237,685.4858934981237,685.4858934981237,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0547045381421748,0.0530717501229917,0.0,17.51331809128396,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00622,623,3236923,3236922,1,3236923,False,2,2.0,14.990133745167933,1,1,0,14.990133745167933,224.7041096980224,14.990133745167933,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14.990133745167933,1.0,1.0,449.4082193960448,449.4082193960448,449.4082193960448,449.4082193960448,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0665491911550268,0.0652715417616462,5.05940180063456e-16,13.990133745167933,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00623,624,17992787,17992786,1,17992787,False,2,2.0,16.705481513327612,1,1,0,16.705481513327612,279.0731125921306,16.705481513327612,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,16.705481513327612,1.0,1.0,558.1462251842612,558.1462251842612,558.1462251842612,558.1462251842612,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0602231644947032,0.0587019340421742,0.0,15.705481513327612,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00624,625,179156291,179156290,1,179156291,False,2,2.0,19.00376911692342,1,1,0,19.00376911692342,361.1432406493323,19.00376911692342,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.00376911692342,1.0,1.0,722.2864812986646,722.2864812986646,722.2864812986646,722.2864812986646,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.053043692849709,0.0517257889648885,0.0,18.00376911692342,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00625,626,39641387,39641386,1,39641387,False,2,2.0,17.49538425672311,1,1,0,17.49538425672311,306.08847029039487,17.49538425672311,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.49538425672311,1.0,1.0,612.1769405807897,612.1769405807897,612.1769405807897,612.1769405807897,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.058475346315823,0.0561015387983461,0.0,16.49538425672311,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00626,627,108562541,108562540,1,108562541,False,2,2.0,18.502836979628164,1,1,0,18.502836979628164,342.35497629469546,18.502836979628164,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,18.502836979628164,1.0,1.0,684.7099525893909,684.7099525893909,684.7099525893909,684.7099525893909,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0539266504041357,0.0531012784197977,0.0,17.502836979628164,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00627,628,179642357,179642356,1,179642357,False,2,2.0,19.006478526783553,1,1,0,19.006478526783553,361.2462259890843,19.006478526783553,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.006478526783553,1.0,1.0,722.4924519781686,722.4924519781686,722.4924519781686,722.4924519781686,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0535047767229565,0.0517185429706006,0.0,18.00647852678356,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00628,629,604176893,604176892,1,604176893,True,2,2.0,20.219377582226574,1,1,0,20.219377582226574,408.82322981264656,20.219377582226574,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,20.219377582226574,1.0,1.0,817.6464596252931,817.6464596252931,817.6464596252931,817.6464596252931,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,True,smallness_driven,0.0500161652626329,0.0486665777929119,4.449329859214345e-15,19.21937758222657,positive,False,False,False,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00629,630,30848971,30848970,1,30848971,False,2,2.0,17.24461395281611,1,1,0,17.24461395281611,297.3767103816601,17.24461395281611,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.24461395281611,1.0,1.0,594.7534207633202,594.7534207633202,594.7534207633202,594.7534207633202,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.058579513692382,0.0569017791141042,0.0,16.24461395281611,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00630,631,108582251,108582250,1,108582251,False,2,2.0,18.503018517484747,1,1,0,18.503018517484747,342.36169425838347,18.503018517484747,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,18.503018517484747,1.0,1.0,684.7233885167669,684.7233885167669,684.7233885167669,684.7233885167669,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0547495290911708,0.0531007666960659,0.0,17.503018517484747,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00631,632,39640963,39640962,1,39640963,False,2,2.0,17.49537356077376,1,1,0,17.49537356077376,306.0880960310215,17.49537356077376,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.49537356077376,1.0,1.0,612.176192062043,612.176192062043,612.176192062043,612.176192062043,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0580400668049056,0.056101572450676,0.0,16.49537356077376,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
