block_id,p_star,y,h,t,offset,D_t,line_t,diff,abs_diff,Q_delayed_proxy
39,39690667,39682692,7975,39682724,32.0,-3652.021985996761,-3664.9960597517756,12.974073755014615,12.974073755014615,0.22538227713002762
39,39690667,39682692,7975,39682728,36.0,-3651.1259910320673,-3667.991898098755,16.86590706668767,16.86590706668767,0.22538227713002762
39,39690667,39682692,7975,39682739,47.0,-3683.684235982585,-3676.2304535529483,-7.4537824296367035,7.4537824296367035,0.22538227713002762
39,39690667,39682692,7975,39682753,61.0,-3680.780442523227,-3686.715887767376,5.935445244148923,5.935445244148923,0.22538227713002762
39,39690667,39682692,7975,39682756,64.0,-3680.2706242848394,-3688.9627665276103,8.692142242770842,8.692142242770842,0.22538227713002762
39,39690667,39682692,7975,39682771,79.0,-3694.572757892944,-3700.197160328783,5.624402435838874,5.624402435838874,0.22538227713002762
39,39690667,39682692,7975,39682794,102.0,-3690.1074052350314,-3717.423230823914,27.31582558888249,27.31582558888249,0.22538227713002762
39,39690667,39682692,7975,39682820,128.0,-3702.22612382249,-3736.8961800792795,34.670056256789394,34.670056256789394,0.22538227713002762
39,39690667,39682692,7975,39682823,131.0,-3701.43571255249,-3739.143058839514,37.70734628702439,37.70734628702439,0.22538227713002762
39,39690667,39682692,7975,39682862,170.0,-3781.117631827924,-3768.3524827225624,-12.765149105361616,12.765149105361616,0.22538227713002762
39,39690667,39682692,7975,39682911,219.0,-3805.907007399576,-3805.0515024730594,-0.8555049265164598,0.8555049265164598,0.22538227713002762
39,39690667,39682692,7975,39682975,283.0,-3862.8403736192367,-3852.9849160247286,-9.855457594508152,9.855457594508152,0.22538227713002762
39,39690667,39682692,7975,39683058,366.0,-3880.836596651711,-3915.14856172455,34.31196507283903,34.31196507283903,0.22538227713002762
39,39690667,39682692,7975,39683166,474.0,-3963.349717316943,-3996.0361970929916,32.6864797760486,32.6864797760486,0.22538227713002762
39,39690667,39682692,7975,39683304,612.0,-4075.241559751903,-4099.392620063779,24.15106031187588,24.15106031187588,0.22538227713002762
39,39690667,39682692,7975,39683483,791.0,-4265.886331211385,-4233.456386091104,-32.429945120281445,32.429945120281445,0.22538227713002762
39,39690667,39682692,7975,39683715,1023.0,-4358.045565703178,-4407.215010215905,49.16944451272684,49.16944451272684,0.22538227713002762
39,39690667,39682692,7975,39684014,1322.0,-4541.693907187287,-4631.15392665261,89.46001946532306,89.46001946532306,0.22538227713002762
39,39690667,39682692,7975,39684401,1709.0,-4777.051258711115,-4921.00128672286,143.9500280117445,143.9500280117445,0.22538227713002762
39,39690667,39682692,7975,39684902,2210.0,-5146.79641646188,-5296.230039682021,149.43362322014127,149.43362322014127,0.22538227713002762
39,39690667,39682692,7975,39685548,2856.0,-5591.407011207632,-5780.057932719183,188.65092151155022,188.65092151155022,0.22538227713002762
39,39690667,39682692,7975,39686384,3692.0,-6347.017882814986,-6406.188147237863,59.17026442287715,59.17026442287715,0.22538227713002762
39,39690667,39682692,7975,39687465,4773.0,-7174.7882133019375,-7215.813460509027,41.025247207089706,41.025247207089706,0.22538227713002762
39,39690667,39682692,7975,39688862,6170.0,-8392.720533467313,-8262.110003191558,-130.61053027575508,130.61053027575508,0.22538227713002762
39,39690667,39682692,7975,39690667,7975.0,-9613.98205726598,-9613.982057265981,1.8189894035458565e-12,1.8189894035458565e-12,0.22538227713002762
79,109546081,109535495,10586,109535495,0.0,-5629.528205982864,-5629.528205982864,0.0,0.0,0.23353636831035857
79,109546081,109535495,10586,109535496,1.0,-5629.321261941263,-5630.291624431836,0.97036249057237,0.97036249057237,0.23353636831035857
79,109546081,109535495,10586,109535497,2.0,-5647.509671104468,-5631.055042880807,-16.45462822366062,16.45462822366062,0.23353636831035857
79,109546081,109535495,10586,109535498,3.0,-5647.509671104468,-5631.818461329779,-15.691209774689014,15.691209774689014,0.23353636831035857
79,109546081,109535495,10586,109535499,4.0,-5647.186321039468,-5632.581879778751,-14.604441260717067,14.604441260717067,0.23353636831035857
79,109546081,109535495,10586,109535500,5.0,-5647.042609899468,-5633.345298227721,-13.69731167174632,13.69731167174632,0.23353636831035857
79,109546081,109535495,10586,109535501,6.0,-5646.719259834467,-5634.108716676693,-12.610543157774373,12.610543157774373,0.23353636831035857
79,109546081,109535495,10586,109535503,8.0,-5646.395893901521,-5635.635553574636,-10.760340326884943,10.760340326884943,0.23353636831035857
79,109546081,109535495,10586,109535505,10.0,-5645.966960141827,-5637.162390472579,-8.80456966924794,8.80456966924794,0.23353636831035857
79,109546081,109535495,10586,109535506,11.0,-5645.823249001827,-5637.925808921551,-7.897440080276283,7.897440080276283,0.23353636831035857
79,109546081,109535495,10586,109535509,14.0,-5645.176548133439,-5640.216064268465,-4.960483864973867,4.960483864973867,0.23353636831035857
79,109546081,109535495,10586,109535511,16.0,-5644.853099412787,-5641.742901166408,-3.1101982463787863,3.1101982463787863,0.23353636831035857
79,109546081,109535495,10586,109535513,18.0,-5644.386038207787,-5643.269738064351,-1.1163001434360922,1.1163001434360922,0.23353636831035857
79,109546081,109535495,10586,109535519,24.0,-5643.051001526367,-5647.85024875818,4.799247231812842,4.799247231812842,0.23353636831035857
79,109546081,109535495,10586,109535526,31.0,-5641.727652619734,-5653.194177900981,11.466525281247414,11.466525281247414,0.23353636831035857
79,109546081,109535495,10586,109535527,32.0,-5659.916062056822,-5653.957596349952,-5.958465706869902,5.958465706869902,0.23353636831035857
79,109546081,109535495,10586,109535536,41.0,-5658.229250653279,-5660.8283623906955,2.599111737416024,2.599111737416024,0.23353636831035857
79,109546081,109535495,10586,109535548,53.0,-5655.746258892054,-5669.989383778354,14.243124886299483,14.243124886299483,0.23353636831035857
79,109546081,109535495,10586,109535559,64.0,-5653.44116842516,-5678.386986717041,24.94581829188064,24.94581829188064,0.23353636831035857
79,109546081,109535495,10586,109535564,69.0,-5671.162497926145,-5682.204078961898,11.041581035752642,11.041581035752642,0.23353636831035857
79,109546081,109535495,10586,109535585,90.0,-5666.668874131272,-5698.2358663903,31.566992259027757,31.566992259027757,0.23353636831035857
79,109546081,109535495,10586,109535612,117.0,-5698.350394630892,-5718.84816451253,20.497769881638305,20.497769881638305,0.23353636831035857
79,109546081,109535495,10586,109535623,128.0,-5714.391691714027,-5727.245767451217,12.854075737190215,12.854075737190215,0.23353636831035857
79,109546081,109535495,10586,109535648,153.0,-5709.347347838448,-5746.3312286755045,36.98388083705686,36.98388083705686,0.23353636831035857
79,109546081,109535495,10586,109535694,199.0,-5755.651829291057,-5781.448477328194,25.796648037136947,25.796648037136947,0.23353636831035857
79,109546081,109535495,10586,109535755,260.0,-5779.952292120328,-5828.017002715455,48.06471059512751,48.06471059512751,0.23353636831035857
79,109546081,109535495,10586,109535834,339.0,-5800.819491103233,-5888.327060184204,87.50756908097082,87.50756908097082,0.23353636831035857
79,109546081,109535495,10586,109535936,441.0,-5835.273327325496,-5966.195741979298,130.92241465380175,130.92241465380175,0.23353636831035857
79,109546081,109535495,10586,109536070,575.0,-5918.81006792899,-6068.493814141479,149.6837462124886,149.6837462124886,0.23353636831035857
79,109546081,109535495,10586,109536245,750.0,-6049.459170372286,-6202.0920427114925,152.6328723392062,152.6328723392062,0.23353636831035857
79,109546081,109535495,10586,109536472,977.0,-6262.086254194358,-6375.388030628023,113.30177643366551,113.30177643366551,0.23353636831035857
79,109546081,109535495,10586,109536768,1273.0,-6460.401437387356,-6601.359891523589,140.95845413623283,140.95845413623283,0.23353636831035857
79,109546081,109535495,10586,109537154,1659.0,-6806.9758014842655,-6896.03941282659,89.0636113423243,89.0636113423243,0.23353636831035857
79,109546081,109535495,10586,109537657,2162.0,-7147.714051364142,-7280.038892659256,132.3248412951143,132.3248412951143,0.23353636831035857
79,109546081,109535495,10586,109538312,2817.0,-7698.388214324948,-7780.077976735591,81.68976241064229,81.68976241064229,0.23353636831035857
79,109546081,109535495,10586,109539166,3671.0,-8355.852595507402,-8432.037332157255,76.18473664985322,76.18473664985322,0.23353636831035857
79,109546081,109535495,10586,109540279,4784.0,-9256.597425229327,-9281.72206586254,25.12464063321204,25.12464063321204,0.23353636831035857
79,109546081,109535495,10586,109541729,6234.0,-10365.609486091616,-10388.678816871221,23.06933077960457,23.06933077960457,0.23353636831035857
79,109546081,109535495,10586,109543618,8123.0,-11847.509659723435,-11830.776266978392,-16.733392745043602,16.733392745043602,0.23353636831035857
79,109546081,109535495,10586,109546081,10586.0,-13711.075906795208,-13711.075906795206,-1.8189894035458565e-12,1.8189894035458565e-12,0.23353636831035857
44,109588091,109577354,10737,109577354,0.0,-5924.212674655511,-5924.212674655511,0.0,0.0,0.2291669732232312
44,109588091,109577354,10737,109577355,1.0,-5923.889324590511,-5924.948653474572,1.0593288840609603,1.0593288840609603,0.2291669732232312
44,109588091,109577354,10737,109577356,2.0,-5923.745613450512,-5925.6846322936335,1.9390188431216302,1.9390188431216302,0.2291669732232312
44,109588091,109577354,10737,109577357,3.0,-5923.422263385512,-5926.420611112694,2.998347727181681,2.998347727181681,0.2291669732232312
44,109588091,109577354,10737,109577358,4.0,-5923.422262898404,-5927.156589931755,3.7343270333503824,3.7343270333503824,0.2291669732232312
44,109588091,109577354,10737,109577359,5.0,-5923.098912833405,-5927.892568750816,4.793655917411343,4.793655917411343,0.2291669732232312
44,109588091,109577354,10737,109577360,6.0,-5923.081011099703,-5928.628547569877,5.5475364701742365,5.5475364701742365,0.2291669732232312
44,109588091,109577354,10737,109577362,8.0,-5922.613949894702,-5930.100505207999,7.486555313296776,7.486555313296776,0.2291669732232312
44,109588091,109577354,10737,109577364,10.0,-5922.1850161350085,-5931.57246284612,9.387446711111807,9.387446711111807,0.2291669732232312
44,109588091,109577354,10737,109577365,11.0,-5921.861666070008,-5932.308441665182,10.446775595173676,10.446775595173676,0.2291669732232312
44,109588091,109577354,10737,109577368,14.0,-5921.187660823408,-5934.516378122364,13.32871729895578,13.32871729895578,0.2291669732232312
44,109588091,109577354,10737,109577370,16.0,-5920.82155372502,-5935.988335760486,15.166782035465985,15.166782035465985,0.2291669732232312
44,109588091,109577354,10737,109577372,18.0,-5939.010345102202,-5937.460293398608,-1.550051703594363,1.550051703594363,0.2291669732232312
44,109588091,109577354,10737,109577378,24.0,-5937.584056030909,-5941.8761663129735,4.292110282064641,4.292110282064641,0.2291669732232312
44,109588091,109577354,10737,109577385,31.0,-5954.6590846958825,-5947.0280180464,-7.631066649482818,7.631066649482818,0.2291669732232312
44,109588091,109577354,10737,109577386,32.0,-5954.515373555883,-5947.76399686546,-6.751376690423058,6.751376690423058,0.2291669732232312
44,109588091,109577354,10737,109577395,41.0,-5952.718899942763,-5954.387806237009,1.6689062942459714,1.6689062942459714,0.2291669732232312
44,109588091,109577354,10737,109577407,53.0,-5987.095620950867,-5963.21955206574,-23.876068885127097,23.876068885127097,0.2291669732232312
44,109588091,109577354,10737,109577418,64.0,-6003.659442795245,-5971.31531907541,-32.3441237198349,32.3441237198349,0.2291669732232312
44,109588091,109577354,10737,109577424,70.0,-6002.439444615566,-5975.731191989775,-26.70825262579092,26.70825262579092,0.2291669732232312
44,109588091,109577354,10737,109577445,91.0,-6035.030919946456,-5991.186747190054,-43.84417275640226,43.84417275640226,0.2291669732232312
44,109588091,109577354,10737,109577472,118.0,-6029.474569796028,-6011.058175304699,-18.4163944913289,18.4163944913289,0.2291669732232312
44,109588091,109577354,10737,109577482,128.0,-6027.527125651092,-6018.417963495308,-9.109162155784361,9.109162155784361,0.2291669732232312
44,109588091,109577354,10737,109577508,154.0,-6040.552662514783,-6037.553412790891,-2.9992497238918077,2.9992497238918077,0.2291669732232312
44,109588091,109577354,10737,109577555,201.0,-6086.408911116815,-6072.144417286754,-14.264493830060928,14.264493830060928,0.2291669732232312
44,109588091,109577354,10737,109577616,262.0,-6110.903349427174,-6117.03912524947,6.135775822295727,6.135775822295727,0.2291669732232312
44,109588091,109577354,10737,109577696,342.0,-6113.064707725165,-6175.917430774343,62.85272304917817,62.85272304917817,0.2291669732232312
44,109588091,109577354,10737,109577800,446.0,-6165.615450087033,-6252.459227956678,86.84377786964433,86.84377786964433,0.2291669732232312
44,109588091,109577354,10737,109577935,581.0,-6249.088296046566,-6351.8163685299005,102.72807248333447,102.72807248333447,0.2291669732232312
44,109588091,109577354,10737,109578111,757.0,-6453.663813140891,-6481.348640684621,27.684827543730535,27.684827543730535,0.2291669732232312
44,109588091,109577354,10737,109578341,987.0,-6554.252346231374,-6650.62376906863,96.37142283725643,96.37142283725643,0.2291669732232312
44,109588091,109577354,10737,109578641,1287.0,-6825.851719167291,-6871.417414786904,45.56569561961351,45.56569561961351,0.2291669732232312
44,109588091,109577354,10737,109579032,1678.0,-7116.038460936404,-7159.18513303972,43.14667210331663,43.14667210331663,0.2291669732232312
44,109588091,109577354,10737,109579541,2187.0,-7603.742022393591,-7533.798351941724,-69.94367045186664,69.94367045186664,0.2291669732232312
44,109588091,109577354,10737,109580205,2851.0,-8152.399272655939,-8022.488287798169,-129.91098485777002,129.91098485777002,0.2291669732232312
44,109588091,109577354,10737,109581071,3717.0,-8733.394024816482,-8659.845945104918,-73.54807971156333,73.54807971156333,0.2291669732232312
44,109588091,109577354,10737,109582200,4846.0,-9612.487716617548,-9490.766031824687,-121.7216847928612,121.7216847928612,0.2291669732232312
44,109588091,109577354,10737,109583672,6318.0,-10809.804773603206,-10574.126853482347,-235.6779201208592,235.6779201208592,0.2291669732232312
44,109588091,109577354,10737,109585590,8236.0,-12155.946450820797,-11985.734228441175,-170.21222237962138,170.21222237962138,0.2291669732232312
44,109588091,109577354,10737,109588091,10737.0,-13826.417254912514,-13826.417254912514,0.0,0.0,0.2291669732232312
25,109813367,109790208,23159,109790208,0.0,-6243.548424860049,-6243.548424860049,0.0,0.0,0.3435519871118336
25,109813367,109790208,23159,109790209,1.0,-6243.225074795049,-6244.311967382644,1.0868925875947753,1.0868925875947753,0.3435519871118336
25,109813367,109790208,23159,109790210,2.0,-6243.223588555164,-6245.075509905239,1.851921350075827,1.851921350075827,0.3435519871118336
25,109813367,109790208,23159,109790211,3.0,-6242.900238490164,-6245.839052427835,2.938813937670602,2.938813937670602,0.3435519871118336
25,109813367,109790208,23159,109790212,4.0,-6242.756527350164,-6246.602594950431,3.846067600266906,3.846067600266906,0.3435519871118336
25,109813367,109790208,23159,109790213,5.0,-6242.433177285164,-6247.366137473026,4.932960187862591,4.932960187862591,0.3435519871118336
25,109813367,109790208,23159,109790214,6.0,-6242.402564261259,-6248.129679995622,5.727115734362997,5.727115734362997,0.3435519871118336
25,109813367,109790208,23159,109790215,7.0,-6242.079214196258,-6248.893222518217,6.814008321958681,6.814008321958681,0.3435519871118336
25,109813367,109790208,23159,109790216,8.0,-6241.8722701546585,-6249.656765040812,7.78449488615388,7.78449488615388,0.3435519871118336
25,109813367,109790208,23159,109790218,10.0,-6241.405208949658,-6251.183850086003,9.778641136344959,9.778641136344959,0.3435519871118336
25,109813367,109790208,23159,109790221,13.0,-6259.167007146108,-6253.47447765379,-5.69252949231759,5.69252949231759,0.3435519871118336
25,109813367,109790208,23159,109790224,16.0,-6258.699945941107,-6255.765105221576,-2.9348407195311665,2.9348407195311665,0.3435519871118336
25,109813367,109790208,23159,109790226,18.0,-6258.169651834507,-6257.292190266767,-0.8774615677402835,0.8774615677402835,0.3435519871118336
25,109813367,109790208,23159,109790232,24.0,-6257.041550261147,-6261.87344540234,4.831895141192945,4.831895141192945,0.3435519871118336
25,109813367,109790208,23159,109790239,31.0,-6274.012937333328,-6267.218243060508,-6.794694272820379,6.794694272820379,0.3435519871118336
25,109813367,109790208,23159,109790240,32.0,-6273.982324309422,-6267.981785583103,-6.000538726319064,6.000538726319064,0.3435519871118336
25,109813367,109790208,23159,109790250,42.0,-6290.385289643735,-6275.617210809059,-14.76807883467609,14.76807883467609,0.3435519871118336
25,109813367,109790208,23159,109790264,56.0,-6287.473538688268,-6286.306806125395,-1.166732562872312,1.166732562872312,0.3435519871118336
25,109813367,109790208,23159,109790272,64.0,-6304.388896872905,-6292.415146306159,-11.973750566746276,11.973750566746276,0.3435519871118336
25,109813367,109790208,23159,109790282,74.0,-6302.421477982629,-6300.050571532113,-2.3709064505155766,2.3709064505155766,0.3435519871118336
25,109813367,109790208,23159,109790307,99.0,-6315.596052721276,-6319.139134597,3.543081875724056,3.543081875724056,0.3435519871118336
25,109813367,109790208,23159,109790336,128.0,-6309.778831468457,-6341.281867752268,31.503036283811525,31.503036283811525,0.3435519871118336
25,109813367,109790208,23159,109790340,132.0,-6308.978640234298,-6344.3360378426505,35.357397608352585,35.357397608352585,0.3435519871118336
25,109813367,109790208,23159,109790384,176.0,-6355.585674449899,-6377.931908836851,22.346234386952347,22.346234386952347,0.3435519871118336
25,109813367,109790208,23159,109790442,234.0,-6417.611346813878,-6422.217375147388,4.606028333510039,4.606028333510039,0.3435519871118336
25,109813367,109790208,23159,109790520,312.0,-6457.149028542499,-6481.773691909834,24.624663367335415,24.624663367335415,0.3435519871118336
25,109813367,109790208,23159,109790624,416.0,-6583.912347961131,-6561.182114259764,-22.73023370136707,22.73023370136707,0.3435519871118336
25,109813367,109790208,23159,109790762,554.0,-6666.741373032442,-6666.5509823779375,-0.19039065450488124,0.19039065450488124,0.3435519871118336
25,109813367,109790208,23159,109790946,738.0,-6776.858317521721,-6807.042806535504,30.184489013782695,30.184489013782695,0.3435519871118336
25,109813367,109790208,23159,109791192,984.0,-6930.098255150326,-6994.874267093989,64.77601194366343,64.77601194366343,0.3435519871118336
25,109813367,109790208,23159,109791519,1311.0,-7177.530844182122,-7244.552671982707,67.02182780058502,67.02182780058502,0.3435519871118336
25,109813367,109790208,23159,109791955,1747.0,-7439.881636551722,-7577.45721183433,137.57557528260804,137.57557528260804,0.3435519871118336
25,109813367,109790208,23159,109792536,2328.0,-7986.945397755378,-8021.075417462297,34.130019706919484,34.130019706919484,0.3435519871118336
25,109813367,109790208,23159,109793311,3103.0,-8661.020410456542,-8612.820872473785,-48.19953798275674,48.19953798275674,0.3435519871118336
25,109813367,109790208,23159,109794343,4135.0,-9541.429829495291,-9400.796755792308,-140.6330737029839,140.6330737029839,0.3435519871118336
25,109813367,109790208,23159,109795718,5510.0,-10610.605566779588,-10450.667724361076,-159.93784241851245,159.93784241851245,0.3435519871118336
25,109813367,109790208,23159,109797551,7343.0,-12011.327920119573,-11850.241168278568,-161.08675184100503,161.08675184100503,0.3435519871118336
25,109813367,109790208,23159,109799994,9786.0,-13953.87512350974,-13715.575550979294,-238.2995725304463,238.2995725304463,0.3435519871118336
25,109813367,109790208,23159,109803249,13041.0,-16376.934095404118,-16200.906462027542,-176.02763337657598,176.02763337657598,0.3435519871118336
25,109813367,109790208,23159,109807587,17379.0,-19577.79798389628,-19513.15392504668,-64.64405884959706,64.64405884959706,0.3435519871118336
25,109813367,109790208,23159,109813367,23159.0,-23926.429705648483,-23926.429705648483,0.0,0.0,0.3435519871118336
62,113166227,113154493,11734,113154493,0.0,-5856.2186019128885,-5856.2186019128885,0.0,0.0,0.23917418744579552
62,113166227,113154493,11734,113154494,1.0,-5856.2186019128885,-5856.964627914024,0.7460260011357605,0.7460260011357605,0.23917418744579552
62,113166227,113154493,11734,113154495,2.0,-5855.895251847888,-5857.710653915159,1.815402067270952,1.815402067270952,0.23917418744579552
62,113166227,113154493,11734,113154496,3.0,-5855.751540707888,-5858.456679916295,2.705139208406763,2.705139208406763,0.23917418744579552
62,113166227,113154493,11734,113154497,4.0,-5855.428190642889,-5859.20270591743,3.774515274541045,3.774515274541045,0.23917418744579552
62,113166227,113154493,11734,113154498,5.0,-5855.428178129613,-5859.9487319185655,4.520553788952384,4.520553788952384,0.23917418744579552
62,113166227,113154493,11734,113154500,7.0,-5855.086926330911,-5861.440783920836,6.353857589924701,6.353857589924701,0.23917418744579552
62,113166227,113154493,11734,113154501,8.0,-5854.763576265911,-5862.186809921971,7.423233656059892,7.423233656059892,0.23917418744579552
62,113166227,113154493,11734,113154502,9.0,-5854.619865125911,-5862.932835923107,8.312970797195703,8.312970797195703,0.23917418744579552
62,113166227,113154493,11734,113154503,10.0,-5854.296515060911,-5863.6788619242425,9.382346863331804,9.382346863331804,0.23917418744579552
62,113166227,113154493,11734,113154504,11.0,-5854.190931366217,-5864.424887925377,10.233956559160106,10.233956559160106,0.23917418744579552
62,113166227,113154493,11734,113154508,15.0,-5853.193576054618,-5867.408991929919,14.215415875301005,14.215415875301005,0.23917418744579552
62,113166227,113154493,11734,113154509,16.0,-5852.870225989617,-5868.155017931054,15.284791941437106,15.284791941437106,0.23917418744579552
62,113166227,113154493,11734,113154512,19.0,-5852.515609750726,-5870.393095934461,17.877486183734618,17.877486183734618,0.23917418744579552
62,113166227,113154493,11734,113154518,25.0,-5851.089320679432,-5874.8692519412725,23.77993126184083,23.77993126184083,0.23917418744579552
62,113166227,113154493,11734,113154525,32.0,-5849.648025429129,-5880.09143394922,30.443408520090998,30.443408520090998,0.23917418744579552
62,113166227,113154493,11734,113154535,42.0,-5847.725949288413,-5887.551693960574,39.82574467216091,39.82574467216091,0.23917418744579552
62,113166227,113154493,11734,113154548,55.0,-5845.04174294574,-5897.2500319753335,52.20828902959329,52.20828902959329,0.23917418744579552
62,113166227,113154493,11734,113154557,64.0,-5843.137516610803,-5903.964265985552,60.82674937474894,60.82674937474894,0.23917418744579552
62,113166227,113154493,11734,113154565,72.0,-5860.124755467519,-5909.932473994634,49.80771852711496,49.80771852711496,0.23917418744579552
62,113166227,113154493,11734,113154588,95.0,-5892.519265925111,-5927.091072020748,34.57180609563693,34.57180609563693,0.23917418744579552
62,113166227,113154493,11734,113154617,124.0,-5923.469634480424,-5948.725826053674,25.256191573249453,25.256191573249453,0.23917418744579552
62,113166227,113154493,11734,113154621,128.0,-5922.816524486037,-5951.709930058215,28.89340557217747,28.89340557217747,0.23917418744579552
62,113166227,113154493,11734,113154655,162.0,-5934.365132139277,-5977.074814096817,42.70968195753994,42.70968195753994,0.23917418744579552
62,113166227,113154493,11734,113154705,212.0,-5979.695544021636,-6014.376114153585,34.680570131949025,34.680570131949025,0.23917418744579552
62,113166227,113154493,11734,113154769,276.0,-6003.70072741526,-6062.121778226248,58.42105081098816,58.42105081098816,0.23917418744579552
62,113166227,113154493,11734,113154854,361.0,-6078.916576916803,-6125.533988322753,46.617411405950406,46.617411405950406,0.23917418744579552
62,113166227,113154493,11734,113154965,472.0,-6167.382178669619,-6208.342874448779,40.96069577916023,40.96069577916023,0.23917418744579552
62,113166227,113154493,11734,113155110,617.0,-6304.564892697857,-6316.516644613406,11.951751915548812,11.951751915548812,0.23917418744579552
62,113166227,113154493,11734,113155300,807.0,-6469.377267316078,-6458.261584829125,-11.11568248695312,11.11568248695312,0.23917418744579552
62,113166227,113154493,11734,113155547,1054.0,-6604.122756771819,-6642.530007109559,38.40725033774015,38.40725033774015,0.23917418744579552
62,113166227,113154493,11734,113155871,1378.0,-6778.478614795385,-6884.242431477416,105.76381668203157,105.76381668203157,0.23917418744579552
62,113166227,113154493,11734,113156294,1801.0,-7192.605608421532,-7199.811429957674,7.2058215361412294,7.2058215361412294,0.23917418744579552
62,113166227,113154493,11734,113156847,2354.0,-7542.5456305813295,-7612.363808585529,69.81817800419958,69.81817800419958,0.23917418744579552
62,113166227,113154493,11734,113157570,3077.0,-8061.744457744644,-8151.740607406395,89.99614966175068,89.99614966175068,0.23917418744579552
62,113166227,113154493,11734,113158514,4021.0,-8869.263734301343,-8855.989152478176,-13.274581823166955,13.274581823166955,0.23917418744579552
62,113166227,113154493,11734,113159749,5256.0,-9802.5144603146,-9777.331263880347,-25.18319643425275,25.18319643425275,0.23917418744579552
62,113166227,113154493,11734,113161362,6869.0,-11010.43120888021,-10980.671203711685,-29.760005168525822,29.760005168525822,0.23917418744579552
62,113166227,113154493,11734,113163471,8978.0,-12709.83724670187,-12554.04004010616,-155.79720659571103,155.79720659571103,0.23917418744579552
62,113166227,113154493,11734,113166227,11734.0,-14610.087699235217,-14610.087699235217,0.0,0.0,0.23917418744579552
75,113195507,113182659,12848,113182659,0.0,-5799.97247180605,-5799.97247180605,0.0,0.0,0.2589700041270903
75,113195507,113182659,12848,113182660,1.0,-5799.82876066605,-5800.7421226236,0.9133619575504781,0.9133619575504781,0.2589700041270903
75,113195507,113182659,12848,113182661,2.0,-5818.049924141673,-5801.5117734411515,-16.538150700521328,16.538150700521328,0.2589700041270903
75,113195507,113182659,12848,113182662,3.0,-5818.049924141673,-5802.281424258702,-15.7684998829709,15.7684998829709,0.2589700041270903
75,113195507,113182659,12848,113182663,4.0,-5817.726574076673,-5803.051075076252,-14.675499000421041,14.675499000421041,0.2589700041270903
75,113195507,113182659,12848,113182664,5.0,-5817.683817043285,-5803.820725893804,-13.863091149481079,13.863091149481079,0.2589700041270903
75,113195507,113182659,12848,113182666,7.0,-5817.216755838284,-5805.3600275289045,-11.856728309379832,11.856728309379832,0.2589700041270903
75,113195507,113182659,12848,113182667,8.0,-5816.893405773285,-5806.129678346456,-10.763727426829064,10.763727426829064,0.2589700041270903
75,113195507,113182659,12848,113182668,9.0,-5816.86279274938,-5806.899329164006,-9.963463585373574,9.963463585373574,0.2589700041270903
75,113195507,113182659,12848,113182669,10.0,-5835.083956295685,-5807.668979981557,-27.41497631412858,27.41497631412858,0.2589700041270903
75,113195507,113182659,12848,113182670,11.0,-5835.083956295685,-5808.438630799108,-26.645325496577243,26.645325496577243,0.2589700041270903
75,113195507,113182659,12848,113182674,15.0,-5834.290467333216,-5811.517234069311,-22.77323326390524,22.77323326390524,0.2589700041270903
75,113195507,113182659,12848,113182675,16.0,-5833.9671172682165,-5812.286884886861,-21.68023238135538,21.68023238135538,0.2589700041270903
75,113195507,113182659,12848,113182679,20.0,-5832.969761956616,-5815.365488157065,-17.604273799551265,17.604273799551265,0.2589700041270903
75,113195507,113182659,12848,113182685,26.0,-5831.849828118811,-5819.983393062368,-11.866435056443152,11.866435056443152,0.2589700041270903
75,113195507,113182659,12848,113182691,32.0,-5849.073360901825,-5824.6012979676725,-24.472062934152746,24.472062934152746,0.2589700041270903
75,113195507,113182659,12848,113182693,34.0,-5848.750010836825,-5826.140599602774,-22.60941123405064,22.60941123405064,0.2589700041270903
75,113195507,113182659,12848,113182703,44.0,-5865.254155371919,-5833.837107778281,-31.417047593638017,31.417047593638017,0.2589700041270903
75,113195507,113182659,12848,113182717,58.0,-5880.83241716576,-5844.612219223992,-36.220197941767765,36.220197941767765,0.2589700041270903
75,113195507,113182659,12848,113182723,64.0,-5898.26082786347,-5849.230124129296,-49.030703734173585,49.030703734173585,0.2589700041270903
75,113195507,113182659,12848,113182735,76.0,-5895.883938160877,-5858.465933939905,-37.41800422097185,37.41800422097185,0.2589700041270903
75,113195507,113182659,12848,113182758,99.0,-5909.706688846034,-5876.167902743571,-33.538786102462836,33.538786102462836,0.2589700041270903
75,113195507,113182659,12848,113182787,128.0,-5922.025294866741,-5898.487776452543,-23.53751841419853,23.53751841419853,0.2589700041270903
75,113195507,113182659,12848,113182789,130.0,-5921.684043068039,-5900.0270780876435,-21.65696498039506,21.65696498039506,0.2589700041270903
75,113195507,113182659,12848,113182829,170.0,-5931.944602535391,-5930.813110789673,-1.1314917457175397,1.1314917457175397,0.2589700041270903
75,113195507,113182659,12848,113182882,223.0,-5958.408871494052,-5971.6046041198615,13.195732625809796,13.195732625809796,0.2589700041270903
75,113195507,113182659,12848,113182951,292.0,-6018.233351577207,-6024.710510530861,6.477158953653998,6.477158953653998,0.2589700041270903
75,113195507,113182659,12848,113183042,383.0,-6055.411333169743,-6094.748734927977,39.33740175823459,39.33740175823459,0.2589700041270903
75,113195507,113182659,12848,113183160,501.0,-6179.551635421177,-6185.567531398963,6.015895977786386,6.015895977786386,0.2589700041270903
